# Time-averaged data for fix myat5
# TimeStep c_Press[3]
79400 3008.59
79500 3331.14
79600 3840.22
79700 3596.33
79800 3608.67
79900 3387.04
80000 3996.54
80100 3305.36
80200 3461.41
80300 3035.55
80400 3229.58
80500 3037.6
80600 3492
80700 3771.64
80800 3046.71
80900 3654.74
81000 3482.25
81100 3605.99
81200 3366.25
81300 3959.56
81400 3750.92
81500 2909.59
81600 3360.39
81700 3413.15
81800 3301.17
81900 3490.26
82000 3350.21
82100 3675.02
82200 3821.93
82300 3549.98
82400 3828.14
82500 3549.75
82600 3658.54
82700 3703.33
82800 4513.67
82900 3918.62
83000 3550.92
83100 3790.43
83200 3159.19
83300 3638.25
83400 3398.54
83500 3621.95
83600 4196.27
83700 3316.11
83800 3270.8
83900 3451.01
84000 3382.44
84100 3513.17
84200 3451.24
84300 3470.93
84400 3538.89
84500 3797.1
84600 4230.15
84700 3123.45
84800 3490.52
84900 2829.43
85000 3530.92
85100 3515
85200 3934.31
85300 3156.07
85400 3358.72
85500 3358.2
85600 3654.39
85700 3674.59
85800 3957.71
85900 3865.98
86000 4634.25
86100 3450.18
86200 3537.22
86300 3468.86
86400 3648.11
86500 3421.82
86600 3369.49
86700 3606.6
86800 3369.9
86900 3412.64
87000 3475.79
87100 3882.58
87200 3924.67
87300 3410.1
87400 3426.17
87500 3354.65
87600 3235.69
87700 3164.67
87800 3915.58
87900 3220.57
88000 3393.91
88100 3635.77
88200 3505.82
88300 3245.29
88400 2981.59
88500 2966.5
88600 2938.82
88700 3505.18
88800 3254.94
88900 3130.28
89000 3782.09
89100 3765.5
89200 3891.39
89300 3723.59
89400 3085.62
89500 3694.33
89600 3206.96
89700 3130.96
89800 3241.13
89900 3004.85
90000 2701.9
90100 3358.2
90200 3621.75
90300 3347.37
90400 3985.1
90500 3724.21
90600 3646.7
90700 3883.7
90800 3682.24
90900 3528.88
91000 3674.18
91100 3869.93
91200 3898.11
91300 3346.38
91400 3454.08
91500 3751.37
91600 3484.87
91700 2727.9
91800 3793.46
91900 3746.53
92000 3390.76
92100 3141.61
92200 3189.16
92300 3161.32
92400 2950.85
92500 3651.21
92600 3232.24
92700 3540.62
92800 3896.2
92900 4292.47
93000 4055.41
93100 3797.91
93200 4104.16
93300 3011.22
93400 3191.45
93500 2854.89
93600 3209.74
93700 3538.98
93800 3648.33
93900 3895.27
94000 3646.86
94100 3683.28
94200 3236.13
94300 3515.52
94400 3154.4
94500 2994.13
94600 2934.78
94700 2891.25
94800 3364.56
94900 3142.6
95000 3208.32
95100 3168.64
95200 3313.29
95300 3429.82
95400 2870.45
95500 3658.95
95600 3321.16
95700 3543.57
95800 3423.73
95900 2925.95
96000 3084.91
96100 3183.43
96200 2939
96300 3713.55
96400 3653.35
96500 3198.41
96600 3207.33
96700 3124.61
96800 3380.75
96900 3098.53
97000 3420.45
97100 3931.29
97200 3957.77
97300 3621.97
97400 3763.02
97500 3971.32
97600 3802.5
97700 3851.51
97800 3261.06
97900 3033.52
98000 3365.82
98100 3362.12
98200 3033.68
98300 3802.17
98400 3167.72
98500 3644.53
98600 3127.78
98700 4057.91
98800 3464.63
98900 3437.21
99000 3594.52
99100 3096.94
99200 3547.95
99300 4073.29
99400 3412.57
99500 3337.28
99600 3100.34
99700 3282.96
99800 3273.5
99900 3140.86
100000 3783.49
100100 3391.54
100200 3813.53
100300 3045.39
100400 3571.66
100500 3561.3
100600 3867.23
100700 2964.31
100800 3322.24
100900 3048.17
101000 2989.37
101100 3012.96
101200 3503.38
101300 3521.28
101400 3618.28
101500 3599.74
101600 3699.44
101700 3976.37
101800 3547.9
101900 4023.27
102000 3627.86
102100 2668.91
102200 3618.27
102300 3869.94
102400 3698.47
102500 3551.59
102600 3149.78
102700 4055.67
102800 4050.05
102900 3748.59
103000 3489.39
103100 2853.45
103200 3954.09
103300 3796.39
103400 3464.11
103500 3955.31
103600 3683.21
103700 3328.14
103800 4335.34
103900 4051.3
104000 4230.17
104100 4103.12
104200 3547.57
104300 3176.32
104400 3966.91
104500 2960.57
104600 3219.07
104700 3137.5
104800 3991.57
104900 3951.69
105000 3831.95
105100 3791
105200 3064.41
105300 3254.95
105400 3787.65
105500 3853.42
105600 3566.66
105700 4487.04
105800 4013.84
105900 3993.67
106000 3486.55
106100 3151.9
106200 3593.04
106300 3048.76
106400 3330.29
106500 3877.24
106600 3407.19
106700 3365.07
106800 3484.62
106900 3186.57
107000 3201.67
107100 3256.84
107200 3087.89
107300 3836.79
107400 3668.36
107500 3571
107600 3359.42
107700 3532.25
107800 3212.97
107900 2748.15
108000 2979.32
108100 3668.94
108200 4224.26
108300 3340.15
108400 3466.27
108500 3070.48
108600 3622.38
108700 2961.38
108800 3381.17
108900 3854.22
109000 3132.45
109100 2916.42
109200 3434.19
109300 3570.34
109400 3995.81
109500 3321.34
109600 3265.13
109700 3800.23
109800 3750.55
109900 3031.62
110000 3538.21
110100 3376.13
110200 3373.98
110300 2926.08
110400 3546.61
110500 3746.19
110600 3876.77
110700 4320.77
110800 3438.86
110900 3551.66
111000 2772.67
111100 2929.9
111200 3888.64
111300 2954.25
111400 3488.45
111500 4011.59
111600 3449.31
111700 3497.34
111800 3587.05
111900 3320.81
112000 3082.82
112100 3070.63
112200 3013.45
112300 3432.55
112400 3537.47
112500 3163.91
112600 3370.64
112700 3377.53
112800 3608.51
112900 3811.03
113000 3267.92
113100 3373.37
113200 3932.64
113300 3816.19
113400 3430.6
113500 3545.47
113600 3537.91
113700 3609.54
113800 3103.18
113900 3265.05
114000 3640.53
114100 3960.58
114200 3501.43
114300 3193.41
114400 3267.95
114500 3161.54
114600 3342.16
114700 3999.31
114800 4269.89
114900 3903.38
115000 4141.53
115100 3632.43
115200 3436.04
115300 3842.17
115400 3288.61
115500 3465.26
115600 3044.63
115700 3252.77
115800 3591.2
115900 3379.8
116000 3882.94
116100 3754.56
116200 3631.6
116300 3271.18
116400 3456.54
116500 3673.34
116600 3778.49
116700 3897.27
116800 3849.9
116900 3595.77
117000 4032.36
117100 3721.58
117200 4339.11
117300 3827.86
117400 3147.15
117500 3416.11
117600 3385.28
117700 3347.29
117800 3153.07
117900 3598.83
118000 3227.1
118100 3211.72
118200 3644.65
118300 3278.41
118400 4375.53
118500 3290.75
118600 3377.07
118700 3784.74
118800 3727.44
118900 3203.99
119000 3544.85
119100 3111.52
119200 3387.15
119300 3501.98
119400 3408.39
119500 3549.67
119600 3614.42
119700 3748.57
119800 3431.6
119900 3092.41
120000 3943.4
120100 3478.23
120200 3922.4
120300 3569.01
120400 3681.67
120500 3393.51
120600 3775.94
120700 3127.63
120800 3678.72
120900 3708.2
121000 3592.29
121100 3635.19
121200 3201.24
121300 4181.75
121400 3623.96
121500 3435.15
121600 3864.03
121700 3625.14
121800 3244.67
121900 4143.55
122000 3844.04
122100 2874.55
122200 3460.68
122300 3538.12
122400 3862.21
122500 3488.6
122600 3376.32
122700 3329.57
122800 3174.98
122900 3677.97
123000 3251.11
123100 3478.74
123200 3409.41
123300 3489.65
123400 3602.57
123500 3304.66
123600 2742.29
123700 3121.07
123800 3189.44
123900 3305.14
124000 3362.16
124100 3039.31
124200 3290.02
124300 3920.34
124400 4191.33
124500 4787.79
124600 4149.57
124700 4050.32
124800 4152.65
124900 3248.12
125000 3709.17
125100 3208.8
125200 3557.49
125300 3897.49
125400 3276.55
125500 3472.01
125600 3281.07
125700 3796.27
125800 4277.43
125900 4063.91
126000 3613.38
126100 3681.46
126200 3191.61
126300 3646.71
126400 3170.08
126500 3448.75
126600 3396.54
126700 3244.86
126800 3980
126900 3463.62
127000 3545.52
127100 3820.91
127200 3674.75
127300 4421.41
127400 3415.79
127500 3494.99
127600 2940.17
127700 3522.17
127800 3404.26
127900 3172.07
128000 3618.8
128100 3645.35
128200 3915.15
128300 3589.88
128400 3608.09
128500 4278.98
128600 3405.27
128700 3698.52
128800 3771.86
128900 3747.9
129000 3900.94
129100 3321.21
129200 3517.08
129300 3658.86
129400 3250.74
129500 3646.39
129600 3393.39
129700 2970.31
129800 3302.59
129900 3834.74
130000 3490.65
130100 4473.96
130200 3570.32
130300 3550.75
130400 3713.84
130500 3372.23
130600 3419.71
130700 3069.01
130800 3528.5
130900 3292.37
131000 3484.27
131100 3935.14
131200 3869.49
131300 3231.74
131400 3081.49
131500 3261.49
131600 3806.26
131700 3516.89
131800 3171.47
131900 4556.52
132000 3703.52
132100 3886.72
132200 3504.1
132300 3495.94
132400 3679.63
132500 3804.28
132600 3762.81
132700 3426.82
132800 3049.07
132900 2896.35
133000 3222.76
133100 3554.93
133200 3969.69
133300 3737.69
133400 3567.22
133500 3672.1
133600 3353.62
133700 2855
133800 3397.76
133900 3220.55
134000 2901.32
134100 2972.78
134200 3305.34
134300 3132.52
134400 3366.15
134500 3188.49
134600 3387.64
134700 3297.5
134800 3140.38
134900 3683.7
135000 3554.44
135100 3815.77
135200 3319.14
135300 3562.25
135400 3189.92
135500 3418.2
135600 2843.22
135700 3271.71
135800 3490.78
135900 3327.76
136000 3224.09
136100 2844.14
136200 3252.83
136300 2975.67
136400 3768.58
136500 3323.2
136600 3210.89
136700 3365.79
136800 3403.21
136900 3581.41
137000 3409.16
137100 3193.21
137200 3348.64
137300 3730.02
137400 4123.95
137500 3960.93
137600 3354.73
137700 4165.42
137800 3654.95
137900 2965.86
138000 3507.55
138100 3324.13
138200 2940.57
138300 3698.15
138400 3311.31
138500 3275.37
138600 4094
138700 3465.89
138800 3705.7
138900 4140.1
139000 3306.24
139100 3189.93
139200 3454.92
139300 3872.81
139400 3556.16
139500 3916.36
139600 3664.25
139700 3525.72
139800 3691.57
139900 4011.29
140000 4240.7
140100 3355.74
140200 3645.4
140300 3274.62
140400 3338.39
140500 2801.44
140600 3198.79
140700 3319.11
140800 3414.43
140900 3378.04
141000 3390.87
141100 3551.82
141200 3931.91
141300 3581.37
141400 3717.98
141500 3768.47
141600 3130.18
141700 3670.98
141800 3035.4
141900 3505.45
142000 3138.78
142100 3291.01
142200 3394.04
142300 2921.83
142400 3222.92
142500 3636.68
142600 3279.25
142700 3549.32
142800 3465.46
142900 3777.58
143000 3924.13
143100 4037.69
143200 3708.13
143300 3548.79
143400 3389.53
143500 3626.89
143600 4061.23
143700 3937.99
143800 3842.45
143900 2989.79
144000 3670.59
144100 3794.77
144200 3838.67
144300 3472.05
144400 3782.68
144500 3366.98
144600 3273.29
144700 3745.56
144800 3605.06
144900 3749.43
145000 2973.01
145100 4221.53
145200 4339.29
145300 3226.47
145400 3420.63
145500 3819.4
145600 3521.6
145700 3281.37
145800 3219.46
145900 3197.51
146000 3488.59
146100 3754.57
146200 3503.59
146300 3799.12
146400 3914.13
146500 3133.08
146600 3810.53
146700 3232.97
146800 3542.54
146900 3739.28
147000 2829.19
147100 2651.73
147200 3595.98
147300 3423.54
147400 4046.52
147500 3194.99
147600 3764.92
147700 3799.81
147800 3697.91
147900 3541.21
148000 4452.06
148100 3198.31
148200 3223.71
148300 3644.56
148400 3842.73
148500 3769.41
148600 4050.52
148700 3112.51
148800 4147.49
148900 2724.69
149000 3541.37
149100 3606.29
149200 3230.39
149300 3589.78
149400 4394.17
149500 3450.79
149600 4206.38
149700 4102.55
149800 3806.85
149900 3508.8
150000 3553.51
150100 3816.1
150200 3481.4
150300 3201.45
150400 4117.68
150500 3145.28
150600 3598.16
150700 3300.92
150800 2952.75
150900 2963.88
151000 3743.85
151100 3093.37
151200 3393.35
151300 3904.47
151400 3775.75
151500 3494.15
151600 3885.92
151700 3943.46
151800 3929.32
151900 3499.83
152000 3281.94
152100 3688.85
152200 3015.38
152300 3361.02
152400 2953.63
152500 3516.17
152600 2665.59
152700 3528.11
152800 3823.6
152900 3403.59
153000 3692.65
153100 3260.92
153200 3385.17
153300 3616.96
153400 3063.09
153500 3161.85
153600 4332.06
153700 3448.8
153800 3940.32
153900 3956.49
154000 3339.04
154100 3325.28
154200 3430.15
154300 3899.99
154400 3649.1
154500 4161.64
154600 3309.8
154700 3631.22
154800 3460.12
154900 3968.17
155000 3805.05
155100 3362.66
155200 3614.02
155300 3278.22
155400 3547.92
155500 3688.93
155600 4400.6
155700 3696.36
155800 3523.6
155900 3547.04
156000 3421.3
156100 3090.88
156200 3768.84
156300 3961.64
156400 3692.68
156500 3959.87
156600 3701.05
156700 3063.24
156800 3471.27
156900 3517.96
157000 2805.61
157100 3084.56
157200 3484.3
157300 3135.61
157400 3636.52
157500 3349.3
157600 3495.88
157700 4079.06
157800 3838.68
157900 3599.32
158000 3832.15
158100 4051.62
158200 3572.89
158300 3101.72
158400 3776.72
158500 3453.07
158600 3549.94
158700 3698.77
158800 3942.11
158900 3483.56
159000 3232.85
159100 3839.78
159200 3584.91
159300 2972.72
159400 3114.17
159500 3011.33
159600 3891.28
159700 4009.09
159800 4341.61
159900 4102.98
160000 3899.64
160100 3769.75
160200 3732.5
160300 3493.83
160400 2992.42
160500 4045.62
160600 3667.78
160700 3461.21
160800 3395.35
160900 3321.19
161000 3138.43
161100 3601.32
161200 3356.64
161300 3838.15
161400 3316.05
161500 3414.73
161600 4138.22
161700 3421.63
161800 2839.18
161900 3353.02
162000 3027.94
162100 3256.39
162200 3744.81
162300 3339.73
162400 3725.84
162500 3828.32
162600 3212.96
162700 3677.74
162800 3159.49
162900 3122.37
163000 3165.11
163100 3563.71
163200 3639.15
163300 3645.19
163400 3508.83
163500 3619.32
163600 4036.35
163700 3619.67
163800 3703.76
163900 2956.97
164000 2998.86
164100 3474.84
164200 4006.37
164300 3375.12
164400 3554.02
164500 3454.54
164600 3518.03
164700 3406.74
164800 3289.48
164900 3559.96
165000 3541.61
165100 4007.63
165200 3216.72
165300 3449.82
165400 3030.78
165500 2735.98
165600 3843.05
165700 4166.97
165800 3025.81
165900 3589.27
166000 4064.73
166100 3581.49
166200 3722.19
166300 4024.88
166400 3742.69
166500 3064.76
166600 3172.61
166700 3428.4
166800 3767
166900 3755.32
167000 3962.84
167100 3861.04
167200 4049.4
167300 3504.9
167400 3774.32
167500 3640.56
167600 3771.14
167700 3224.03
167800 3215.84
167900 3989.72
168000 3419.19
168100 3657.57
168200 3485.73
168300 4022.8
168400 3873.87
168500 3384.47
168600 3642.88
168700 3485.79
168800 3115.62
168900 3336.16
169000 3441.15
169100 3119.6
169200 3793.14
169300 3731.71
169400 3200.04
169500 3605.75
169600 3620.5
169700 3709.86
169800 3625.2
169900 3794.34
170000 3285.86
170100 3778.73
170200 3838.02
170300 3512.58
170400 3988.33
170500 3452.03
170600 3210.48
170700 3450.51
170800 3246.65
170900 3381.07
171000 3305.8
171100 3123.22
171200 3712.27
171300 2666.89
171400 3701.44
171500 3554.77
171600 3459.54
171700 3414.19
171800 3564.94
171900 3424.01
172000 3905.97
172100 3568.01
172200 3839.98
172300 3641.9
172400 3715.21
172500 3079.28
172600 4132.21
172700 3205.61
172800 3682.8
172900 3453.98
173000 3226.92
173100 3844.47
173200 3317.12
173300 2766.65
173400 3039.21
173500 2373.78
173600 3315.17
173700 3169.29
173800 3613.8
173900 3551.67
174000 4259.1
174100 3331.34
174200 4598.86
174300 3417.12
174400 3127.99
174500 3697.08
174600 3674.67
174700 3308.36
