# Time-averaged data for fix myat1
# TimeStep c_Tmobile
24500 374.231
24600 337.144
24700 331.255
24800 363.306
24900 350.469
25000 319.345
25100 317.687
25200 284.125
25300 313.219
25400 271.344
25500 305.768
25600 339.868
25700 269.016
25800 350.871
25900 376.929
26000 311.396
26100 315.379
26200 367.152
26300 282.941
26400 319.386
26500 327.065
26600 293.91
26700 337.041
26800 285.415
26900 312.744
27000 255.453
27100 292.501
27200 246.346
27300 298.763
27400 291.859
27500 290.956
27600 384.567
27700 321.461
27800 294.087
27900 316.487
28000 302.397
28100 279.335
28200 292.047
28300 304.674
28400 243.09
28500 279.594
28600 240.409
28700 294.727
28800 272.481
28900 302.94
29000 305.872
29100 359.189
29200 286.175
29300 341.847
29400 320.412
29500 292.114
29600 281.204
29700 286.726
29800 265.175
29900 318.399
30000 320.137
30100 360.734
30200 371.224
30300 325.356
30400 323.791
30500 300.48
30600 285.053
30700 315.062
30800 305.907
30900 285.332
31000 355.687
31100 279.662
31200 320.393
31300 323.669
31400 281.396
31500 276.383
31600 326.674
31700 282.76
31800 343.32
31900 307.467
32000 320.038
32100 348.011
32200 294.726
32300 327.27
32400 282.515
32500 258.769
32600 305.472
32700 294.863
32800 274.665
32900 317.848
33000 354.005
33100 314.429
33200 346.848
33300 305.342
33400 300.482
33500 332.63
33600 288.688
33700 306.974
33800 270.531
33900 240.864
34000 264.308
34100 305.072
34200 243.729
34300 313.539
34400 331.777
34500 345.595
34600 312.574
34700 334.601
34800 313.175
34900 308.214
35000 295.412
35100 279.781
35200 268.977
35300 320.076
35400 302.249
35500 290.657
35600 312.56
35700 346.447
35800 274.666
35900 313.82
36000 315.311
36100 301.087
36200 341.727
36300 280.576
36400 340.996
36500 292.271
36600 305.967
36700 256.372
36800 275.38
36900 240.479
37000 322.35
37100 297.558
37200 317.119
37300 320.072
37400 355.208
37500 297.311
37600 310.844
37700 260.007
37800 288.022
37900 288.261
38000 257.076
38100 284.096
38200 265.76
38300 295.408
38400 316.174
38500 329.719
38600 282.042
38700 360.948
38800 336.11
38900 310.054
39000 305.542
39100 298.102
39200 293.293
39300 252.48
39400 312.998
39500 260.964
39600 320.669
39700 294.664
39800 326.358
39900 283.556
40000 357.958
40100 329.109
40200 297.601
40300 294.554
40400 286.104
40500 261.057
40600 257.264
40700 291.588
40800 297.688
40900 307.433
41000 298.551
41100 329.845
41200 318.157
41300 274.596
41400 360.09
41500 334.576
41600 284.579
41700 300.239
41800 291.063
41900 273.982
42000 281.731
42100 278.629
42200 275.95
42300 337.656
42400 328.922
42500 317.422
42600 339.93
42700 306.578
42800 323.966
42900 295.865
43000 280.59
43100 259.784
43200 322.536
43300 254.581
43400 293.904
43500 313.637
43600 333.906
43700 298.454
43800 377.373
43900 299.458
44000 312.622
44100 359.732
44200 265.749
44300 274.043
44400 329.555
44500 272.935
44600 319.68
44700 265.542
44800 316.638
44900 320.368
45000 325.289
45100 304.02
45200 364.713
45300 297.656
45400 325.334
45500 316.243
45600 307.522
45700 248.2
45800 312.168
45900 304.775
46000 297.334
46100 310.672
46200 375.193
46300 343.091
46400 308.462
46500 278.927
46600 348.955
46700 255.52
46800 297.525
46900 305.522
47000 285.834
47100 316.313
47200 292.42
47300 297.669
47400 326.099
47500 301.055
47600 322.891
47700 343.477
47800 292.366
47900 304.906
48000 333.12
48100 251.333
48200 302.591
48300 280.737
48400 306.352
48500 304.495
48600 317.433
48700 357.866
48800 329.996
48900 321.689
49000 291.851
49100 355.597
49200 282.891
49300 316.957
49400 283.592
49500 294.114
49600 310.535
49700 296.919
49800 338.147
49900 288.903
50000 324.694
50100 306.363
50200 325.825
50300 317.421
50400 312.112
50500 343.32
50600 296.996
50700 316.829
50800 308.211
50900 266.267
51000 274.458
51100 277.814
51200 295.734
51300 309.992
51400 298.094
51500 384.702
51600 317.844
51700 308.932
51800 327.083
51900 278.155
52000 278.297
52100 316.641
52200 285.707
52300 357.447
52400 348.451
52500 322.627
52600 381.312
52700 305.083
52800 373.669
52900 315.03
53000 300.794
53100 375.688
53200 290.787
53300 308.166
53400 321.166
53500 278.963
53600 270.504
53700 327.048
53800 317.198
53900 346.515
54000 372.073
54100 311.168
54200 387.888
54300 342.63
54400 259.061
54500 310.712
54600 289.862
54700 301.317
54800 326.575
54900 291.689
55000 355.953
55100 350.745
55200 323.38
55300 332.693
55400 346.707
55500 266.902
55600 304.85
55700 315.918
55800 301.178
55900 314.87
56000 281.423
56100 354.566
56200 339.547
56300 348.189
56400 326.722
56500 334.752
56600 304.692
56700 248.706
56800 338.274
56900 278.539
57000 297.531
57100 297.617
57200 311.425
57300 352.019
57400 290.059
57500 342.153
57600 366.697
57700 293.604
57800 354.183
57900 258.964
58000 278.296
58100 286.035
58200 250.039
58300 313.945
58400 320.302
58500 343.261
58600 308.504
58700 374.075
58800 329.907
58900 284.358
59000 297.946
59100 299.508
59200 254.062
59300 307.292
59400 284.756
59500 312.069
59600 319.508
59700 369.085
59800 265.529
59900 346.326
60000 309.464
60100 313.457
60200 264.12
60300 345.302
60400 248.641
60500 334.523
60600 265.209
60700 273.453
60800 290.905
60900 290.574
61000 310.904
61100 354.94
61200 342.941
61300 321.392
61400 326.642
61500 342.205
61600 284.062
61700 297.427
61800 295.75
61900 316.164
62000 291.332
62100 330.078
62200 288.021
62300 362.857
62400 317.437
62500 344.967
62600 348.299
62700 351.59
62800 310.821
62900 298.833
63000 275.684
63100 305.873
63200 281.431
63300 301.255
63400 350.675
63500 298.307
63600 358.882
63700 345.13
63800 361.992
63900 379.468
64000 335.788
64100 327.412
64200 316.58
64300 267.847
64400 300.937
64500 281.196
64600 263.442
64700 340.48
64800 280.841
64900 374.694
65000 337.068
65100 336.195
65200 311.762
65300 341.728
65400 259.133
65500 278.082
65600 343.735
65700 306.144
65800 289.326
65900 307.397
66000 332.471
66100 341.463
66200 267.538
66300 362.625
66400 301.268
66500 333.159
66600 285.086
66700 318.399
66800 293.426
66900 317.677
67000 268.091
67100 350.219
67200 327.556
67300 302.97
67400 310.185
67500 370.334
67600 311.897
67700 333.651
67800 320.757
67900 309.134
68000 286.864
68100 296.973
68200 269.818
68300 313.052
68400 321.603
68500 322.614
68600 338.317
68700 366.725
68800 333.736
68900 288.975
69000 292.313
69100 272.766
69200 305.635
69300 287.959
69400 309.161
69500 359.914
69600 284.968
69700 353.925
69800 304.856
69900 325.077
70000 284
70100 289.629
70200 271.709
70300 280.471
70400 269.43
70500 318.624
70600 307.882
70700 306.693
70800 340.124
70900 307.727
71000 272.364
71100 352.424
71200 240.368
71300 342.95
71400 342.605
71500 312.166
71600 390.593
71700 298.926
71800 311.644
71900 338.787
72000 259.159
72100 311.758
72200 255.236
72300 310.942
72400 296.852
72500 287.471
72600 302.765
72700 322.125
72800 274.462
72900 343.242
73000 341.783
73100 307.214
73200 317.963
73300 287.206
73400 278.538
73500 254.033
73600 276.223
73700 308.109
73800 272.416
73900 314.156
74000 346.264
74100 297.47
74200 319.949
74300 331.398
74400 290.384
74500 300.441
74600 287.617
74700 256.371
74800 238.181
74900 298.242
75000 199.416
75100 326.678
75200 275.974
75300 283.085
75400 311.891
75500 329.155
75600 304.712
75700 315.883
75800 334.979
75900 332.444
76000 358.425
76100 302.892
76200 332.698
76300 269.41
76400 273.132
76500 269.314
76600 306.03
76700 289.815
76800 345.32
76900 315.324
77000 316.204
77100 325.336
77200 286.858
77300 327.228
77400 318.968
77500 298.703
77600 337.552
77700 304.246
77800 276.642
77900 272.972
78000 246.923
78100 270.834
78200 258.808
78300 310.299
78400 299.743
78500 326.201
78600 302.909
78700 335.342
78800 273.52
78900 358.523
79000 333.351
79100 295.814
79200 326.729
79300 350.894
79400 262.93
79500 308.725
79600 281.527
79700 258.794
79800 294.495
79900 312.58
80000 303.425
80100 332.346
80200 346.127
80300 313.363
80400 264.229
80500 332.406
80600 258.56
80700 272.003
80800 308.205
80900 306.782
81000 289.388
81100 373.719
81200 316.528
81300 316.193
81400 337.524
81500 312.006
81600 278.931
81700 326.079
81800 251.652
81900 321.808
82000 285.273
82100 289.849
82200 314.763
82300 329.209
82400 310.083
82500 319.278
82600 349.673
82700 349.263
82800 366.448
82900 348.817
83000 360.301
83100 290.17
83200 306.649
83300 324.053
83400 284.633
83500 291.787
83600 330.596
83700 267.604
83800 325.552
83900 347.1
84000 292.656
84100 415.174
84200 331.39
84300 299.527
84400 330.489
84500 287.012
84600 309.836
84700 271.146
84800 326.539
84900 298.544
85000 309.874
85100 373.981
85200 340.621
85300 312.341
85400 313.3
85500 300.655
85600 275.937
85700 288.718
85800 290.352
85900 290.222
86000 342.437
86100 296.045
86200 337.453
86300 356.672
86400 336.585
86500 288.733
86600 316.205
86700 266.845
86800 271.594
86900 284.644
87000 308.959
87100 311.525
87200 340.137
87300 311.498
87400 337.851
87500 344.625
87600 282.754
87700 356.443
87800 284.521
87900 312.853
88000 324.527
88100 308.772
88200 270.669
88300 331.227
88400 247.164
88500 274.184
88600 274.023
88700 286.012
88800 305.272
88900 299.688
89000 346.175
89100 308.541
89200 288.635
89300 377.005
89400 249.64
89500 320.528
89600 281.085
89700 271.013
89800 275.669
89900 291.303
90000 270.764
90100 306.486
90200 279.485
90300 297.808
90400 312.475
90500 348.396
90600 282.037
90700 330.67
90800 340.636
90900 248.956
91000 283.528
91100 265.675
91200 282.58
91300 273.684
91400 312.842
91500 338.062
91600 326.319
91700 292.463
91800 334.413
91900 281.02
92000 316.992
92100 309.023
92200 272.94
92300 281.473
92400 245.186
92500 325.935
92600 272.653
92700 312.96
92800 344.284
92900 372.592
93000 280.872
93100 329.52
93200 313.934
93300 335.579
93400 253.722
93500 304.859
93600 287.754
93700 279.746
93800 262.012
93900 308.036
94000 283.918
94100 279.786
94200 332.571
94300 355.925
94400 323.847
94500 297.897
94600 323.859
94700 290.218
94800 275.267
94900 210.017
95000 286.414
95100 293.12
95200 249.496
95300 307.435
95400 315.251
95500 329.643
95600 310.894
95700 289.946
95800 348.127
95900 288.04
96000 331.747
96100 325.056
96200 285.627
96300 305.621
96400 279.174
96500 270.759
96600 284.973
96700 295.808
96800 318.891
96900 296.019
97000 380.288
97100 329.912
97200 307.588
97300 333.88
97400 258.19
97500 310.681
97600 292.031
97700 295.725
97800 283.185
97900 333.626
98000 349.151
98100 315.317
98200 335.214
98300 345.824
98400 286.508
98500 321.68
98600 293.213
98700 291.551
98800 273.692
98900 319.242
99000 282.383
99100 290.872
99200 345.311
99300 358.894
99400 340.36
99500 362.779
99600 321.407
99700 308.588
99800 295.784
99900 321.005
100000 271.658
100100 300.194
100200 288.046
100300 307.048
100400 346.503
100500 355.123
100600 370.339
100700 333.569
100800 321.01
100900 350.495
101000 300.141
101100 302.494
101200 295.396
101300 321.524
101400 280.473
101500 277.9
101600 392.1
101700 336.491
101800 333.65
101900 371.837
102000 301.997
102100 303.385
102200 301.104
102300 290.873
102400 287.277
102500 328.112
102600 298.9
102700 297.118
102800 326.492
102900 354.966
103000 309.599
103100 328.726
103200 374.309
103300 369.021
103400 293.898
103500 322.87
103600 292.076
103700 247.04
103800 361.822
103900 297.107
104000 318.489
104100 324.206
104200 355.05
104300 335.573
104400 322.595
104500 294.815
104600 269.197
104700 313.961
104800 260.39
104900 304.825
105000 301.96
105100 329.722
105200 332.351
105300 337.668
105400 363.669
105500 295.137
105600 306.631
105700 358.885
105800 298.239
105900 330.59
106000 317.36
106100 297.159
106200 325.733
106300 272.736
106400 268.673
106500 300.328
106600 215.518
106700 297.099
106800 285.593
106900 272.134
107000 327.958
107100 326.281
107200 319.735
107300 334.833
107400 274.528
107500 353.233
107600 303.723
107700 278.87
107800 278.21
107900 289.455
108000 262.925
108100 300.611
108200 319.653
108300 296.439
108400 352.03
108500 305.543
108600 345.455
108700 294.776
108800 332.298
108900 307.904
109000 286.124
109100 267.659
109200 301.567
109300 267.115
109400 289.972
109500 297.724
109600 356.938
109700 328.527
109800 322.363
109900 305.696
110000 318.155
110100 256.065
110200 299.173
110300 273.531
110400 280.796
110500 332.992
110600 322.873
110700 357.324
110800 302.983
110900 360.46
111000 312.198
111100 281.051
111200 349.243
111300 337.032
111400 272.308
111500 308.812
111600 313.569
111700 284.893
111800 334.855
111900 340.497
112000 364.673
112100 372.78
112200 354.743
112300 387.985
112400 339.527
112500 303.795
112600 311.628
112700 319.234
112800 286.74
112900 314.818
113000 247.869
113100 332.776
113200 293.828
113300 316.008
113400 355.668
113500 348.341
113600 316.8
113700 386.55
113800 259.333
113900 308.47
114000 307.386
114100 282.673
114200 325.401
114300 292.219
114400 330.867
114500 308.483
114600 354.743
114700 372.228
114800 357.979
114900 332.034
115000 356.097
115100 299.729
115200 310.543
115300 324.11
115400 279.911
115500 336.66
115600 247.886
115700 361.817
115800 296.979
115900 298.126
116000 374.691
116100 318.448
116200 333.344
116300 331.62
116400 325.095
116500 274.961
116600 300.493
116700 289.131
116800 287.946
116900 281.98
117000 314.575
117100 312.811
117200 319.601
117300 370.461
117400 301.802
117500 331.406
117600 317.799
117700 320.213
117800 302.431
117900 297.009
118000 281.596
118100 334.46
118200 354.619
118300 319.676
118400 425.35
118500 343.09
118600 332.076
118700 354.377
118800 297.164
118900 332.864
119000 299.605
119100 289.412
119200 304.106
119300 258.877
119400 322.573
119500 369.491
119600 323.384
119700 345.666
119800 359.017
119900 294.553
120000 329.02
120100 315.706
120200 305.154
120300 332.179
120400 295.645
120500 282.353
120600 367.909
120700 247.152
120800 302.259
120900 308.737
121000 375.991
121100 311.457
121200 332.07
121300 356.42
121400 338.213
121500 259.656
121600 324.366
121700 276.291
121800 303.296
121900 304.915
122000 363.64
122100 312.871
122200 362.716
122300 381.597
122400 336.047
122500 348.268
122600 299.821
122700 312.57
122800 305.01
122900 325.056
123000 274.56
123100 346.492
123200 270.535
123300 332.801
123400 315.061
123500 352.752
123600 310.756
123700 348.685
123800 310.599
123900 297.412
124000 281.629
124100 282.64
124200 276.057
124300 320.776
124400 287.636
124500 318.637
124600 338.55
124700 296.352
124800 339.495
124900 334.996
125000 307.193
125100 322.158
125200 283.601
125300 303.018
125400 278.657
125500 272.014
125600 332.297
125700 342.767
125800 314.663
125900 370.389
126000 320.275
126100 303.961
126200 292.817
126300 312.285
126400 282.064
126500 291.924
126600 300.26
126700 338.186
126800 277.486
126900 302.193
127000 313.506
127100 303.186
127200 350.512
127300 295.851
127400 343.945
127500 292.031
127600 276.304
127700 278.602
127800 274.708
127900 263.464
128000 321.048
128100 308.105
128200 289.906
128300 308.337
128400 308.678
128500 321.618
128600 318.094
128700 314.72
128800 343.895
128900 311.776
129000 302.551
129100 303.087
129200 290.037
129300 293.005
129400 271.046
129500 333.73
129600 303.783
129700 325.626
129800 323.702
129900 407.734
130000 280.535
130100 394.675
130200 308.114
130300 334.242
130400 278.813
130500 340.139
130600 275.678
130700 292.566
130800 330.156
130900 299.848
131000 287.933
131100 311.668
131200 299.776
131300 264.546
131400 295.035
131500 276.777
131600 344.639
131700 312.997
131800 319.239
131900 351.68
132000 323.944
132100 305.263
132200 311.565
132300 281.096
132400 297.262
132500 265.739
132600 259.074
132700 273.811
132800 268.776
132900 308.187
133000 303.931
133100 296.781
133200 348.376
133300 326.1
133400 322.345
133500 325.652
133600 275.296
133700 246.132
133800 317.597
133900 243.614
134000 270.115
134100 304.987
134200 284.18
134300 313.037
134400 279.235
134500 339.664
134600 336.966
134700 278.837
134800 312.235
134900 385.846
135000 326.584
135100 367.744
135200 300.125
135300 354.105
135400 294.03
135500 296.209
135600 283.728
135700 309.323
135800 308.443
135900 319.574
136000 326.109
136100 337.753
136200 357.282
136300 318.481
136400 385.882
136500 284.343
136600 320.116
136700 307.55
136800 306.973
136900 277.365
137000 352.674
137100 252.904
137200 314.646
137300 312.014
137400 354.417
137500 330.827
137600 327.87
137700 385.254
137800 280.442
137900 332.135
138000 323.545
138100 278.367
138200 303.229
138300 293.301
138400 320.325
138500 310.424
138600 384.623
138700 332.818
138800 355.081
138900 378.552
139000 341.137
139100 279.779
139200 329.483
139300 300.775
139400 270.462
139500 309.05
139600 329.683
139700 321.521
139800 293.602
139900 349.884
140000 358.004
140100 349.825
140200 345.287
140300 289.872
140400 321.373
140500 262.533
140600 328.41
140700 280.014
140800 327.066
140900 312.655
141000 348.098
141100 327.045
141200 292.388
141300 325.322
141400 377.755
141500 324.535
141600 326.217
141700 325.573
141800 291.335
141900 281.537
142000 309.99
142100 269.628
142200 306.29
142300 318.841
142400 298.229
142500 420.286
142600 287.537
142700 430.347
142800 356.438
142900 388.234
143000 353.745
143100 359.024
143200 329.607
143300 298.469
143400 311.891
143500 283.102
143600 287.741
143700 281.27
143800 289.25
143900 328.188
144000 305.854
144100 346.831
144200 358.19
144300 317.292
144400 307.18
144500 345.492
144600 281.056
144700 327.817
144800 296.329
144900 292.183
145000 286.819
145100 294.63
145200 340.533
145300 329.169
145400 330.393
145500 371.257
145600 321.916
145700 327.361
145800 295.061
145900 272.651
146000 284.195
146100 301.267
146200 284.017
146300 301.895
146400 351.533
146500 290.708
146600 350.692
146700 294.24
146800 342.778
146900 307.426
147000 274.659
147100 232.78
147200 336.639
147300 229.177
147400 318.98
147500 328.963
147600 282.777
147700 329.828
147800 366.985
147900 279.775
148000 359.87
148100 228.838
148200 281.645
148300 279.355
148400 279.202
148500 276.572
148600 348.785
148700 281.311
148800 361.798
148900 291.558
149000 318.096
149100 347.347
149200 317.02
149300 326.908
149400 287.423
149500 302.075
149600 306.638
149700 284.606
149800 296.336
149900 285.389
150000 321.329
150100 327.538
150200 336.072
150300 289.897
150400 381.407
150500 316.316
150600 293.644
150700 330.494
150800 257.716
150900 273.988
151000 306.902
151100 318.464
151200 291.677
151300 344.138
151400 386.428
151500 310.099
151600 336.534
151700 319.698
151800 354.178
151900 327.44
152000 288.204
152100 327.612
152200 311.53
152300 261.373
152400 278.626
152500 326.736
152600 312.943
152700 372.357
152800 345.186
152900 363.519
153000 330.385
153100 335.295
153200 297.249
153300 297.188
153400 314.426
153500 291.462
153600 324.549
153700 313.689
153800 324.052
153900 272.858
154000 248.572
154100 281.875
154200 266.319
154300 292.996
154400 313.342
154500 354.811
154600 290.414
154700 374.181
154800 286.521
154900 307.604
155000 277.087
155100 266.312
155200 322.216
155300 280.587
155400 354.439
155500 355.641
155600 326.8
155700 310.634
155800 356.519
155900 296.843
156000 271.369
156100 335.749
156200 284.351
156300 305.556
156400 271.94
156500 353.838
156600 350.601
156700 341.392
156800 343.155
156900 316.274
157000 293.728
157100 345.17
157200 267.909
157300 307.344
157400 365.818
157500 241.396
157600 302.732
157700 334.262
157800 263.152
157900 294.062
158000 369.846
158100 352.578
158200 325.432
158300 357.982
158400 320.233
158500 288.593
158600 287.57
158700 279.364
158800 288.521
158900 363.557
159000 311.175
159100 313.578
159200 410.912
159300 321.635
159400 277.062
159500 318.803
159600 322.239
159700 296.688
159800 332.049
159900 260.56
160000 303.493
160100 299.286
160200 274.169
160300 290.273
160400 302.852
160500 355.61
160600 332.593
160700 316.91
160800 371.853
160900 293.473
161000 298.117
161100 304.332
161200 309.998
161300 292.546
161400 307.072
161500 271.565
161600 379.563
161700 285.561
161800 299.459
161900 344.457
162000 328.815
162100 330.268
162200 334.689
162300 328.227
162400 340.62
162500 282.094
162600 303.823
162700 300.145
162800 298.766
162900 272.916
163000 314.491
163100 300.672
163200 317.848
163300 306.249
163400 361.794
163500 358.563
163600 318.502
163700 330.827
163800 345.913
163900 275.555
164000 279.959
164100 332.369
164200 281.445
164300 284.71
164400 356.429
164500 310.298
164600 338.415
164700 334.87
164800 378.806
164900 291.207
165000 287.77
165100 295.204
165200 305.444
165300 255.064
165400 290.376
165500 328.645
165600 301.867
165700 346.637
165800 311.042
165900 347.631
166000 317.748
166100 314.606
166200 299.969
166300 328.666
166400 272.927
166500 330.249
166600 282.789
166700 309.952
166800 315.841
166900 288.57
167000 321.177
167100 345.063
167200 341.312
167300 326.754
167400 344.338
167500 290.153
167600 335.453
167700 271.043
167800 248.604
167900 313.8
168000 349.427
168100 261.996
168200 414.543
168300 362.827
168400 322.403
168500 292.997
168600 306.877
168700 256.596
168800 272.634
168900 306.095
169000 351.779
169100 310.188
169200 313.194
169300 329.623
169400 298.591
169500 257.132
169600 288.297
169700 220.98
169800 298.223
169900 292.428
170000 336.199
170100 299.85
170200 350.093
170300 320.194
170400 336.7
170500 283.625
170600 313.325
170700 306.232
170800 276.05
170900 292.876
171000 304.701
171100 274.341
171200 307.936
171300 258.913
171400 342.925
171500 317.277
171600 311.752
171700 332.782
171800 370.016
171900 309.674
172000 370.972
172100 293.209
172200 251.536
172300 328.683
172400 257.576
172500 280.211
172600 382.074
172700 256.998
172800 367.221
172900 312.784
173000 324.245
173100 258.906
173200 301.263
173300 250.275
173400 300.925
173500 218.481
173600 312.763
173700 275.854
173800 294.505
173900 310.403
174000 348.121
174100 227.732
174200 409.362
174300 312.901
174400 296.287
174500 332.957
174600 319.638
174700 248.901
174800 256.557
174900 294.389
175000 246.265
175100 329.981
175200 321.9
175300 308.903
175400 319.844
175500 336.591
175600 314.237
175700 300.264
175800 274.932
175900 250.918
176000 302.066
176100 283.403
176200 305.706
176300 322.312
176400 302.585
176500 326.611
176600 288.812
176700 323.368
176800 331.362
176900 300.568
177000 313.379
177100 313.197
177200 239.8
177300 259.248
177400 295.32
177500 263.311
177600 286.993
177700 301.638
177800 310.549
177900 313.699
178000 331.668
178100 314.45
178200 318.392
178300 302.146
178400 317.971
178500 286.297
178600 281.066
178700 270.459
178800 271.638
178900 294.187
179000 280.185
179100 359.578
179200 331.865
179300 306.657
179400 358.89
179500 279.204
179600 315.189
179700 302.989
179800 257.644
179900 318.255
180000 277.54
180100 282.373
180200 308.739
180300 317.731
180400 317.059
180500 351.968
180600 356.813
180700 285.879
180800 333.319
180900 296.314
181000 291.73
181100 265.897
181200 305.888
181300 298.705
181400 299.753
181500 340.534
181600 274.827
181700 341.679
181800 322.665
181900 270.676
182000 322.979
182100 278.784
182200 307.201
182300 302.556
182400 255.733
182500 314.578
182600 290.25
182700 268.71
182800 355.964
182900 285.222
183000 341.955
183100 335.79
183200 293.5
183300 332.886
183400 295.084
183500 277.812
183600 315.008
183700 264.909
183800 312.866
183900 357.21
184000 285.925
184100 424.889
184200 316.8
184300 321.872
184400 327.423
184500 288.252
184600 323.412
184700 295.725
184800 286.846
184900 317.095
185000 288.449
185100 323.401
185200 308.62
185300 347.409
185400 391.601
185500 307.23
185600 307.635
185700 364.99
185800 231.995
185900 321.593
186000 284.17
186100 279.624
186200 352.956
186300 331.789
186400 304.427
186500 350.884
186600 306.818
186700 266.08
186800 281.384
186900 251.746
187000 316.998
187100 266.356
187200 337.302
187300 314.446
187400 319.814
187500 301.304
187600 360.437
187700 272.658
187800 314.156
187900 289.386
188000 268.958
188100 261.737
188200 314.047
188300 321.381
188400 272.795
188500 345.013
188600 308.187
188700 299.432
188800 332.203
188900 318.464
189000 309.404
189100 331.791
189200 304.156
189300 322.15
189400 316.847
189500 285.907
189600 279.632
189700 339.917
189800 312.556
189900 321.477
190000 355.792
190100 402.076
190200 312.798
190300 309.164
190400 314.488
190500 284.897
190600 261.223
190700 340.588
190800 323.519
190900 308.566
191000 322.557
191100 316.242
191200 236.247
191300 287.103
191400 243.562
191500 286.172
191600 319.785
191700 320.521
191800 308.88
191900 345.96
192000 293.095
192100 276.003
192200 326.175
192300 320.896
192400 302.97
192500 369.928
192600 370.549
192700 311.602
192800 271.972
192900 320.701
193000 310.933
193100 258.739
193200 291.242
193300 322.935
193400 246.118
193500 262.41
193600 273.563
193700 247.458
193800 281.489
193900 345.736
194000 287.379
194100 340.78
194200 295.552
194300 380.804
194400 278.319
194500 326.073
194600 292.475
194700 294.804
194800 246.179
194900 295.168
195000 286.047
195100 311.678
195200 300.097
195300 324.142
195400 314.701
195500 345.729
195600 299.668
195700 318.721
195800 298.759
195900 282.281
196000 318.266
196100 298.742
196200 264.333
196300 281.815
196400 252.604
196500 268.496
196600 286.852
196700 332.082
196800 321.605
196900 327.778
197000 310.335
197100 342.975
197200 314.002
197300 251.083
197400 312.353
197500 250.772
197600 314.45
197700 349.544
197800 319.834
197900 364.394
198000 331.49
198100 311.01
198200 308.239
198300 310.107
198400 301.209
198500 298.871
198600 309.12
198700 289.426
198800 260.7
198900 307.698
199000 264.609
199100 297.063
199200 331.968
