#step pe ke etotal temp press vol
27000 -1811.9449232246131487 8.311232232053523461 -1803.6336909925596501 262.44281921178861694 3308.4935141956921143 2683.2073089264999908
28000 -1810.5520467646224461 8.6989695804068443152 -1801.8530771842156355 274.68635662891193761 3462.8420471714621272 2683.2073089264999908
29000 -1811.4514230773761483 9.2049303002184412748 -1802.246492777157755 290.66301977708786808 3664.2523450907697224 2683.2073089264999908
30000 -1811.2889453407819929 9.8357458659766319187 -1801.4531994748053876 310.58220995947488063 3915.3642319558289273 2683.2073089264999908
31000 -1811.8242246039994825 9.3560669018820856735 -1802.4681577021174235 295.43544277276868115 3724.4160431322329714 2683.2073089264999908
32000 -1811.6874518312558848 9.4823703414182585192 -1802.2050814898375393 299.42371187926539733 3774.6942809264369316 2683.2073089264999908
33000 -1812.1671185014515686 9.2440131020381173244 -1802.9231053994135436 291.89713289122920514 3679.8102302185980079 2683.2073089264999908
34000 -1812.2536243650617962 8.7649305573733347074 -1803.488693807688378 276.76919877189612862 3489.0994610410930363 2683.2073089264999908
35000 -1811.6569520675102467 9.2909839206040203408 -1802.3659681469061979 293.38032499812032938 3698.5081373691668887 2683.2073089264999908
36000 -1811.5516579217369326 10.131013041746054881 -1801.4206448799909595 319.90582742870827815 4032.9027038349440772 2683.2073089264999908
37000 -1811.1195469695278462 8.3446987305365105669 -1802.7748482389913534 263.49958696484799248 3321.815689546151134 2683.2073089264999908
38000 -1811.4531212778733789 8.8547096687497575118 -1802.5984116091235592 279.60414339118949556 3524.8382780306596942 2683.2073089264999908
39000 -1811.2013073702114525 9.0929729279823892085 -1802.1083344422290793 287.12775477897417886 3619.6849175941792964 2683.2073089264999908
40000 -1810.74410788283285 8.8842817675777467912 -1801.8598261152551459 280.53793813662997536 3536.6101903586804838 2683.2073089264999908
41000 -1810.4375457219771306 8.8560835538911462095 -1801.581462168086091 279.64752640344471502 3525.3851873159037495 2683.2073089264999908
42000 -1811.4587022902228455 8.3215321129819344037 -1803.1371701772409324 262.76805736094928534 3312.593638978297804 2683.2073089264999908
43000 -1810.5876667590478064 8.7557765846024722123 -1801.8318901744453342 276.4801448321316002 3485.455493612927512 2683.2073089264999908
44000 -1810.4054927471775045 8.6907969881396667233 -1801.7146957590377951 274.42829162784090613 3459.5887427570041837 2683.2073089264999908
45000 -1809.9478046855119828 9.5254832215478746349 -1800.422321463964181 300.78508231022505015 3791.8564393530809866 2683.2073089264999908
46000 -1810.1145236560969352 9.216261240238511121 -1800.8982624158584258 291.02081555997045825 3668.7629086894576176 2683.2073089264999908
47000 -1809.8986302501848513 9.0935260281660266202 -1800.8051042220188265 287.14521995952111411 3619.9050929327058839 2683.2073089264999908
48000 -1810.2774560806037698 9.2194927156765249521 -1801.0579633649272182 291.12285548623981413 3670.0492781746847868 2683.2073089264999908
49000 -1809.6614384599215555 8.869162627805639687 -1800.7922758321158199 280.06052280818488498 3530.5916392606468435 2683.2073089264999908
50000 -1810.2741303013688139 8.9502059483839211396 -1801.3239243529849318 282.61961837151437749 3562.8529565979292784 2683.2073089264999908
51000 -1811.2941810793365676 7.7922853135621226173 -1803.5018957657744068 246.05609236941964468 3101.9137356378228105 2683.2073089264999908
52000 -1809.9357265473654479 8.9375703718015859778 -1800.9981561755639632 282.22062623075271404 3557.8230498399934731 2683.2073089264999908
53000 -1810.1441768201952982 8.8913174919991249112 -1801.2528593281961093 280.76010439318366707 3539.4109361405180607 2683.2073089264999908
54000 -1808.9952755141962371 9.1697190708987950103 -1799.8255564432975007 289.55115886013237514 3650.2356360663707164 2683.2073089264999908
55000 -1811.1389793878608998 8.6065790444400889214 -1802.5324003434207043 271.76895135727357911 3426.0636874187175636 2683.2073089264999908
56000 -1810.5372275356367027 9.0379369589156741682 -1801.4992905767210232 285.38989034724562543 3597.7764759069814318 2683.2073089264999908
57000 -1810.1201094030552667 8.9762506442730938261 -1801.143858758782244 283.4420287222090451 3573.2206981099770928 2683.2073089264999908
58000 -1810.5263639360202887 8.6107131131267902191 -1801.9156508228934399 271.89949236619509065 3427.7093566835519596 2683.2073089264999908
59000 -1810.2264907339740603 8.1391749241333588571 -1802.0873158098406748 257.00978549358603686 3240.0018066570146402 2683.2073089264999908
60000 -1810.0878884851476869 9.6499371002728064894 -1800.4379513848748502 304.7149480488392328 3841.3984132844475425 2683.2073089264999908
61000 -1809.4096052498846348 8.9404119148233576198 -1800.4691933350613908 282.31035330619994284 3558.9541969906631493 2683.2073089264999908
62000 -1810.0133137537222865 8.8308992831304902182 -1801.1824144705917661 278.85228559754722255 3515.3599595103282809 2683.2073089264999908
63000 -1810.7124050004122182 8.5305999015173306077 -1802.1818050988949835 269.3697667462309937 3395.8182924453199121 2683.2073089264999908
64000 -1810.4667131932133088 8.972118655260905129 -1801.4945945379524801 283.31155338292921897 3571.5758567115103688 2683.2073089264999908
65000 -1809.8560598351289173 9.3288057355060907128 -1800.5272540996227235 294.57462007416506822 3713.5640551686983599 2683.2073089264999908
66000 -1809.6350968344709145 9.2309040432875839599 -1800.4041927911832772 291.48318965878831932 3674.5918420611742476 2683.2073089264999908
67000 -1809.6565278439024951 8.3743931415029884135 -1801.2821347023996168 264.43724394654327625 3333.6362912749241332 2683.2073089264999908
68000 -1810.225112929423176 9.0723001540504544238 -1801.1528127753726949 286.474972986798889 3611.4556037494207885 2683.2073089264999908
69000 -1809.9219885795687333 8.9175406378482389158 -1801.0044479417204002 281.58814963763023798 3549.8497141148600349 2683.2073089264999908
70000 -1810.9117211166303605 8.3095027411217809998 -1802.602218375508528 262.38820727660800003 3307.8050471464302973 2683.2073089264999908
71000 -1810.5171127994185554 9.3074169181584682775 -1801.2096958812601315 293.89922786184456527 3705.0497023633452045 2683.2073089264999908
72000 -1810.8522107888636583 8.2130027327802626047 -1802.639208056083362 259.34103767094632076 3269.3908093049662966 2683.2073089264999908
73000 -1810.8184554698214015 8.6247841014830282091 -1802.1936713683383005 272.34381033857295051 3433.3106649390701932 2683.2073089264999908
74000 -1810.1164387620187881 9.0324719942973210607 -1801.0839667677214493 285.21732379137421276 3595.601010285241955 2683.2073089264999908
75000 -1810.5369662948373843 8.4158329542776737497 -1802.1211333405597088 265.74578412308341058 3350.132443465904089 2683.2073089264999908
76000 -1811.3214125876984326 9.2530093183069137552 -1802.0684032693914105 292.18120537216844923 3683.3913987320743217 2683.2073089264999908
77000 -1810.4952252519588001 8.7929708102934771574 -1801.7022544416652181 277.65462259622302099 3500.2615838566380262 2683.2073089264999908
78000 -1810.9001393738610659 8.1786874091842562962 -1802.7214519646768167 258.25746666543784613 3255.7307379238468457 2683.2073089264999908
79000 -1810.3064742101353204 9.3671022051250023566 -1800.9393720050102274 295.78390326732193216 3728.8089211299825365 2683.2073089264999908
80000 -1808.9136531283063505 8.1271626355501158656 -1800.7864904927562293 256.63047484590447311 3235.2200152500759032 2683.2073089264999908
81000 -1810.3777318426682541 8.5400632053108704866 -1801.8376686373574103 269.66858839593248831 3399.5853968107880974 2683.2073089264999908
82000 -1811.7546434884511655 9.5725478549396658678 -1802.182095633511608 302.27123679702600612 3810.5916918375683053 2683.2073089264999908
83000 -1810.5045955000684899 9.9365447087774825263 -1800.5680507912909434 313.76512336380949364 3955.4897281919807028 2683.2073089264999908
84000 -1809.9337768574700931 8.5188771276671939603 -1801.4148997298029826 268.99959807180186999 3391.1517496068240689 2683.2073089264999908
85000 -1810.4871185592432994 8.6485644494758968648 -1801.8385541097673013 273.09471963755947854 3442.7770262321996597 2683.2073089264999908
86000 -1810.6527854587720867 10.33980218703448628 -1800.3129832717374939 326.49873812839848597 4116.0164364000320347 2683.2073089264999908
87000 -1810.1177363729166245 9.1438539377659520113 -1800.9738824351506992 288.73441854183255373 3639.9393739930055744 2683.2073089264999908
88000 -1810.9340338368178891 9.215152725524969668 -1801.7188811112928306 290.98581211903211852 3668.3216367290856397 2683.2073089264999908
89000 -1810.6953439851367875 9.137464572773055238 -1801.5578794123637181 288.53266230221720434 3637.3959277207063678 2683.2073089264999908
90000 -1811.1254899647278762 7.7119762484280558468 -1803.4135137162998035 243.52018230535443877 3069.9447070138289746 2683.2073089264999908
91000 -1811.2580053256767769 8.480894199230370134 -1802.7771111264464707 267.80021553229880737 3376.0316965419201551 2683.2073089264999908
92000 -1810.3358526583554067 8.9106253052668176196 -1801.4252273530885304 281.36978498028668128 3547.0968933109961654 2683.2073089264999908
93000 -1810.3445257694411339 9.3078998095220963904 -1801.0366259599190926 293.91447606659988878 3705.2419293280136117 2683.2073089264999908
94000 -1810.8185864118204336 9.0631272398795790224 -1801.7554591719408563 286.18532093663623073 3607.8040962240302179 2683.2073089264999908
95000 -1812.2812292971416355 8.0256036447360816766 -1804.2556256524055698 253.42355833564911904 3194.7919231170430976 2683.2073089264999908
96000 -1810.7107211864699821 8.7472864499444664688 -1801.9634347365254143 276.2120528317009871 3482.0757835210442863 2683.2073089264999908
97000 -1811.0210603575051209 9.1744186896243000717 -1801.846641667880931 289.69955817723791824 3652.1064366454415904 2683.2073089264999908
98000 -1811.763630296960855 9.1857472583542367772 -1802.5778830386066147 290.05727908216618971 3656.6160562928830586 2683.2073089264999908
99000 -1810.9114123286844915 9.1134251655896232336 -1801.797987163094831 287.77357272112374176 3627.826441448291007 2683.2073089264999908
100000 -1811.5472781233634123 8.1659123534836428604 -1803.3813657698797215 257.85407020868547079 3250.645308020209086 2683.2073089264999908
101000 -1811.6461739978881269 8.0098788535373071085 -1803.6362951443509246 252.92701842213213581 3188.5322773460366079 2683.2073089264999908
102000 -1811.3596695639935206 9.0532693592240036651 -1802.3064002047694885 285.87403977898492258 3603.8799206863877771 2683.2073089264999908
103000 -1809.7484971423382376 7.9855816831163854985 -1801.7629154592218583 252.1597894810921332 3178.8601819808154687 2683.2073089264999908
104000 -1811.0749747102208858 10.036359184225878138 -1801.0386155259950556 316.91695351407236103 3995.2233724246925703 2683.2073089264999908
105000 -1812.0002747142407316 9.8842798277750265612 -1802.1159948864656144 312.11476125948115623 3934.6843873004154375 2683.2073089264999908
106000 -1811.386012207231488 8.6957101738215918374 -1802.6903020334098073 274.58343472403578289 3461.5445589956598269 2683.2073089264999908
107000 -1811.2745598330193388 8.2579945743591558482 -1803.0165652586601936 260.76173985033631197 3287.3009352525255053 2683.2073089264999908
108000 -1812.4147790254551182 8.3295365238869027991 -1804.0852425015682456 263.02081171859168762 3315.7799946021859796 2683.2073089264999908
109000 -1812.185080157486027 8.3736703218298682572 -1803.8114098356561499 264.41441955330066094 3333.3485548558619485 2683.2073089264999908
110000 -1812.3563974552916989 8.5864257819081633016 -1803.7699716733834521 271.13257411650829454 3418.0411780584790904 2683.2073089264999908
111000 -1811.2669331896654512 7.9037444078379159862 -1803.3631887818276027 249.57562330199525036 3146.2828111507656104 2683.2073089264999908
112000 -1811.4974217888643579 8.9433475524866459239 -1802.5540742363778008 282.40305159726278816 3560.1228008628495445 2683.2073089264999908
113000 -1810.888466147992176 8.5311553073720869378 -1802.35731084062013 269.38730473268827836 3396.039385613804825 2683.2073089264999908
114000 -1811.3891719997336622 8.4787557191544120627 -1802.9104162805792839 267.73268899420037314 3375.1804211517010117 2683.2073089264999908
115000 -1810.4900381198581272 9.3511623987130843005 -1801.1388757211450411 295.28057384328047874 3722.463683184641468 2683.2073089264999908
116000 -1811.4230372272622844 10.079439771493428069 -1801.3435974557687587 318.27730423706037755 4012.3726758712664378 2683.2073089264999908
117000 -1810.1439167876883403 9.1455201995927808412 -1800.9983965880956021 288.78703389887806452 3640.602671118280341 2683.2073089264999908
118000 -1810.3389746010852832 8.9395026153275409797 -1801.3994719857578275 282.28164046115762176 3558.592227621937127 2683.2073089264999908
119000 -1811.6396645713371072 8.1659723093022034135 -1803.4736922620350015 257.85596342663581026 3250.6691749308311046 2683.2073089264999908
120000 -1811.2393762975711979 9.9230953335647971159 -1801.3162809640064097 313.34043399779204719 3950.1358685693908228 2683.2073089264999908
121000 -1810.4767093609848416 9.5929958697039516835 -1800.8837134912807869 302.91692139495205538 3818.7315346836035133 2683.2073089264999908
122000 -1810.2402650370995616 9.7050415548015696032 -1800.535223482298079 306.45497503808428519 3863.3341173198359684 2683.2073089264999908
123000 -1810.248390413953075 8.8754174546738138218 -1801.3729729592791955 280.25803075299177181 3533.0815292731003865 2683.2073089264999908
124000 -1811.5033018915441971 8.907427639597806035 -1802.5958742519464977 281.26881266118391522 3545.823982648520996 2683.2073089264999908
125000 -1810.4751272544153835 8.8721401473535816962 -1801.6029871070618356 280.15454359867686662 3531.7769152627743097 2683.2073089264999908
126000 -1809.5550722090974887 8.9130506653460965794 -1800.6420215437512979 281.44637029507970283 3548.0623684496813439 2683.2073089264999908
127000 -1810.421668943311488 9.4748261629836747488 -1800.9468427803278701 299.18549022912634427 3771.6911323289891698 2683.2073089264999908
128000 -1811.322242746251959 8.9861048849886273615 -1802.3361378612632961 283.75319494189454872 3577.1434246785993309 2683.2073089264999908
129000 -1810.571950008945123 9.3849805118790925462 -1801.1869694970660021 296.34844449253051835 3735.9258275391889583 2683.2073089264999908
130000 -1809.2656219033078742 8.9980895992401936923 -1800.2675323040675721 284.13163487809299568 3581.9142394343066371 2683.2073089264999908
131000 -1810.7918324647682766 8.6878611044024101062 -1802.1039713603659038 274.33558556652883453 3458.4200409289305753 2683.2073089264999908
132000 -1810.6689366817649898 9.0799168562142344996 -1801.5890198255508494 286.71548471034930117 3614.4876222281304763 2683.2073089264999908
133000 -1810.9784010675621175 8.245459047457536883 -1802.7329420201044741 260.36590696677444612 3282.3108557681525781 2683.2073089264999908
134000 -1810.4766270171294309 8.4658235188466139931 -1802.0108034982827121 267.32433040035664362 3370.0324359134087899 2683.2073089264999908
135000 -1810.1701946453490564 9.1604931831601508208 -1801.0097014621890139 289.25983406974535228 3646.5630410896246758 2683.2073089264999908
136000 -1811.0781254035491656 8.2507427981244383375 -1802.8273826054246456 260.53275135065365475 3284.414184651762298 2683.2073089264999908
137000 -1810.3753526338869051 8.5352267160487702569 -1801.8401259178381224 269.51586713371841597 3397.6601114970858362 2683.2073089264999908
138000 -1810.8672518884877718 8.8900599296179585451 -1801.9771919588697529 280.72039449127822763 3538.9103320344584063 2683.2073089264999908
139000 -1811.2324030128138475 8.5183351950783698925 -1802.7140678177354403 268.98248552910507669 3390.9360198082581519 2683.2073089264999908
140000 -1810.5673384805343176 9.380135723782805357 -1801.1872027567515033 296.1954611789888645 3733.9972386673248366 2683.2073089264999908
141000 -1810.7011436867510383 9.0448985063267848261 -1801.656245180424321 285.609714324922777 3600.5476936777477022 2683.2073089264999908
142000 -1811.1884336636735497 8.3305083732030027477 -1802.8579252904705754 263.05149969207684535 3316.1668634886905238 2683.2073089264999908
143000 -1810.6418110619774779 9.6890557580143301664 -1800.9527553039631584 305.95019338127895026 3856.9705717572583126 2683.2073089264999908
144000 -1811.0393099348398209 8.2665437408593973601 -1802.7727661939804875 261.03169589242372695 3290.7041444431843047 2683.2073089264999908
145000 -1811.3239097121295345 8.3760039947386832893 -1802.9479057173907677 264.48810967291319685 3334.2775316269949144 2683.2073089264999908
146000 -1811.0505227817102423 8.3753707413491262912 -1802.6751520403611266 264.46811350385058859 3334.0254493034963161 2683.2073089264999908
147000 -1812.6448333717789865 7.8980366789855311893 -1804.7467966927933958 249.39539100797520632 3144.0107071640586582 2683.2073089264999908
148000 -1811.7355042361950836 9.3287027213705346895 -1802.4068015148245649 294.57136720871756097 3713.5230478198668607 2683.2073089264999908
149000 -1812.3503278807738752 8.9620561356629320215 -1803.3882717451108419 282.99381036505502607 3567.5702195331900839 2683.2073089264999908
150000 -1811.8407605010906991 8.3695159455573424623 -1803.4712445555333034 264.28323729408964482 3331.694801649427518 2683.2073089264999908
151000 -1813.1485459485288629 8.6469319994538640373 -1804.5016139490749083 273.04317195196455259 3442.127188740074871 2683.2073089264999908
152000 -1811.7802187791448887 8.6915095447758901059 -1803.0887092343689346 274.45079194635411568 3459.8723937179711356 2683.2073089264999908
153000 -1811.9242287172073702 9.6568786447691383756 -1802.2673500724381483 304.9341403967892461 3844.1616683955298868 2683.2073089264999908
154000 -1811.1520192478224089 7.8785400272137637856 -1803.2734792206085785 248.77974748926331472 3136.2495781118996092 2683.2073089264999908
155000 -1810.6487411492335013 8.6540680372078355731 -1801.9946731120255663 273.26850579102284655 3444.9678667486882659 2683.2073089264999908
156000 -1810.2607571498110701 9.3688431928383142377 -1800.8919139569727577 295.83887823504483094 3729.5019647602125588 2683.2073089264999908
157000 -1810.7673540417827098 8.1228661498245653405 -1802.6444878919580788 256.49480521292662161 3233.5096918275157805 2683.2073089264999908
158000 -1811.7276919678811282 9.5241692783621783036 -1802.2035226895188771 300.7435920781739469 3791.3333914599975287 2683.2073089264999908
159000 -1810.8175037230053022 8.7240741257179053036 -1802.0934295972874679 275.47907995350578858 3472.8355382711511083 2683.2073089264999908
160000 -1810.9506890607535752 8.9852309676611383793 -1801.9654580930923657 283.72559935549043075 3576.7955400654377627 2683.2073089264999908
161000 -1811.174866601728354 8.7471764830494436183 -1802.4276901186788109 276.20858041977163566 3482.0320084527024846 2683.2073089264999908
162000 -1811.7037749872429231 8.7432888280591871677 -1802.9604861591838016 276.08582038765143807 3480.4844303124732505 2683.2073089264999908
163000 -1810.6125689243917805 8.4496749155915189533 -1802.1628940088003219 266.81440782254020405 3363.6040811711659444 2683.2073089264999908
164000 -1810.5375437065708866 8.6872939231920351943 -1801.8502497833787857 274.31767575102873025 3458.194260286120425 2683.2073089264999908
165000 -1810.5555677913871477 9.5120585111258968425 -1801.0435092802613326 300.36117178145195794 3786.51239816629095 2683.2073089264999908
166000 -1810.5275246882172269 9.6003700330035890431 -1800.9271546552135987 303.14977449683277655 3821.6670045114565255 2683.2073089264999908
167000 -1811.0875118975432088 9.20600978603752651 -1801.881502111505597 290.69710657598238868 3664.6820613748768665 2683.2073089264999908
168000 -1811.6620332775451061 9.3720040782172517879 -1802.2900291993278188 295.93868914718058249 3730.7602341098527177 2683.2073089264999908
169000 -1811.2878020223017757 8.9720463521641509175 -1802.3157556701376052 283.30927027640296956 3571.5470746585015149 2683.2073089264999908
170000 -1811.2862461625029482 9.1341604200657418033 -1802.1520857424372934 288.4283274542184472 3636.080627233746327 2683.2073089264999908
171000 -1810.8423049603297841 8.8157177951441614283 -1802.0265871651856742 278.3729015067506225 3509.3165891488442867 2683.2073089264999908
172000 -1811.1597601448086152 9.3658199941224200558 -1801.7939401506862396 295.74341503874802584 3728.2985050247129948 2683.2073089264999908
173000 -1812.0523779756756539 9.5235577204096912851 -1802.528820255266055 300.72428098341919167 3791.0899455469407258 2683.2073089264999908
174000 -1811.4260128803621228 9.1517721780328926684 -1802.2742407023292799 288.98445189920136045 3643.0914272428212826 2683.2073089264999908
175000 -1811.3299966459212555 7.9492588562829400445 -1803.3807377896382604 251.01282777797104018 3164.4009738104264216 2683.2073089264999908
176000 -1811.6750467247425149 8.5653838594857720778 -1803.1096628652567233 270.46813576513238786 3409.6649154397787242 2683.2073089264999908
177000 -1811.5591781631314916 9.4039424493419385698 -1802.1552357137895797 296.94720339933547848 3743.4741002093310271 2683.2073089264999908
178000 -1810.1998467754888225 8.838677646324988757 -1801.3611691291637271 279.09790207277268337 3518.4563311988499663 2683.2073089264999908
179000 -1810.5405158352632498 9.3319510127615146189 -1801.2085648225017849 294.67393813038933104 3714.8161113150526944 2683.2073089264999908
180000 -1811.3946641947297849 8.6018015411365293943 -1802.7928626535931471 271.61809268785219729 3424.1618829386402467 2683.2073089264999908
181000 -1810.18535554853338 8.4245338433456637972 -1801.7608217051877091 266.02053109114979179 3353.5960496130360298 2683.2073089264999908
182000 -1810.4819338776317181 9.3573601683719047628 -1801.124573709259721 295.47628009918474845 3724.9308601502430065 2683.2073089264999908
183000 -1810.4582139398066829 8.8751331626244382988 -1801.5830807771822037 280.24905369581966852 3532.9683597243219992 2683.2073089264999908
184000 -1809.3992218502089599 8.6105762129832381646 -1800.7886456372257271 271.89516948619109371 3427.654860163133435 2683.2073089264999908
185000 -1809.6897006623585185 9.5128106544555777191 -1800.1768900079030118 300.38492212440729645 3786.8118075990337275 2683.2073089264999908
186000 -1809.4607736483894769 9.1531380741128565148 -1800.3076355742766737 289.02758264178766012 3643.6351562826857844 2683.2073089264999908
187000 -1812.2166508509787946 9.5024456984820613314 -1802.7142051524967883 300.0576291080715805 3782.6857780698560418 2683.2073089264999908
188000 -1810.3384197121927173 8.8122364170304443576 -1801.5261832951623546 278.26297043258540498 3507.9307396637009333 2683.2073089264999908
189000 -1809.5313729098775184 9.3714248345780646332 -1800.1599480752995532 295.92039843776058206 3730.5296517160650183 2683.2073089264999908
190000 -1809.7967478225714331 9.4112566100420718129 -1800.3854912125293595 297.17816180606945409 3746.3856845042378154 2683.2073089264999908
191000 -1811.3035972963130007 9.5385130431895461811 -1801.7650842531234048 301.19652348164112254 3797.0432852008407281 2683.2073089264999908
192000 -1811.1023891596851172 8.8111078331950807296 -1802.2912813264899796 278.2273332713077707 3507.4814786882793669 2683.2073089264999908
193000 -1811.4090294990442089 8.7993488448854968453 -1802.6096806541586375 277.85602105707994269 3502.8005197799575399 2683.2073089264999908
194000 -1809.8114610804414042 8.3217172579770810614 -1801.4897438224643338 262.7739036630538294 3312.6673405665251266 2683.2073089264999908
195000 -1810.7202676740712377 8.4870052267317852568 -1802.2332624473394844 267.99318274112823701 3378.4643436258907059 2683.2073089264999908
196000 -1812.0689367639909051 9.1952696416452095463 -1802.8736671223457506 290.35796627832706918 3660.4066787274678063 2683.2073089264999908
197000 -1810.2107220741468154 9.0114059448562358057 -1801.199316129290537 284.55212358391861471 3587.2151433043190991 2683.2073089264999908
198000 -1811.4538826296338812 8.0678752925093384363 -1803.3860073371245107 254.75836526975879792 3211.6192079993993502 2683.2073089264999908
199000 -1810.7439118714364668 8.6033502560685679583 -1802.1405616153679148 271.66699628019222246 3424.7783875874010846 2683.2073089264999908
200000 -1811.2694724360030705 9.0395350319778060566 -1802.2299374040253497 285.44035251555260402 3598.412628791854786 2683.2073089264999908
201000 -1811.1458255902939527 8.5218270332987984261 -1802.6239985569950477 269.09274690085049997 3392.3260332000572816 2683.2073089264999908
202000 -1810.8949808963602663 8.6147732927738775999 -1802.2802076035864047 272.02770018945602715 3429.3256125712223366 2683.2073089264999908
203000 -1811.2624378981768132 9.3494401679491812018 -1801.9129977302277439 295.22619116158034558 3721.7781062264689353 2683.2073089264999908
204000 -1810.2630440516843464 8.9194780066943124552 -1801.3435660449899842 281.64932570967596348 3550.6209321584519785 2683.2073089264999908
205000 -1810.2114037273850045 8.6037783013453239533 -1801.6076254260397036 271.68051261640397342 3424.948781697731647 2683.2073089264999908
206000 -1810.4086596621198169 8.679907689947743421 -1801.7287519721721765 274.08444151790115484 3455.2539857154224592 2683.2073089264999908
207000 -1810.412110914623554 8.4876111084678118601 -1801.9244998061558363 268.01231459865209672 3378.7055299792541518 2683.2073089264999908
208000 -1811.0694319026088124 8.6075401311256953818 -1802.4618917714831241 271.79929948042007481 3426.4462719714206287 2683.2073089264999908
209000 -1811.4834764597444519 9.0335858722815434163 -1802.44989058746296 285.25249658769070038 3596.044417229424198 2683.2073089264999908
210000 -1811.6733877391488932 8.2142320818610716771 -1803.459155657287738 259.37985668472850875 3269.8801824023580593 2683.2073089264999908
211000 -1810.9399015510618938 8.4415835787445239191 -1802.4983179723174089 266.55890861447721818 3360.3831225055887444 2683.2073089264999908
212000 -1811.2676604180348932 8.9421072724844261614 -1802.3255531455504297 282.36388741903914479 3559.6290764392547317 2683.2073089264999908
213000 -1809.8839976631811624 8.3251583383022911278 -1801.5588393248788179 262.8825622586107329 3314.0371485107516492 2683.2073089264999908
214000 -1811.3240390673686306 8.1273170507956074005 -1803.1967220165729486 256.6353507982572637 3235.2814840941578041 2683.2073089264999908
215000 -1810.7994807614975343 9.0814909690443474943 -1801.7179897924531815 286.76519028918022514 3615.1142371443816046 2683.2073089264999908
216000 -1810.3473253804704655 8.782844647771591795 -1801.5644807326989394 277.33486993309912805 3496.2306120233465663 2683.2073089264999908
217000 -1810.6726050769054837 9.0023346850330447921 -1801.6702703918724637 284.26568146133911341 3583.6041018302444172 2683.2073089264999908
218000 -1811.0396252026548609 8.4420121403102346136 -1802.5976130623446352 266.57244125348552188 3360.5537221376293928 2683.2073089264999908
