#step pe ke etotal temp press vol
36000 -1811.5396455180803059 9.535781879534615868 -1802.0038636385456812 301.11028184269804342 3795.9560773132188842 2683.2073089264999908
37000 -1812.4067000414229369 9.53334993479456827 -1802.8733501066283225 301.03348860483328053 3794.9879809859012312 2683.2073089264999908
38000 -1811.5473041310985991 8.3804334463364060781 -1803.1668706847622161 264.62797795386256894 3336.0407854350150956 2683.2073089264999908
39000 -1812.2889530880329403 8.6164867162560341285 -1803.6724663717768635 272.08180476463883224 3430.0076835709865009 2683.2073089264999908
40000 -1811.9056508461826525 8.649515264325589925 -1803.2561355818570519 273.12474340813099616 3443.1555218241387593 2683.2073089264999908
41000 -1811.9073983965004118 8.9862105652342965101 -1802.9211878312660247 283.75653199479285149 3577.1854933391318809 2683.2073089264999908
42000 -1810.214527136929064 8.7266359647585733939 -1801.4878911721705208 275.55997484868231595 3473.8553422681775373 2683.2073089264999908
43000 -1811.730133424601263 8.261802235752671919 -1803.4683311888486514 260.88197393390152001 3288.8166699442017489 2683.2073089264999908
44000 -1812.4448554217024139 8.7188790955660202542 -1803.7259763261363332 275.31503708707100486 3470.7675268038174181 2683.2073089264999908
45000 -1811.8924798411840129 9.0757889065582659782 -1802.8166909346257398 286.58513692135375095 3612.8443887962653207 2683.2073089264999908
46000 -1811.2724882391846677 8.918033480108420008 -1802.3544547590763614 281.60371206069549999 3550.0459022823674786 2683.2073089264999908
47000 -1811.5087402101044063 8.5412493395318982436 -1802.9674908705724192 269.70604281908401845 3400.0575671542060263 2683.2073089264999908
48000 -1811.3832222500259377 8.0538858393889647402 -1803.3293364106368699 254.31662192609638851 3206.05035688038015 2683.2073089264999908
49000 -1811.2865977560195461 8.1943496100989747788 -1803.092248145920621 258.75203017279210371 3261.9654680694602575 2683.2073089264999908
50000 -1811.6180795801287786 9.7566679329063070725 -1801.8614116472224396 308.08517521023776453 3883.8852861901032156 2683.2073089264999908
51000 -1810.9161870860184536 8.7641061629924159604 -1802.1520809230260056 276.74316696584980946 3488.7712902733592273 2683.2073089264999908
52000 -1812.9814558439745724 8.8323606819407078916 -1804.1490951620339729 278.89843201880432844 3515.9417057965906679 2683.2073089264999908
53000 -1812.3776803857736013 8.5851507947802279119 -1803.7925295909933538 271.09231399538890628 3417.5336375968872744 2683.2073089264999908
54000 -1811.9957238707488614 9.0451023525196312391 -1802.9506215182291271 285.61615115258473452 3600.6288397446714953 2683.2073089264999908
55000 -1811.4946169199247379 8.6339489889590499416 -1802.8606679309657466 272.63320893072028639 3436.9589772381555122 2683.2073089264999908
56000 -1811.7896160645673262 8.6158787007257426893 -1803.1737373638416102 272.06260552854018897 3429.7656478075355153 2683.2073089264999908
57000 -1810.7051308288628206 9.1234918731359204713 -1801.5816389557269304 288.09144798135793053 3631.8337457440097751 2683.2073089264999908
58000 -1813.3586761638243843 9.1440114223836914675 -1804.2146647414406289 288.73939141539784714 3640.0020646773496082 2683.2073089264999908
59000 -1811.0807343127817148 8.8349761476902486379 -1802.2457581650915017 278.98102027836637262 3516.982857244096067 2683.2073089264999908
60000 -1811.501426369120054 9.0242147405763546431 -1802.4772116285437278 284.95658544536576073 3592.3140042651803014 2683.2073089264999908
61000 -1810.9402123212764764 8.4925838568817209051 -1802.447628464394711 268.16933850034797615 3380.6850566506054747 2683.2073089264999908
62000 -1811.4149091535348362 9.5262805082276891255 -1801.8886286453071079 300.81025813952788894 3792.1738192235343377 2683.2073089264999908
63000 -1811.6546884655708709 8.4434527194918498338 -1803.2112357460789553 266.61793025573757632 3361.1271806508775626 2683.2073089264999908
64000 -1812.0906833828362323 7.8651002843666804054 -1804.2255830984695422 248.35536228334078146 3130.8995528929499415 2683.2073089264999908
65000 -1811.1288814168694898 9.9088517536388103224 -1801.2200296632306618 312.89066612137202128 3944.4658559300728484 2683.2073089264999908
66000 -1811.7891447458362109 9.165681234221166207 -1802.6234635116150002 289.42365655823465431 3648.6282743555761954 2683.2073089264999908
67000 -1812.6052416246984649 8.3567540966418665249 -1804.2484875280565575 263.88025786646448978 3326.6146290363753906 2683.2073089264999908
68000 -1811.2614348873553354 9.2501085729427483528 -1802.0113263144125995 292.08960887120065308 3682.2366846107838683 2683.2073089264999908
69000 -1812.3593520627605358 9.4404943055479790814 -1802.9188577572126633 298.10139713647367898 3758.0244792401449558 2683.2073089264999908
70000 -1812.1638101151211231 8.754824539534851624 -1803.4089855755862573 276.45008221511079682 3485.0765083020251041 2683.2073089264999908
71000 -1811.4329880109066835 8.8552485248933727746 -1802.5777394860133427 279.62115878933161639 3525.052783173393891 2683.2073089264999908
72000 -1811.7814828768468942 8.9306795373163847529 -1802.8508033395305574 282.00303514696088314 3555.0799811150268397 2683.2073089264999908
73000 -1810.9169050485727439 9.2227047377477138212 -1801.6942003108249537 291.22428113579417186 3671.3279037615143352 2683.2073089264999908
74000 -1811.6399565247897954 7.9155291211757319303 -1803.7244274036140723 249.94774783246515426 3150.9740105489072448 2683.2073089264999908
75000 -1811.6503449768229075 9.5466073533390201078 -1802.103737623483994 301.45211657733273114 3800.265427463710239 2683.2073089264999908
76000 -1811.6219710996322192 9.3870617105783118461 -1802.2349093890538825 296.41416226321877048 3736.7543006471314584 2683.2073089264999908
77000 -1811.2302120972899502 8.8992302207573246164 -1802.3309818765326327 281.00996371427822851 3542.5607953966618879 2683.2073089264999908
78000 -1813.2076320215137457 8.6224897094105017459 -1804.585142312103244 272.27136058538604857 3432.397324885630951 2683.2073089264999908
79000 -1811.6566816775748521 8.4657830126006974325 -1803.1908986649741564 267.3230513393128831 3370.0163113908156447 2683.2073089264999908
80000 -1811.7621117713638341 9.5061543831628796397 -1802.2559573882008408 300.17473781542395272 3784.162112609680662 2683.2073089264999908
81000 -1812.1539988928609546 8.0680669304603807035 -1804.0859319624005366 254.76441659918086202 3211.6954942708443923 2683.2073089264999908
82000 -1810.769745807952404 8.4139513691052201239 -1802.3557944388471697 265.68636952564963849 3349.3834315064668772 2683.2073089264999908
83000 -1811.7040668948011444 8.7537672509204771387 -1802.9502996438807259 276.41669633478289825 3484.6556281694984136 2683.2073089264999908
84000 -1811.3001498521284702 9.169984267556706925 -1802.1301655845718415 289.55953294433612655 3650.341204217781069 2683.2073089264999908
85000 -1812.2390362025419108 9.1909253483081343461 -1803.0481108542337552 290.22078702992774879 3658.6773242914264301 2683.2073089264999908
86000 -1812.8350133232343069 8.9850436239850868247 -1803.8499696992491863 283.71968362589319668 3576.7209632373769637 2683.2073089264999908
87000 -1811.922198548822962 8.749868268099476154 -1803.1723302807235996 276.29357860506098632 3483.1035407033950833 2683.2073089264999908
88000 -1812.5010183761385179 8.231793779675879108 -1804.2692245964626636 259.93440038606900089 3276.8710547178343404 2683.2073089264999908
89000 -1811.3000956649711952 8.7966702453777649851 -1802.5034254195934409 277.77143923013528592 3501.7342363636098526 2683.2073089264999908
90000 -1811.5865667180605669 9.8151556141626166152 -1801.7714111038978899 309.93203395867556083 3907.1677681006140119 2683.2073089264999908
91000 -1811.4842215038788709 8.8887720826841594146 -1802.5954494211946439 280.67972829755592556 3538.3976724060435117 2683.2073089264999908
92000 -1812.3610125349737245 8.5412782857474667253 -1803.8197342492262578 269.70695685038612055 3400.0690899180744964 2683.2073089264999908
93000 -1811.0508124972220685 8.8602946361275538578 -1802.1905178610945768 279.78049926032065287 3527.0615137471600065 2683.2073089264999908
94000 -1812.4536956184051633 7.720617420714451562 -1804.7330781976907019 243.79304360351312653 3073.3845414049715146 2683.2073089264999908
95000 -1811.580207625947196 9.0199277078174979749 -1802.5602799181297087 284.82121430762418868 3590.6074438320447371 2683.2073089264999908
96000 -1811.3241689883097933 8.4194183725414237784 -1802.9047506157683074 265.85900046103665773 3351.5597087305604873 2683.2073089264999908
97000 -1811.3311964148608695 8.9686275535981163642 -1802.3625688612628437 283.20131526937922217 3570.1861365248696529 2683.2073089264999908
98000 -1811.5778753035165209 8.8070867184975298869 -1802.7707885850190905 278.10035899744150356 3505.8807735791888263 2683.2073089264999908
99000 -1810.6244771639385363 8.7878964059425541677 -1801.8365807579959892 277.4943887167580101 3498.2415905012976509 2683.2073089264999908
100000 -1811.3707722086028298 8.7147576964296735724 -1802.6560145121732148 275.1848961430761733 3469.1269009698494301 2683.2073089264999908
101000 -1812.5025355077586937 9.3879644788184961612 -1803.1145710289401904 296.44266887155720269 3737.113670086473121 2683.2073089264999908
102000 -1811.1685796399262927 8.656063992461504597 -1802.512515647464852 273.33153183928720864 3445.7624065746754241 2683.2073089264999908
103000 -1812.0844950234441058 9.4939408148032491397 -1802.5905542086409241 299.78907137951625828 3779.3001967619707102 2683.2073089264999908
104000 -1810.9870323868553896 8.8334930833249618587 -1802.1535393035303514 278.9341897263818737 3516.3924864426685417 2683.2073089264999908
105000 -1810.6137660331391999 8.7510313669056198904 -1801.862734666233564 276.33030564158019615 3483.5665412247444692 2683.2073089264999908
106000 -1812.4763808107795739 8.3930830928346740194 -1804.083297717944788 265.02741437873282848 3341.0762930743017023 2683.2073089264999908
107000 -1812.2703513830324482 8.8805704768569064811 -1803.3897809061754742 280.42074713865309832 3535.1328184195544964 2683.2073089264999908
108000 -1811.0911055741712516 8.4906278283164944298 -1802.6004777458547323 268.10757321250810037 3379.9064106398886906 2683.2073089264999908
109000 -1811.516369455965787 9.8349279741509025854 -1801.6814414818147725 310.55638348386190728 3915.038649692551644 2683.2073089264999908
110000 -1810.7181603781809827 9.7436769807592327197 -1800.9744833974218636 307.67496141635831464 3878.713913315204536 2683.2073089264999908
111000 -1811.210455970014209 8.5606078821899540543 -1802.649848087824239 270.31732528228099 3407.7637184251866529 2683.2073089264999908
112000 -1811.1963167619560409 8.2204312681603255442 -1802.9758854937956585 259.57560767372393684 3272.3479232970562407 2683.2073089264999908
113000 -1811.6115405070941051 8.3332317744139707827 -1803.2783087326802161 263.13749621722445227 3317.2509813416713769 2683.2073089264999908
114000 -1812.4301848724765023 9.2204106863618680023 -1803.2097741861146005 291.15184214043125621 3670.4146993269141603 2683.2073089264999908
115000 -1812.1996834327214856 8.5849286531752788676 -1803.6147547795462742 271.08529945561434715 3417.4452085843545319 2683.2073089264999908
116000 -1812.4985311214541071 9.0830633137556162637 -1803.4154678076984055 286.81484003632681379 3615.740148216779744 2683.2073089264999908
117000 -1811.8256165976272314 8.653698428326050518 -1803.1719181693010796 273.25683469409847248 3444.82073470448222 2683.2073089264999908
118000 -1811.9152906282488402 9.2558820708014639678 -1802.6594085574474775 292.27191794552908277 3684.5349695926561253 2683.2073089264999908
119000 -1811.4703506316650419 8.8526666977888588406 -1802.6176839338761511 279.53963273337410556 3524.0250224284686738 2683.2073089264999908
120000 -1813.1620726874675711 9.0917091731924291054 -1804.0703635142751864 287.08784934009224799 3619.1818484451796394 2683.2073089264999908
121000 -1812.1194131691981966 9.3611078547295321073 -1802.758305314468771 295.59462035797622548 3726.4227202813590338 2683.2073089264999908
122000 -1812.8271331877190278 8.769555695818452179 -1804.0575774919004743 276.91524623379956438 3490.9406128848486333 2683.2073089264999908
123000 -1812.6389082488390159 8.8333337340093187606 -1803.8055745148296864 278.92915797146645218 3516.3290534687630498 2683.2073089264999908
124000 -1811.1130841398289704 8.4774337262333627763 -1802.6356504135956129 267.69094457658684405 3374.6541688604656883 2683.2073089264999908
125000 -1810.8981036452776152 8.3403387324290321203 -1802.5577649128485973 263.36191180872953055 3320.0800834341152949 2683.2073089264999908
126000 -1810.699451452431731 8.6323483531784770406 -1802.0671030992532451 272.58266583974938158 3436.321804199217695 2683.2073089264999908
127000 -1812.0551790004915347 7.3541693206062239696 -1804.7010096798853738 232.2217543166723317 2927.5107252671386959 2683.2073089264999908
128000 -1811.4563137011746221 8.712933652424965203 -1802.7433800487497138 275.12729851644314749 3468.4007947089862682 2683.2073089264999908
129000 -1811.1760447766314428 8.227093795276232413 -1802.9489509813552104 259.78598952211342521 3275.0001085730395971 2683.2073089264999908
130000 -1810.7628742388469618 9.1363815981860554416 -1801.6264926406608993 288.49846533890161027 3636.9648226454191899 2683.2073089264999908
131000 -1810.3900444360015172 7.9728393951534979323 -1802.4172050408481027 251.75742772740517239 3173.7877960933597024 2683.2073089264999908
132000 -1809.5883860835429005 9.4812711772218403183 -1800.1071149063211578 299.38900369852512995 3774.2567311728798813 2683.2073089264999908
133000 -1811.0629165071654825 8.9345779990634603962 -1802.1283385081019333 282.12613642279166015 3556.6318611546425927 2683.2073089264999908
134000 -1811.7210627514241423 9.5038854027513579581 -1802.2171773486727488 300.10309048331845361 3783.2588883024109236 2683.2073089264999908
135000 -1812.2118763955991199 8.1386976337146723637 -1804.0731787618844919 256.99471414922152235 3239.8118092883305508 2683.2073089264999908
136000 -1811.6325796951559823 8.8759127660078220856 -1802.7566669291481958 280.27367114171573803 3533.2787003170956268 2683.2073089264999908
137000 -1812.0471257865303869 8.4891298466157802949 -1803.5579959399146901 268.06027161754758481 3379.3101016206214808 2683.2073089264999908
138000 -1811.9548009568447924 9.6162321024289223459 -1802.3385688544158256 303.65064922903707156 3827.9812973082621284 2683.2073089264999908
139000 -1811.7899174275125915 9.609274556482581886 -1802.1806428710299315 303.43095160515031239 3825.2116724204615821 2683.2073089264999908
140000 -1812.7301846574098363 9.1019112023909780618 -1803.6282734550188707 287.40999763649313081 3623.2430209034414474 2683.2073089264999908
141000 -1812.8512290282101276 9.0519755173391729386 -1803.7992535108710399 285.83318428338708372 3603.3648746180265334 2683.2073089264999908
142000 -1812.2429079522030406 9.4580522883447457616 -1802.7848556638582522 298.65582352911906128 3765.0138726999298342 2683.2073089264999908
143000 -1813.1072033683494737 8.87056905162351228 -1804.2366343167259402 280.10493329046522604 3531.151501378528792 2683.2073089264999908
144000 -1811.9683735950379742 8.3721097141813487497 -1803.596263880856668 264.36514042602738073 3332.7273160143554378 2683.2073089264999908
145000 -1812.1899410168853137 8.2601036376441285825 -1803.9298373792412349 260.82833749782713539 3288.1405005545807398 2683.2073089264999908
146000 -1811.6732787541063772 8.3376879667535384044 -1803.3355907873528849 263.27820888748721018 3319.0248799696760216 2683.2073089264999908
147000 -1811.9977638815448699 8.6865346733417805325 -1803.3112292082030308 274.29370100629489571 3457.8920219254196127 2683.2073089264999908
148000 -1811.5227549814135273 9.789520128259523446 -1801.7332348531540447 309.12254518439669937 3896.9629228411426993 2683.2073089264999908
149000 -1812.9129778181090842 8.9238708124017822598 -1803.9891070057074103 281.7880368275859837 3552.3695981548412419 2683.2073089264999908
150000 -1812.9145507382595497 8.8157174207589665826 -1804.0988333175005209 278.37288968483261442 3509.3164401154690495 2683.2073089264999908
151000 -1812.7289161540202258 9.0334492076822634488 -1803.6954669463380014 285.2481811454409808 3595.9900144732851004 2683.2073089264999908
152000 -1811.3607439703707769 10.026511905335128816 -1801.3342320650356214 316.60600712712312088 3991.3034171842564319 2683.2073089264999908
153000 -1811.9762946360531259 7.9769442244127608532 -1803.9993504116403074 251.88704544630724058 3175.4218258740197598 2683.2073089264999908
154000 -1812.0106294047418487 8.7768207821645134459 -1803.2338086225772713 277.14465502532920027 3493.8326619077743089 2683.2073089264999908
155000 -1813.9689345803949436 9.2859821879254802468 -1804.6829523924693603 293.22238586365153878 3696.5170727875670309 2683.2073089264999908
156000 -1812.8199641329388214 8.0142592039054481035 -1804.8057049290334817 253.06533623923232312 3190.2759851836071903 2683.2073089264999908
157000 -1811.5613610152818183 8.8260572795215139763 -1802.7353037357602261 278.69939020943945707 3513.4324790731648136 2683.2073089264999908
158000 -1812.7977050209892695 9.8103393158616913894 -1802.9873657051275586 309.77995026410798118 3905.2505203031587371 2683.2073089264999908
159000 -1812.3639658397264611 8.721015872257510182 -1803.6429499674688941 275.38250983759508017 3471.6181241193166898 2683.2073089264999908
160000 -1812.8575525845360517 8.7925460425209607251 -1804.0650065420149986 277.64120975338369135 3500.0924944387070354 2683.2073089264999908
161000 -1811.7083946680481858 9.1226266606220391964 -1802.585768007426168 288.06412726584659367 3631.4893262992568452 2683.2073089264999908
162000 -1812.2923213677472631 9.0053188143997875414 -1803.28700255334752 284.35991096931508082 3584.7920090357865774 2683.2073089264999908
163000 -1812.5664901260126953 8.8355795330579045554 -1803.7309105929548423 279.00007330835489938 3517.2230498556987186 2683.2073089264999908
164000 -1813.0870545046491316 8.7226427499700260881 -1804.3644117546791676 275.43388156701672642 3472.2657434145030493 2683.2073089264999908
165000 -1811.3963701853565453 8.7063526444016616779 -1802.690017540954841 274.91949078701526332 3465.7810601432738622 2683.2073089264999908
166000 -1811.6158059460740333 9.431860219883116514 -1802.1839457261908137 297.82875961174374879 3754.5874658556513168 2683.2073089264999908
167000 -1812.558199821393373 9.1796433825951559982 -1803.378556438798114 289.86453770307758759 3654.1862561385223671 2683.2073089264999908
168000 -1812.8764951858011045 9.0326955372338009198 -1803.8437996485672556 285.2243825808324118 3595.6899971327793537 2683.2073089264999908
169000 -1811.8159543387077974 8.2305102252992288214 -1803.5854441134085846 259.89386973792750268 3276.3601038489737221 2683.2073089264999908
170000 -1813.071969858347984 8.7208760522759902756 -1804.3510938060719582 275.37809475820517946 3471.5624652844903721 2683.2073089264999908
171000 -1813.6612148776703179 8.892449940716890211 -1804.7687649369534029 280.79586359540599005 3539.861735628882343 2683.2073089264999908
172000 -1812.4160352254084501 8.9544631219366692676 -1803.4615721034717808 282.75404664855710735 3564.5476308285146843 2683.2073089264999908
173000 -1812.6515858117350035 9.0806044778937806683 -1803.5709813338412459 286.73719766061861947 3614.7613472069870113 2683.2073089264999908
174000 -1811.832020446304341 8.689444826694382229 -1803.1425756196099428 274.38559458222579224 3459.0504811314162907 2683.2073089264999908
175000 -1813.2220505341306307 9.0369040117387857691 -1804.185146522391733 285.35727309367473481 3597.3652854914303134 2683.2073089264999908
176000 -1812.1490489421298662 8.7980900008244802279 -1803.3509589413054073 277.81627068371807354 3502.2994054692312602 2683.2073089264999908
177000 -1812.7326903592497729 7.6923434120174727369 -1805.040346947232365 242.90023850004891415 3062.1293662657785717 2683.2073089264999908
178000 -1813.6321671561645417 8.7023069219960209608 -1804.9298602341684727 274.79173947839586845 3464.17055932154517 2683.2073089264999908
179000 -1813.2951771733792157 8.7751654580757918467 -1804.5200117153033261 277.09238504797519909 3493.1737188222587065 2683.2073089264999908
180000 -1812.292825659752225 9.3970572012014468299 -1802.8957684585507195 296.72978871490465735 3740.7332552683615177 2683.2073089264999908
181000 -1813.1273884898462256 9.3121479126853081709 -1803.815240577160921 294.04861792900101136 3706.9329928635647775 2683.2073089264999908
182000 -1811.9029628793869051 8.222013425568045264 -1803.6809494538188119 259.62556727525179667 3272.9777405582913161 2683.2073089264999908
183000 -1811.926599063941012 9.0253781727402735413 -1802.9012208912006372 284.99332300828490361 3592.7771374879162067 2683.2073089264999908
184000 -1812.552982600364885 9.5670076829843093691 -1802.9859749173806449 302.09629542776980315 3808.3862880574729388 2683.2073089264999908
185000 -1812.5608311346309165 8.3780090805437854584 -1804.1828220540871826 264.55142403554441444 3335.0757060969613121 2683.2073089264999908
186000 -1811.9797615275638236 8.481968466813970764 -1803.4977930607499275 267.83413755557484137 3376.4593355770975904 2683.2073089264999908
187000 -1810.9783415543151932 10.137924919761019282 -1800.8404166345542308 320.12408300160626595 4035.654149462372061 2683.2073089264999908
188000 -1812.6137079950403859 9.143635244380536875 -1803.4700727506599378 288.72751288608753839 3639.8523176303574473 2683.2073089264999908
189000 -1812.2468075849269553 9.282283331504990187 -1802.9645242534220415 293.10558750213908752 3695.0446506321700326 2683.2073089264999908
190000 -1812.3780057745716476 8.9260643499070742024 -1803.4519414246644828 281.85730190776450854 3553.2427905295421624 2683.2073089264999908
191000 -1812.1861135299486705 8.2464412500969110908 -1803.9396722798517203 260.39692186595158319 3282.7018460534982296 2683.2073089264999908
192000 -1813.2103988155577099 8.6357236118492526344 -1804.5746752037084661 272.6892459925348362 3437.6654101903877745 2683.2073089264999908
193000 -1811.820203927952889 8.3786470216265982458 -1803.441556906326241 264.57156822735493051 3335.32965447380775 2683.2073089264999908
194000 -1813.0154412511160444 9.942992848555915586 -1803.0724484025602123 313.96873552803191387 3958.0565712352172341 2683.2073089264999908
195000 -1812.1706261303334031 8.6966828479780318162 -1803.4739432823553216 274.61414874340897541 3461.9317562304568128 2683.2073089264999908
196000 -1812.4237131059785497 7.9035749543344424595 -1804.5201381516440051 249.57027248830900135 3146.2153559526018398 2683.2073089264999908
197000 -1811.2291431207711412 8.8649442235996893658 -1802.3641988971714909 279.92731874632335121 3528.9123981365919462 2683.2073089264999908
198000 -1812.1488409504434003 8.1300012383229791624 -1804.0188397121203252 256.72010907745197983 3236.3499919612522717 2683.2073089264999908
199000 -1812.7180799079192184 8.1518571761008633558 -1804.5662227318182431 257.41025149758837642 3245.0502937174610452 2683.2073089264999908
200000 -1811.9767890006428388 9.4486043331581583971 -1802.5281846674847657 298.35748654060466833 3761.2528782306999346 2683.2073089264999908
201000 -1811.7304120726439578 8.6336693089875549134 -1803.0967427636564935 272.62437750859817243 3436.8476436421369726 2683.2073089264999908
202000 -1811.4817007694055064 9.6231122603195657916 -1801.8585885090858483 303.86790317923703242 3830.7201159481810464 2683.2073089264999908
203000 -1811.1473561300549591 9.5170401440272875959 -1801.6303159860276537 300.51847622758174339 3788.4954615297224336 2683.2073089264999908
204000 -1811.463374257004034 9.0804791950447487636 -1802.3828950619592888 286.73324161858045045 3614.7114752407269407 2683.2073089264999908
205000 -1811.1360175239310593 8.9993066996043928896 -1802.1367108243266557 284.17006711556700793 3582.3987366242122334 2683.2073089264999908
206000 -1810.6484048660013286 9.3273547117513402327 -1801.3210501542500879 294.52880126483478307 3712.9864389323211071 2683.2073089264999908
207000 -1813.0075685427846111 8.253692385131239817 -1804.7538761576533943 260.62589011852372778 3285.5883414084364631 2683.2073089264999908
208000 -1811.0074810715880176 9.4371815365747284687 -1801.5702995350131914 297.99679021364170239 3756.7057488333880428 2683.2073089264999908
209000 -1810.8588043472923346 8.5190003890761030192 -1802.33980395821618 269.00349028305896582 3391.2008168883703547 2683.2073089264999908
210000 -1812.3688137240592368 9.1532191003486840231 -1803.2155946237105582 289.03014119786780611 3643.6674107990115772 2683.2073089264999908
211000 -1812.0236657350010319 8.7487004145025988322 -1803.2749653204984952 276.25670142706457 3482.638647418871642 2683.2073089264999908
212000 -1810.9855530866975641 8.4934897364893764404 -1802.4920633502081273 268.19794335597725876 3381.0456646474576701 2683.2073089264999908
213000 -1811.9728410941083894 8.425225639468150618 -1803.5476154546402086 266.04237585732118987 3353.8714363331387176 2683.2073089264999908
214000 -1810.8706777816853446 9.2237882290593180556 -1801.6468895526261349 291.25849441566288078 3671.7592145319322299 2683.2073089264999908
215000 -1811.4355806261230555 8.6507102068255861127 -1802.7848704192974765 273.16247596928911889 3443.6311985229353922 2683.2073089264999908
216000 -1811.1606475611961287 9.1725336621638184909 -1801.9881138990322142 289.64003488307309908 3651.3560543973039785 2683.2073089264999908
217000 -1811.1226384210003744 8.9333969890359465893 -1802.1892414319643194 282.08884380570623307 3556.1617306243997518 2683.2073089264999908
218000 -1810.8170945740366733 9.2310028022720160834 -1801.5860917717645862 291.48630815982079412 3674.6311555408533422 2683.2073089264999908
