# Time-averaged data for fix myat2
# TimeStep c_Tsurface_inf
95100 353.665
95200 421.977
95300 477.093
95400 280.021
95500 475.623
95600 389.182
95700 430.279
95800 455.807
95900 345.438
96000 304.445
96100 329.152
96200 393.943
96300 191.134
96400 375.963
96500 379.606
96600 312.55
96700 317.986
96800 353.617
96900 447.069
97000 349.544
97100 413.624
97200 354.621
97300 294.028
97400 325.76
97500 267.548
97600 371.63
97700 297.265
97800 282.294
97900 374.09
98000 346.477
98100 418.222
98200 206.958
98300 335.841
98400 216.676
98500 332.269
98600 305.154
98700 268.397
98800 276.355
98900 330.395
99000 302.722
99100 312.875
99200 522.148
99300 243.96
99400 338.144
99500 309.644
99600 370.866
99700 298.464
99800 267.666
99900 304.955
100000 238.593
100100 308.927
100200 340.043
100300 316.934
100400 293.078
100500 439.786
100600 302.245
100700 426.595
100800 303.844
100900 232.567
101000 290.493
101100 310.606
101200 290.783
101300 268.451
101400 352.662
101500 385.824
101600 249.328
101700 360.701
101800 266.399
101900 183.914
102000 336.025
102100 287.343
102200 300.115
102300 348.406
102400 331.89
102500 445.783
102600 540.063
102700 490.017
102800 372.76
102900 422.358
103000 265.619
103100 392.53
103200 335.595
103300 331.033
103400 316.737
103500 351.693
103600 313.941
103700 266.04
103800 327.229
103900 271.966
104000 346.004
104100 310.676
104200 388.953
104300 351.631
104400 282.222
104500 321.87
104600 355.441
104700 369.284
104800 390.996
104900 369.556
105000 350.605
105100 380.384
105200 366.548
105300 400.594
105400 411.237
105500 350.747
105600 425.56
105700 386.867
105800 338.509
105900 355.251
106000 381.048
106100 362.324
106200 304.325
106300 391.341
106400 310.727
106500 347.244
106600 307.405
106700 450.111
106800 269.688
106900 375.14
107000 343.768
107100 257.914
107200 397.77
107300 455.246
107400 383.517
107500 329.136
107600 519.287
107700 392.018
107800 384.755
107900 460.031
108000 335.909
108100 294.083
108200 473.919
108300 350.532
108400 361.063
108500 295.009
108600 397.339
108700 355.135
108800 390.748
108900 460.571
109000 465.406
109100 462.144
109200 296.121
109300 588.221
109400 309.909
109500 340.077
109600 370.003
109700 386.464
109800 400.117
109900 394.843
110000 419.539
110100 274.595
110200 442.226
110300 338.434
110400 472.274
110500 408.423
110600 414.682
110700 418.063
110800 375.368
110900 404.904
111000 308.638
111100 453.29
111200 312.316
111300 349.553
111400 521.51
111500 316.998
111600 302.668
111700 307.09
111800 398.456
111900 376.205
112000 364.672
112100 388.587
112200 259.016
112300 362.411
112400 366.836
112500 450.005
112600 427.045
112700 372.479
112800 407.619
112900 343.05
113000 391.332
113100 437.279
113200 341.356
113300 397.734
113400 357.706
113500 327.982
113600 256.496
113700 349.28
113800 322.607
113900 272.526
114000 424.548
114100 289.238
114200 449.917
114300 291.307
114400 431.359
114500 349.557
114600 435.626
114700 302.761
114800 503.127
114900 300.36
115000 292.047
115100 376.089
115200 295.893
115300 344.48
115400 259.509
115500 398.181
115600 391.521
115700 346.563
115800 411.993
115900 334.069
116000 347.89
116100 341.18
116200 284.099
116300 301.984
116400 284.094
116500 269.607
116600 319.718
116700 391.848
116800 302.7
116900 414.989
117000 273.54
117100 344.522
117200 347.746
117300 286.265
117400 369.47
117500 335.794
117600 349.348
117700 374.186
117800 302.954
117900 399.743
118000 356.59
118100 284.253
118200 448.174
118300 299.891
118400 382.031
118500 325.515
118600 423.341
118700 347.075
118800 262.105
118900 287.622
119000 316.193
119100 369.814
119200 273.481
119300 318.396
119400 238.56
119500 315.073
119600 368.999
119700 340.242
119800 404.309
119900 267.595
120000 384.435
120100 355.821
120200 338.633
120300 329.195
120400 243.905
120500 200.081
120600 326.914
120700 240.458
120800 314.126
120900 332.424
121000 249.407
121100 275.369
121200 318.828
121300 325.554
121400 337.527
121500 334.037
121600 303.088
121700 367.774
121800 309.457
121900 344.271
122000 282.117
122100 371.524
122200 275.509
122300 354.546
122400 364.586
122500 389.609
122600 281.301
122700 319.679
122800 375.904
122900 292.34
123000 363.606
123100 343.566
123200 365.31
123300 352.711
123400 372.149
123500 305.015
123600 375.045
123700 355.386
123800 386.175
123900 408.017
124000 385.72
124100 377.856
124200 289.538
124300 261.066
124400 266.455
124500 245.547
124600 359.895
124700 249.564
124800 349.315
124900 387.395
125000 261.638
125100 426.331
125200 286.719
125300 270.753
125400 367.709
125500 304.341
125600 318.106
125700 350.674
125800 294.099
125900 302.046
126000 370.877
126100 372.348
126200 392.914
126300 505.77
126400 379.872
126500 465.748
126600 413.546
126700 322.46
126800 445.166
126900 303.593
127000 324.296
127100 236.672
127200 347.207
127300 252.837
127400 343.28
127500 349.997
127600 378.941
127700 316.538
127800 292.872
127900 355.044
128000 339.142
128100 369.306
128200 260.92
128300 276.512
128400 262.689
128500 224.234
128600 394.862
128700 260.857
128800 350.259
128900 383.683
129000 276.88
129100 460.476
129200 333.73
129300 359.659
129400 313.389
129500 385.631
129600 352.024
129700 289.632
129800 300.221
129900 400.96
130000 278.11
130100 381.143
130200 380.849
130300 328.583
130400 313.872
130500 284.314
130600 294.877
130700 325.261
130800 295.306
130900 346.803
131000 228.155
131100 289.255
131200 350.94
131300 252.062
131400 333.285
131500 300.733
131600 334.187
131700 321.462
131800 429.686
131900 269.187
132000 394.987
132100 343.218
132200 395.451
132300 403.361
132400 320.214
132500 378.384
132600 169.024
132700 423.69
132800 292.194
132900 261.401
133000 447.299
133100 279.541
133200 248.22
133300 378.709
133400 336.078
133500 365.207
133600 406.636
133700 323.286
133800 338.421
133900 443.912
134000 343.948
134100 441.627
134200 504.135
134300 362.384
134400 408.866
134500 399.991
134600 388.393
134700 244.389
134800 350.993
134900 381.783
135000 301.611
135100 328.012
135200 352.971
135300 361.588
135400 345.106
135500 418.349
135600 308.507
135700 387.073
135800 338.331
135900 412.806
136000 278.242
136100 336.432
136200 285.905
136300 296.957
136400 287.77
136500 377.298
136600 340.28
136700 427.784
136800 278.536
136900 435.582
137000 247.256
137100 266.945
137200 261.481
137300 190.314
137400 200.442
137500 256.935
137600 247.008
137700 300.917
137800 301.106
137900 352.778
138000 385.64
138100 243.255
138200 359.878
138300 325.126
138400 230.87
138500 261.064
138600 285.385
138700 328.514
138800 227.295
138900 356.122
139000 378.058
139100 333.796
139200 409.732
139300 331.89
139400 377.361
139500 346.11
139600 283.539
139700 377.889
139800 289.346
139900 298.052
140000 264.588
140100 289.873
140200 332.752
140300 308.313
140400 252.187
140500 353.546
140600 351.53
140700 339.53
140800 392.974
140900 386.378
141000 284.804
141100 193.401
141200 339.78
141300 360.205
141400 278.049
141500 304.28
141600 265.378
141700 291.624
141800 290.43
141900 325.756
142000 323.803
142100 313.27
142200 218.518
142300 320.433
142400 376.282
142500 192.538
142600 383.442
142700 245.181
142800 427.583
142900 312.277
143000 329.221
143100 336.38
143200 335.661
143300 300.541
143400 315.368
143500 411.451
143600 233.929
143700 326.972
143800 299.9
143900 339.503
144000 226.567
144100 342.617
144200 228.007
144300 312.525
144400 229.795
144500 342.882
144600 288.119
144700 339.126
144800 302.104
144900 382.925
145000 260.29
145100 355.778
145200 331.819
145300 253.988
145400 461.191
145500 258.919
145600 336.271
145700 293.64
145800 363.749
145900 244.885
146000 264.636
146100 275.543
146200 314.353
146300 258.061
146400 307.429
146500 367.288
146600 229.337
146700 277.217
146800 284.774
146900 301.462
147000 221.57
147100 277.169
147200 247.187
147300 217.9
147400 264.163
147500 316.222
147600 262.177
147700 298.708
147800 271.463
147900 327.178
148000 312.135
148100 360.928
148200 245.623
148300 333.564
148400 283.932
148500 360.679
148600 254.178
148700 388.164
148800 259.812
148900 312.002
149000 394.866
149100 383.371
149200 485.175
149300 309.065
149400 359.639
149500 332.094
149600 292.72
149700 313.108
149800 310.875
149900 272.007
150000 415.74
150100 256.318
150200 400.602
150300 352.96
150400 423.753
150500 343.463
150600 452.439
150700 457.358
150800 370.315
150900 369.404
151000 398.445
151100 311.874
151200 352.409
151300 368.245
151400 286.061
151500 374.04
151600 397.187
151700 294.075
151800 361.551
151900 338.179
152000 348.172
152100 303.169
152200 310.459
152300 233.819
152400 252.396
152500 198.96
152600 293.7
152700 226.086
152800 352.938
152900 201.586
153000 322.213
153100 266.971
153200 230.573
153300 335.48
153400 263.478
153500 362.623
153600 417.471
153700 347.756
153800 248.853
153900 501.606
154000 237.19
154100 336.131
154200 365.903
154300 342.921
154400 327.53
154500 346.639
154600 334.164
154700 360.587
154800 262.399
154900 250.856
155000 286.468
155100 221.066
155200 299.023
155300 293.588
155400 307.233
155500 260.793
155600 311.085
155700 316.521
155800 233.158
155900 359.954
156000 323.791
156100 273.858
156200 311.154
156300 251.795
156400 260.826
156500 454.501
156600 204.197
156700 363.927
156800 331.486
156900 307.418
157000 342.007
157100 390.026
157200 267.439
157300 291
157400 347.107
157500 209.216
157600 352.598
157700 259.253
157800 392.497
157900 367.615
158000 276.603
158100 543.247
158200 338.524
158300 373.454
158400 343.883
158500 412.082
158600 269.175
158700 360.522
158800 271.915
158900 425.629
159000 287.502
159100 331.277
159200 283.652
159300 314.275
159400 319.598
159500 241.098
159600 310.045
159700 237.284
159800 247.373
159900 337.167
160000 375.56
160100 315.996
160200 411.575
160300 370.837
160400 305.892
160500 276.922
160600 409.002
160700 219.251
160800 245.803
160900 271.635
161000 320.35
161100 300.953
161200 323.302
161300 426.627
161400 290.977
161500 321.151
161600 306.104
161700 241.729
161800 267.571
161900 306.2
162000 346.02
162100 414.512
162200 446.722
162300 349.547
162400 413.2
162500 340.533
162600 256.433
162700 392.986
162800 292.756
162900 281.589
163000 210.541
163100 434.278
163200 293.945
163300 334.516
163400 417.016
163500 246.199
163600 359.69
163700 312.215
163800 352.497
163900 406.278
164000 258.253
164100 291.287
164200 419.365
164300 354.191
164400 244.877
164500 518.264
164600 310.424
164700 439.511
164800 389.098
164900 490.087
165000 375.009
165100 375.95
165200 339.641
165300 347.592
165400 335.859
165500 326.863
165600 498.412
165700 322.203
165800 409.583
165900 403.89
166000 358.203
166100 335.415
166200 324.77
166300 353.039
166400 289.476
166500 207.044
166600 457.939
166700 315.457
166800 432.191
166900 350.995
167000 443.719
167100 365.429
167200 325.596
167300 455.694
167400 508.158
167500 410.464
167600 420.641
167700 422.652
167800 244.127
167900 347.092
168000 268.031
168100 320.75
168200 269.488
168300 383.948
168400 281.955
168500 323.928
168600 349.594
168700 400.803
168800 315.04
168900 358.145
169000 278.532
169100 381.3
169200 335.276
169300 408.432
169400 319.765
169500 287.729
169600 319.863
169700 197.318
169800 412.088
169900 192.351
170000 341.125
170100 415.938
170200 242.058
170300 300.962
170400 329.663
170500 369.558
170600 375.529
170700 371.698
170800 323.087
170900 249.901
171000 337.288
171100 301.659
171200 283.614
171300 297.726
171400 379.631
171500 361.236
171600 461.591
171700 368.643
171800 351.165
171900 402.485
172000 347.749
172100 341.804
172200 331.773
172300 293.937
172400 372.941
172500 244.886
172600 356.867
172700 372.848
172800 383.113
172900 456.784
173000 358.942
173100 447.707
173200 330.315
173300 329.347
173400 351.641
173500 377.427
173600 285.082
173700 424.793
173800 344.273
173900 291.121
174000 458.012
174100 309.214
174200 406.75
174300 267.527
174400 382.389
174500 420.522
174600 317.308
174700 428.841
174800 301.024
174900 421.822
175000 375.437
175100 399.814
175200 495.244
175300 480.048
175400 401.25
175500 435.495
175600 557.272
175700 390.064
175800 383.777
175900 507.941
176000 370.815
176100 376.06
176200 424.756
176300 410.144
176400 342.377
176500 274.392
176600 285.917
176700 385.394
176800 274.941
176900 443.943
177000 335.663
177100 377.764
177200 389.059
177300 466.809
177400 366.786
177500 296.779
177600 374.243
177700 273.745
177800 352.045
177900 332.136
178000 396.552
178100 408.654
178200 357.359
178300 383.611
178400 405.265
178500 483.269
178600 313.896
178700 373.817
178800 354.548
178900 305.186
179000 320.907
179100 395.112
179200 353.247
179300 256.873
179400 295.417
179500 393.542
179600 355.588
179700 357.327
179800 353.279
179900 324.054
180000 252.086
180100 314.887
180200 332.425
180300 238.169
180400 388.661
180500 329.678
180600 335.337
180700 265.592
180800 424.968
180900 244.214
181000 398.28
181100 345.468
181200 312.136
181300 293.724
181400 350.71
181500 442.037
181600 342.045
181700 419.599
181800 266.906
181900 287.931
182000 251.364
182100 278.666
182200 310.93
182300 276.657
182400 346.646
182500 240.301
182600 439.53
182700 368.966
182800 404.901
182900 428.254
183000 407.083
183100 409.346
183200 308.354
183300 489.607
183400 337.679
183500 317.484
183600 389.978
183700 293.645
183800 250.66
183900 302.238
184000 394.196
184100 282.271
184200 410.851
184300 320.255
184400 308.689
184500 206.273
184600 346.073
184700 229.507
184800 360.379
184900 293.636
185000 355.778
185100 268.994
185200 295.826
185300 343.439
185400 254.754
185500 374.722
185600 302.623
185700 368.04
185800 359.04
185900 395.473
186000 372.71
186100 345.25
186200 414.346
186300 254.227
186400 291.175
186500 292.234
186600 289.991
186700 405.928
186800 397.556
186900 318.634
187000 377.468
187100 303.034
187200 342.89
187300 273.168
187400 282.506
187500 315.076
187600 386.616
187700 159.698
187800 384.611
187900 282.732
188000 232.847
188100 301.174
188200 309.708
188300 321.502
188400 295.559
188500 287.749
188600 370.158
188700 355.811
188800 336.006
188900 267.105
189000 380.552
189100 351.276
189200 307.884
189300 346.459
189400 300.471
189500 256.603
189600 251.553
189700 264.303
189800 347.518
189900 329.168
190000 333.898
190100 314.899
190200 321.598
190300 270.337
190400 324.984
190500 222.706
190600 295.668
190700 290.99
190800 404.724
190900 314.8
191000 328
191100 389.076
191200 264.568
191300 371.998
191400 363.413
191500 242.06
191600 272.855
191700 329.178
191800 337.189
191900 293.333
192000 315.126
192100 234.229
192200 268.561
192300 209.142
192400 341.375
192500 306.314
192600 425.133
192700 314.721
192800 418.986
192900 494.581
193000 397.107
193100 270.044
193200 409.169
193300 404.542
193400 266.84
193500 308.573
193600 236.597
193700 364.63
193800 316.292
193900 343.898
194000 328.629
194100 344.513
194200 335.997
194300 378.31
194400 365.637
194500 485.284
194600 256.142
194700 476.677
194800 377.416
194900 371.961
195000 370.541
195100 363.504
195200 396.043
195300 297.095
195400 399.886
195500 366.895
195600 413.545
195700 347.619
195800 372.691
195900 346.362
196000 309.274
196100 387.671
196200 296.441
196300 446.096
196400 408.192
196500 396.335
196600 349.317
196700 378.007
196800 228.039
196900 318.685
197000 359.283
197100 309.1
197200 317.102
197300 386.314
197400 350.658
197500 423.592
197600 454.814
197700 404.204
197800 298.367
197900 241.797
198000 340.11
198100 308.442
198200 300.602
198300 347.765
198400 209.662
198500 377.84
198600 403.819
198700 310.257
198800 383.97
198900 281.408
199000 355.966
199100 273.291
