# Time-averaged data for fix myat4
# TimeStep c_Twater
14300 349.52
14400 359.693
14500 333.046
14600 344.762
14700 337.502
14800 330.727
14900 318.027
15000 341.936
15100 324.278
15200 308.48
15300 336.499
15400 337.879
15500 326.033
15600 320.457
15700 313.611
15800 310.684
15900 311.038
16000 293.835
16100 331.291
16200 310.86
16300 312.4
16400 339.726
16500 353.559
16600 307.768
16700 321.917
16800 320.971
16900 394.42
17000 355.114
17100 321.692
17200 324.638
17300 309.645
17400 329.685
17500 275.709
17600 327.471
17700 309.601
17800 335.974
17900 346.569
18000 319.827
18100 307.513
18200 364.87
18300 355.988
18400 337.895
18500 312.409
18600 310.541
18700 314.94
18800 315.409
18900 314.551
19000 302.111
19100 323.86
19200 317.356
19300 319.047
19400 314.47
19500 355.193
19600 311.255
19700 307.288
19800 307.394
19900 305.174
20000 317.596
20100 332.789
20200 323.492
20300 332.692
20400 307.976
20500 325.175
20600 331.323
20700 369.716
20800 335.608
20900 329.165
21000 318.401
21100 302.585
21200 316.856
21300 329.93
21400 319.137
21500 306.097
21600 320.35
21700 317.426
21800 334.283
21900 303.738
22000 323.751
22100 348.713
22200 317.175
22300 309.453
22400 334.606
22500 381.179
22600 365.206
22700 312.53
22800 311.474
22900 313.359
23000 342.373
23100 334.372
23200 321.991
23300 312.44
23400 320.22
23500 302.285
23600 318.864
23700 362.193
23800 339.754
23900 347.095
24000 338.213
24100 332.193
24200 356.12
24300 311.475
24400 315.858
24500 323.687
24600 314.298
24700 342.495
24800 341.703
24900 317.28
25000 338.324
25100 356.992
25200 348.022
25300 364.857
25400 364.449
25500 368.669
25600 391.553
25700 354.995
25800 359.105
25900 334.273
26000 310.76
26100 334.88
26200 325.174
26300 320.039
26400 306.235
26500 357.553
26600 322.293
26700 318.646
26800 335.399
26900 347.976
27000 368.253
27100 347.522
27200 353.492
27300 330.773
27400 327.681
27500 318.057
27600 325.969
27700 325.517
27800 328.687
27900 313.046
28000 310.142
28100 379.737
28200 336.548
28300 341.287
28400 305.535
28500 292.518
28600 299.488
28700 328.745
28800 317.78
28900 329.391
29000 340.026
29100 348.34
29200 311.54
29300 367.257
29400 354.203
29500 376.884
29600 343.04
29700 316.293
29800 332.74
29900 327.905
30000 305.893
30100 336.015
30200 310.073
30300 304.84
30400 304.556
30500 304.329
30600 336.021
30700 319.838
30800 310.781
30900 350.527
31000 345.207
31100 340.562
31200 311.552
31300 343.91
31400 303.311
31500 322.99
31600 313.83
31700 319.174
31800 314.994
31900 298.046
32000 324.054
32100 345.488
32200 349.828
32300 355.128
32400 347.107
32500 309.354
32600 311.52
32700 302.315
32800 273.409
32900 319.118
33000 311.911
33100 340.003
33200 343.755
33300 325.682
33400 324.865
33500 355.541
33600 347.561
33700 349.914
33800 369.364
33900 329.562
34000 343.404
34100 323.186
34200 312.515
34300 330.936
34400 321.59
34500 330.189
34600 347.446
34700 336.736
34800 353.273
34900 395.389
35000 334.723
35100 321.13
35200 312.981
35300 324.85
35400 311.907
35500 304.663
35600 285.461
35700 316.645
35800 348.592
35900 357.331
36000 367.02
36100 381.02
36200 370.09
36300 361.7
36400 356.015
36500 312.987
36600 344.387
36700 297.915
36800 318.833
36900 321.736
37000 377.047
37100 336.547
37200 318.423
37300 344.644
37400 301.014
37500 301.427
37600 318.458
37700 333.694
37800 262.202
37900 297.088
38000 298.633
38100 308.772
38200 317.125
38300 341.425
38400 348.596
38500 362.375
38600 338.647
38700 311.674
38800 315.914
38900 301.158
39000 314.112
39100 285.5
39200 292.512
39300 314.949
39400 327.524
39500 322.61
39600 351.368
39700 327.452
39800 357.252
39900 314.408
40000 337.955
40100 357.331
40200 338.902
40300 310.628
40400 306.468
40500 303.298
40600 315.008
40700 319.318
40800 328.637
40900 332.346
41000 354.473
41100 346.617
41200 345.522
41300 323.808
41400 304.926
41500 310.654
41600 316.923
41700 311.065
41800 336.953
41900 343.553
42000 326.09
42100 354.553
42200 348.331
42300 334.528
42400 330.858
42500 324.281
42600 341.989
42700 321.822
42800 332.276
42900 329.425
43000 319.146
43100 279.315
43200 320.558
43300 342.134
43400 355.944
43500 334.024
43600 333.341
43700 303.704
43800 299.98
43900 314.938
44000 320.129
44100 322.484
44200 322.529
44300 354.156
44400 325.835
44500 351.738
44600 300.619
44700 292.848
44800 318.297
44900 319.512
45000 334.744
45100 306.643
45200 323.344
45300 339.885
45400 349.332
45500 334.305
45600 393.365
45700 362.913
45800 349.793
45900 305.056
46000 316.771
46100 335.37
46200 287.553
46300 318.81
46400 363.425
46500 315.967
46600 370.141
46700 332.239
46800 358.106
46900 315.536
47000 296.907
47100 303.086
47200 297.902
47300 363.395
47400 333.313
47500 352.203
47600 332.429
47700 329.583
47800 314.589
47900 304.643
48000 284.096
48100 311.561
48200 331.003
48300 308.678
48400 308.497
48500 341.388
48600 330.765
48700 377.027
48800 322.794
48900 342.626
49000 302.882
49100 335.388
49200 351.104
49300 318.034
49400 310.807
49500 331.239
49600 319.824
49700 297.946
49800 371.549
49900 359.481
50000 368.192
50100 345.969
50200 344.647
50300 304.054
50400 325.246
50500 324.778
50600 309.136
50700 308.327
50800 339.435
50900 322.326
51000 334.12
51100 374.487
51200 386.853
51300 335.588
51400 313.149
51500 295.04
51600 332.996
51700 320.865
51800 352.51
51900 328.691
52000 336.072
52100 304.968
52200 293.424
52300 297.002
52400 292.361
52500 297.932
52600 328.384
52700 338.488
52800 336.301
52900 352.644
53000 335.163
53100 315.786
53200 325.277
53300 296.241
53400 307.85
53500 349.901
53600 369.131
53700 324.686
53800 327.576
53900 341.169
54000 337.46
54100 359.356
54200 304.109
54300 317.645
54400 309.348
54500 302.844
54600 338.672
54700 368.687
54800 312.001
54900 348.82
55000 311.678
55100 308.421
55200 297.071
55300 299.221
55400 277.003
55500 301.059
55600 307.423
55700 317.441
55800 301.962
55900 316.836
56000 335.247
56100 316.245
56200 327.51
56300 304.9
56400 351.224
56500 363.31
56600 320.834
56700 353.415
56800 354.721
56900 350.993
57000 356.928
57100 345.803
57200 321.835
57300 300.608
57400 347.124
57500 354.364
57600 310.308
57700 327.674
57800 335.937
57900 311.767
58000 331.48
58100 323.783
58200 327.092
58300 299.657
58400 287.711
58500 327.01
58600 325.102
58700 321.723
58800 346.846
58900 349.51
59000 316.155
59100 327.341
59200 361.858
59300 351.459
59400 371.939
59500 345.073
59600 328.049
59700 341.46
59800 298.797
59900 353.054
60000 332.748
60100 323.001
60200 305.041
60300 320.259
60400 326.124
60500 319.769
60600 305.705
60700 380.356
60800 372.52
60900 327.098
61000 319.408
61100 352.522
61200 351.191
61300 339.972
61400 332.182
61500 325.611
61600 342.247
61700 324.82
61800 339.258
61900 394.523
62000 368.715
62100 339.518
62200 333.626
62300 338.403
62400 323.981
62500 322.179
62600 322.748
62700 324.212
62800 349.694
62900 307.411
63000 323.364
63100 335.613
63200 319.897
63300 341.897
63400 323.199
63500 315.144
63600 354.07
63700 342.76
63800 335.635
63900 304.877
64000 285.401
64100 327.356
64200 341.939
64300 343.264
64400 342.287
64500 354.931
64600 333.034
64700 340.475
64800 335.551
64900 369.784
65000 376.699
65100 354.745
65200 324.812
65300 318.103
65400 373.948
65500 363.114
65600 301.601
65700 319.51
65800 297.642
65900 309.062
66000 338.54
66100 324.872
66200 307.005
66300 355.97
66400 357.576
66500 321.894
66600 308.265
66700 326.913
66800 310.787
66900 333.556
67000 325.022
67100 337.753
67200 336.036
67300 340.934
67400 356.665
67500 363.408
67600 370.505
67700 341.614
67800 352.246
67900 370.569
68000 352.169
68100 343.579
68200 320.562
68300 312.062
68400 340.506
68500 337.571
68600 337.724
68700 324.489
68800 349.763
68900 348.483
69000 338.992
69100 301.144
69200 313.469
69300 331.148
69400 312.033
69500 340.406
69600 344.452
69700 325.437
69800 339.755
69900 356.803
70000 359.577
70100 305.593
70200 338.471
70300 318.82
70400 317.215
70500 335.932
70600 315.123
70700 317.237
70800 344.435
70900 343.218
71000 317.473
71100 364.792
71200 371.836
71300 308.884
71400 318.942
71500 339.593
71600 301.874
71700 307.281
71800 341.253
71900 306.008
72000 328.766
72100 309.403
72200 351.183
72300 300.73
72400 338.409
72500 338.408
72600 361.031
72700 379.866
72800 372.071
72900 374.226
73000 363.673
73100 320.371
73200 299.979
73300 339.485
73400 353.543
73500 331.922
73600 337.977
73700 323.615
73800 309.952
73900 307.441
74000 301.291
74100 294.975
74200 326.082
74300 310.481
74400 333.63
74500 321.76
74600 327.009
74700 327.519
74800 345.717
74900 329.026
75000 353.915
75100 329.153
75200 332.946
75300 315.735
75400 291.198
75500 314.677
75600 350.36
75700 316.731
75800 325.135
75900 332.14
76000 352.82
76100 339.918
76200 323.25
76300 302.614
76400 289.513
76500 329.557
76600 326.095
76700 331.522
76800 317.944
76900 349.918
77000 318.173
77100 345.044
77200 369.751
77300 344.611
77400 313.034
77500 328.134
77600 327.634
77700 290.982
77800 310.285
77900 277.291
78000 319.377
78100 307.727
78200 308.722
78300 333.741
78400 317.975
78500 342.184
78600 300.148
78700 334.871
78800 353.893
78900 345.868
79000 324.003
79100 304.753
79200 305.386
79300 320.652
79400 303.329
79500 323.845
79600 322.366
79700 320.637
79800 354.823
79900 341.376
80000 364.026
80100 319.519
80200 335.905
80300 335.281
80400 306.049
80500 303.883
80600 304.749
80700 328.813
80800 320.219
80900 296.284
81000 298.768
81100 309.688
81200 338.019
81300 332.399
81400 320.924
81500 346.806
81600 306.989
81700 336.823
81800 327.728
81900 357.413
82000 329.414
82100 363.197
82200 359.371
82300 321.881
82400 311.499
82500 317.962
82600 315.197
82700 317.004
82800 318.794
82900 336.665
83000 345.991
83100 357.124
83200 323.442
83300 369.63
83400 352.042
83500 319.543
83600 311.566
83700 334.845
83800 299.21
83900 349.179
84000 334.572
84100 347.427
84200 326.611
84300 332.816
84400 325.105
84500 313.007
84600 331.487
84700 333.268
84800 322.975
84900 321.984
85000 349.804
85100 319.856
85200 334.049
85300 360.739
85400 372.239
85500 352.539
85600 311.998
85700 327.833
85800 297.436
85900 278.38
86000 313.532
86100 303.956
86200 331.066
86300 334.05
86400 341.82
86500 343.224
86600 292.633
86700 333.774
86800 325.017
86900 297.63
87000 302.924
87100 301.103
87200 292.448
87300 309.353
87400 338.324
87500 372.634
87600 366.615
87700 360.035
87800 342.761
87900 299.402
88000 314.303
88100 300.301
88200 296.688
88300 295.599
88400 340.175
88500 324.085
88600 350.434
88700 328.516
88800 326.996
88900 357.786
89000 357.797
89100 333.465
89200 348.048
89300 296.35
89400 339.894
89500 328.62
89600 337.479
89700 354.283
89800 321.346
89900 352.483
90000 374.904
90100 351.756
90200 346.413
90300 295.252
90400 298.964
90500 340.948
90600 309.997
90700 307.37
90800 315.075
90900 348.729
91000 320.265
91100 327.774
91200 343.783
91300 353.37
91400 331.643
91500 325.821
91600 319.548
91700 345.369
91800 283.205
91900 296.128
92000 330.224
92100 291.649
92200 292.061
92300 305.935
92400 341.061
92500 336.682
92600 352.939
92700 374.877
92800 330.494
92900 313.735
93000 334.542
93100 338.771
93200 305.2
93300 287.657
93400 301.237
93500 310.454
93600 341.187
93700 286.412
93800 274.464
93900 263.356
94000 275.646
94100 317.755
94200 347.249
94300 323.877
94400 295.131
94500 313.168
94600 310.526
94700 334.774
94800 346.736
94900 346.064
95000 342.172
95100 342.166
95200 328.107
95300 322.887
95400 326.389
95500 289.661
95600 291.358
95700 345.748
95800 317.246
95900 316.318
96000 322.328
96100 336.216
96200 354.794
96300 339.677
96400 338.341
96500 365.518
96600 331.152
96700 333.412
96800 318.728
96900 331.669
97000 331.281
97100 310.881
97200 355.994
97300 324.696
97400 316.992
97500 308.749
97600 314.876
97700 340.891
97800 337.518
97900 335.286
98000 306.91
98100 277.996
98200 272.145
98300 297.717
98400 333.022
98500 332.994
98600 330.562
98700 312.383
98800 322.777
98900 330.79
99000 320.715
99100 306.97
99200 350.489
99300 339.866
99400 342.804
99500 320.317
99600 311.875
99700 313.886
99800 284.276
99900 328.719
100000 339.029
100100 331.216
100200 385.774
100300 322.336
100400 344.865
100500 330.463
100600 335.043
100700 320.842
100800 339.938
100900 342.368
101000 356.61
101100 320.851
101200 289.017
101300 320.064
101400 310.531
101500 342.493
101600 350.148
101700 364.974
101800 336.141
101900 331.931
102000 330.147
102100 340.048
102200 361.682
102300 350.077
102400 312.852
102500 318.851
102600 312.311
102700 296.884
102800 319.764
102900 310.811
103000 343.442
103100 327.137
103200 324.799
103300 323.641
103400 318.622
103500 336.918
103600 329.188
103700 329.3
103800 384.351
103900 344.587
104000 320.825
104100 289.097
104200 283.547
104300 314.992
104400 321.455
104500 339.019
104600 365.614
104700 326.187
104800 354.269
104900 347.779
105000 310.92
105100 339.183
105200 314.691
105300 322.845
105400 338.754
105500 324.595
105600 301.088
105700 318.773
105800 282.192
105900 303.112
106000 307.338
106100 313.697
106200 334.386
106300 311.615
106400 343.693
106500 380.009
106600 345.719
106700 364.757
106800 310.638
106900 307.865
107000 324.867
107100 317.5
107200 341.5
107300 343.855
107400 337.696
107500 332.032
107600 338.815
107700 338.854
107800 326.06
107900 306.996
108000 312.649
108100 340.073
108200 326.341
108300 330.66
108400 329.487
108500 294.275
108600 301.679
108700 316.943
108800 366.583
108900 335.942
109000 349.329
109100 302.543
109200 325.42
109300 293.545
109400 330.282
109500 349.841
109600 359.164
109700 356.002
109800 402.367
109900 370.584
110000 362.25
110100 343.202
110200 337.74
110300 354.1
110400 309.042
110500 337.956
110600 304.689
110700 319.865
110800 305.134
110900 326.605
111000 324.394
111100 322.374
111200 322.853
111300 325.477
111400 314.783
111500 288.879
111600 325.938
111700 324.208
111800 309.963
111900 322.067
112000 311.157
112100 334.634
112200 338.048
112300 372.438
112400 364.458
112500 349.182
112600 310.368
112700 324.519
112800 317.063
112900 349.445
113000 300.34
113100 328.766
113200 317.854
113300 313.597
113400 305.156
113500 336.105
113600 342.524
113700 345.009
113800 342.56
113900 333.613
114000 348.792
114100 324.74
114200 337.363
114300 320.204
114400 306.656
114500 333.367
114600 358.919
114700 337.543
114800 311.104
114900 281.143
115000 319.096
115100 326.557
115200 339.847
115300 339.677
115400 401.259
115500 326.662
115600 345.951
115700 301.791
115800 310.848
115900 334.163
116000 326.157
116100 313.991
116200 274.408
116300 346.931
116400 319.135
116500 336.223
116600 362.987
116700 336.948
116800 367.808
116900 339.4
117000 329.029
117100 289.734
117200 308.528
117300 306.822
117400 335.938
117500 336.533
117600 320.87
117700 358.296
117800 330.772
117900 326.622
118000 360.245
118100 331.309
118200 320.954
118300 321.061
118400 285.053
118500 304.541
118600 287.951
118700 305.478
118800 317.549
118900 360.053
119000 329.574
119100 316.002
119200 353.795
119300 349.976
119400 305.957
119500 328.013
119600 305.566
119700 304.719
119800 302.721
119900 316.717
120000 328.602
120100 315.589
120200 325.519
120300 296.351
120400 326.723
120500 325.743
120600 328.187
120700 316.782
120800 316.879
120900 320.283
121000 361.883
121100 313.818
121200 312.074
121300 328.291
121400 310.979
121500 293.202
121600 313.694
121700 320.551
121800 319.348
121900 341.902
122000 334.273
122100 349.674
122200 316.356
122300 312.896
122400 291.954
122500 285.621
122600 295.381
122700 340.174
122800 308.729
122900 326.384
123000 326.328
123100 314.425
123200 303.742
123300 292.622
123400 330.648
123500 340.762
123600 331.838
123700 352.788
123800 341.754
123900 326.187
124000 304.848
124100 345.042
124200 370.529
124300 342.837
124400 331.687
124500 346.912
124600 333.32
124700 338.329
124800 361.779
124900 327.364
125000 310.016
125100 293.252
125200 323.814
125300 341.234
125400 327.952
125500 341.151
125600 303.449
125700 312.788
125800 335.264
125900 369.62
126000 337.28
126100 359.962
126200 331.797
126300 314.341
126400 327.251
126500 337.045
126600 334.925
126700 335.419
126800 329.214
126900 332.721
127000 272.885
127100 289.599
127200 322.756
127300 320.843
127400 330.8
127500 307.149
127600 334.792
127700 343.883
127800 342.538
127900 348.651
128000 312.396
128100 300.379
128200 330.698
128300 371.758
128400 379.995
128500 342.561
128600 327.927
128700 332.024
128800 335.6
128900 361.153
129000 302.858
129100 309.399
129200 342.792
129300 343.215
129400 305.878
129500 307.27
129600 339.016
129700 358.21
129800 367.249
129900 326.97
130000 361.856
130100 344.123
130200 348.712
130300 333.912
130400 347.756
130500 325.265
130600 337.688
130700 304.981
130800 315.275
130900 293.431
131000 295.617
131100 331.414
131200 363.39
131300 327.011
131400 326.15
131500 341.49
131600 319.203
131700 319.441
131800 319.494
131900 328.516
132000 347.622
132100 365.827
132200 391.731
132300 365.691
132400 363.579
132500 371.233
132600 302.725
132700 324.517
132800 328.869
132900 338.086
133000 320.131
133100 342.906
133200 352.296
133300 339.393
133400 359.038
133500 347.552
133600 312.565
133700 296.059
133800 286.025
133900 300.705
134000 361.013
134100 355.605
134200 337.446
134300 333.739
134400 379.271
134500 353.983
134600 351.948
134700 341.279
134800 327.973
134900 326.267
135000 310.454
135100 301.477
135200 315.415
135300 340.69
135400 335.652
135500 323.52
135600 334.46
135700 343.823
135800 328.092
135900 344.851
136000 331.612
136100 339.176
136200 316.172
136300 352.629
136400 357.419
136500 343.329
136600 308.528
136700 319.66
136800 289.281
136900 300.319
137000 312.724
137100 351.986
137200 325.128
137300 344.171
137400 333.132
137500 346.821
137600 362.434
137700 305.641
137800 332.947
137900 322.862
138000 351.998
138100 349.084
138200 368.059
138300 330.689
138400 357.83
138500 316.175
138600 302.237
138700 309.437
138800 333.962
138900 384.583
139000 371.384
139100 357.338
139200 339.878
139300 304.153
139400 318.883
139500 326.812
139600 326.631
139700 358.32
139800 339.416
139900 319.546
140000 350.664
140100 307.911
140200 303.617
140300 361.943
140400 374.652
140500 326.703
140600 345.035
140700 315.332
140800 312.24
140900 339.858
141000 335.319
141100 328.957
141200 295.745
141300 328.646
141400 328.77
141500 319.276
141600 323.139
141700 303.414
141800 308.617
141900 318.497
142000 345.372
142100 317.992
142200 316.205
142300 328.617
142400 319.795
142500 306.695
142600 323.233
142700 353.07
142800 318.592
142900 296.742
143000 327.158
143100 304.346
143200 331.215
143300 334.833
143400 312.516
143500 324.849
143600 344.122
143700 343.213
143800 343.229
143900 339.388
144000 320.011
144100 310.124
144200 315.751
144300 298.509
144400 285.889
144500 325.511
144600 323.814
144700 323.686
144800 337.271
144900 337.445
145000 323.061
145100 308.378
145200 313.477
145300 291.472
145400 357.875
145500 335.893
145600 356.212
145700 325.7
145800 337.124
145900 362.09
146000 312.821
146100 343.42
146200 313.817
146300 325.919
146400 282.533
146500 282.574
146600 336.745
146700 328.65
146800 303.449
146900 336.824
147000 330.442
147100 329.879
147200 335.86
147300 298.273
147400 316.767
147500 351.425
147600 347.182
147700 348.124
147800 329.835
147900 314.187
148000 384.258
148100 354.763
148200 353.842
148300 335.89
148400 327.615
148500 346.994
148600 316.681
148700 300.154
148800 327.027
148900 335.757
149000 326.755
149100 334.191
149200 346.814
149300 342.043
149400 304.12
149500 314.167
149600 317.148
149700 359.97
149800 320.777
149900 349.372
150000 309.248
150100 308.201
150200 306.437
150300 344.283
150400 342.935
150500 310.505
150600 339.601
150700 377.613
150800 359.112
150900 352.344
151000 328.907
151100 296.396
151200 335.659
151300 338.165
151400 344.46
151500 360.486
151600 336.192
151700 294.633
151800 336.302
151900 319.349
152000 373.251
152100 343.613
152200 365.416
152300 338.666
152400 302.704
152500 305.262
152600 305.654
152700 342.868
152800 346.822
152900 360.724
153000 295.544
153100 325.561
153200 307.148
153300 328.587
153400 323.281
153500 311.054
153600 329.515
153700 290.259
153800 351.223
153900 365.041
154000 334.635
154100 341.604
154200 316.252
154300 341.286
154400 350.214
154500 353.588
154600 305.079
154700 269.041
154800 298.589
154900 329.871
155000 361.43
155100 317.83
155200 315.398
155300 290.707
155400 339.515
155500 363.542
155600 346.448
155700 392.766
155800 316.864
155900 337.281
156000 294.141
156100 325.05
156200 311.994
156300 315.687
156400 321.683
156500 335.641
156600 338.999
156700 328.541
156800 328.454
156900 336.42
157000 316.595
157100 358.357
157200 331.504
157300 316.862
157400 316.335
157500 315.448
157600 301.102
157700 322.457
157800 291.147
157900 344.809
158000 369.392
158100 300.143
158200 327.091
158300 325.598
158400 340.869
158500 323.635
158600 317.614
158700 307.648
158800 308.388
158900 299.398
159000 319.381
159100 281.053
159200 312.224
159300 307.995
159400 310.275
159500 343.287
159600 340.248
159700 354.189
159800 340.179
159900 330.327
160000 309.385
160100 302.897
160200 307.932
160300 307.272
160400 292.581
160500 311.458
160600 320.436
160700 327.503
160800 311.071
160900 306.249
161000 341.323
161100 336.147
161200 349.162
161300 336.573
161400 332.994
161500 310.329
161600 319.449
161700 332.147
161800 309.251
161900 339.361
162000 325.806
162100 317.52
162200 338.07
162300 337.733
162400 354.665
162500 359.524
162600 359.809
162700 322.533
162800 328.089
162900 298.66
163000 327.976
163100 339.116
163200 333.037
163300 347.431
163400 350.009
163500 343.986
163600 326.479
163700 324.92
163800 331.015
163900 355.472
164000 313.705
164100 301.122
164200 294.142
164300 287.641
164400 321.738
164500 350.428
164600 365.459
164700 337.631
164800 316.969
164900 320.241
165000 308.817
165100 367.968
165200 371.453
165300 389.381
165400 308.477
165500 306.904
165600 325.825
165700 308.614
165800 335.924
165900 315.106
166000 337.021
166100 360.623
166200 357.591
166300 324.457
166400 299.894
166500 304.905
166600 309.023
166700 328.385
166800 316.052
166900 353.293
167000 342.633
167100 321.683
167200 321.556
167300 334.986
167400 387.106
167500 304.627
167600 281.288
167700 297.598
167800 330.459
167900 326.446
168000 351.389
168100 324.456
168200 320.196
168300 325.185
168400 323.798
168500 318.901
168600 285.919
168700 296.541
168800 314.639
168900 330.239
169000 293.283
169100 323.131
169200 322.885
169300 363.444
169400 362.288
169500 351.845
169600 312.327
169700 319.701
169800 333.777
169900 353.141
170000 328.412
170100 317.008
170200 334.346
170300 349.968
170400 359.872
170500 350.748
170600 346.718
170700 350.601
170800 320.128
170900 321.735
171000 334.735
171100 306.383
171200 311.134
171300 329.247
171400 331.726
171500 335.469
171600 351.698
171700 342.426
171800 325.336
171900 309.184
172000 338.602
172100 339.77
172200 352.089
172300 309.253
172400 296.075
172500 318.113
172600 340.474
172700 344.593
172800 345.052
172900 325.092
173000 341.209
173100 325.081
173200 348.302
173300 349.475
173400 379.669
173500 322.825
173600 390.209
173700 300.122
173800 336.659
173900 330.818
174000 289.422
174100 321.976
174200 364.88
174300 351.598
174400 347.32
174500 367.764
174600 290.758
174700 296.316
174800 311.594
174900 323.807
175000 340.128
175100 328.236
175200 306.82
175300 323.399
175400 365.294
175500 347.913
175600 345.771
175700 350.541
175800 339.925
175900 353.892
176000 333.372
176100 343.915
176200 339.121
176300 311.277
176400 338.155
176500 322.132
176600 327.814
176700 322.862
176800 321.296
176900 306.39
177000 280.11
177100 277.975
177200 302.949
177300 287.709
177400 313.875
177500 341.014
177600 346.404
177700 343.242
177800 364.926
177900 302.914
178000 317.094
178100 324.467
178200 313.205
178300 333.135
178400 324.469
178500 308.045
178600 299.867
178700 309.946
178800 318.146
178900 337.835
179000 339.19
179100 336.03
179200 342.644
179300 322.009
179400 338.3
179500 317.029
179600 325.857
179700 319.961
179800 319.523
179900 357.76
180000 359.892
180100 354.825
180200 328.282
180300 336.532
180400 322.864
180500 332.267
180600 325.682
180700 312.348
180800 305.849
180900 336.517
181000 347.575
181100 312.22
181200 316.787
181300 360.334
181400 334.262
181500 339.56
181600 306.311
181700 340.262
181800 310.034
181900 355.05
182000 298.497
182100 296.36
182200 334.538
182300 344.005
182400 332.059
182500 321.877
182600 328.222
182700 357.077
182800 356.877
182900 327.453
183000 343.68
183100 313.875
183200 318.801
183300 312.295
183400 318.085
183500 278.424
183600 319.209
183700 344.079
183800 352.401
183900 339.493
184000 346.035
184100 313.515
184200 341.661
184300 340.949
184400 322.868
184500 316.55
184600 287.747
184700 295.039
184800 269.845
184900 296.545
185000 320.441
185100 306.115
185200 318.021
185300 347.09
185400 333.489
185500 374.855
185600 349.894
185700 334.406
185800 365.894
185900 307.788
186000 293.508
186100 311.755
186200 317.375
186300 321.597
186400 345.298
186500 354.059
186600 336.408
186700 349.401
186800 366.461
186900 378.574
187000 384.43
187100 362.024
187200 357.969
187300 337.755
187400 337.489
187500 320.716
187600 330.297
187700 322.271
187800 331.706
187900 339.84
188000 359.004
188100 347.839
188200 359.31
188300 335.632
188400 305.543
188500 314.392
188600 312.788
188700 306.376
188800 295.698
188900 349.53
189000 343.148
189100 351.708
189200 329.411
189300 335.213
189400 358.424
189500 326.941
189600 349.8
189700 297.303
189800 335.526
189900 307.608
190000 318.198
190100 359.006
190200 378.107
190300 372.283
190400 355.036
190500 304.4
190600 313.665
190700 313.781
190800 340.77
190900 328.92
191000 311.186
191100 331.808
191200 365.469
191300 335.578
191400 333.946
191500 333.194
191600 324.237
191700 308.559
191800 289.033
191900 311.19
192000 310.506
192100 321.384
192200 311.01
192300 350.576
192400 333.821
192500 343.123
192600 346.344
192700 353.849
192800 361.883
192900 329.856
193000 319.488
193100 332.371
193200 323.92
193300 338.407
193400 345.929
193500 316.577
193600 305.272
193700 300.517
193800 307.72
193900 332.124
194000 362
194100 359.098
194200 328.889
194300 343.922
194400 341.071
194500 304.63
194600 284.517
194700 324.627
194800 307.614
194900 277.397
195000 317.232
195100 319.324
195200 328.306
195300 325.786
195400 332.587
195500 378.958
195600 325.083
195700 339.422
195800 311.926
195900 305.397
196000 281.232
196100 296.883
196200 313.345
196300 325.47
196400 286.672
196500 339.013
196600 312.343
196700 308.818
196800 355.039
196900 359.551
197000 329.512
197100 309.094
197200 341.047
197300 322.93
197400 335.676
197500 297.614
197600 283.348
197700 303.775
197800 289.548
197900 297.159
198000 292.933
198100 321.564
198200 332.637
198300 359.497
198400 334.024
198500 340.214
198600 350.427
198700 337.342
198800 332.386
198900 294.21
199000 292.611
199100 315.305
199200 314.543
199300 314.047
