# Time-averaged data for fix myat5
# TimeStep c_Press[3]
25300 3629.35
25400 3760.36
25500 2982.79
25600 2980.71
25700 3490.26
25800 4314.02
25900 3435.13
26000 3302.99
26100 3924.86
26200 3818.85
26300 3284.85
26400 2915.43
26500 3606.89
26600 3718.8
26700 3724.94
26800 3490.85
26900 3762.44
27000 3530.5
27100 3493.09
27200 3482.1
27300 3075.36
27400 3339.65
27500 3683.56
27600 3306.61
27700 3668.64
27800 4052.68
27900 3088.54
28000 3727.91
28100 3735.7
28200 4374.4
28300 3879.39
28400 4550.88
28500 3604.58
28600 3696.31
28700 3632.51
28800 2996.24
28900 3167.94
29000 3180.02
29100 3619.73
29200 3891.88
29300 3869.1
29400 3814.09
29500 4183.03
29600 3418.7
29700 3883.72
29800 3975.54
29900 3499.02
30000 4352.55
30100 4218.23
30200 4990.67
30300 3516.95
30400 3642.48
30500 4115.65
30600 3613.97
30700 3294.13
30800 4000.03
30900 4041.79
31000 3905.4
31100 4067.55
31200 4209.42
31300 3989.25
31400 3312.53
31500 3944.36
31600 3479.5
31700 4085.37
31800 3701.96
31900 3827.7
32000 3421.45
32100 3725.88
32200 3359.68
32300 3920.48
32400 3435.71
32500 3586.82
32600 3572.31
32700 4015.69
32800 3481.97
32900 3874.59
33000 3564.36
33100 4215.34
33200 2988.88
33300 3480.34
33400 3390.25
33500 2559.39
33600 4183.11
33700 3666.31
33800 3933.75
33900 3222.23
34000 4199.33
34100 3637.23
34200 3138.53
34300 3215.3
34400 3355.04
34500 3488.93
34600 3422.49
34700 3886.07
34800 3496.39
34900 3612.31
35000 3736.64
35100 3558.29
35200 2700.53
35300 3298.88
35400 3610.19
35500 3709.08
35600 4491.32
35700 4221.01
35800 3954.59
35900 3957.23
36000 3343.72
36100 4087.96
36200 3246.98
36300 3035.03
36400 3935.48
36500 3888.81
36600 3564.96
36700 3941.02
36800 4180.53
36900 3478.33
37000 3454.31
37100 2861.45
37200 3136.42
37300 3328.13
37400 4213.76
37500 4033.78
37600 3457.21
37700 3586.27
37800 3679.57
37900 3668.85
38000 3980.35
38100 3339.72
38200 3738.36
38300 4259.55
38400 3973.4
38500 3372.42
38600 4146.42
38700 3364.52
38800 3472.87
38900 3452.19
39000 4087.43
39100 3610.73
39200 3677.83
39300 3595.12
39400 4051.56
39500 4108.29
39600 3606.2
39700 3981.8
39800 3903.77
39900 3166.09
40000 3459.55
40100 3728.85
40200 4205.07
40300 3540.33
40400 4095.58
40500 3579.63
40600 3829.37
40700 4160.51
40800 3848.22
40900 3579.93
41000 4131.31
41100 3535.85
41200 3537.66
41300 3623.36
41400 3505.76
41500 3488.66
41600 3748.1
41700 3409.67
41800 3139.33
41900 3035.84
42000 3749.03
42100 3662.39
42200 3575.77
42300 3905.4
42400 3959.44
42500 3486.17
42600 3436.72
42700 3295.91
42800 3448.01
42900 3349.05
43000 3720.94
43100 3686.38
43200 3451.1
43300 3284.27
43400 3401.07
43500 3624.11
43600 4025.45
43700 3802.95
43800 3416.22
43900 3246.36
44000 3626.63
44100 3384.29
44200 3972.32
44300 3219.89
44400 3541.75
44500 3453.6
44600 2855.65
44700 3722.96
44800 3486.5
44900 3579.67
45000 3422.83
45100 3460.66
45200 3389.67
45300 3517.43
45400 3315.33
45500 3340.35
45600 3131.68
45700 3361.81
45800 3822.07
45900 3155.25
46000 3596.17
46100 3871.18
46200 3831.3
46300 3705.32
46400 4174.28
46500 3270.5
46600 3368.18
46700 3450.19
46800 3880.74
46900 3510.68
47000 3899.39
47100 3124.86
47200 3192.08
47300 3877.47
47400 3599.75
47500 3038.35
47600 3473.62
47700 3350.82
47800 3862.67
47900 3008.89
48000 3621.56
48100 3298.31
48200 3517.65
48300 3360.67
48400 3370.74
48500 3037.17
48600 3593.67
48700 3552.29
48800 3095.18
48900 3816.43
49000 3403.3
49100 3692.86
49200 3525.56
49300 3700.02
49400 3682.83
49500 3249.83
49600 3252.65
49700 3581.42
49800 3599.41
49900 3844.94
50000 3633.83
50100 3459.36
50200 4294.65
50300 3741.95
50400 3534.06
50500 3376.45
50600 3609.83
50700 3429.06
50800 3566.75
50900 3601.61
51000 3729.35
51100 3499.29
51200 3334.69
51300 3482.08
51400 3569.54
51500 3390.76
51600 3378.37
51700 3288.96
51800 3048.67
51900 3302.36
52000 3690.08
52100 3208.76
52200 2988.42
52300 3187.78
52400 2869
52500 3619.97
52600 3534.38
52700 4467.39
52800 3342.2
52900 3185.35
53000 3577.97
53100 3598.26
53200 3386.79
53300 3284.99
53400 3364.31
53500 4035.72
53600 3387.6
53700 3835.58
53800 3436.73
53900 3402.15
54000 3706.17
54100 3979.09
54200 4289.06
54300 3632.86
54400 3265.7
54500 3332.33
54600 3194.43
54700 3623.66
54800 3625.93
54900 3244.91
55000 3897.95
55100 3082.4
55200 3318.88
55300 3312.28
55400 3521.95
55500 3576.68
55600 3173.98
55700 3606.48
55800 3285.61
55900 3298.24
56000 4043.37
56100 3725
56200 3192.18
56300 4022.73
56400 3353.11
56500 2652.03
56600 3728.25
56700 3699.15
56800 3438.75
56900 3595.15
57000 3638.56
57100 3597.7
57200 3646.36
57300 4071.08
57400 3438.07
57500 3565.11
57600 3267.4
57700 3295.47
57800 3297.99
57900 3683.05
58000 3529.22
58100 3567.87
58200 4523.09
58300 3785.54
58400 3843.47
58500 3671.33
58600 3947.55
58700 3606.1
58800 3523.13
58900 3493.61
59000 3366
59100 3483.14
59200 3333.6
59300 3285.94
59400 3265.59
59500 2777.48
59600 2956.1
59700 3413.7
59800 2737.01
59900 3605.42
60000 3154.99
60100 3415.85
60200 3609.92
60300 3192.19
60400 3295.18
60500 3318.44
60600 3710.42
60700 3036.53
60800 4304.4
60900 3548.88
61000 3832.53
61100 3998.27
61200 3961.25
61300 2812.09
61400 3874.08
61500 4038.4
61600 3769.44
61700 3479.93
61800 3365.8
61900 3508
62000 3079.26
62100 4008.08
62200 3417.26
62300 3567.11
62400 3354.17
62500 2875.3
62600 3043.11
62700 2987.38
62800 3287.52
62900 3397.31
63000 3239.74
63100 3213.14
63200 3227.23
63300 3672.06
63400 3136.37
63500 3304.03
63600 3358.03
63700 3437.48
63800 3328.72
63900 3577.63
64000 3718.83
64100 3435.02
64200 3345.79
64300 3333.48
64400 3566.43
64500 3429.16
64600 3594.4
64700 3356.71
64800 3234.19
64900 3749.44
65000 3696.98
65100 3809.81
65200 3799.62
65300 4143.73
65400 3630.76
65500 3666.48
65600 3268.99
65700 3313.19
65800 3268.6
65900 3624
66000 4295.02
66100 3228.32
66200 3732.2
66300 2953.44
66400 3344.51
66500 3184.17
66600 3239.93
66700 3787.99
66800 3424.13
66900 3067.59
67000 3865.71
67100 3832.47
67200 3066.81
67300 3392.58
67400 3002.48
67500 3385.98
67600 3060.34
67700 3709.13
67800 3928.71
67900 3822.8
68000 3437.39
68100 3676.88
68200 4251.77
68300 4210.37
68400 3554.83
68500 3887.5
68600 3545.93
68700 3790.05
68800 3043.19
68900 3114.5
69000 3411.81
69100 4127.44
69200 3400.14
69300 3473.12
69400 2963.05
69500 2968.74
69600 3398.78
69700 3400.38
69800 2720.42
69900 3498.45
70000 3054.66
70100 3246
70200 3508.52
70300 3694.29
70400 3685.95
70500 3230.76
70600 3276.1
70700 3327.74
70800 3221.67
70900 3632.27
71000 3506.98
71100 3621.79
71200 3977.48
71300 3285.55
71400 3344.24
71500 3394.34
71600 3673.91
71700 3631.78
71800 3653.16
71900 3991.8
72000 3811.99
72100 3823.49
72200 4086.37
72300 3372.32
72400 3754.57
72500 3853.51
72600 2779.03
72700 3646.64
72800 3306.26
72900 3293.89
73000 3791.52
73100 3847.08
73200 3525.76
73300 3958.23
73400 3813.41
73500 3543.74
73600 3534.01
73700 3883.14
73800 3154.61
73900 3402.37
74000 3308.6
74100 3788.17
74200 3245.27
74300 3355.88
74400 4035.3
74500 3930.61
74600 3627.19
74700 3385.43
74800 3463.34
74900 3345.87
75000 3070.59
75100 3592.18
75200 3546.64
75300 3413.95
75400 3314.54
75500 3799.38
75600 3732.3
75700 4084.35
75800 3892.82
75900 4166.49
76000 3608.3
76100 3616.21
76200 3096
76300 3273.16
76400 3415.64
76500 4074.27
76600 3585.99
76700 3468.13
76800 3391.36
76900 3575.54
77000 4390.47
77100 3851.33
77200 3767.21
77300 3518.96
77400 3836.07
77500 3390.04
77600 3474.44
77700 2889.86
77800 4182.29
77900 3429.49
78000 3424.67
78100 4745.67
78200 3491.26
78300 3680.68
78400 3751.08
78500 3391.18
78600 3338.86
78700 3281.09
78800 2969.61
78900 3340.63
79000 3210.05
79100 3572.34
79200 4007.69
79300 3258.71
79400 3850.38
79500 3543.12
79600 3790.05
79700 3033.71
79800 3173.28
79900 3736.27
80000 2710.02
80100 3452.36
80200 3596.52
80300 3577.92
80400 3763.78
80500 4139.43
80600 4186.09
80700 3387.28
80800 3980.63
80900 3529.48
81000 2862.56
81100 2919.3
81200 3578.21
81300 4089.17
81400 3295.34
81500 4169.73
81600 4450.49
81700 3390.94
81800 3485.61
81900 3521.33
82000 3783.01
82100 3177.34
82200 3562.54
82300 4032.43
82400 3615.88
82500 3252.53
82600 3787.6
82700 3769.07
82800 3984.51
82900 3999.16
83000 3773.67
83100 3918.23
83200 3549.3
83300 3897.41
83400 3425.28
83500 3462.72
83600 3395.66
83700 3558.27
83800 3214.83
83900 3397.99
84000 3714.83
84100 3885.07
84200 3720.13
84300 3583.23
84400 3303.11
84500 4006.91
84600 3782.89
84700 3211.7
84800 3940.48
84900 3873.16
85000 3518.1
85100 3244.71
85200 3402.73
85300 3374.62
85400 3746.87
85500 3775.87
85600 3659.58
85700 3687.57
85800 3405.05
85900 3581.31
86000 4097.19
86100 2999.8
86200 3777.38
86300 3114.8
86400 3476.36
86500 3545.48
86600 3195.46
86700 4078.24
86800 3502.06
86900 3897.85
87000 3583.11
87100 3478.12
87200 3438.9
87300 3511.22
87400 3750.84
87500 3519.31
87600 2722.78
87700 3080.94
87800 3366.9
87900 3207.74
88000 3463.61
88100 3452.87
88200 3849.69
88300 2947.67
88400 3217.03
88500 4113.29
88600 3098.63
88700 3843.46
88800 3132.49
88900 3571.69
89000 3509.13
89100 3164.55
89200 3512.83
89300 3384.94
89400 3710.97
89500 4225.02
89600 3468.63
89700 3256.37
89800 3816.46
89900 3771.97
90000 3358.78
90100 4323.71
90200 3351.06
90300 3833.01
90400 3092.9
90500 3225.05
90600 3196.82
90700 3576.77
90800 3492.59
90900 4198.42
91000 2982.5
91100 3338.6
91200 3362.17
91300 3336.32
91400 3131.47
91500 3748.26
91600 3411.17
91700 3520.47
91800 3943.85
91900 3047.33
92000 3182.42
92100 3447.68
92200 2975.57
92300 3812.5
92400 3473.35
92500 3385.68
92600 3600.93
92700 3818.89
92800 3563.34
92900 3617.16
93000 3103.83
93100 3532.48
93200 2861.81
93300 3846.69
93400 3995.36
93500 3815.04
93600 3893.59
93700 3623.87
93800 3855.53
93900 3750.21
94000 3416.76
94100 3089.38
94200 3499.14
94300 3266.57
94400 3327.27
94500 3448.86
94600 3909.16
94700 3790.61
94800 3399.73
94900 3257.79
95000 3524.65
95100 3652.43
95200 3169.4
95300 3824.52
95400 3210.21
95500 3357.34
95600 3084.88
95700 3301.16
95800 3655.74
95900 3629.55
96000 3315.61
96100 3499.31
96200 3566.33
96300 3327.02
96400 3533.94
96500 3881.31
96600 3234.56
96700 3901.82
96800 4009.98
96900 3449.02
97000 3207
97100 3740.92
97200 3406.31
97300 3017.89
97400 2960.06
97500 3279.48
97600 3599.28
97700 4090.32
97800 4114.5
97900 3487.75
98000 4525.72
98100 3859.31
98200 3644.23
98300 3770.23
98400 3516.51
98500 3242.62
98600 3722.6
98700 3082.1
98800 3854.73
98900 3559.89
99000 3442.52
99100 3948.4
99200 3200.05
99300 3785.74
99400 3828.77
99500 3370.01
99600 3517.74
99700 3268.73
99800 3344.98
99900 3627.45
100000 3311.99
100100 3616.53
100200 3384.89
100300 3216.13
100400 3968.11
100500 3606.33
100600 3400.25
100700 3309.36
100800 3466.92
100900 3530.15
101000 3617.85
101100 3634.25
101200 3019.16
101300 3009.8
101400 3043.22
101500 3396.58
101600 3300.54
101700 3834.94
101800 3929.54
101900 3012.94
102000 3700.81
102100 4235.83
102200 4152.37
102300 4062.35
102400 3902.91
102500 3625.65
102600 3654.27
102700 3891.71
102800 3817.76
102900 3249.2
103000 3531
103100 2929.94
103200 3012.5
103300 3143.14
103400 3510.81
103500 3966.41
103600 3933.39
103700 3488
103800 4045.15
103900 3966.5
104000 3862.42
104100 3877.29
104200 3193.31
104300 3279.27
104400 3599.21
104500 3360.29
104600 3436.66
104700 3485.75
104800 3039.43
104900 4002.88
105000 3973.2
105100 3814.09
105200 3825.05
105300 3456.8
105400 3679.44
105500 3825.88
105600 3240.14
105700 3304.09
105800 3343.08
105900 3085.74
106000 3237.02
106100 3009.03
106200 3243.57
106300 3260.65
106400 3189.14
106500 3055.27
106600 3530.67
106700 3266.97
106800 3452.71
106900 3185.08
107000 3649.46
107100 4183.77
107200 3584.77
107300 3454.79
107400 3612.4
107500 3578.8
107600 3518.07
107700 3746.12
107800 3051.66
107900 3527.64
108000 3761.22
108100 3411.45
108200 3443.4
108300 3172.13
108400 3059.78
108500 4315.83
108600 3083.58
108700 3919.33
108800 3454.12
108900 3437.51
109000 3287.05
109100 3778.49
109200 3790.7
109300 3771.16
109400 3978.72
109500 3499.86
109600 3590.13
109700 3475.07
109800 3795.25
109900 3354.57
110000 3459.61
110100 3812.67
110200 3982.98
110300 3676.89
110400 3499.68
110500 3679.1
110600 3030.92
110700 3226.56
110800 3009.74
110900 3617.13
111000 3786.17
111100 3575.95
111200 3730.6
111300 2854.71
111400 3418.79
111500 3685.58
111600 3276.87
111700 3140.49
111800 3590.77
111900 3237.2
112000 3547.41
112100 3322.11
112200 3606.02
112300 3392.47
112400 4192.19
112500 3333.02
112600 4475.76
112700 4099.6
112800 3524.44
112900 3101.44
113000 3438.68
113100 3943.73
113200 3463.31
113300 3425.65
113400 3655.76
113500 3496.52
113600 3174.79
113700 3300.41
113800 4120.21
113900 3335.76
114000 3829.51
114100 2865.99
114200 4065.85
114300 3960.16
114400 3889.75
114500 3708.69
114600 3908.24
114700 3685.62
114800 3971.39
114900 2755.79
115000 3921.4
115100 3162.76
115200 3211.61
115300 3478.24
115400 2890.25
115500 3519.88
115600 3763.49
115700 3982.51
115800 4790.05
115900 4239.66
116000 3240.76
116100 3484.13
116200 3782.49
116300 3727.2
116400 3835.38
116500 3953.74
116600 3525.23
116700 3202.28
116800 3253.29
116900 3332.09
117000 3513.77
117100 3136.79
117200 3298.29
117300 3373.46
117400 3837.52
117500 3022.88
117600 3660.21
117700 3276.28
117800 3473.54
117900 3895.4
118000 3940.3
118100 3178.26
118200 3837.33
118300 3325.51
118400 3671.5
118500 3181.3
118600 2982.11
118700 4070.18
118800 3609.63
118900 3746.38
119000 3907.09
119100 3353.67
119200 3025.98
119300 3560.96
119400 3210.92
119500 3623.58
119600 3104.46
119700 3815.21
119800 3820.99
119900 3905.69
120000 3502.79
120100 3292.27
120200 2913.17
120300 3772.92
120400 3267.14
120500 3443.86
120600 3744.85
120700 4304.42
120800 3695.17
120900 3698.36
121000 3424.72
121100 3423.68
121200 3057.5
121300 3131.44
121400 3423.45
121500 3543.47
121600 3894.1
121700 3282.29
121800 3454.86
121900 3583.54
122000 3123.21
122100 3365.73
122200 3135.9
122300 3414.53
122400 3405.72
122500 3336.99
122600 3302.01
122700 3506.55
122800 3939.11
122900 3338.84
123000 3751.62
123100 4223.55
123200 3651.07
123300 3959.75
123400 3668.94
123500 3271.7
123600 3478.23
123700 3221.33
123800 3138.71
123900 3439.13
124000 3643.71
124100 3535.26
124200 3401.49
124300 3646.8
124400 3062.09
124500 4182.75
124600 3298.73
124700 3626.83
124800 3309.97
124900 3241.64
125000 3479.73
125100 3579.88
125200 3217.93
125300 3569.76
125400 3876.69
125500 3991.02
125600 4053.91
125700 3769.07
125800 4090.55
125900 4070.51
126000 2873.47
126100 3573.51
126200 3444.29
126300 3684
126400 3579.35
126500 3425.55
126600 3355.54
126700 3574.95
126800 3410.59
126900 4102.8
127000 3830.5
127100 3673.18
127200 3604.98
127300 3577.17
127400 3590.46
127500 3291.94
127600 3565.81
127700 3825.54
127800 2970.69
127900 4062.62
128000 3742.59
128100 4067.93
128200 3899.8
128300 4057.02
128400 3566.88
128500 3782.97
128600 3890.72
128700 3531.06
128800 3394.1
128900 3980.27
129000 3836.68
129100 3867.04
129200 3876.27
129300 3860.68
129400 3638.38
129500 3289.27
129600 3508.57
129700 3875.34
129800 3408.02
129900 3915.27
130000 3579.41
130100 3849.04
130200 4056.46
130300 3313.51
130400 3674.61
130500 3599.42
130600 3332.14
130700 3623.2
130800 3439.28
130900 3496.4
131000 4253.14
131100 3383.25
131200 3937.3
131300 3073.37
131400 3597.33
131500 3730.67
131600 3156.37
131700 3963.18
131800 4032.96
131900 3262.52
132000 3565.17
132100 3022.54
132200 4227.29
132300 4098.72
132400 3379.88
132500 3914.71
132600 3611.55
132700 2888.82
132800 3142.37
132900 3376.95
133000 3569.22
133100 3754.58
133200 3711.87
133300 4027.99
133400 3405.94
133500 3387.25
133600 3657.11
133700 3472.03
133800 3491.98
133900 3898.32
134000 3561.25
134100 4355.18
134200 4152.74
134300 4173.15
134400 3415.35
134500 3350.14
134600 3257.97
134700 3584
134800 3815.49
134900 4176.06
135000 4048.28
135100 3775.42
135200 3322.3
135300 3521.19
135400 2968.77
135500 3876.07
135600 3705.01
135700 3940.62
135800 3481.95
135900 3657.48
136000 2945.74
136100 3348.75
136200 3443.53
136300 3570.26
136400 3774.8
136500 3491.42
136600 3573.68
136700 3236.13
136800 3677.33
136900 3359.99
137000 3584.22
137100 3412.67
137200 3606.82
137300 3387.86
137400 3147.38
137500 3778.87
137600 3538.37
137700 3672.45
137800 3571.35
137900 3544
138000 3431.52
138100 3620.5
138200 3631.86
138300 3607.6
138400 3174.27
138500 3554.32
138600 3543.11
138700 3177.65
138800 3191.37
138900 3571.45
139000 3815.1
139100 3355.64
139200 3451.72
139300 3756.25
139400 3273.32
139500 3411.39
139600 3629.92
139700 3437.2
139800 3398.99
139900 3809.64
140000 2971.83
140100 3694.6
140200 3968.19
140300 3873.41
140400 3749.38
140500 3391.53
140600 3349.24
140700 3374.72
140800 4126.7
140900 3530.96
141000 3803.33
141100 3866.08
141200 3850.59
141300 3844.34
141400 3462.8
141500 3537.64
141600 4065.51
141700 3085.53
141800 3008.5
141900 3725.27
142000 3066.2
142100 3337.71
142200 3371.24
142300 3563.89
142400 3211.94
142500 3252.08
142600 4222.68
142700 3213.45
142800 3817.59
142900 3814.27
143000 3159.3
143100 2691.37
143200 3520.52
143300 2977.54
143400 3077.81
143500 3206.3
143600 3484.13
143700 3886.92
143800 3387.67
143900 3716.3
144000 3509.62
144100 3171.32
144200 3307.72
144300 3524.13
144400 3677.56
144500 3447.87
144600 3291.87
144700 3521.51
144800 3901.05
144900 3367.96
145000 3180.26
145100 2953.4
145200 3663.55
145300 4081.22
145400 3470.63
145500 3610.17
145600 4045.65
145700 3583.14
145800 3207.61
145900 3184.99
146000 3369.1
146100 3367.08
146200 3674.64
146300 3438.4
146400 3198.08
146500 3242.48
146600 3168.41
146700 2893.89
146800 3373.81
146900 3579.36
147000 3376.46
147100 3917.34
147200 3753.78
147300 3269.03
147400 3532.27
147500 3859.34
147600 3720.04
147700 3340.34
147800 2930.39
147900 3392.95
148000 3823.54
148100 3817.41
148200 3444.3
148300 3578.17
148400 4172.17
148500 3145.79
148600 3288.83
148700 3240.09
148800 3297.16
148900 3280.21
149000 3167.05
149100 3603.19
149200 3161.39
149300 3481.07
149400 3235.32
149500 2910.18
149600 3461.05
149700 2885.67
149800 3777.8
149900 3393.63
150000 4085.52
150100 3260.74
150200 3779.77
150300 3817.79
150400 3456.84
150500 3392.71
150600 4341.64
150700 3927.08
150800 4021.23
150900 3591.01
151000 3671.46
151100 3677.41
151200 2970.6
151300 3260.79
151400 3406.88
151500 3394.52
151600 3512.42
151700 3737.59
151800 3634.23
151900 3380.47
152000 3252.98
152100 3647.2
152200 3241.26
152300 3275.27
152400 3850.2
152500 4031.35
152600 4294.36
152700 3508.18
152800 3894.29
152900 3672.11
153000 3507.11
153100 3116.38
153200 2996.85
153300 3709.59
153400 2725.5
153500 2889.62
153600 3491.87
153700 2962.1
153800 3518.97
153900 3693.23
154000 3474.07
154100 3562.68
154200 3857.68
154300 2920.39
154400 3886.03
154500 3006.23
154600 3683.89
154700 3899.2
154800 3286.32
154900 3370.23
155000 3603.46
155100 3414.55
155200 3493.48
155300 4129.3
155400 3867.97
155500 3265.41
155600 4509.27
155700 4045.84
155800 4100.53
155900 3968.76
156000 3723.97
156100 3448.29
156200 4185.8
156300 3035.07
156400 3244.34
156500 3401.06
156600 3917.29
156700 3816.45
156800 3687.84
156900 4211.09
157000 3645.46
157100 2969.95
157200 3382.78
157300 3897.24
157400 2990.33
157500 4115.77
157600 3578.51
157700 3706.17
157800 4149.86
157900 3804.44
158000 4067.49
158100 4221.8
158200 3941.09
158300 3795.59
158400 4005.59
158500 3472.5
158600 3211.26
158700 4063.38
158800 3007.71
158900 4258.69
159000 3354.61
159100 3767.82
159200 4389.03
159300 3600.2
159400 3625.78
159500 3837.12
159600 3558.82
159700 3840.19
159800 3725.11
159900 3902.11
160000 3494.37
160100 3070.76
160200 3864.56
160300 3503.6
160400 3441.82
160500 3766.04
160600 3448.96
160700 3249.33
160800 3192.76
160900 2933.44
161000 3394.57
161100 3380.28
161200 3088.25
161300 3774.28
161400 3965.58
161500 3484.4
161600 3968.94
161700 3666.66
161800 3344.63
161900 3387.61
162000 3321.95
162100 2760.25
162200 3719.49
162300 3042.47
162400 3737.54
162500 3444.6
162600 3775.13
162700 3428.7
162800 3468.95
162900 3935.63
163000 3319.92
163100 3675.79
163200 3317.07
163300 3747.44
163400 3539.56
163500 3029.55
163600 3642.66
163700 3373.67
163800 3037.93
163900 4346.11
164000 3372.05
164100 3181.5
164200 3289.66
164300 3525.53
164400 3538.66
164500 3636.99
164600 3067.54
164700 3110.03
164800 3593.99
164900 3834.18
165000 3518.4
165100 3776.63
165200 3615.84
165300 3764.52
165400 3963.35
165500 3357.33
165600 3775.82
165700 4352.78
165800 3523.37
165900 3027.02
166000 3899.42
166100 3407.8
166200 3990
166300 3191.49
166400 3725.64
166500 3700.11
166600 3433.44
166700 3813.21
166800 3386.97
166900 4148.04
167000 4165.98
167100 4072.67
167200 3236.06
167300 3438.24
167400 3471.05
167500 3345.76
167600 4150.4
167700 3460.22
167800 3401.98
167900 3614.5
168000 4138.48
168100 3163.79
168200 3679.48
168300 3603.14
168400 3240.63
168500 4078.14
168600 3662.14
168700 4027.02
168800 3381.85
168900 3145.56
169000 3549.45
169100 3563.95
169200 3333.69
169300 3843.69
169400 3753.04
169500 4154.34
169600 4512.75
169700 3955.99
169800 3266.3
169900 3383
170000 3108.93
170100 3278.15
170200 3005.28
170300 3010.63
170400 3396.06
170500 3750.05
170600 3762.25
170700 4006.81
170800 3920.09
170900 4005.53
171000 3576.48
171100 3536.42
171200 3309.75
171300 3390.85
171400 3455.24
171500 4136.23
171600 3825.43
171700 3311.66
171800 3181
171900 3654.47
172000 3600.27
172100 3623.21
172200 3618.95
172300 3535.99
172400 3582.52
172500 3375.82
172600 3637.51
172700 3772.79
172800 3301.28
172900 4158.05
173000 3872.02
173100 3622.72
173200 4034.38
173300 3393.69
173400 3925.5
173500 3227.49
173600 3383.92
173700 3611.43
173800 3765.77
173900 3494.25
174000 3905.36
174100 3671.13
174200 3186.88
174300 4082.16
174400 3467
174500 3947.85
174600 3763.51
174700 4205.26
