#step pe ke etotal temp press vol
0 -1811.2077059999355697 8.8801719615000003216 -1802.3275340384354877 280.40816326530608649 3534.9741794311566991 2683.2073089264999908
1000 -1811.7553365487292467 8.9431137018949460327 -1802.8122228468344019 282.39566732416750483 3560.0297107957781009 2683.2073089264999908
2000 -1811.7825177778331636 8.542205711849597094 -1803.2403120659835167 269.73624207718017942 3400.4382750350491733 2683.2073089264999908
3000 -1810.5436288266937481 9.0042348568344205972 -1801.5393939698592476 284.32568296660525675 3584.3605126614165783 2683.2073089264999908
4000 -1812.1046418916989751 8.8217180840107847217 -1803.2829238076881211 278.56237193451329404 3511.7051539541880629 2683.2073089264999908
5000 -1812.1466633272941635 8.5317220158695263876 -1803.6149413114246727 269.40519962138665733 3396.2649780814285805 2683.2073089264999908
6000 -1811.4348298073900878 9.43952540268841922 -1801.9953044047017556 298.07080220290600892 3757.6387832642371905 2683.2073089264999908
7000 -1811.4546129076793477 8.9178142567494003146 -1802.5367986509299953 281.59678967003526395 3549.9586349504934333 2683.2073089264999908
8000 -1812.0851667930751319 9.6866418392742357213 -1802.3985249538009157 305.87396934833049045 3856.0096511293168078 2683.2073089264999908
9000 -1812.3582361131752805 8.4214891988773903364 -1803.936746914297828 265.92439070480975261 3352.3840528603204802 2683.2073089264999908
10000 -1811.1712683454668422 8.3630192985081546198 -1802.8082490469587356 264.07809342138716602 3329.1086490758825676 2683.2073089264999908
11000 -1812.1654244361939163 9.1978910788594028247 -1802.9675333573345597 290.44074309813800028 3661.450207265580957 2683.2073089264999908
12000 -1810.9394905452227249 8.4322160894244007068 -1802.5072744557983242 266.26311248732434933 3356.6541594836685363 2683.2073089264999908
13000 -1809.8226317924040814 7.8080186071532224901 -1802.014613185250937 246.55290076199597138 3108.1767659983920566 2683.2073089264999908
14000 -1810.19498035285892 9.1552859563027411127 -1801.039694396556115 289.09540606935047435 3644.490174419115192 2683.2073089264999908
15000 -1810.4328290193002431 8.4989054219957314018 -1801.9339235973045561 268.36895383102699952 3383.2015134882103666 2683.2073089264999908
16000 -1811.6235976635584848 8.3994626293416025931 -1803.2241350342169426 265.22886026538316173 3343.615826872352045 2683.2073089264999908
17000 -1810.575314473893286 9.1664826927141689339 -1801.4088317811790603 289.44896412040014866 3648.9473149204359288 2683.2073089264999908
18000 -1810.8685824579347354 8.1517222841930916388 -1802.7168601737416793 257.40599203141346152 3244.9965966254389969 2683.2073089264999908
19000 -1811.4280370803503502 8.0874537552092391479 -1803.3405833251410968 255.37659212268903275 3219.4129039342487886 2683.2073089264999908
20000 -1811.3280865092306158 8.6844179594794095323 -1802.6436685497512826 274.2268617774062136 3457.0494111200018779 2683.2073089264999908
21000 -1811.2213435407552424 8.641370373983765063 -1802.5799731667714241 272.86755314755384916 3439.9132448527602719 2683.2073089264999908
22000 -1811.5700676737519643 8.7323901680987532359 -1802.8376775056531187 275.74167466222985468 3476.1459465851798996 2683.2073089264999908
23000 -1810.3369231935098469 9.0047705660609675959 -1801.332152627448977 284.34259899491098622 3584.5737650952360127 2683.2073089264999908
24000 -1810.6995767952062124 9.3700097785773213133 -1801.329567016628971 295.87571537803984256 3729.9663533422535693 2683.2073089264999908
25000 -1810.4600816764775573 8.6112134892766665217 -1801.8488681872008783 271.91529268602414504 3427.9085439039658922 2683.2073089264999908
26000 -1810.1283970022404901 9.6899395827182424057 -1800.4384574195221376 305.9781018117628264 3857.3224002489837403 2683.2073089264999908
27000 -1812.2002006163193073 8.8722603230809991004 -1803.3279402932382709 280.15833837372633752 3531.8247542117560442 2683.2073089264999908
28000 -1810.6190449042765067 8.3789492916663537159 -1802.2400956126100482 264.58111297345055846 3335.4499806105513926 2683.2073089264999908
29000 -1811.1188174454537148 8.2870338145058362045 -1802.8317836309479389 261.67870857880848234 3298.8607298774350056 2683.2073089264999908
30000 -1810.3879140217088661 9.2675418475103725768 -1801.1203721741985646 292.64009736651371441 3689.1764348461019836 2683.2073089264999908
31000 -1810.6918472793761339 9.3791207308432102963 -1801.3127265485329644 296.16341086429304141 3733.5931953842300572 2683.2073089264999908
32000 -1809.6174200350824322 8.2254778586137717866 -1801.3919421764685467 259.73496327696432218 3274.3568446360168309 2683.2073089264999908
33000 -1811.292480203069772 8.7542429425791414843 -1802.5382372604906323 276.43171719528703534 3484.84498911183573 2683.2073089264999908
34000 -1810.9842767909549366 9.0463328380834422404 -1801.937943952871592 285.65500605295926562 3601.1186652474989387 2683.2073089264999908
35000 -1811.913303093185732 9.1699633309039256801 -1802.7433397622817211 289.55887183007206431 3650.3328698603713747 2683.2073089264999908
36000 -1811.1287542586724157 7.916995164745060265 -1803.2117590939274123 249.99404092074368577 3151.557605797508586 2683.2073089264999908
37000 -1810.8821047642682061 8.9390368251106764319 -1801.9430679391575723 282.26693225733629333 3558.4068081957384493 2683.2073089264999908
38000 -1811.3273664521457249 8.8469817100518266528 -1802.4803847420939746 279.36011853292410478 3521.7619711105530769 2683.2073089264999908
39000 -1811.2747728797455693 8.5590555552647735738 -1802.7157173244806927 270.2683076344511619 3407.1457759323679966 2683.2073089264999908
40000 -1811.4829139437765662 8.8601081748349130862 -1802.6228057689415891 279.77461139364237397 3526.9872881738488104 2683.2073089264999908
41000 -1810.7129802266726983 9.1250045124571723676 -1801.5879757142154176 288.13921241830735198 3632.4358895951204431 2683.2073089264999908
42000 -1811.7009201598443724 8.9014274363482304153 -1802.7994927234960869 281.07934493694091316 3543.4354519251810416 2683.2073089264999908
43000 -1812.4083755030505927 8.9008718362919836409 -1803.5075036667585664 281.06180081820559735 3543.2142814499425185 2683.2073089264999908
44000 -1811.4194136067358158 8.8896997548342060469 -1802.5297138519015334 280.70902129377662959 3538.7669554685348885 2683.2073089264999908
45000 -1811.5004571402955662 9.4714896858924344514 -1802.0289674544030731 299.0801346777938079 3770.3629643138947358 2683.2073089264999908
46000 -1812.1401371845886388 8.9223058772708849773 -1803.2178313073177378 281.73862105190204375 3551.7466366509206637 2683.2073089264999908
47000 -1810.8401350558492595 8.6268654596017082525 -1802.2132695962475282 272.40953314323110135 3434.1392015079095472 2683.2073089264999908
48000 -1811.4429195126670038 8.9915120246202846488 -1802.4514074880466978 283.92393556484705641 3579.2958716205453129 2683.2073089264999908
49000 -1811.6445212852013356 9.3037031289908842524 -1802.3408181562103891 293.78195797070372919 3703.5713358551083729 2683.2073089264999908
50000 -1811.6796805188132566 9.2615519309506595391 -1802.4181285878626113 292.45095446388705795 3686.7919989965112109 2683.2073089264999908
51000 -1811.8745187097033522 9.706551443875994778 -1802.1679672658274285 306.50265263080763134 3863.935166366525209 2683.2073089264999908
52000 -1811.8879014358099084 9.0434325624800422361 -1802.844468873329788 285.56342438557283003 3599.9641381262104005 2683.2073089264999908
53000 -1811.843937124256172 8.740580633730793636 -1803.103356490525357 276.00030404847660748 3479.4063659388034466 2683.2073089264999908
54000 -1811.4479578400514583 8.7224736899924799616 -1802.7254841500589464 275.42854317965316113 3472.1984448691605394 2683.2073089264999908
55000 -1811.8023784693100424 8.6951979461070632027 -1803.1071805232029419 274.56726016872005403 3461.3406539640122901 2683.2073089264999908
56000 -1809.9720226571612329 8.9219328501102843632 -1801.0500898070508811 281.72684201638276136 3551.5981438754806732 2683.2073089264999908
57000 -1810.3334137173264935 9.4484763677325780407 -1800.8849373495938835 298.35344579115701436 3761.2019383978617952 2683.2073089264999908
