# Time-averaged data for fix myat3
# TimeStep c_Tsurface_sup
0 282.881
100 348.848
200 372.352
300 328.04
400 450.635
500 344.819
600 348.541
700 348.257
800 402.095
900 310.879
1000 281.892
1100 324.042
1200 247.673
1300 304.981
1400 278.607
1500 448.136
1600 276.063
1700 341.842
1800 375.241
1900 259.614
2000 347.854
2100 257.8
2200 273.348
2300 340.096
2400 342.644
2500 260.562
2600 508.023
2700 446.387
2800 394.23
2900 459.239
3000 401.763
3100 304.694
3200 348.824
3300 358.489
3400 286.97
3500 293.822
3600 256.478
3700 292.08
3800 268.373
3900 319.975
4000 358.513
4100 250.729
4200 237.033
4300 356.212
4400 248.852
4500 234.422
4600 417.536
4700 263.56
4800 343.053
4900 245.769
5000 328.165
5100 297.874
5200 252.908
5300 242.592
5400 326.928
5500 246.358
5600 377.162
5700 355.364
5800 389.572
5900 254.163
6000 391.021
6100 352.395
6200 307.141
6300 267.813
6400 308.454
6500 292.223
6600 319.918
6700 277.215
6800 351.36
6900 317.368
7000 307.149
7100 247.371
7200 299.762
7300 233.748
7400 302.195
7500 307.545
7600 258.466
7700 290.105
7800 338.033
7900 272.754
8000 306.017
8100 367.457
8200 271.619
8300 295.445
8400 243.533
8500 230.363
8600 235.772
8700 241.021
8800 309.599
8900 270.25
9000 361.609
9100 248.009
9200 354.407
9300 424.854
9400 349.968
9500 381.589
9600 352.306
9700 281.467
9800 390.47
9900 301.17
10000 245.153
10100 306.988
10200 300.45
10300 322.648
10400 416.906
10500 203.002
10600 408.611
10700 261.311
10800 267.147
10900 295.411
11000 322.109
11100 253.617
11200 409.46
11300 407.944
11400 324.269
11500 463.583
11600 408.32
11700 444.346
11800 358.783
11900 343.577
12000 402.454
12100 346.946
12200 349.878
12300 412.56
12400 332.371
12500 333.136
12600 385.724
12700 301.308
12800 317.136
12900 356.176
13000 229.695
13100 336.167
13200 334.768
13300 307.905
13400 297.295
13500 300.122
13600 358.36
13700 293.685
13800 266.841
13900 471.547
14000 251.979
14100 442.2
14200 345.168
14300 454.448
14400 288.503
14500 345.854
14600 332.683
14700 285.063
14800 285.83
14900 267.298
15000 326.212
15100 354.142
15200 344.845
15300 506.999
15400 462.319
15500 352.963
15600 365.546
15700 445.976
15800 345.786
15900 338.774
16000 445.131
16100 303.535
16200 369.32
16300 305.513
16400 332.676
16500 343.025
16600 314.113
16700 504.461
16800 381.22
16900 251.591
17000 481.651
17100 369.297
17200 295.381
17300 482.246
17400 329.687
17500 367.251
17600 356.553
17700 302.224
17800 376.388
17900 299.107
18000 335.204
18100 252.101
18200 202.854
18300 331.193
18400 406.181
18500 398.585
18600 387.734
18700 311.417
18800 362.618
18900 361.125
19000 316.247
19100 319.55
19200 398.329
19300 264.356
19400 433.674
19500 400.355
19600 376.281
19700 484.422
19800 257.882
19900 432.632
20000 396.849
20100 349.134
20200 474.512
20300 288.858
20400 334.084
20500 314.229
20600 385.954
20700 251.841
20800 311.361
20900 382.256
21000 339.238
21100 375.106
21200 374.846
21300 328.367
21400 244.472
21500 415.523
21600 398.235
21700 336.833
21800 349.685
21900 387.05
22000 374.769
22100 375.554
22200 538.696
22300 342.925
22400 407.906
22500 368.448
22600 276.928
22700 357.994
22800 347.038
22900 299.575
23000 403.121
23100 290.901
23200 359.157
23300 327.242
23400 316.802
23500 349.896
23600 351.343
23700 431.111
23800 351.212
23900 320.252
24000 354.306
24100 447.469
24200 381.113
24300 411.074
24400 390.91
24500 246.797
24600 398.373
24700 405.629
24800 371.458
24900 384.007
25000 324.548
25100 480.029
25200 254.934
25300 516.134
25400 398.703
25500 312.936
25600 403.668
25700 339.169
25800 372.344
25900 374.522
26000 387.44
26100 362.107
26200 535.69
26300 200.353
26400 430.782
26500 277.509
26600 324.717
26700 387.133
26800 390.38
26900 272.641
27000 269.475
27100 354.961
27200 344.357
27300 345.044
27400 446.857
27500 355.925
27600 328.707
27700 367.447
27800 361.669
27900 529.883
28000 283.486
28100 383.946
28200 394.427
28300 262.034
28400 305.438
28500 320.305
28600 367.033
28700 376.602
28800 383.432
28900 382.628
29000 389.64
29100 359.748
29200 516.547
29300 308.299
29400 378.512
29500 511.225
29600 321.232
29700 359.908
29800 371.533
29900 318.635
30000 284.865
30100 272.825
30200 405.273
30300 296.28
30400 348.01
30500 499.064
30600 397.52
30700 426.834
30800 477.031
30900 361.931
31000 386.464
31100 344.43
31200 287.542
31300 364.634
31400 408.796
31500 500.903
31600 389.792
31700 321.939
31800 490.504
31900 339.552
32000 339.272
32100 429.928
32200 354.305
32300 360.2
32400 362.683
32500 434.967
32600 351.662
32700 303.74
32800 374.994
32900 500.878
33000 566.676
33100 392.736
33200 457.011
33300 398.352
33400 408.508
33500 296.914
33600 425.664
33700 373.842
33800 183.167
33900 408.476
34000 404.976
34100 449.247
34200 345.149
34300 483.852
34400 475.935
34500 356.87
34600 390.483
34700 247.178
34800 256.931
34900 353.217
35000 336.516
35100 371.392
35200 448.618
35300 367.81
35400 344.91
35500 391.465
35600 443.6
35700 353.532
35800 374.111
35900 300.216
36000 296.888
36100 360.965
36200 277.284
36300 233.348
36400 395.095
36500 330.813
36600 251.326
36700 382.949
36800 255.675
36900 386.921
37000 360.659
37100 348.87
37200 314.874
37300 284.983
37400 333.906
37500 370.476
37600 337.943
37700 308.727
37800 387.945
37900 282.338
38000 420.734
38100 362.875
38200 347.132
38300 337.014
38400 353.828
38500 339.588
38600 351.678
38700 412.094
38800 398.392
38900 414.796
39000 409.519
39100 317.81
39200 262.507
39300 275.435
39400 354.482
39500 306.82
39600 436.956
39700 288.666
39800 424.62
39900 428.09
40000 365.386
40100 345.059
40200 412.387
40300 301.335
40400 454.381
40500 341.813
40600 388.392
40700 367.481
40800 315.511
40900 379.863
41000 351.91
41100 337.984
41200 401.938
41300 374.054
41400 440.644
41500 340.234
41600 348.32
41700 376.163
41800 334.452
41900 303.139
42000 315.321
42100 369.577
42200 380.294
42300 456.749
42400 454.394
42500 438.765
42600 326.278
42700 342.826
42800 363.117
42900 382.477
43000 317.605
43100 413.712
43200 313.722
43300 322.719
43400 390.179
43500 353.211
43600 364.354
43700 324.841
43800 387.57
43900 347.288
44000 402.631
44100 371.83
44200 470.567
44300 336.139
44400 335.151
44500 303.639
44600 271.33
44700 292.72
44800 339.158
44900 301.147
45000 278.403
45100 293.082
45200 340.784
45300 312.078
45400 310.058
45500 371.547
45600 314.835
45700 219.318
45800 383.903
45900 338.347
46000 337.513
46100 386.171
46200 410.828
46300 385.51
46400 361.761
46500 331.552
46600 428.888
46700 359.824
46800 307.05
46900 387.896
47000 284.083
47100 263.792
47200 349.184
47300 207.743
47400 364.969
47500 231.417
47600 310.404
47700 449.67
47800 250.212
47900 392.903
48000 506.188
48100 432.423
48200 411.759
48300 338.527
48400 421.478
48500 315.252
48600 385.156
48700 326.026
48800 402.162
48900 313.835
49000 438.268
49100 314.992
49200 209.601
49300 491.046
49400 271.908
49500 318.286
49600 459.2
49700 254.942
49800 352.802
49900 382.693
50000 312.431
50100 392.651
50200 337.486
50300 410.59
50400 387.701
50500 390.58
50600 446.975
50700 336.627
50800 425.643
50900 431.292
51000 384.727
51100 367.613
51200 354.955
51300 378.826
51400 355.526
51500 284.175
51600 319.008
51700 374.665
51800 265.592
51900 362.459
52000 328.847
52100 401.241
52200 391.608
52300 341.204
52400 371.06
52500 378.248
52600 282.976
52700 280.352
52800 358.705
52900 217.664
53000 362.696
53100 347.429
53200 276.063
53300 486.184
53400 378.906
53500 413.872
53600 362.107
53700 327.078
53800 394.42
53900 367.427
54000 248.739
54100 322.418
54200 339.756
54300 319.904
54400 509.898
54500 319.765
54600 366.47
54700 423.325
54800 360.262
54900 389.947
55000 329.196
55100 305.111
55200 257.16
55300 357.44
55400 267.574
55500 375.852
55600 295.676
55700 523.124
55800 404.311
55900 354.961
56000 568.445
56100 443.232
56200 243.612
56300 411.867
56400 286.545
56500 267.901
56600 290.29
56700 238.306
56800 305.071
56900 330.322
57000 324.102
57100 491.786
57200 362.253
57300 424.587
57400 327.206
57500 236.314
57600 373.436
57700 350.861
57800 251.627
57900 415.594
58000 501.505
58100 308.67
58200 560.957
58300 514.422
58400 292.869
58500 368.384
58600 368.441
58700 325.67
58800 273.3
58900 300.178
59000 310.453
59100 408.358
59200 340.272
59300 315.753
59400 428.204
59500 274.132
59600 381.693
59700 391.482
59800 306.453
59900 334.82
60000 418.252
60100 310.888
60200 406.86
60300 361.754
60400 417.114
60500 375.489
60600 455.59
60700 309.007
60800 468.872
60900 317.522
61000 342.618
61100 428.217
61200 307.853
61300 433.291
61400 325.006
61500 412.104
61600 283.843
61700 385.244
61800 302.435
61900 328.435
62000 330.407
62100 350.255
62200 359.952
62300 369.56
62400 404.645
62500 357.607
62600 451.944
62700 296.822
62800 473.765
62900 394.947
63000 362.931
63100 343.655
63200 313.965
63300 506.29
63400 352.728
63500 384.194
63600 370.829
63700 354.657
63800 404.027
63900 406.305
64000 380.509
64100 454.172
64200 329.307
64300 320.284
64400 313.631
64500 354.32
64600 323.081
64700 401.039
64800 252.91
64900 421.836
65000 377.129
65100 393.982
65200 463.649
65300 438.459
65400 426.494
65500 443.506
65600 234.393
65700 488.357
65800 221.269
65900 550.848
66000 390.442
66100 317.56
66200 311.807
66300 415.826
66400 273.616
66500 316.943
66600 377.783
66700 238.95
66800 338.045
66900 319.111
67000 412.057
67100 377.901
67200 398.781
67300 337.161
67400 373.462
67500 338.23
67600 306.169
67700 313.845
67800 324.336
67900 448.863
68000 200.84
68100 391.574
68200 307.668
68300 378.716
68400 341.392
68500 380.219
68600 332.841
68700 267.808
68800 301.17
68900 264.679
69000 284.351
69100 314.886
69200 235.995
69300 333.254
69400 311.156
69500 318.242
69600 184.027
69700 366.659
69800 308.927
69900 274.753
70000 322.325
70100 297.92
70200 235.159
70300 269.173
70400 267.775
70500 353.648
70600 341.569
70700 275.681
70800 314.379
70900 300.745
71000 193.807
71100 304.117
71200 258.609
71300 257.128
71400 307.985
71500 209.263
71600 328.491
71700 287.395
71800 296.569
71900 384.141
72000 393.142
72100 280.576
72200 383.52
72300 319.109
72400 301.266
72500 383.414
72600 250.782
72700 356.967
72800 270.279
72900 279.049
73000 361.621
73100 333.443
73200 383.861
73300 439.983
73400 330.89
73500 408.526
73600 367.576
73700 363.651
73800 463.331
73900 348.832
74000 392.046
74100 329.083
74200 308.427
74300 315.197
74400 316.312
74500 359.866
74600 318.509
74700 289.635
74800 286.651
74900 474.149
75000 285.736
75100 418.818
75200 389.14
75300 246.864
75400 327.839
75500 285.32
75600 257.035
75700 266.35
75800 296.169
75900 267.65
76000 333.933
76100 294.259
76200 306.786
76300 249.589
76400 350.17
76500 290.046
76600 307.779
76700 367.055
76800 320.51
76900 323.72
77000 389.501
77100 308.042
77200 308.732
77300 312.804
77400 321.65
77500 304.831
77600 242.993
77700 349.75
77800 245.681
77900 261.164
78000 303.818
78100 190.768
78200 327.473
78300 344.36
78400 262.501
78500 347.211
78600 265.043
78700 328.368
78800 291.35
78900 414.094
79000 397.599
79100 284.428
79200 398.584
79300 275.524
79400 329.762
79500 275.546
79600 301.275
79700 254.52
79800 276.259
79900 282.837
80000 314.82
80100 349.131
80200 270.713
80300 351.845
80400 286.717
80500 374.768
80600 295.894
80700 358.111
80800 380.735
80900 357.311
81000 379.947
81100 258.66
81200 411.793
81300 270.285
81400 274.716
81500 345.003
81600 257.79
81700 261.397
81800 377.811
81900 213.444
82000 272.379
82100 264.166
82200 380.196
82300 288.846
82400 357.678
82500 346.99
82600 365.494
82700 362.778
82800 372.56
82900 390.431
83000 387.329
83100 383.481
83200 391.547
83300 309.979
83400 471.721
83500 275.958
83600 404.843
83700 223.017
83800 412.985
83900 301.658
84000 318.747
84100 395.411
84200 380.496
84300 348.495
84400 271.774
84500 414.091
84600 233.455
84700 323.133
84800 210.687
84900 290.768
85000 274.127
85100 220.237
85200 287.596
85300 245.436
85400 338.384
85500 265.134
85600 348.816
85700 431.056
85800 317.34
85900 461.446
86000 327.507
86100 388.534
86200 264.081
86300 423.503
86400 233.498
86500 355.771
86600 286.888
86700 330.956
86800 378.728
86900 230.722
87000 329.232
87100 444.028
87200 289.369
87300 395.45
87400 382.983
87500 359.873
87600 298.303
87700 382.112
87800 246.087
87900 354.407
88000 294.468
88100 366.574
88200 472.462
88300 232.949
88400 562.538
88500 352.225
88600 417.705
88700 549.331
88800 356.226
88900 439.272
89000 340.608
89100 365.742
89200 229.463
89300 460.868
89400 187.679
89500 358.444
89600 270.133
89700 338.305
89800 281.179
89900 374.273
90000 356.433
90100 494.906
90200 339.475
90300 381.704
90400 274.504
90500 399.452
90600 236.848
90700 431.138
90800 288.643
90900 398.202
91000 374.998
91100 418.596
91200 347.633
91300 325.074
91400 416.425
91500 281.546
91600 394.804
91700 289.112
91800 359.012
91900 318.481
92000 264.971
92100 380.814
92200 347.959
92300 410.604
92400 337.485
92500 326.174
92600 410.489
92700 321.211
92800 339.252
92900 369.654
93000 382.445
93100 311.49
93200 457.006
93300 464.084
93400 346.146
93500 498.909
93600 407.751
93700 343.014
93800 550.538
93900 382.107
94000 418.847
94100 398.506
94200 274.198
94300 422.515
94400 236.746
94500 390.599
94600 386.022
94700 351.863
94800 454.054
94900 384.751
95000 331.77
95100 383.334
95200 281.708
95300 324.67
95400 445.948
95500 346.674
95600 368.682
95700 270.875
95800 337.165
95900 230.583
96000 280.537
96100 291.175
96200 318.798
96300 288.221
96400 335.225
96500 365.136
96600 311.431
96700 363.878
96800 333.272
96900 359.932
97000 364.109
97100 327.001
97200 272.842
97300 340.371
97400 350.386
97500 344.32
97600 334.8
97700 360.645
97800 317.278
97900 282.26
98000 392.956
98100 302.765
98200 267.361
98300 316.038
98400 368.622
98500 302.968
98600 340.685
98700 340.098
98800 386.025
98900 272.737
99000 418.481
99100 368.763
99200 327.884
99300 520.05
99400 413.431
99500 405.496
99600 278.869
99700 452.985
99800 258.442
99900 311.488
100000 321.792
100100 379.342
100200 225.918
100300 272.038
100400 361.2
100500 320.861
100600 333.067
100700 407.429
100800 394.139
100900 337.3
101000 358.136
101100 365.39
101200 310.475
101300 340.953
101400 320.051
101500 297.255
101600 290.259
101700 330.033
101800 333.114
101900 441.82
102000 418.365
102100 373.039
102200 255.891
102300 333.803
102400 275.785
102500 419.298
102600 380.758
102700 236.736
102800 455.297
102900 287.782
103000 265.544
103100 365.555
103200 331.931
103300 310.611
103400 456.967
103500 396.521
103600 494.196
103700 396.918
103800 555.856
103900 384.049
104000 499.472
104100 309.164
104200 308.235
104300 311.799
104400 358.788
104500 406.165
104600 387.916
104700 333.202
104800 350.999
104900 388.918
105000 382.198
105100 444.925
105200 443.72
105300 363.522
105400 295.067
105500 409.357
105600 271.781
105700 275.429
105800 271.935
105900 310.805
106000 293.336
106100 309.51
106200 387.513
106300 337.291
106400 428.333
106500 396.015
106600 397.482
106700 320.89
106800 400.18
106900 312.936
107000 321.747
107100 453.439
107200 340.038
107300 399.484
107400 427.951
107500 403.72
107600 284.762
107700 353.353
107800 293.688
107900 345.1
108000 328.261
108100 446.886
108200 371.25
108300 282.044
108400 446.917
108500 322.644
108600 362.125
108700 394.129
108800 338.64
108900 262.124
109000 402.825
109100 337.735
109200 343.236
109300 429.361
109400 290.56
109500 277.714
109600 286.621
109700 366.803
109800 335.779
109900 310.27
110000 403.486
110100 318.245
110200 395.514
110300 435.969
110400 317.73
110500 280.675
110600 337.456
110700 344.999
110800 373.411
110900 390.755
111000 452.94
111100 286.977
111200 352.279
111300 338.814
111400 336.381
111500 352.407
111600 345.08
111700 491.577
111800 455.335
111900 419.051
112000 419.018
112100 350.679
112200 313.017
112300 330.18
112400 233.353
112500 247.643
112600 311.241
112700 338.471
112800 398.864
112900 468.815
113000 312.565
113100 363.047
113200 377.606
113300 431.777
113400 389.154
113500 385.554
113600 207.937
113700 343.362
113800 214.383
113900 283.892
114000 335.022
114100 273.524
114200 438.402
114300 389.356
114400 380.135
114500 380.036
114600 386.602
114700 415.218
114800 314.281
114900 309.78
115000 262.687
115100 379.28
115200 327.037
115300 470.84
115400 387.822
115500 382.631
115600 285.976
115700 317.167
115800 361.627
115900 309.144
116000 352.251
116100 309.306
116200 412.59
116300 327.165
116400 331.66
116500 418.359
116600 401.518
116700 344.7
116800 384.286
116900 424.143
117000 351.117
117100 402.848
117200 374.159
117300 410.318
117400 348.587
117500 310.208
117600 331.794
117700 373.859
117800 311.865
117900 446.214
118000 339.801
118100 338.221
118200 299.277
118300 360.278
118400 374.116
118500 334.422
118600 458.904
118700 291.873
118800 330.8
118900 378.736
119000 315.969
119100 329.258
119200 457.828
119300 397.086
119400 471.282
119500 338.916
119600 384.377
119700 338.752
119800 353.219
119900 411.77
120000 339.421
120100 379.41
120200 484.082
120300 313.503
120400 460.304
120500 328.405
120600 435.548
120700 270.004
120800 388.162
120900 310.314
121000 297.36
121100 384.521
121200 299.794
121300 395.854
121400 275.941
121500 388.13
121600 345.648
121700 304.354
121800 423.747
121900 324.079
122000 398.173
122100 270.565
122200 417.253
122300 321.887
122400 355.605
122500 397.326
122600 403.086
122700 403.216
122800 427.117
122900 390.863
123000 447.39
123100 390.928
123200 451.683
123300 419.615
123400 348.428
123500 406.547
123600 273.934
123700 398.788
123800 307.468
123900 264.11
124000 423.306
124100 326.845
124200 333.232
124300 310.433
124400 280.074
124500 382.461
124600 327.122
124700 355.993
124800 432.687
124900 267.842
125000 404.408
125100 297.938
125200 363.056
125300 249.018
125400 355.931
