# Time-averaged data for fix myat1
# TimeStep c_Tmobile
114000 326.683
114100 239.589
114200 347.315
114300 283.65
114400 317.664
114500 323.56
114600 342.044
114700 316.336
114800 311.304
114900 259.09
115000 319.104
115100 270.237
115200 273.449
115300 321.272
115400 264.907
115500 305.368
115600 308.493
115700 299.206
115800 353.683
115900 329.201
116000 284.741
116100 309.884
116200 334.014
116300 259.517
116400 299.616
116500 269.677
116600 322.638
116700 288.57
116800 334.754
116900 357.403
117000 317.778
117100 337.76
117200 306.595
117300 310.223
117400 309.437
117500 276.836
117600 260.801
117700 303.165
117800 283.97
117900 337.58
118000 311.664
118100 365.028
118200 321.139
118300 317.683
118400 324.743
118500 290.608
118600 299.748
118700 290.82
118800 289.435
118900 304.739
119000 321.29
119100 324.922
119200 337.04
119300 353.87
119400 340.627
119500 334.459
119600 305.367
119700 308.476
119800 281.348
119900 329.714
120000 262.23
120100 314.941
120200 323.485
120300 329.66
120400 380.291
120500 340.358
120600 401.842
120700 335.361
120800 324.91
120900 315.904
121000 312.09
121100 314.27
121200 277.66
121300 338.32
121400 251.608
121500 324.913
121600 306.224
121700 350.277
121800 313.455
121900 372.989
122000 327.835
122100 328.521
122200 323.195
122300 324.729
122400 293.667
122500 310.529
122600 312.677
122700 284.604
122800 313.652
122900 301.029
123000 289.793
123100 378.213
123200 340.094
123300 346.693
123400 334.275
123500 326.455
123600 269.603
123700 335.998
123800 277.644
123900 314.054
124000 317.694
124100 304.286
124200 319.025
124300 348.748
124400 292.548
124500 359.274
124600 349.297
124700 331.966
124800 319.825
124900 295.464
125000 339.286
125100 281.276
125200 296.069
125300 318.235
125400 290.968
125500 298.605
125600 343.567
125700 318.817
125800 366.466
125900 402.579
126000 285.228
126100 397.008
126200 301.975
126300 328.644
126400 319.1
126500 312.89
126600 294.834
126700 305.612
126800 280.813
126900 302.398
127000 271.213
127100 351.831
127200 328.395
127300 340.817
127400 370.312
127500 275.112
127600 304.012
127700 312.729
127800 254.846
127900 328.595
128000 299.181
128100 318.433
128200 315.397
128300 322.877
128400 279.882
128500 318.343
128600 326.985
128700 357.767
128800 310.586
128900 382.933
129000 339.896
129100 298.701
129200 317.175
129300 300.325
129400 293.383
129500 302.485
129600 312.6
129700 323.929
129800 335.677
129900 346.452
130000 342.505
130100 322.726
130200 333.714
130300 288.59
130400 288.674
130500 257.638
130600 310.66
130700 323.722
130800 293.702
130900 376.724
131000 323.781
131100 377.608
131200 372.458
131300 298.6
131400 364.322
131500 326.906
131600 293.202
131700 336.757
131800 279.449
131900 302.637
132000 291.465
132100 283.451
132200 298.823
132300 323.791
132400 335.222
132500 337.601
132600 329.6
132700 327.945
132800 297.164
132900 292.995
133000 301.654
133100 259.927
133200 285.087
133300 299.376
133400 298.989
133500 324.845
133600 315.204
133700 291.507
133800 338.833
133900 306.877
134000 298.805
134100 314.986
134200 310.938
134300 303.209
134400 284.518
134500 316.661
134600 309.512
134700 275.925
134800 321.174
134900 311.33
135000 335.687
135100 350.883
135200 362.675
135300 289.846
135400 293.344
135500 311.633
135600 270.567
135700 281.66
135800 311.042
135900 324.932
136000 264.593
136100 354.314
136200 358.483
136300 285.416
136400 353.79
136500 299.464
136600 285.871
136700 264.519
136800 297.378
136900 272.69
137000 297.359
137100 332.123
137200 342.686
137300 304.722
137400 330.498
137500 340.909
137600 295.585
137700 339.182
137800 258.202
137900 267.44
138000 289.018
138100 260.155
138200 273.788
138300 286.741
138400 333.037
138500 281.146
138600 316.091
138700 333.106
138800 341.739
138900 308.483
139000 303.279
139100 295.56
139200 310.259
139300 266.005
139400 259.655
139500 334.275
139600 243.409
139700 301.744
139800 321.151
139900 332.654
140000 296.541
140100 311.928
140200 297.408
140300 344.631
140400 259.287
140500 301.017
140600 292.533
140700 236.051
140800 342.882
140900 250.861
141000 350.894
141100 298.722
141200 312.351
141300 381.196
141400 287.374
141500 316.517
141600 332.008
141700 269.095
141800 281.875
141900 322.033
142000 244.032
142100 281.427
142200 253.296
142300 287.771
142400 291.46
142500 289.429
142600 346.058
142700 294.518
142800 321.047
142900 327.558
143000 325.056
143100 280.004
143200 289.966
143300 241.547
143400 281.056
143500 293.106
143600 271.604
143700 369.795
143800 286.354
143900 334.861
144000 340.866
144100 319.9
144200 289.461
144300 280.591
144400 299.784
144500 282.354
144600 317.448
144700 305.547
144800 344.984
144900 307.875
145000 363.565
145100 292.432
145200 332.889
145300 332.779
145400 289.295
145500 294.45
145600 307.31
145700 282.94
145800 281.552
145900 279.519
146000 329.61
146100 306.67
146200 318.737
146300 342.856
146400 326.783
146500 296.016
146600 352.638
146700 243.94
146800 308.915
146900 316.44
147000 286.242
147100 310.799
147200 312.533
147300 321.925
147400 292.545
147500 319.179
147600 333.984
147700 285.884
147800 320.982
147900 354.859
148000 321.751
148100 301.826
148200 389.866
148300 263.74
148400 340.222
148500 257.5
148600 300.156
148700 275.191
148800 318.338
148900 265.997
149000 355.93
149100 328.887
149200 296.739
149300 345.975
149400 330.558
149500 252.556
149600 339.643
149700 290.736
149800 304.531
149900 269.987
150000 291.072
150100 243.429
150200 291.498
150300 269.372
150400 337.868
150500 282.647
150600 378.111
150700 300.661
150800 320.361
150900 322.916
151000 295.42
151100 278.119
151200 292.712
151300 270.107
151400 248.358
151500 293.701
151600 302.772
151700 289.069
151800 327.885
151900 283.206
152000 317.275
152100 339.623
152200 312.53
152300 328.68
152400 331.72
152500 265.008
152600 310.113
152700 259.334
152800 292.635
152900 278.601
153000 334.857
153100 331.289
153200 316.485
153300 388.006
153400 280.499
153500 296.891
153600 352.21
153700 254.83
153800 295.894
153900 303.764
154000 262.824
154100 328.486
154200 340.387
154300 295.851
154400 437.733
154500 291.374
154600 301.349
154700 348.388
154800 300.849
154900 281.217
155000 303.918
155100 306.028
155200 275.983
155300 289.057
155400 346.853
155500 302.238
155600 365.982
155700 378.819
155800 302.59
155900 361.78
156000 279.726
156100 296.043
156200 295.298
156300 306.248
156400 278.768
156500 318.06
156600 374.748
156700 336.33
156800 337.223
156900 362.744
157000 341.113
157100 278.763
157200 315.093
157300 278.307
157400 280.709
157500 337.209
157600 300.27
157700 359.714
157800 276.374
157900 382.407
158000 298.137
158100 346.617
158200 308.518
158300 298.093
158400 310.975
158500 289.536
158600 297.251
158700 281.303
158800 313.81
158900 306.354
159000 310.582
159100 345.657
159200 325.449
159300 386.742
159400 291.142
159500 343.918
159600 274.57
159700 302.092
159800 301.537
159900 274.432
160000 320.127
160100 315.411
160200 360.674
160300 351.816
160400 360.921
160500 285.51
160600 358.558
160700 286.479
160800 286.244
160900 329.595
161000 282.197
161100 301.06
161200 296.236
161300 314.853
161400 352.683
161500 352.1
161600 326.755
161700 387.589
161800 292.168
161900 295.052
162000 351.623
162100 275.809
162200 336.926
162300 280.302
162400 326.383
162500 293.909
162600 333.941
162700 325.58
162800 338.456
162900 383.421
163000 348.16
163100 353.884
163200 317.774
163300 305.911
163400 265.761
163500 348.68
163600 277.724
163700 314.313
163800 287.768
163900 388.858
164000 294.896
164100 311.469
164200 369.281
164300 290.228
164400 277.64
164500 322.704
164600 293.459
164700 246.123
164800 322.478
164900 293.012
165000 270.514
165100 326.992
165200 315.315
165300 331.877
165400 347.478
165500 318.438
165600 332.525
165700 291.046
165800 284.071
165900 277.905
166000 285.129
166100 245.743
166200 317.045
166300 278.98
166400 328.296
166500 272.553
166600 355.304
166700 322.289
166800 278.509
166900 333.495
167000 318.42
167100 261.541
167200 246.447
167300 290.558
167400 307.669
167500 290.075
167600 308.19
167700 361.27
167800 338.772
167900 294.436
168000 332.223
168100 263.584
168200 331.164
168300 271.364
168400 354.598
168500 321.99
168600 309.902
168700 320.916
168800 294.123
168900 299.078
169000 289.053
169100 325.531
169200 300.346
169300 333.251
169400 326.516
169500 313.509
169600 340.372
169700 332.883
169800 304.153
169900 299.471
170000 308.471
170100 254.116
170200 324.107
170300 323.527
170400 298.4
170500 301.362
170600 396.299
170700 321.349
170800 356.659
170900 362.662
171000 307.581
171100 356.255
171200 309.686
171300 296.918
171400 319.454
171500 275.567
171600 308.967
171700 292.356
171800 298.71
171900 327.674
172000 327.581
172100 390.941
172200 339.665
172300 252.911
172400 382.591
172500 265.368
172600 293.681
172700 306.661
172800 300.802
172900 292.383
173000 303.648
173100 297.225
173200 347.087
173300 265.76
173400 328.97
173500 320.926
173600 267.494
173700 350.561
173800 300.59
173900 295.23
174000 359.708
174100 284.283
174200 292.241
174300 300.906
174400 307.002
174500 270.288
174600 302.983
174700 315.391
174800 280.688
174900 375.4
175000 334.272
175100 318.659
175200 330.763
175300 320.46
175400 264.63
175500 336.081
175600 251.638
175700 273.627
175800 252.907
175900 256.104
176000 244.092
176100 292.533
176200 283.329
176300 295.075
176400 273.158
176500 327.7
176600 376.602
176700 252.487
176800 352.702
176900 349.593
177000 251.291
177100 296.701
177200 254.994
177300 281.83
177400 280.04
177500 277.877
177600 351.699
177700 325.728
177800 315.466
177900 371.696
178000 272.184
178100 308.769
178200 330.197
178300 281.019
178400 293.149
178500 275.667
178600 264.865
178700 290.569
178800 285.713
178900 340.703
179000 336.313
179100 319.168
179200 347.674
179300 301.508
179400 310.052
179500 275.182
179600 308.514
179700 264.17
179800 302.369
179900 331.793
180000 336.69
180100 320.633
180200 345.787
180300 349.977
180400 286.389
180500 325.663
180600 282.668
180700 280.637
180800 336.015
180900 251.377
181000 308.494
181100 372.931
181200 306.815
181300 374.757
181400 349.838
181500 325.643
181600 342.456
181700 280.861
181800 290.02
181900 311.574
182000 323.725
182100 290.708
182200 286.619
182300 364.418
182400 343.037
182500 317.965
182600 372.527
182700 370.1
182800 310.625
182900 294.502
183000 353.314
183100 289.706
183200 269.707
183300 327.732
183400 311.785
183500 296.135
183600 315.255
183700 313.603
183800 374.923
183900 353.875
184000 295.793
184100 339.009
184200 324.106
184300 286.232
184400 296.358
184500 341.02
184600 272.773
184700 282.689
184800 352.772
184900 344.643
185000 268.495
185100 379.995
185200 352.111
185300 299.231
185400 326.189
185500 276.417
185600 287.629
185700 330.439
185800 270.467
185900 301.65
186000 351.949
186100 320.72
186200 329.071
186300 394.862
186400 326.397
186500 366.714
186600 338.707
186700 343.186
186800 316.578
186900 301.476
187000 331.274
187100 265.846
187200 285.1
187300 354.139
187400 292.402
187500 294.766
187600 390.601
187700 293.474
187800 342.805
187900 321.876
188000 331.111
188100 264.875
188200 282.029
188300 292.408
188400 288.132
188500 295.483
188600 294.785
188700 360.515
188800 333.844
188900 344.877
189000 294.505
189100 345.335
189200 290.91
189300 287.807
189400 314.828
189500 310.152
189600 306.416
189700 306.386
189800 334.611
189900 286.599
190000 320.712
190100 339.749
190200 309.718
190300 309.018
190400 296.63
190500 253.403
190600 278.303
190700 251.921
190800 281.774
190900 327.666
191000 305.392
191100 291.579
191200 359.254
191300 345.159
191400 284.225
191500 315.012
191600 306.622
191700 279.563
191800 282.947
191900 253.459
192000 304.989
192100 293.755
192200 272.175
192300 326.034
192400 331.022
192500 290.341
192600 326.882
192700 277.209
192800 353.791
192900 309.511
193000 286.071
193100 303.118
193200 281.487
193300 260.227
193400 290.978
193500 289.985
193600 301.035
193700 345.525
193800 297.931
193900 352.384
194000 317.503
194100 257.532
194200 346.211
194300 257.312
194400 272.49
194500 297.857
194600 241.276
194700 357.584
194800 253.832
194900 342.897
195000 370.286
195100 324.866
195200 291.497
195300 336.29
195400 311.418
195500 276.438
195600 272.807
195700 287.834
195800 293.262
195900 297.697
196000 324.377
196100 280.123
196200 331.481
196300 285.826
196400 311.009
196500 307.537
196600 289.295
196700 314.461
196800 321.086
196900 336.704
197000 318.949
197100 380.457
197200 341.604
197300 311.626
197400 315.583
197500 305.979
197600 302.506
197700 247.383
197800 348.224
197900 254.718
198000 345.312
198100 270.72
198200 330.787
198300 336.37
198400 343.406
