LAMMPS data file via write_data, version 28 Mar 2023, timestep = 500000, units = metal

246 atoms
3 atom types

0 10.140377177804453 xlo xhi
0 8.781824239934606 ylo yhi
0 30.1311271579 zlo zhi

Masses

1 63.55
2 2.0016
3 15.9994

Atoms # atomic/kk

192 3 4.278130282828622 5.089646957954943 1.108354332195066 1 -1 1
193 2 4.96870121879835 5.666325010174803 1.4693030424109856 2 -1 1
190 2 4.802774154010826 4.475419980576024 0.6074832623665605 2 -1 1
154 3 5.178261373990815 3.5106487130020287 5.352824181413255 0 0 0
186 2 6.36036242096699 1.9895744499735906 2.765607431814802 1 -1 1
244 3 8.446718602776325 8.545844846220964 3.4592545299332307 0 -1 0
245 2 9.182628091892978 0.11865448558848626 2.9393761808903 0 0 0
246 2 7.805067531210947 0.4643139698499145 3.5591324721526125 0 0 0
209 2 4.836407306096166 0.9382860992462224 2.3143893353367497 1 -1 0
207 3 4.307893272128953 0.5041640898599365 1.6095704986372483 1 -1 0
185 3 6.1849188017855194 1.4045619250117796 3.546592774122026 1 -1 1
222 2 3.197025360929319 4.366228240061934 2.5647406847939034 2 -2 0
126 2 4.736811546339438 3.988258193074557 4.590756643466692 0 0 0
156 2 0.4884964925567794 0.37814602660214175 1.8659962921698416 1 2 1
157 3 10.061921041753934 1.1395022950375933 1.8151592841168183 0 2 1
158 2 0.33390396711389303 1.7119429322088924 2.463724654909148 1 2 1
103 3 3.1107845560955703 4.32953241830525 3.545100955421796 2 -2 0
105 2 2.4652734235847324 5.039149353516565 3.7417138980681 2 -2 0
153 2 8.55090027043786 3.6537803182541126 3.2790544365110708 1 1 1
114 2 7.562390826566664 7.035933588668628 2.7705808280140873 1 -2 1
176 2 1.90840299216033 7.382532810073993 2.815711551274076 -1 -2 0
112 3 6.9761915445597715 6.411048189843261 2.359737068401125 1 -2 1
134 2 7.513825167458197 5.681424912377965 2.129907652666404 1 -2 1
120 2 0.30898728821523497 5.89105059201472 4.197456557409238 1 -3 0
175 2 2.862961707912616 8.432999290827443 2.066335201571266 -1 -1 0
174 3 1.9973927261829716 7.953656056653301 2.065425779378583 -1 -1 0
177 3 7.779458952850339 2.7813853630826255 1.8290449204901629 1 -2 0
208 2 4.447698788642014 0.9491680196913646 0.7532990352140716 1 -1 0
142 3 9.039553713951875 4.2127085750276 3.8873727323094265 1 1 1
118 3 1.2657947972575834 6.148896486789692 4.119405079848481 1 -3 0
173 2 2.0838304546747985 6.913430297825049 0.1649710370557962 1 0 0
178 2 8.106202271434219 3.517540085661622 1.2164342098387089 1 -2 0
183 2 8.573210722831414 2.2241400067710764 1.704729155079142 0 -2 0
221 2 1.2292046204941596 1.8387114914339722 0.16936820848806633 1 1 1
143 2 8.435438948289237 4.534919952626749 4.572990723147112 1 1 1
163 3 1.0807365048479465 2.6099909372602856 3.6974933704010366 3 0 0
129 2 0.4302219082450587 3.2147349197635466 3.9469827388723897 3 0 0
164 2 1.9154517031816258 3.163604657492094 3.600132015938601 3 0 0
159 2 6.508034835885911 7.781549682455515 0.809892381140147 0 -2 0
101 2 8.556933695013681 7.254141348496141 4.914891788918876 0 -3 0
214 2 6.293263839638344 2.580948306711922 0.43743147664192095 0 -1 1
187 2 6.093124015390347 2.0349785623073045 4.308947597971791 1 -1 1
113 2 1.4209870376529818 6.416540133892983 5.037098962960025 1 -3 0
160 3 8.352914807427073 4.6585949227877155 0.2524740612232114 0 1 0
212 2 1.1415279329671926 1.182648984510684 5.247108104898651 1 -1 0
155 2 5.69983916617713 4.173707293202602 5.85316276860302 0 0 0
161 2 9.138294668522612 4.59040935967471 29.8871025356711 0 1 -1
169 2 2.8221103104265346 6.33852474957861 29.07128227319939 1 0 -1
100 3 8.897823998561105 6.621194105887556 5.560484593929951 0 -3 0
102 2 9.284990664989985 7.070599004414241 6.363323883627373 0 -3 0
116 2 0.5603327174637321 3.8359941267221647 7.522026610445423 0 -1 0
191 2 7.717047484719177 5.617717461272865 6.566246110294939 0 0 0
133 3 1.2088771051743639 3.8579141535136627 6.851932914798607 0 -1 0
135 2 1.0738437385471467 3.0405349713023515 6.405044584989495 0 -1 0
188 2 6.804681683653082 5.001588786807626 7.61781404403134 0 0 0
189 3 6.905983284680726 5.039866759015197 6.642635389354326 0 0 0
233 2 0.9114743099622458 8.643154328747395 7.05998937689187 3 0 0
232 3 0.7059158991470257 7.724961855446912 7.410058069606847 4 0 0
234 2 1.4585823455263611 7.093214261699718 7.136869604868713 4 0 0
215 2 2.4815790347348945 1.223331490772943 6.232215436189796 1 -1 0
213 3 1.551451491014284 1.000705360826948 6.088032209599909 1 -1 0
196 2 2.8260141931615856 5.468059996115952 6.9956164589929895 1 0 0
202 2 4.7848766800955485 2.1520869144017007 6.183147424997716 2 1 1
204 3 4.753421627544733 1.4025678630031533 6.841996560686535 2 1 1
206 2 4.625293490214255 1.8095702196504664 7.691829213538371 2 1 1
195 3 2.9693678139821014 6.291044412417248 6.470859273295131 1 0 0
197 2 3.848214704615113 6.601830039521599 6.758435355325443 1 0 0
145 2 5.46087142000907 8.508124686204212 6.935518524187115 1 -2 0
144 3 5.700219777238278 7.623665151019273 7.441057221806833 1 -2 0
146 2 6.602413500081991 7.341335872284857 7.259267550816755 1 -2 0
1 1 6.945500801140753 1.0951649215690638 9.864203380521557 0 0 0
2 1 9.452910545667056 1.1448967364801148 9.838196953191115 0 0 0
3 1 1.8872598633706708 1.22192711777329 9.94833407935455 0 0 0
4 1 4.3853223860794515 1.0212664586969042 9.786344305654485 0 0 0
5 1 8.066246632816998 3.304561955714799 9.624553009270777 0 0 0
6 1 0.4895024757827631 3.301394539492403 9.888736501193337 0 0 0
7 1 3.079715578047554 3.355734820852712 9.831632045806526 0 0 0
8 1 5.564505981088294 3.2140423222094476 9.755920671790529 0 0 0
9 1 9.457155406591166 5.52829394845907 9.767281243168032 0 0 0
10 1 1.6819775305239548 5.453314446522827 9.761242236448181 0 0 0
11 1 4.4354036070367275 5.483718534817813 9.805591746231412 0 0 0
12 1 6.936539882854977 5.506765945279757 9.951728502449932 0 0 0
13 1 0.6115785111010761 7.766444886509496 9.761499410706765 0 0 0
14 1 3.03785301208601 7.648391757681021 9.862573138889074 0 0 0
15 1 5.733796225608101 7.725934521636865 9.676848525110394 0 0 0
16 1 8.284660041038217 7.641453369743177 9.899907278544022 0 0 0
23 1 1.8332214364244257 3.950121899612217 11.882105742168587 0 0 0
20 1 3.1289182556903907 1.8001834629158224 12.006080773185897 0 0 0
32 1 7.019416884053484 8.526472695512933 11.851302084759197 0 0 0
18 1 8.229073537877447 1.9108630360436436 11.960277827815625 0 0 0
26 1 0.5488089025326556 6.301119458740287 11.83366628160664 0 0 0
29 1 9.5639780453819 8.505355561020872 11.886483431587493 0 0 0
30 1 1.7862763569817894 8.385919290271367 11.757071935991998 0 0 0
22 1 9.457928235367469 4.001552705023307 11.936822897539011 0 0 0
25 1 8.075646617552966 6.187388246495614 11.884021488301055 0 0 0
21 1 6.9765895832798295 4.022168379924598 11.884055536131184 0 0 0
19 1 0.5948233700657071 1.9351523215932724 12.006007687969902 0 0 0
17 1 5.712177273693538 1.8798593020339505 11.979362253798268 0 0 0
27 1 3.1607940722086494 6.268481035957297 12.05067173028454 0 0 0
31 1 4.393675350714106 8.512729762105563 11.922325930118209 0 0 0
28 1 5.629359438684073 6.268532948777932 11.812588582344764 0 0 0
24 1 4.374357489654553 4.050201898560694 11.930834416933745 0 0 0
33 1 5.70396 0.365909 14.0306 0 0 0
34 1 8.23906 0.365909 14.0306 0 0 0
35 1 0.633774 0.365909 14.0306 0 0 0
36 1 3.16887 0.365909 14.0306 0 0 0
37 1 6.97151 2.56137 14.0306 0 0 0
38 1 9.5066 2.56137 14.0306 0 0 0
39 1 1.90132 2.56137 14.0306 0 0 0
40 1 4.43642 2.56137 14.0306 0 0 0
41 1 8.23906 4.75682 14.0306 0 0 0
42 1 0.633774 4.75682 14.0306 0 0 0
43 1 3.16887 4.75682 14.0306 0 0 0
44 1 5.70396 4.75682 14.0306 0 0 0
45 1 9.5066 6.95228 14.0306 0 0 0
46 1 1.90132 6.95228 14.0306 0 0 0
47 1 4.43642 6.95228 14.0306 0 0 0
48 1 6.97151 6.95228 14.0306 0 0 0
49 1 6.97151 1.09773 16.1005 0 0 0
50 1 9.5066 1.09773 16.1005 0 0 0
51 1 1.90132 1.09773 16.1005 0 0 0
52 1 4.43642 1.09773 16.1005 0 0 0
53 1 8.23906 3.29318 16.1005 0 0 0
54 1 0.633774 3.29318 16.1005 0 0 0
55 1 3.16887 3.29318 16.1005 0 0 0
56 1 5.70396 3.29318 16.1005 0 0 0
57 1 9.5066 5.48864 16.1005 0 0 0
58 1 1.90132 5.48864 16.1005 0 0 0
59 1 4.43642 5.48864 16.1005 0 0 0
60 1 6.97151 5.48864 16.1005 0 0 0
61 1 0.633774 7.6841 16.1005 0 0 0
62 1 3.16887 7.6841 16.1005 0 0 0
63 1 5.70396 7.6841 16.1005 0 0 0
64 1 8.23906 7.6841 16.1005 0 0 0
76 1 5.755324103170126 6.213789852148906 18.01626535272993 0 0 0
66 1 8.141313268807925 1.8283828342847699 18.1182012200404 0 0 0
75 1 3.2235505876422312 6.052021003745374 18.11011597280992 0 0 0
74 1 0.5201004642574412 6.179205072942858 18.192643505712844 0 0 0
67 1 0.5550226854630452 1.8039249632527468 18.153365166340958 0 0 0
70 1 9.564347383109224 3.955498379473033 18.108109377670893 0 0 0
78 1 1.7933527018953364 8.295715074101762 18.170631685750887 0 0 0
80 1 7.042379205401255 8.416669338983196 18.223618418027527 0 0 0
72 1 4.450056159005947 3.997132376232524 18.147288522454282 0 0 0
71 1 1.8044133671564677 4.032827814900462 18.232627086968012 0 0 0
73 1 8.206487401431074 6.040168058778454 18.24908662516737 0 0 0
79 1 4.335628446654804 8.43445511698447 18.19103194843342 0 0 0
77 1 9.399447594080627 8.287925158026106 18.180017658420923 0 0 0
68 1 3.09317227147909 1.7898931455217337 18.330946882747252 0 0 0
69 1 6.945619397390316 3.9784038289262833 18.26090816913009 0 0 0
65 1 5.721721980499169 1.7888703609681655 18.089182639549605 0 0 0
81 1 5.69351937359265 0.25250088173688695 20.133694697827977 0 0 0
82 1 8.210204533262628 0.42252591494560493 20.240721955205178 0 0 0
83 1 0.46382936036618155 0.30281780286021165 20.263104736835974 0 0 0
84 1 3.130653530009398 0.21702751275885013 20.171208118030393 0 0 0
85 1 6.882197124453787 2.5045330322819663 20.264064275237494 0 0 0
86 1 9.30435699855482 2.4875741393934434 20.167096688444854 0 0 0
87 1 1.9019994229577573 2.4311377400959264 20.43317924761948 0 0 0
88 1 4.481631076521419 2.586393189241404 20.259744167003927 0 0 0
89 1 8.180345219263641 4.648083018341406 20.434190730986703 0 0 0
90 1 0.5455020621452116 4.693482943909619 20.124085227064057 0 0 0
91 1 3.1716785163188805 4.639857942161365 20.164542864199486 0 0 0
92 1 5.653880398432678 4.665361447128675 20.29917848392615 0 0 0
93 1 9.471563869086392 6.850789083192843 20.240784337001436 0 0 0
94 1 1.8821297257213518 6.754111661522009 20.072466163804698 0 0 0
95 1 4.608837917006297 6.920628366808729 20.21166423744901 0 0 0
96 1 7.0107564718925675 6.909295456175466 20.12084457941193 0 0 0
109 3 9.722181466229323 4.002152109469164 23.459421080388584 1 -2 -1
110 2 8.820921510081469 3.5913771520204034 23.4707169327103 1 -2 -1
99 2 9.655728383925986 5.8108492024346985 22.90704414574796 2 1 0
98 2 8.561775979515625 6.770593919775149 23.302923156359313 2 1 0
111 2 0.26555236682479194 3.2765856203495085 23.290995875878366 2 -2 -1
104 2 0.3492869711021816 8.119408019340492 22.935664199369107 3 -2 -1
97 3 9.263869950470434 6.657631228353079 22.618174671446813 2 1 0
182 3 7.042403006375313 2.687415558271517 23.450889749355362 3 0 -1
205 2 1.5800405263272155 1.5398335232222955 22.80383980979324 3 -1 0
199 2 2.5325854429620653 2.77528061471267 23.156622887801475 3 -1 0
198 3 1.6570886420855286 2.4990874431802164 22.65042367758192 3 -1 0
237 2 4.85594794658677 4.9339861709638635 22.552534919580754 1 -1 0
235 3 4.990306069754967 5.130703428501099 23.477109058639254 1 0 0
181 2 6.769940889948819 2.5337548437367023 22.516211011346822 3 0 -1
139 3 1.1753160194249832 8.55116980555336 23.21763606147247 3 -2 -1
236 2 4.461025531407181 5.995855210719623 23.498032259142054 1 0 0
226 2 6.5411540785058975 5.9956603270522875 23.902342262512963 2 -1 0
180 3 3.2748495663968504 3.425965968842478 24.50842689888275 1 2 0
152 2 4.285757747593053 8.008629130031236 22.482372787668215 5 -1 0
150 3 3.769371999724274 7.964889507046628 23.252474075064672 5 -1 0
151 2 2.84002736587275 8.17785152523547 23.051499020165792 5 -1 0
211 2 3.8323992692058697 4.222375618888733 24.27221798656543 1 2 0
