# Time-averaged data for fix myat2
# TimeStep c_Tsurface_inf
43600 413.318
43700 376.215
43800 420.281
43900 343.968
44000 315.565
44100 353.716
44200 262.321
44300 256.253
44400 279.019
44500 281.987
44600 392.578
44700 430.953
44800 412.088
44900 377.527
45000 346.581
45100 426.373
45200 279.595
45300 367.863
45400 357.051
45500 307.518
45600 353.368
45700 397.611
45800 278.088
45900 279.701
46000 402.692
46100 232.49
46200 473.158
46300 420.912
46400 271.255
46500 389.801
46600 250.201
46700 328.233
46800 374.369
46900 275.562
47000 325.362
47100 335.435
47200 401.993
47300 473.796
47400 336.202
47500 369.424
47600 489.961
47700 237.305
47800 432.109
47900 368.392
48000 311.91
48100 283.133
48200 405.397
48300 358.353
48400 430.236
48500 366.826
48600 478.871
48700 395.511
48800 471.046
48900 454.464
49000 238.304
49100 384.737
49200 374.443
49300 337.225
49400 326.854
49500 329.936
49600 277.228
49700 364.673
49800 425.7
49900 477.662
50000 308.389
50100 315.964
50200 357.919
50300 280.181
50400 461.055
50500 271.833
50600 360.62
50700 230.496
50800 372.784
50900 386.333
51000 376.211
51100 417.336
51200 488.758
51300 379.334
51400 438.112
51500 353.741
51600 458.608
51700 420.864
51800 355.931
51900 407.636
52000 490.144
52100 367.404
52200 347.254
52300 376.171
52400 314.119
52500 379.019
52600 368.339
52700 310.07
52800 493.169
52900 383.747
53000 366.204
53100 475.161
53200 304.461
53300 423.821
53400 564.095
53500 487.686
53600 570.036
53700 550.992
53800 412.41
53900 481.046
54000 458.288
54100 382.092
54200 351.794
54300 409.939
54400 402.845
54500 425.005
54600 448.917
54700 331.971
54800 337.794
54900 413.981
55000 364.503
55100 331.283
55200 397.599
55300 363.856
55400 415.494
55500 438.169
55600 435.135
55700 292.217
55800 372.29
55900 402.142
56000 322.204
56100 480.919
56200 487.272
56300 358.407
56400 564.835
56500 489.557
56600 366.085
56700 542.493
56800 457.895
56900 289.3
57000 366.931
57100 300.968
57200 408.897
57300 277.146
57400 423.507
57500 340.771
57600 303.363
57700 376.309
57800 399.89
57900 375.025
58000 422.43
58100 434.533
58200 395.889
58300 322.113
58400 270.906
58500 329.676
58600 389.315
58700 236.98
58800 477.623
58900 330.794
59000 449.131
59100 470.893
59200 366.216
59300 342.458
59400 418.047
59500 397.206
59600 326.923
59700 470.545
59800 391.862
59900 378.259
60000 393.057
60100 415.203
60200 460.753
60300 407.464
60400 427.651
60500 362.686
60600 315.365
60700 325.465
60800 366.23
60900 354.292
61000 315.607
61100 322.216
61200 291.556
61300 407.685
61400 278.237
61500 377.045
61600 445.714
61700 342.397
61800 334.566
61900 439.226
62000 351.611
62100 397.586
62200 458.223
62300 294.461
62400 433.77
62500 350.724
62600 295.043
62700 393.184
62800 386.309
62900 457.332
63000 404.073
63100 539.652
63200 354.629
63300 387.183
63400 379.84
63500 398.341
63600 267.373
63700 387.363
63800 341.934
63900 365.749
64000 320.639
64100 346.067
64200 455.892
64300 447.733
64400 506.065
64500 350.083
64600 366.404
64700 460.113
64800 275.706
64900 457.574
65000 273.122
65100 391.766
65200 320.711
65300 442.327
65400 327.109
65500 456.05
65600 256.618
65700 459.519
65800 333.051
65900 326.828
66000 363.602
66100 363.059
66200 409.284
66300 404.998
66400 399.875
66500 356.942
66600 425.694
66700 292.699
66800 296.521
66900 295.37
67000 368.749
67100 366.515
67200 395.462
67300 423.515
67400 545.298
67500 400.023
67600 519.609
67700 430.973
67800 308.805
67900 345.975
68000 271.987
68100 279.649
68200 347.8
68300 392.803
68400 356.743
68500 325.936
68600 277.82
68700 363.967
68800 274.529
68900 275.394
69000 421.872
69100 304.711
69200 318.964
69300 325.55
69400 392.664
69500 370.911
69600 392.185
69700 441.465
69800 457.405
69900 327.409
70000 419.294
70100 307.642
70200 335.59
70300 350.308
70400 395.085
70500 371.324
70600 474.009
70700 441.463
70800 397.053
70900 406.689
71000 390.555
71100 398.582
71200 281.678
71300 288.505
71400 295.03
71500 346.612
71600 279.71
71700 292.427
71800 290.075
71900 306.554
72000 215.313
72100 400.212
72200 227.288
72300 296.896
72400 227.027
72500 285.483
72600 295.93
72700 397.006
72800 266.172
72900 450.536
73000 360.7
73100 371.945
73200 433.056
73300 358.188
73400 383.648
73500 418.315
73600 440.294
73700 446.361
73800 342.069
73900 404.396
74000 370.181
74100 367.069
74200 316.007
74300 363.437
74400 368.493
74500 327.411
74600 355.795
74700 472.049
74800 297.181
74900 415.662
75000 270.127
75100 294.178
75200 334.5
75300 267.376
75400 458.453
75500 278.965
75600 397.384
75700 334.869
75800 498.929
75900 230.413
76000 370.974
76100 331.777
76200 252.771
76300 240.957
76400 283.035
76500 204.835
76600 297.515
76700 337.489
76800 407.784
76900 468.615
77000 399.803
77100 535.592
77200 418.663
77300 273.866
77400 373.411
77500 296.515
77600 317.203
77700 332.518
77800 401.312
77900 324.919
78000 388.417
78100 400.9
78200 416.327
78300 412.859
78400 337.352
78500 352.23
78600 315.574
78700 267.812
78800 341.655
78900 338.677
79000 369.847
79100 345.958
79200 351.753
79300 338.701
79400 325.333
79500 274.902
79600 286.422
79700 278.082
79800 314.068
79900 296.005
80000 306.171
80100 363.115
80200 275.721
80300 459.092
80400 303.435
80500 381.798
80600 557.121
80700 321.839
80800 333.362
80900 258.878
81000 324.485
81100 312.658
81200 273.311
81300 282.813
81400 461.553
81500 275.378
81600 354.645
81700 442.046
81800 411.743
81900 259.417
82000 456.091
82100 406.269
82200 263.08
82300 289.112
82400 406.36
82500 250.438
82600 327.351
82700 321.667
82800 416.712
82900 351.794
83000 357.337
83100 298.858
83200 352.638
83300 265.864
83400 387.538
83500 338.799
83600 348.842
83700 306.43
83800 323.383
83900 425.109
84000 368.554
84100 497.01
84200 374.065
84300 450.967
84400 330.979
84500 468.404
84600 475.634
84700 398.023
84800 364.944
84900 325.686
85000 410.581
85100 306.299
85200 370.466
85300 458.167
85400 329.958
85500 327.154
85600 506.592
85700 342.921
85800 341.412
85900 332.236
86000 300.809
86100 380.285
86200 312.742
86300 497.874
86400 335.042
86500 474.085
86600 369.678
86700 316.38
86800 337.16
86900 282.229
87000 288.613
87100 342.425
87200 298.812
87300 261.321
87400 328.032
87500 362.935
87600 316.651
87700 435.132
87800 373.473
87900 427.338
88000 386.146
88100 419.689
88200 495.644
88300 366.366
88400 381.457
88500 431.05
88600 389.749
88700 375.329
88800 337.633
88900 455.29
89000 441.615
89100 431.962
89200 360.833
89300 357.364
89400 316.944
89500 226.854
89600 392.466
89700 238.181
89800 338.636
89900 366.419
90000 368.148
90100 328.631
90200 434.896
90300 403.143
90400 426.795
90500 308.587
90600 434.063
90700 298.027
90800 339.654
90900 346.087
91000 378.599
91100 352.307
91200 337.155
91300 273.799
91400 358.185
91500 305.925
91600 373.906
91700 471.994
91800 327.305
91900 363.931
92000 495.944
92100 284.9
92200 437.39
92300 459.238
92400 365.073
92500 354.557
92600 451.36
92700 378.671
92800 310.193
92900 358.391
93000 433.377
93100 292.656
93200 299.451
93300 328.353
93400 317.806
93500 303.639
93600 432.92
93700 328.553
93800 386.459
93900 355.961
94000 413.864
94100 357.261
94200 446.511
94300 359.725
94400 318.65
94500 364.399
94600 225.634
94700 358.838
94800 349.308
94900 304.517
95000 294.743
95100 307.92
95200 345.571
95300 361.244
95400 283.983
95500 449.84
95600 380.465
95700 343.134
95800 343.479
95900 297.935
96000 356.814
96100 410.336
96200 348.957
96300 406.994
96400 431.409
96500 290.042
96600 430.657
96700 340.864
96800 339.27
96900 276.926
97000 300.928
97100 328.369
97200 332.13
97300 354.988
97400 366.053
97500 262.342
97600 346.575
97700 279.409
97800 356.641
97900 360.212
98000 498.258
98100 358.012
98200 486.626
98300 431.207
98400 295.523
98500 335.554
98600 379.903
98700 264.672
98800 389.113
98900 294.369
99000 346.882
99100 327.604
99200 325.203
99300 354.689
99400 335.719
99500 370.967
99600 458.951
99700 355.991
99800 355.751
99900 250.371
100000 371.641
100100 272.772
100200 352.493
100300 326.913
100400 291.033
100500 325.398
100600 262.588
100700 282.651
100800 284.926
100900 388.433
101000 335.248
101100 397.261
101200 364.564
101300 316.172
101400 304.919
101500 401.971
101600 360.344
101700 326.925
101800 368.998
101900 360.847
102000 214.534
102100 440.221
102200 375.273
102300 398.624
102400 389.551
102500 356.527
102600 318.982
102700 404.699
102800 337.619
102900 302.455
103000 284.52
103100 185.955
103200 273.294
103300 297.559
103400 357.942
103500 407.425
103600 393.242
103700 299.668
103800 350.422
103900 281.141
104000 336.255
104100 291.116
104200 297.847
104300 356.023
104400 262.45
104500 338.144
104600 375.134
104700 486.714
104800 334.133
104900 526.288
105000 211.724
105100 372.017
105200 251.974
105300 333.675
105400 338.771
105500 292.101
105600 379.172
105700 267.723
105800 411.19
105900 361.144
106000 400.213
106100 352.829
106200 363.57
106300 362.732
106400 346.845
106500 364.227
106600 276.629
106700 358.393
106800 368.649
106900 268.199
107000 344.383
107100 426.85
107200 298.335
107300 258.968
107400 399.009
107500 255.429
107600 337.094
107700 346.68
107800 350.676
107900 319.683
108000 306.021
108100 391.868
108200 266.787
108300 387.363
108400 342.068
108500 235.315
108600 388.683
108700 405.442
108800 224.529
108900 401.403
109000 318.228
109100 295.07
109200 282.966
109300 341.367
109400 353.317
109500 273.837
109600 459.068
109700 342.173
109800 550.614
109900 416.648
110000 481.093
110100 297.144
110200 445.009
110300 308.062
110400 200.327
110500 290.443
110600 238.413
110700 269.362
110800 288.412
110900 431.828
111000 270.507
111100 391.55
111200 370.426
111300 298.404
111400 428.773
111500 308.936
111600 363.684
111700 244.661
111800 405.112
111900 324.653
112000 201.76
112100 441.169
112200 355.857
112300 334.136
112400 485.569
112500 363.598
112600 339.145
112700 328.985
112800 344.68
112900 312.317
113000 361.22
113100 404.152
113200 332.305
113300 371.538
113400 458.546
113500 244.774
113600 353.143
113700 321.841
113800 310.782
113900 250.401
114000 347.481
114100 285.081
114200 324.058
114300 249.255
114400 424.412
114500 291.182
114600 265.226
114700 252.036
114800 332.652
114900 278.264
115000 277.726
115100 366.05
115200 260.551
115300 405.513
115400 315.953
115500 418.823
115600 338.82
115700 288.661
115800 353.823
115900 307.463
116000 381.953
116100 323.446
116200 280.703
116300 395.567
116400 242.468
116500 315.859
116600 450.1
116700 200.381
116800 356.231
116900 380.45
117000 229.889
117100 306.749
117200 307.703
117300 216.223
117400 315.278
117500 297.819
117600 340.179
117700 257.75
117800 287.477
117900 316.709
118000 362.538
118100 245.034
118200 348.311
118300 298.644
118400 310.461
118500 292.383
118600 233.268
118700 320.57
118800 217.014
118900 270.976
119000 322.625
119100 264.121
119200 292.941
119300 366.759
119400 260.201
119500 291.07
119600 368.513
119700 195.182
119800 257.554
119900 298.035
120000 253.42
120100 326.935
120200 289.448
120300 239.007
120400 307.68
120500 284.87
120600 338.093
120700 361.502
120800 308.094
120900 451.991
121000 238.649
121100 358.342
121200 241.48
121300 253.367
121400 268.928
121500 224.06
121600 344.552
121700 311.409
121800 276.207
121900 377.051
122000 371.641
122100 180.26
122200 445.837
122300 272.798
122400 250.923
122500 317.176
122600 269.415
122700 219.704
122800 321.573
122900 241.538
123000 278.322
123100 245.656
123200 248.924
123300 196.295
123400 232.311
123500 242.667
123600 270.036
123700 377.293
123800 346.564
123900 315.257
124000 279.151
124100 312.506
124200 209.116
124300 240.279
124400 270.854
124500 331.728
124600 302.201
124700 331.617
124800 282.359
124900 320.144
125000 284.13
125100 233.486
125200 364.306
125300 286.029
125400 263.115
125500 279.299
125600 321.376
125700 205.157
125800 308.115
125900 203.475
126000 214.236
126100 257.125
126200 201.676
126300 376.827
126400 277.401
126500 313.422
126600 287.189
126700 287.528
126800 201.209
126900 372.312
127000 323.913
127100 258.063
127200 364.608
127300 325.447
127400 308.909
127500 339.22
127600 395.533
127700 287.239
127800 313.123
127900 286.275
128000 324.624
128100 371.021
128200 282.603
128300 361.182
128400 266.868
128500 331.032
128600 194.481
128700 314.147
128800 293.911
128900 331.968
129000 292.372
129100 311.327
129200 394.973
129300 285.128
129400 462.897
129500 285.245
129600 352.245
129700 275.225
129800 235.56
129900 288.952
130000 274.354
130100 281.103
130200 317.935
130300 357.343
130400 313.737
130500 287.445
130600 395.881
130700 274.635
130800 288.664
130900 299.119
131000 291.923
131100 215.728
131200 303.313
131300 290.734
131400 322.093
131500 334.922
131600 468.558
131700 289.328
131800 347.966
131900 479.348
132000 226.538
132100 347.736
132200 270.015
132300 228.629
132400 310.511
132500 169.363
132600 377.988
132700 332.048
132800 229.827
132900 356.916
133000 309.919
133100 277.224
133200 367.933
133300 271.476
133400 273.458
133500 322.982
133600 210.754
133700 390.144
133800 263.469
133900 327.351
134000 395.642
134100 257.591
134200 328.388
134300 316.661
134400 295.448
134500 325.665
134600 255.289
134700 367.501
134800 329.108
134900 318.872
135000 364.15
135100 289.609
135200 331.304
135300 318.864
135400 285.182
135500 394.072
135600 309.06
135700 392.639
135800 314.04
135900 341.026
136000 333.272
136100 290.507
136200 292.128
136300 334.127
136400 351.499
136500 342.15
136600 342.065
136700 307.887
136800 303.695
136900 301.369
137000 278.292
137100 320.775
137200 358.832
137300 248.742
137400 257.199
137500 281.423
137600 274.795
137700 238.199
137800 332.154
137900 301.716
138000 355.789
138100 401.555
138200 335.899
138300 460.641
138400 277.343
138500 280.569
138600 298.803
138700 308.472
138800 219.544
138900 323.639
139000 251.798
139100 263.548
139200 352.038
139300 300.039
139400 411.46
139500 364.525
139600 328.25
139700 296.69
139800 335.459
139900 274.665
140000 275.533
140100 309.602
140200 277.664
140300 386.244
140400 305.419
140500 351.538
140600 399.683
140700 207.821
140800 302.179
140900 307.42
141000 298.172
141100 348.584
141200 330.941
141300 381.832
141400 328.923
141500 320.75
141600 333.262
141700 248.327
141800 350.299
141900 277.295
142000 292.468
142100 329.823
142200 269.661
142300 302.656
142400 282.048
142500 330.513
142600 346.07
142700 296.767
142800 302.026
142900 327.969
143000 224.066
143100 321.55
143200 281.432
143300 378.984
143400 241.205
143500 400.888
143600 351.922
143700 295.163
143800 243.262
143900 335.066
144000 221.471
144100 193.631
144200 248.577
144300 286.333
144400 330.911
144500 325.299
144600 354.722
144700 319.5
144800 253.915
144900 318.778
145000 330.852
145100 338.039
145200 375.552
145300 307.464
145400 314.831
145500 261.312
145600 296.421
145700 294.635
145800 267.989
145900 277.78
146000 214.501
146100 352.806
146200 361.592
146300 331.239
146400 383.627
146500 351.053
146600 314.007
146700 327.321
146800 348.243
146900 272.973
147000 442.111
147100 248.027
147200 359.651
147300 320.316
147400 212.132
147500 316.083
147600 270.591
147700 334.265
147800 287.123
147900 255.823
148000 290.421
148100 261.922
148200 300.575
148300 261.086
148400 221.528
148500 264.437
148600 188.781
148700 224.968
148800 290.109
148900 349.861
149000 397.022
149100 325.28
149200 374.319
149300 272.825
149400 326.237
149500 264.713
149600 302.341
149700 189.051
149800 343.489
149900 310.073
150000 309.256
150100 407.952
150200 391.09
150300 255.235
150400 350.912
150500 290.664
150600 260.898
150700 295.133
150800 195.882
150900 297.98
151000 331.792
151100 363.814
151200 354.606
151300 347.959
151400 346.3
151500 337.216
151600 290.855
151700 451.694
151800 294.993
151900 306.271
152000 273.597
152100 253.758
152200 266.229
152300 312.83
152400 210.015
152500 316.738
152600 308.607
152700 341.01
152800 277.733
152900 204.149
153000 312.932
153100 283.962
153200 282.8
153300 341.686
153400 291.155
153500 303.5
153600 349.379
153700 326.741
153800 332.366
153900 240.817
154000 225.242
154100 332.499
154200 287.024
154300 308.978
154400 296.747
154500 230.043
154600 209.509
154700 243.255
154800 269.629
154900 340.256
155000 302.952
155100 407.948
155200 285.668
155300 384.797
155400 348.062
155500 270.919
155600 344.604
155700 267.147
155800 222.427
155900 225.343
156000 305.179
156100 226.48
156200 265.409
156300 418.454
156400 272.485
156500 371.773
156600 359.451
156700 299.078
156800 394.21
156900 265.239
157000 372.524
157100 337.673
157200 393.045
157300 341.501
157400 355.273
157500 365.82
157600 374.015
157700 286.328
157800 357.417
157900 369.782
158000 281.201
158100 399.296
158200 326.365
158300 407.072
158400 319.229
158500 315.418
158600 401.356
158700 344.449
158800 301.799
158900 370.585
159000 297.966
159100 282.477
159200 280.841
159300 325.669
159400 324.278
159500 346.177
159600 328.141
159700 320.44
159800 443.603
159900 314.678
160000 343.032
160100 293.536
160200 236.54
160300 306.893
160400 221.483
160500 362.851
160600 355.765
160700 421.35
160800 323.225
160900 374.709
161000 305.6
161100 336.11
161200 342.269
161300 361.266
161400 247.608
161500 336.249
161600 318.449
161700 384.203
161800 458.599
161900 401.647
162000 343.899
162100 420.047
162200 314.96
162300 403.084
162400 230.86
162500 336.866
162600 283.51
162700 237.706
162800 253.798
162900 259.659
163000 210.084
163100 361.886
163200 216.902
163300 357.328
163400 266.779
163500 291.741
163600 290.413
163700 367.506
163800 278.382
163900 390.369
164000 368.548
164100 358.605
164200 405.715
164300 273.857
164400 415.964
164500 281.595
164600 305.947
164700 351.526
164800 313.889
164900 306.117
165000 261.278
165100 314.686
165200 340.197
165300 365.307
165400 264.738
165500 375.489
165600 274.149
165700 333.262
165800 324.549
165900 230.431
166000 259.686
166100 229.986
166200 277.029
166300 338.396
166400 310.283
166500 352.43
166600 380.871
166700 300.538
166800 322.939
166900 375.774
167000 312.468
167100 442.203
167200 413.891
167300 346.107
167400 359.369
167500 269.357
167600 378.793
167700 448.609
167800 394.828
167900 402.575
168000 404.419
168100 398.61
168200 408.67
168300 343.425
168400 380.678
168500 310.595
168600 339.348
168700 391.62
168800 362.113
168900 468.793
169000 402.059
169100 368.169
169200 323.915
169300 415.245
169400 319.253
169500 334.587
169600 345.104
169700 340.569
169800 415.166
169900 329.648
170000 576.112
170100 218.893
170200 455.256
170300 410.795
170400 337.854
170500 363.633
170600 585.956
170700 304.206
170800 418.534
170900 311.659
171000 343.466
171100 302.163
171200 384.541
171300 426.605
171400 295.079
171500 388.451
171600 296.535
171700 292.712
171800 421.5
171900 345.837
172000 407.678
172100 320.496
172200 432.411
172300 228.496
172400 300.437
172500 363.669
172600 243.967
172700 377.153
172800 357
172900 245.955
173000 389.25
173100 382.864
173200 341.665
173300 296.539
173400 402.298
173500 223.789
173600 379.227
173700 298.651
173800 382.86
173900 254.489
174000 376.99
174100 296.03
174200 272.963
174300 468.248
174400 364.041
174500 431.547
174600 342.102
174700 425.486
174800 250.658
174900 383.321
175000 330.909
175100 351.336
175200 277.207
175300 177.233
175400 291.424
175500 324.579
175600 257.367
175700 358.35
175800 335.095
175900 266.993
176000 360.942
176100 367.579
176200 376.31
176300 257.16
176400 369.276
176500 314.595
176600 285.949
176700 359.677
176800 267.337
176900 326.624
177000 365.137
177100 340.938
177200 250.134
177300 506.931
177400 299.129
177500 364.962
177600 442.254
177700 280.341
177800 287.083
177900 444.792
178000 276.121
178100 365.653
178200 340.007
178300 221.979
178400 386.338
178500 337.754
178600 422.552
178700 310.298
178800 213.511
178900 316.86
179000 308.816
179100 289.937
179200 258.779
179300 398.661
179400 320.108
179500 335.539
179600 437.428
179700 394.358
179800 255.618
179900 321.714
180000 309.074
180100 273.249
180200 274.695
180300 220.532
180400 329.099
180500 281.463
180600 369.502
180700 344.416
180800 319.239
180900 322.18
181000 416.931
181100 273.515
181200 324.069
181300 249.525
181400 211.127
181500 335.471
181600 264.645
181700 329.401
181800 269.182
181900 332.558
182000 370.618
182100 356.729
182200 343.315
182300 351.977
182400 187.728
182500 310.805
182600 243.534
182700 265.626
182800 356.091
182900 282.251
183000 349.508
183100 310.08
183200 355.062
183300 454.324
183400 284.683
183500 378.151
183600 337.764
183700 325.613
183800 283.5
183900 287.197
184000 350.413
184100 308.991
184200 297.672
184300 328.75
184400 261.715
184500 266.857
184600 319.753
184700 341.2
184800 254.546
184900 388.299
185000 249.799
185100 318.494
185200 329.514
185300 265.456
185400 318.314
185500 208.546
185600 355.869
185700 297.318
185800 351.286
185900 379.204
186000 322.167
186100 276.395
186200 353.442
186300 264.114
186400 218.974
186500 285.027
186600 285.738
186700 339.684
186800 298.706
186900 311.942
187000 225.626
187100 326.208
187200 322.2
187300 242.059
187400 434.93
187500 286.491
187600 358.782
187700 412.264
187800 343.517
187900 418.217
188000 409.788
188100 412.51
188200 312.427
188300 241.303
188400 495.904
188500 246.217
188600 386.006
188700 279.501
188800 218.27
188900 228.46
189000 313.91
189100 246.107
189200 314.999
189300 449.068
189400 307.106
189500 415.221
189600 447.599
189700 413.109
189800 393.13
189900 365.391
190000 344.343
190100 327.453
190200 327.911
190300 387.582
190400 412.121
190500 284.972
190600 478.276
190700 446.264
190800 393.236
190900 385.203
191000 381.082
191100 352.894
191200 354.852
191300 316.407
191400 360.973
191500 310.193
191600 344.271
191700 381.084
191800 390.168
191900 501.302
192000 367.276
192100 420.192
192200 418.746
192300 561.231
192400 333.615
192500 538.936
192600 358.873
192700 317.011
192800 455.298
192900 341.275
193000 440.59
193100 354.125
193200 406.128
193300 467.45
193400 328.506
193500 382.444
193600 413.437
193700 268.333
193800 452.385
193900 318.365
194000 428.434
194100 464.72
194200 351.38
194300 401.186
194400 431.999
194500 400.944
194600 358.822
194700 399.853
194800 405.006
194900 309.164
195000 348.204
195100 396.459
195200 345.726
195300 400.706
195400 314.186
195500 381.633
195600 312.74
195700 430.124
195800 374.59
195900 350.749
196000 517.463
196100 396.547
196200 438.347
196300 250.904
196400 336.392
196500 435.924
196600 327.487
196700 510.614
196800 401.917
196900 318.509
197000 508.753
197100 330.743
197200 374.177
197300 410.632
197400 350.103
197500 451.354
197600 334.141
197700 314.641
197800 504.982
197900 313.16
198000 415.251
198100 437.211
198200 359.842
198300 317.018
198400 389.239
198500 327.358
198600 374.493
198700 344.18
198800 351.564
198900 317.64
199000 239.09
199100 341.083
