# Time-averaged data for fix myat3
# TimeStep c_Tsurface_sup
21100 364.111
21200 294.256
21300 289.456
21400 352.301
21500 361.734
21600 329.294
21700 285.857
21800 318.049
21900 164.95
22000 251.436
22100 281.771
22200 215.302
22300 367.245
22400 257.592
22500 233.191
22600 286.984
22700 402.524
22800 284.754
22900 262.136
23000 447.185
23100 243.875
23200 243.218
23300 341.896
23400 299.615
23500 228.207
23600 390.784
23700 255.204
23800 367.651
23900 323.717
24000 310.864
24100 446.552
24200 239.865
24300 398.177
24400 275.56
24500 255.354
24600 383.483
24700 162.924
24800 305.806
24900 254.251
25000 336.646
25100 276.209
25200 263.787
25300 305.405
25400 238.831
25500 281.871
25600 335.899
25700 318.441
25800 278.81
25900 338.556
26000 226.511
26100 191.043
26200 195.583
26300 212.759
26400 218.488
26500 187.941
26600 308.14
26700 243.784
26800 294.449
26900 337.087
27000 362.483
27100 204.99
27200 307.328
27300 313.216
27400 266.432
27500 245.808
27600 237.87
27700 298.083
27800 198.699
27900 308.698
28000 222.022
28100 259.607
28200 269.64
28300 236.677
28400 269.962
28500 207.629
28600 250.115
28700 207.709
28800 195.424
28900 199.856
29000 216.676
29100 259.403
29200 225.722
29300 229.083
29400 300.753
29500 233.528
29600 314.986
29700 260.877
29800 369.039
29900 217.154
30000 272.656
30100 321.998
30200 225.638
30300 261.114
30400 325.349
30500 212.643
30600 352.332
30700 213.878
30800 285.656
30900 302.878
31000 239.901
31100 360.723
31200 209.22
31300 264.726
31400 208.314
31500 259.416
31600 306.497
31700 286.078
31800 296.415
31900 348.483
32000 334.247
32100 275.523
32200 427.61
32300 351.682
32400 226.823
32500 316.041
32600 296.744
32700 260.289
32800 246.921
32900 321.318
33000 277.497
33100 251.829
33200 355.826
33300 411.892
33400 287.746
33500 413.551
33600 371.451
33700 344.023
33800 290.033
33900 404.523
34000 205.742
34100 338.038
34200 281.411
34300 288.016
34400 234.967
34500 271.727
34600 352.035
34700 181.812
34800 349.733
34900 366.262
35000 249.445
35100 268.016
35200 523.042
35300 254.909
35400 391.241
35500 355.29
35600 254.742
35700 434.612
35800 322.777
35900 362.084
36000 314.359
36100 329.68
36200 328.585
36300 294.239
36400 295.753
36500 353.789
36600 233.852
36700 246.352
36800 311.536
36900 198.984
37000 353.013
37100 292.44
37200 357.528
37300 342.027
37400 341.086
37500 415.21
37600 441.789
37700 349.382
37800 435.281
37900 303.215
38000 329.001
38100 338.841
38200 326.456
38300 281.739
38400 377.054
38500 244.385
38600 268.85
38700 366.791
38800 296.654
38900 323.499
39000 461.966
39100 327.574
39200 429.497
39300 338.941
39400 373.829
39500 211.182
39600 355.382
39700 223.827
39800 182.403
39900 222.834
40000 359.693
40100 223.646
40200 364.893
40300 356.66
40400 273.329
40500 329.538
40600 315.619
40700 302.062
40800 304.36
40900 333.951
41000 283.302
41100 258.944
41200 338.072
41300 230.254
41400 272.164
41500 289.251
41600 315.986
41700 256.561
41800 288.025
41900 372.473
42000 249.03
42100 314.285
42200 369.51
42300 240.334
42400 323.326
42500 319.499
42600 224.983
42700 301.706
42800 222.893
42900 299.163
43000 205.286
43100 313.98
43200 257.819
43300 302.636
43400 287.66
43500 258.753
43600 294.846
43700 270.397
43800 260.902
43900 272.989
44000 352.69
44100 299.685
44200 286.179
44300 375.162
44400 275.132
44500 344.183
44600 337.857
44700 310.062
44800 404.574
44900 238.46
45000 365.942
45100 310.781
45200 276.945
45300 333.821
45400 351.971
45500 304.012
45600 234.762
45700 280.168
45800 229.861
45900 228.439
46000 210.737
46100 213.127
46200 260.325
46300 231.073
46400 299.006
46500 216.453
46600 258.286
46700 200.614
46800 263.329
46900 345.961
47000 248.055
47100 352.91
47200 269.085
47300 412.476
47400 202.53
47500 385.969
47600 280.712
47700 360.089
47800 179.52
47900 357.844
48000 259.629
48100 270.894
48200 221.567
48300 276.419
48400 253.007
48500 259.379
48600 292.936
48700 286.432
48800 249.31
48900 319.411
49000 201.505
49100 304.653
49200 289.138
49300 200.16
49400 296.596
49500 327.816
49600 225.413
49700 308.827
49800 356.445
49900 230.806
50000 368.523
50100 292.105
50200 281.876
50300 272.146
50400 206.752
50500 240.304
50600 284.351
50700 297.898
50800 282.084
50900 313.893
51000 271.983
51100 414.451
51200 232.73
51300 321.115
51400 318.693
51500 195.323
51600 238.16
51700 269.36
51800 220.919
51900 246.337
52000 309.641
52100 315.86
52200 324.929
52300 294.73
52400 284.661
52500 333.657
52600 238.235
52700 361.105
52800 294.777
52900 189.352
53000 316.76
53100 243.403
53200 245.269
53300 365.708
53400 258.295
53500 321.937
53600 319.274
53700 251.105
53800 316.409
53900 312.046
54000 287.616
54100 311.445
54200 225.635
54300 240.914
54400 309.391
54500 208.067
54600 343.763
54700 257.227
54800 351.003
54900 300.655
55000 237.881
55100 301.882
55200 238.46
55300 228.779
55400 284.628
55500 276.74
55600 211.523
55700 269.213
55800 281.998
55900 206.485
56000 302.176
56100 255.474
56200 262.436
56300 244.597
56400 319.343
56500 283.401
56600 313.313
56700 271.325
56800 271.175
56900 174.194
57000 234.103
57100 209.113
57200 209.588
57300 295.27
57400 246.688
57500 232.427
57600 243.579
57700 195.909
57800 281.048
57900 255.284
58000 329.726
58100 238.7
58200 254.212
58300 231.67
58400 258.791
58500 153.363
58600 249.294
58700 173.487
58800 228.941
58900 300.188
59000 324.188
59100 333.255
59200 253.19
59300 335.562
59400 310.755
59500 255.007
59600 226.734
59700 286.159
59800 241.109
59900 254.992
60000 289.143
60100 257.919
60200 277.174
60300 361.381
60400 233.451
60500 204.295
60600 212.434
60700 194.619
60800 219.058
60900 193.326
61000 225.109
61100 264.868
61200 199.186
61300 312.158
61400 268.561
61500 240.652
61600 322.858
61700 248.503
61800 326.296
61900 286.035
62000 243.839
62100 264.877
62200 319.194
62300 191.606
62400 247.84
62500 199.233
62600 280.627
62700 215.067
62800 287.782
62900 242.611
63000 289.02
63100 277.446
63200 279.46
63300 160.817
63400 342.472
63500 236.574
63600 279.565
63700 293.885
63800 225.424
63900 300.999
64000 304.441
64100 348.421
64200 279.332
64300 317.414
64400 265.309
64500 312.512
64600 249.421
64700 314.723
64800 324.592
64900 213.609
65000 279.476
65100 222.338
65200 314.512
65300 237.475
65400 337.452
65500 255.512
65600 310.908
65700 287.013
65800 271.369
65900 329.692
66000 303.58
66100 283.065
66200 318.219
66300 364.64
66400 198.29
66500 368.111
66600 269.176
66700 183.222
66800 234.561
66900 239.191
67000 212.435
67100 334.863
67200 381.428
67300 352.655
67400 294.396
67500 337.424
67600 422.264
67700 201.546
67800 362.097
67900 246.235
68000 281.721
68100 296.722
68200 271.645
68300 256.473
68400 265.619
68500 301.71
68600 293.064
68700 270.055
68800 278.647
68900 270.607
69000 331.079
69100 292.443
69200 274.201
69300 263.663
69400 232.85
69500 279.401
69600 283.948
69700 307.008
69800 282.757
69900 367.073
70000 335.331
70100 192.37
70200 307.973
70300 254.724
70400 243.035
70500 257.767
70600 170.218
70700 330.296
70800 215.535
70900 253.723
71000 222.445
71100 254.491
71200 216.223
71300 303.21
71400 220.645
71500 297.829
71600 196.65
71700 252.552
71800 246.037
71900 321.015
72000 358.379
72100 322.741
72200 386.139
72300 271.266
72400 219.218
72500 277.794
72600 369.077
72700 238.44
72800 327.282
72900 247.278
73000 217.296
73100 255.427
73200 294.156
73300 294.274
73400 354.408
73500 300.139
73600 220.873
73700 286.217
73800 203.178
73900 249.224
74000 201.151
74100 201.745
74200 178.319
74300 290.495
74400 217.979
74500 306.763
74600 344.674
74700 251.939
74800 297.798
74900 263.488
75000 247.07
75100 234.688
75200 333.547
75300 264.676
75400 300.094
75500 417.546
75600 303.582
75700 283.622
75800 407.569
75900 246.664
76000 332.781
76100 297.724
76200 320.19
76300 338.25
76400 309.214
76500 311.032
76600 372.707
76700 332.585
76800 439.355
76900 363.523
77000 336.264
77100 273.912
77200 259.27
77300 249.429
77400 256.386
77500 291.057
77600 196.621
77700 251.795
77800 294.283
77900 230.569
78000 338.087
78100 336.58
78200 358.627
78300 271.033
78400 275.312
78500 252.571
78600 260.624
78700 264.366
78800 368.222
78900 376.516
79000 281.957
79100 392.543
79200 297.951
79300 336.369
79400 334.37
79500 309.141
79600 317.627
79700 218.017
79800 275.015
79900 191.508
80000 307.289
80100 317.183
80200 313.311
80300 343.752
80400 378.581
80500 288.354
80600 297.171
80700 349.308
80800 270.353
80900 308.843
81000 325.143
81100 282.469
81200 257.807
81300 283.573
81400 292.422
81500 315.499
81600 292.098
81700 322.809
81800 348.393
81900 388.572
82000 352.113
82100 299.813
82200 323.414
82300 325.146
82400 332.934
82500 282.419
82600 389.958
82700 382.223
82800 275.138
82900 296.577
83000 276.042
83100 315.182
83200 322.49
83300 370.422
83400 288.947
83500 296.471
83600 216.108
83700 339.628
83800 223.185
83900 454.852
84000 278.202
84100 338.001
84200 391.422
84300 309.504
84400 295.826
84500 347.048
84600 297.8
84700 309.751
84800 301.174
84900 289.379
85000 265.921
85100 221.951
85200 306.724
85300 362.528
85400 237.876
85500 454.619
85600 283.584
85700 307.525
85800 280.289
85900 280.891
86000 301.332
86100 257.382
86200 302.576
86300 344.532
86400 346.282
86500 347.603
86600 324.512
86700 359.966
86800 227.272
86900 285.189
87000 295.782
87100 265.39
87200 290.414
87300 310.919
87400 279.256
87500 343.104
87600 330.532
87700 349.175
87800 407.993
87900 231.681
88000 388.49
88100 275.008
88200 342.138
88300 219.219
88400 277.751
88500 217.399
88600 253.556
88700 243.833
88800 420.673
88900 294.269
89000 294.135
89100 437.546
89200 289.521
89300 293.591
89400 406.525
89500 264.968
89600 335.875
89700 270.391
89800 384.662
89900 331.295
90000 316.015
90100 374.017
90200 413.68
90300 251.836
90400 286.2
90500 270.207
90600 245.358
90700 203.382
90800 395.938
90900 287.197
91000 298.536
91100 418.842
91200 297.784
91300 352.077
91400 305.569
91500 351.093
91600 215.665
91700 330.238
91800 219.434
91900 266.398
92000 278.342
92100 281.453
92200 321.336
92300 253.016
92400 363.114
92500 231.521
92600 300.651
92700 296.001
92800 304.332
92900 218.029
93000 340.869
93100 226.675
93200 233.776
93300 303.366
93400 172.642
93500 234.274
93600 246.858
93700 307.17
93800 219.045
93900 331.126
94000 350.035
94100 210.087
94200 266.997
94300 288.351
94400 209.373
94500 218.784
94600 248.294
94700 220.118
94800 282.73
94900 322.89
95000 206.102
95100 242.857
95200 295.412
95300 268.702
95400 311.841
95500 314.872
95600 302.309
95700 228.196
95800 232.591
95900 293.46
96000 186.751
96100 331.87
96200 283.293
96300 297.77
96400 284.832
96500 325.413
96600 265.414
96700 279.17
96800 314.399
96900 302.861
97000 285.724
97100 270.424
97200 288.711
97300 249.883
97400 284.784
97500 239.936
97600 245.995
97700 226.803
97800 195.891
97900 339.094
98000 291.348
98100 333.694
98200 432.663
98300 220.699
98400 367.745
98500 303.851
98600 295.458
98700 300.849
98800 334.548
98900 208.353
99000 245.371
99100 248.102
99200 158.453
99300 274.815
99400 280.248
99500 266.099
99600 325.515
99700 273.708
99800 362.355
99900 302.557
100000 315.838
100100 269.281
100200 252.027
100300 221.063
100400 258.806
100500 220.815
100600 267.515
100700 285.976
100800 294.644
100900 266.98
101000 396.566
101100 349.836
101200 220.514
101300 322.362
101400 225.727
101500 295.4
101600 265.613
101700 345.951
101800 254.314
101900 328.186
102000 304.726
102100 338.018
102200 289.06
102300 341.684
102400 268.29
102500 334.38
102600 242.276
102700 311.659
102800 226.691
102900 248.776
103000 307.381
103100 203.145
103200 322.028
103300 331.392
103400 319.301
103500 292.527
103600 419.818
103700 290.602
103800 302.948
103900 291.036
104000 286.957
104100 221.701
104200 324.814
104300 225.875
104400 281.98
104500 278.052
104600 264.367
104700 283.753
104800 213.193
104900 314.427
105000 149.717
105100 280.744
105200 248.049
105300 185.425
105400 314.086
105500 261.433
105600 268.622
105700 273.262
105800 360.167
105900 339.236
106000 241.996
106100 440.385
106200 248.092
106300 275.388
106400 276.375
106500 248.42
106600 218.48
106700 265.573
106800 243.384
106900 280.796
107000 322.806
107100 283.763
107200 277.931
107300 350.567
107400 266.356
107500 406.41
107600 253.017
107700 372.058
107800 330.176
107900 247.619
108000 346.693
108100 387.281
108200 286.687
108300 303.306
108400 295.569
108500 194.862
108600 379.99
108700 297.489
108800 469.112
108900 375.602
109000 412.604
109100 291.558
109200 260.17
109300 297.698
109400 197.848
109500 322.904
109600 268.53
109700 441.561
109800 291.454
109900 386.828
110000 504.178
110100 252.029
110200 408.943
110300 329.138
110400 221.445
110500 250.038
110600 436.303
110700 260.24
110800 326.423
110900 390.881
111000 255.115
111100 290.393
111200 250.289
111300 350.295
111400 246.029
111500 358.256
111600 281.067
111700 291.503
111800 277.345
111900 354.986
112000 272.2
112100 243.484
112200 272.136
112300 260.026
112400 402.772
112500 338.42
112600 320.242
112700 343.151
112800 296.902
112900 283.295
113000 386.478
113100 277.215
113200 322.964
113300 320.294
113400 312.438
113500 386.508
113600 450.148
113700 282.524
113800 400.743
113900 378.889
114000 318.518
114100 287.714
114200 413.77
114300 297.535
114400 338.711
114500 280.108
114600 229.792
114700 229.991
114800 287.579
114900 341.628
115000 320.44
115100 353.231
115200 378.65
115300 353.928
115400 440.91
115500 299.815
115600 293.258
115700 324.105
115800 270.15
115900 316.056
116000 249.304
116100 245.75
116200 253.263
116300 271.082
116400 259.217
116500 311.349
116600 304.55
116700 361.846
116800 349.997
116900 452.037
117000 455.404
117100 406.122
117200 331.186
117300 352.518
117400 294.721
117500 221.641
117600 229.979
117700 256.715
117800 417.808
117900 318.622
118000 342.189
118100 311.759
118200 367.204
118300 303.561
118400 294.135
118500 316.751
118600 364.501
118700 265.368
118800 307.282
118900 375.531
119000 249.964
119100 335.538
119200 462.267
119300 409.594
119400 335.769
119500 343.667
119600 321.638
119700 337.591
119800 428.075
119900 359.608
120000 246.949
120100 281.184
120200 379.93
120300 328.203
120400 437.951
120500 322.156
120600 314.382
120700 421.596
120800 326.044
120900 291.735
121000 282.67
121100 241.078
121200 375.762
121300 310.065
121400 485.675
121500 393
121600 245.349
121700 482.118
121800 268.502
121900 380.81
122000 271.559
122100 384.758
122200 283.06
122300 280.161
122400 429.64
122500 421.951
122600 251.956
122700 323.472
122800 312.885
122900 365.028
123000 283.78
123100 394.621
123200 373.063
123300 262.29
123400 370.221
123500 356.818
123600 328.431
123700 285.912
123800 434.324
123900 464.547
124000 308.505
124100 412.732
124200 370.17
124300 286.354
124400 326.312
124500 346.28
124600 354.044
124700 289.555
124800 260.371
124900 470.446
125000 390.717
125100 285.078
125200 447.338
125300 291.576
125400 252.786
125500 276.879
125600 356.472
125700 287.359
125800 291.73
125900 409.942
126000 286.689
126100 249.513
126200 367.132
126300 359.171
126400 401.358
126500 388.317
126600 329.514
126700 400.758
126800 312.306
126900 318.891
127000 325.465
127100 345.22
127200 281.224
127300 417.7
127400 272.267
127500 360.822
127600 293.2
127700 397.141
127800 325.987
127900 335.178
128000 250.846
128100 283.058
128200 319.861
128300 291.991
128400 201.268
128500 338.138
128600 318.987
128700 298.974
128800 383.731
128900 380.784
129000 369.235
129100 314.657
129200 395.736
129300 369.538
129400 385.883
129500 242.493
129600 343.584
129700 253.261
129800 299.886
129900 259.253
130000 253.664
130100 319.67
130200 292.797
130300 280.202
130400 281.507
130500 367.828
130600 322.973
130700 223.018
130800 369.323
130900 292.275
131000 186.948
131100 345.876
131200 415.97
131300 246.418
131400 446.341
131500 299.558
131600 419.143
131700 288.855
131800 308.757
131900 296.742
132000 385.102
132100 363.629
132200 326.988
132300 337.009
132400 311.52
132500 355.409
132600 345.642
132700 365.82
132800 370.022
132900 348.709
133000 323.061
133100 326.374
133200 328.801
133300 319.831
133400 329.213
133500 313.532
133600 382.659
133700 318.338
133800 518.368
133900 326.343
134000 397.402
134100 382.192
134200 297.075
134300 318.614
134400 233.193
134500 391.345
134600 310.719
134700 294.014
134800 367.855
134900 341.891
135000 326.779
135100 391.769
135200 238.81
135300 420.809
135400 409.765
135500 348.019
135600 482.058
135700 368.503
135800 346.213
135900 361.44
136000 386.025
136100 316.678
136200 399.838
136300 347.087
136400 424.515
136500 349.439
136600 327.291
136700 358.295
136800 380.05
136900 337.022
137000 380.463
137100 427.248
137200 361.191
137300 402.538
137400 481.41
137500 381.193
137600 308.561
137700 321.57
137800 253.814
137900 350.631
138000 263.141
138100 458.72
138200 365.014
138300 392.429
138400 397.045
138500 500.479
138600 307.036
138700 337.158
138800 347.781
138900 393.302
139000 293.668
139100 384.437
139200 436.72
139300 346.18
139400 572.024
139500 437.413
139600 322.329
139700 416.954
139800 295.754
139900 472.688
140000 348.303
140100 296.869
140200 305.947
140300 341.704
140400 267.268
140500 298.298
140600 350.838
140700 252.602
140800 342.39
140900 418.647
141000 399.214
141100 345.68
141200 458.994
141300 363.554
141400 370.854
141500 324.268
141600 388.205
141700 341.109
141800 327.494
141900 318.465
142000 425.524
142100 363.445
142200 351.48
142300 332.339
142400 426.111
142500 278.018
142600 299.282
142700 432.6
142800 315.856
142900 275.298
143000 410.072
143100 337.724
143200 329.284
143300 391.638
143400 429.045
143500 358.083
143600 324.404
143700 293.631
143800 336.434
143900 239.254
144000 336.534
144100 278.028
144200 277.071
144300 295.28
144400 368.311
144500 308.533
144600 316.014
144700 384.942
144800 404.514
144900 398.826
145000 293.04
145100 366.507
145200 288.329
145300 314.677
145400 338.984
145500 310.54
145600 314.192
145700 266.012
145800 306.263
145900 256.059
146000 251.929
146100 327.307
146200 303.232
146300 359.536
146400 346.84
146500 449.107
146600 308.098
146700 341.976
146800 392.805
146900 284.868
147000 300.776
147100 408.155
147200 285.231
147300 379.975
147400 218.626
147500 454.928
147600 349.134
147700 359.55
147800 411.851
147900 394.925
148000 359.687
148100 323.969
148200 335.223
148300 422.203
148400 357.206
148500 278.481
148600 382.24
148700 306.413
148800 315.034
148900 512.639
149000 341.549
149100 398.472
149200 426.229
149300 327.216
149400 444.321
149500 388.386
149600 282.733
149700 394.29
149800 264.476
149900 420.666
150000 519.644
150100 426.963
150200 390.403
150300 405.309
150400 448.513
150500 315.391
150600 266.009
150700 370.675
150800 338.047
150900 282.359
151000 305.075
151100 414.789
151200 324.546
151300 242.641
151400 312.643
151500 301.773
151600 353.397
151700 265.112
151800 308.91
151900 448.101
152000 336.894
152100 307.582
152200 385.857
152300 315.887
152400 288.172
152500 413.99
152600 501.311
152700 268.771
152800 339.967
152900 490.032
153000 287.294
153100 314.04
153200 390.236
153300 348.879
153400 379.921
153500 440.841
153600 263.056
153700 369.864
153800 350.95
153900 317.953
154000 389.493
154100 359.176
154200 263.002
154300 263.458
154400 303.017
154500 324.731
154600 308.173
154700 350.686
154800 222.101
154900 294.089
155000 344.003
155100 284.441
155200 413.915
155300 343.531
155400 371.749
155500 357.788
155600 319.724
155700 256.374
155800 355.024
155900 230.97
156000 288.179
156100 380.301
156200 306.794
156300 389.253
156400 350.588
156500 364.75
156600 353.042
156700 301.006
156800 417.722
156900 274.006
157000 234.233
157100 522.096
157200 333.987
157300 379.075
157400 284.06
157500 270.944
157600 395.56
157700 295.563
157800 366.026
157900 375.744
158000 279.971
158100 309.327
158200 337.849
158300 384.267
158400 306.857
158500 293.551
158600 298.812
158700 155.272
158800 264.979
158900 286.76
159000 300.633
159100 243.341
159200 281.199
159300 215.899
159400 259.956
159500 276.613
159600 358.834
159700 329.16
159800 325.373
159900 332.625
160000 302.522
160100 316.277
160200 339.113
160300 238.079
160400 282.646
160500 201.98
160600 367.629
160700 237.495
160800 359.332
160900 234.116
161000 310.288
161100 242.239
161200 306.048
161300 234.516
161400 259.078
161500 290.522
161600 226.261
161700 319.136
161800 219.203
161900 307.639
162000 303.364
162100 262.211
162200 317.157
162300 302.191
162400 271.939
162500 307.709
162600 271.764
162700 170.532
162800 207.54
162900 248.376
163000 249.924
163100 242.324
163200 339.143
163300 292.845
163400 284.912
163500 291.132
163600 295.211
163700 183.871
163800 275.72
163900 278.623
164000 310.529
164100 322.416
164200 326.953
164300 260.326
164400 321.038
164500 318.687
164600 313.125
164700 368.839
164800 310.726
164900 319.551
165000 390.854
165100 212.332
165200 318.589
165300 322.141
165400 280.816
165500 220.745
165600 247.762
165700 247.71
165800 214.269
165900 199.881
166000 265.301
166100 304.44
166200 247.49
166300 387.685
166400 319.035
166500 321.281
166600 284.549
166700 311.174
166800 336.61
166900 217.028
167000 279.909
167100 292.232
167200 289.728
167300 302.331
167400 287.467
167500 314.631
167600 313.34
167700 373.518
167800 266.92
167900 501.654
168000 258.255
168100 405.745
168200 240.562
168300 311.16
168400 222.834
168500 310.988
168600 212.424
168700 337.053
168800 291.688
168900 282.52
169000 372.98
169100 237.861
169200 315.07
169300 328.885
169400 302.943
169500 367.635
169600 315.161
169700 340.781
169800 386.484
169900 229.441
170000 362.019
170100 273.226
170200 236.42
170300 284.999
170400 258.25
170500 284.982
170600 300.653
170700 245.366
170800 338.127
170900 333.24
171000 287.354
171100 344.36
171200 301.651
171300 290.256
171400 297.226
171500 322.789
171600 367.685
171700 376.488
171800 308.423
171900 438.634
172000 305.629
172100 330.858
172200 276.798
172300 400.752
172400 219.794
172500 374.923
172600 312.093
172700 362.951
172800 258.831
172900 394.631
173000 328.726
173100 334.466
173200 315.552
173300 203.707
173400 252.281
173500 232.818
173600 343.425
173700 241.254
173800 331.159
173900 306.134
174000 299.472
174100 335.848
174200 325.968
174300 325.732
174400 395.366
174500 262.245
174600 287.077
174700 368.82
174800 304.715
174900 282.674
175000 294.807
175100 280.238
175200 273.904
175300 258.369
175400 258.463
175500 251.611
175600 295.915
175700 256.143
175800 297.484
175900 448.254
176000 286.435
176100 342.114
176200 341.985
176300 261.694
176400 279.719
176500 328.14
176600 260.979
176700 457.747
176800 332.091
176900 375.59
177000 380.235
177100 324.468
177200 353.15
177300 271.416
177400 325.175
177500 238.451
177600 233.172
177700 285.144
177800 297.475
177900 334.763
178000 383.519
178100 295.423
178200 365.685
178300 313.922
178400 240.317
178500 310.127
178600 236.174
178700 216.811
178800 307.944
178900 212.982
179000 292.215
179100 205.467
179200 270.076
179300 263.298
179400 303.645
179500 383.9
179600 359.607
179700 321.182
179800 291.911
179900 329.158
180000 251.259
180100 262.86
180200 318.234
180300 263.053
180400 201.871
180500 280.121
180600 280.751
180700 309.389
180800 363.975
180900 336.318
181000 346.652
181100 341.97
181200 266.587
181300 305.302
181400 287.841
181500 248.794
181600 333.117
181700 180.174
181800 358.37
181900 274.674
182000 289.062
182100 239.318
182200 399.561
182300 334.116
182400 327.289
182500 439.89
182600 362.143
182700 277.092
182800 294.293
182900 313.311
183000 309.812
183100 214.213
183200 324.735
183300 231.277
183400 277.091
183500 310.546
183600 224.754
183700 211.528
183800 245.179
183900 229.505
184000 224.138
184100 243.52
184200 259.862
184300 207.984
184400 300.001
184500 232.717
184600 358.706
184700 191.705
184800 312.807
184900 248.481
185000 292.723
185100 209.867
185200 274.854
185300 315.011
185400 159.133
185500 274.742
185600 267.279
185700 253.483
185800 282.27
185900 356.75
186000 321.473
186100 257.924
186200 339.467
186300 286.879
186400 226.59
186500 206.207
186600 352.377
186700 250.737
186800 272.72
186900 286.616
187000 424.765
187100 265.96
187200 284.418
187300 430.315
187400 334.947
187500 305.429
187600 346.682
187700 363.92
187800 252.313
187900 385.908
188000 383.309
188100 398.814
188200 245.607
188300 330.278
188400 275.46
188500 244.224
188600 456.062
188700 257.644
188800 275.829
188900 283.448
189000 242.248
189100 332.654
189200 338.219
189300 293.423
189400 395.451
189500 313.91
189600 330.638
189700 279.597
189800 396.222
189900 171.417
190000 291.794
190100 294.889
190200 270.53
190300 264.274
190400 317.919
190500 261.117
190600 272.682
190700 384.474
190800 300.176
190900 314.724
191000 268.172
191100 341.08
191200 210.294
191300 239.03
191400 234.265
191500 255.513
191600 211.381
191700 322.695
191800 278.425
191900 348.496
192000 323.053
192100 375.266
192200 363.707
192300 311.811
192400 259.877
192500 291.241
192600 245.593
192700 309.998
192800 256.168
192900 295.853
193000 242.427
193100 193.908
193200 248.433
193300 268.956
193400 268.458
193500 302.131
193600 223.102
193700 279.883
193800 288.605
193900 256.824
194000 278.139
194100 297.816
194200 303.149
194300 275.729
194400 291.303
194500 229.47
194600 398.084
194700 203.888
194800 415.632
194900 353.435
195000 327.558
195100 267.316
195200 374.12
195300 340.348
195400 382.068
195500 322.227
195600 388.787
195700 289.42
195800 261.146
195900 343.678
196000 231.894
196100 315.548
196200 330.565
196300 277.476
196400 266.413
196500 237.547
196600 276.998
196700 289.089
196800 274.226
196900 291.947
197000 172.973
197100 193.528
197200 218.589
197300 249.853
197400 235.116
197500 302.839
197600 303.177
197700 310.872
197800 323.753
197900 323.836
198000 419.995
198100 300.38
198200 378.863
198300 375.632
198400 243.547
198500 370.442
198600 319.325
198700 288.531
198800 230.97
198900 250.208
199000 296.747
199100 310.966
