,Planar,Macroscopic
0,5.805748488954043,5.760592410540254
1,6.117897186073741,5.8508831975228945
2,6.3814889900787195,5.941173986846908
3,6.556929803852136,6.031464721502388
4,6.618365614886899,6.121755458396583
5,6.6183445830389855,6.212046139502603
6,6.618365418220284,6.302336824707406
7,6.618344258096974,6.389215512641475
8,6.618365072120306,6.466346331836418
9,6.618343806746475,6.5288342639528745
10,6.618364642582494,6.573979448445312
11,6.618343259826689,6.601781825337941
12,6.61836409574046,6.6149413739289535
13,6.618342598085783,6.6183529915695285
14,6.618363452904603,6.618352671235435
15,6.618341835203531,6.618352294251604
16,6.618362689245233,6.618351922747007
17,6.618340955494371,6.618351495463155
18,6.618361809817917,6.618351074756784
19,6.618339970141071,6.6183505955252055
20,6.618360864716952,6.618350123480734
21,6.618338921382503,6.6183495945000095
22,6.618359848873218,6.618349073914565
23,6.618337797330028,6.618348495355794
24,6.61835873113755,6.618347924654862
25,6.618336566987615,6.6183472956783485
26,6.618357499405652,6.618346674931079
27,6.61833518057806,6.618345993693028
28,6.618356145781991,6.6183453208021605
29,6.618333738173648,6.618344585084793
30,6.618354725202481,6.618343855966941
31,6.618332184027887,6.618343063098575
32,6.6183531802878095,6.618342277746013
33,6.6183305136262955,6.6183414288667635
34,6.618351515794373,6.618340589654421
35,6.618328693209455,6.618339685435502
36,6.618349697782319,6.6183387912005465
37,6.6183267272284425,6.618337831200187
38,6.618347740595629,6.618336879403396
39,6.618324649751919,6.618335858096916
40,6.618345712527112,6.618334845364008
41,6.618322517503525,6.6183337623371505
42,6.618343625315374,6.618332688427995
43,6.618320291047052,6.618331542190111
44,6.618341403176448,6.618330405607716
45,6.618317900571605,6.618329194765126
46,6.618339013439723,6.61832799380591
47,6.618315354657029,6.618326716568197
48,6.618336496010132,6.618325447488075
49,6.61831268954446,6.618324097475841
50,6.618333849923019,6.618322754147702
51,6.6183098813443735,6.618321324524447
52,6.618331057311269,6.61831989969399
53,6.618306898042813,6.618318383790113
54,6.618328080516447,6.618316869529722
55,6.618303736949621,6.618315258066996
56,6.61832489715341,6.618313643789074
57,6.618300349531705,6.6183119208044605
58,6.618321532620597,6.618310186203294
59,6.618296784284949,6.618308329864247
60,6.618317978367165,6.6183064507280065
61,6.618293004777254,6.618304430800435
62,6.618314146489425,6.618302370783608
63,6.618288894242544,6.618300145650974
64,6.618309956437122,6.618297854227937
65,6.618284340934,6.618295360890908
66,6.618305273189131,6.618292766215391
67,6.6182792754416075,6.61828992011576
68,6.618300025470685,6.618286919432208
69,6.618273522648077,6.618283598645939
70,6.618293977008391,6.618280047523408
71,6.6182668456553975,6.618276079413911
72,6.618286834901782,6.618271773483947
73,6.61825885688307,6.61826691092391
74,6.61827819299411,6.618261553042718
75,6.618249119738383,6.618255443768016
76,6.618267520316648,6.618248616472631
77,6.618237010132102,6.618240760341511
78,6.618254058161609,6.618231863738167
79,6.618221578806314,6.618221540593527
80,6.618236639750071,6.618209711654276
81,6.618201368161877,6.618195882614028
82,6.618213514575666,6.618179874245632
83,6.618174373989354,6.618161046006152
84,6.618182381872213,6.618139072754765
85,6.618137865081445,6.61811310602873
86,6.6181398866104875,6.618082596778141
87,6.618087706044562,6.618046389661905
88,6.618081056101864,6.6180036054465905
89,6.618017922930947,6.617952651350026
90,6.617998684270641,6.617892171891427
91,6.6179199485724425,6.617819957095463
92,6.617882674469131,6.617733951159328
93,6.6177817186697485,6.6176310401327925
94,6.617718353806058,6.617508120877533
95,6.617585282039865,6.617360742589686
96,6.617483942285963,6.6171842523614846
97,6.6173044050681415,6.616972263647749
98,6.617148009495291,6.6167178595015566
99,6.616901501834512,6.616411838980387
