,Planar,Macroscopic
0,5.416105488106859,5.302639868376737
1,5.182568461183949,5.160115123371723
2,4.881000165451626,5.027779112408859
3,4.56275454741548,4.906413481107383
4,4.283815253323131,4.798767472544816
5,4.079377886572543,4.708998330173332
6,3.9688189338378823,4.640965782485616
7,3.946045192198616,4.595136393145095
8,3.989819140584429,4.568902689261975
9,4.07408283788663,4.557873485442534
10,4.165753091019121,4.558743015594255
11,4.254846639779871,4.570952015937793
12,4.361451197334639,4.596050354048773
13,4.51992755833918,4.635074416551965
14,4.744941656423083,4.686443691774407
15,5.002371105411411,4.7459226802139085
16,5.230081818267881,4.807563726461877
17,5.377961764829299,4.865705233625227
18,5.4317570308378285,4.915464178177633
19,5.402330467367641,4.954076633158766
20,5.332770251449246,4.9820111236369575
21,5.2651876724729165,5.002295203462858
22,5.2084622073271145,5.017996571091761
23,5.149999678483559,5.029367946173208
24,5.078357766301329,5.034144916448385
25,4.992592321138919,5.030477446731829
26,4.885480142527738,5.019511645350039
27,4.769107027547007,5.0058321189509325
28,4.6685739196265805,4.994805928644293
29,4.6199600766460645,4.991241145640696
30,4.644075814654865,4.9979635886304115
31,4.724612309805259,5.015741904333774
32,4.830927121376256,5.044473649983259
33,4.936356650513398,5.084175594063891
34,5.032697393395649,5.1348441657184285
35,5.131730289645405,5.196084056282723
36,5.233285605318344,5.266285992006495
37,5.338164373302878,5.3427407464624155
38,5.4537742252641355,5.422237121742942
39,5.5851973551334195,5.500627748256713
40,5.725633629017843,5.5740895157687085
41,5.8646346719349305,5.640704836007569
42,5.990392056083014,5.699241032867209
43,6.094910351296225,5.748626097031006
44,6.149114985555621,5.786959333612651
45,6.145292607753594,5.810552715067718
46,6.099508674676078,5.816489088495627
47,6.030991353893926,5.804375779926665
48,5.96638762987078,5.775693238632889
49,5.923688074104778,5.732515858863818
50,5.884578664849756,5.6776501458612705
51,5.825287805461735,5.613077018479296
52,5.722695651865244,5.5397377394680225
53,5.556411155836608,5.458274200637566
54,5.340140327020694,5.371460118213043
55,5.120124819061583,5.284062758112284
56,4.93748848197614,5.201962514250286
57,4.808004519290148,5.1303256674751765
58,4.738050794972007,5.071424737899988
59,4.702318379059377,5.024613222705939
60,4.670285033880088,4.988583746291613
61,4.628566652348015,4.962953231198835
62,4.586461501914218,4.949065209182598
63,4.572140125939941,4.949627412615886
64,4.6217042851601144,4.9674892361327
65,4.741528111941963,5.003544066820819
66,4.906170897517379,5.055971826012654
67,5.08108080061189,5.120687285025557
68,5.236048089391889,5.191334561209574
69,5.36393853379173,5.26252061578818
70,5.4727112555730155,5.331573095841181
71,5.56653081763576,5.398623588290967
72,5.66165315032335,5.464106929384241
73,5.769111771447725,5.526981652416551
74,5.881188147429173,5.583871262965167
75,5.972882781522411,5.630560532619007
76,6.009701766284292,5.663684960283355
77,5.983667361474275,5.681583743263843
78,5.913229674834113,5.68461958984861
79,5.83547551644415,5.6733179657309325
80,5.765161641593162,5.647761588935452
81,5.703885140521515,5.607568090208772
82,5.6457172750352305,5.550275151760696
83,5.5819349657110635,5.472735799571718
84,5.5024105954756335,5.373123443827588
85,5.403258894260681,5.25252532380366
86,5.290693327917677,5.1154198164251135
87,5.160509299673563,4.968025433220493
88,5.01269647325438,4.815466937837181
