,Planar,Macroscopic
0,4.8429352790395095,4.975115625868762
1,3.9288694527278865,4.710738933509459
2,3.157133977816527,4.446362293611005
3,2.64335629909526,4.1819855504474805
4,2.4635454186717136,3.9176088598440435
5,2.463529519710665,3.653232064883702
6,2.4635452808848215,3.388855324070614
7,2.4635291567317616,3.1344688444233504
8,2.4635449903411493,2.9086247520892425
9,2.463528656665944,2.7256556129669853
10,2.463544613651978,2.593467099821138
11,2.4635280761231866,2.512059055259383
12,2.463544145720071,2.473526119903315
13,2.4635273994325924,2.463535412883531
14,2.4635435756666477,2.463535123416471
15,2.463526618218682,2.4635347307143762
16,2.463542881664264,2.463534391459861
17,2.4635256912430683,2.4635339490465147
18,2.4635420424142573,2.463533561295034
19,2.4635246506163044,2.463533068919271
20,2.4635411414072914,2.463532630379172
21,2.4635235727391525,2.4635320884625753
22,2.4635402082646483,2.463531600974528
23,2.4635224510729534,2.4635310102096275
24,2.463539174303544,2.463530473497617
25,2.463521193291536,2.4635298337638107
26,2.4635380108144966,2.4635292482804205
27,2.463519793902213,2.4635285585986297
28,2.463536719930189,2.463527922582522
29,2.463518321624445,2.463527181369871
30,2.463535370935215,2.4635264916801916
31,2.463516765664388,2.463525696532729
32,2.463533914850459,2.4635249528821643
33,2.4635151030101654,2.4635241039277394
34,2.4635323429632376,2.463523307826841
35,2.463513276970827,2.4635224061502723
36,2.4635305941243244,2.4635215558419055
37,2.4635113087885943,2.463520600341756
38,2.4635287269930526,2.4635196949059597
39,2.463509260084834,2.463518682566942
40,2.46352682255448,2.463517720334485
41,2.4635071698933033,2.463516651569341
42,2.4635248444873636,2.463515632706612
43,2.463504963113312,2.4635145066600366
44,2.463522705263886,2.4635134291957406
45,2.463502594899529,2.463512244540729
46,2.463520422085857,2.463511108147521
47,2.4635000995221357,2.4635098644707067
48,2.46351805075098,2.463508667306441
49,2.4634975278917968,2.463507360028039
50,2.463515575321336,2.4635060973304177
51,2.4634948341718035,2.4635047239971164
52,2.463512948605912,2.4635033939995172
53,2.4634919531806303,2.463501953234633
54,2.463510139046571,2.463500554728167
55,2.463488922605943,2.4634990439762667
56,2.463507178036276,2.463497572857498
57,2.4634857290735988,2.463495985122176
58,2.4635040939972876,2.4634944312294405
59,2.4634824498938803,2.4634927573235084
60,2.4635009045305862,2.463491111943183
61,2.4634790293453874,2.463489340156782
62,2.463497532147507,2.4634875903400326
63,2.463475401365309,2.4634857076181964
64,2.4634939419480313,2.4634838361155666
65,2.463471520286325,2.4634818187393956
66,2.463490080681743,2.463479798157599
67,2.4634673975850196,2.463477615780258
68,2.463485958475477,2.46347540862952
69,2.463462942016589,2.463473016241956
70,2.4634814519044235,2.463470571750036
71,2.463458064187584,2.46346791138466
72,2.463476451999244,2.463465161206795
73,2.4634526098348557,2.4634621498231155
74,2.463470807563944,2.4634589932827415
75,2.463446446281461,2.4634555126359134
76,2.4634643652839965,2.463451810652378
77,2.46343938691773,2.4634476958707427
78,2.4634569036760263,2.4634432539200315
79,2.463431142768607,2.4634382743830248
80,2.4634480289459386,2.463432815827568
81,2.463421196459084,2.463426639428253
82,2.463437124221298,2.463419767202232
83,2.4634088686434157,2.4634119215239245
84,2.4634234449781154,2.4634030747238382
85,2.4633933315155785,2.463392893712432
86,2.463406003362674,2.463381277945033
87,2.4633733103504833,2.463367809459942
88,2.4633831979061913,2.463352282458982
89,2.4633468889999257,2.463334157358109
90,2.4633527519308656,2.463313080247711
91,2.463311387625313,2.463288341076991
92,2.4633115651623974,2.4632593761019352
93,2.4632631880761315,2.4632252281391582
94,2.463255281470815,2.4631850274146303
95,2.4631969541860923,2.463137445267483
96,2.463177417658739,2.463081161265391
97,2.4631048909528928,2.4630143165819187
98,2.4630686409587796,2.4629349521519965
99,2.4629758913861206,2.46284044634379
100,2.4629157546703,2.462727915638623
101,2.4627942053134393,2.4625936233159864
102,2.4626998319366136,2.4624333241316645
103,2.46253685286693,2.4622416233575795
104,2.4623928913250186,2.4620122653922762
105,2.4621701060479757,2.461737431593104
106,2.4619546381675934,2.461407941085816
107,2.4616457844522013,2.4610124385165877
108,2.4613271992378563,2.460537458404933
109,2.4608941258178536,2.459966415036627
110,2.4604261798446023,2.4592794541919036
111,2.4598125741426,2.4584521606358263
112,2.459126838095356,2.4574551422124826
113,2.4582499458010014,2.45625233972448
114,2.4572465885275454,2.4548002182098525
115,2.4559858447067864,2.453045424111075
116,2.4545189989489926,2.450923337058331
117,2.452697110756624,2.4483546686188054
118,2.450550459465277,2.445243064014222
119,2.447902921304045,2.4414701287872678
120,2.4447535003164296,2.4368917552090927
121,2.440886408082885,2.4313308677842045
122,2.4362547040617244,2.4245719882524424
123,2.4305838122699814,2.4163503642372315
124,2.423757071218204,2.4063440453970513
125,2.415409752540731,2.3941571672916293
126,2.4053183163553538,2.3793006300394017
127,2.3929812917326654,2.3611852827724844
128,2.378015455437461,2.339256172650345
129,2.3597166004946093,2.3130672797801073
130,2.3374670065236405,2.2823713016473532
131,2.3102607135272066,2.2470703493262167
132,2.2771328494043037,2.20625421328581
133,2.236622038809191,2.1585976586480715
134,2.1871013284088985,2.1032537137785976
135,2.126620859952104,2.040437818218139
136,2.0558264772667623,1.9714253795075796
137,1.9765028496397703,1.898132132542412
138,1.8922258939268657,1.8225275679698418
139,1.8054692663024319,1.746108554682705
140,1.7015642553343946,1.6695849824508682
141,1.5727658287906874,1.5929771180031052
142,1.4275660635676761,1.5161304347264044
143,1.2847236324524742,1.4383607853493272
144,1.1630944195652935,1.3586213610341042
145,1.0737028463596479,1.2765279885633882
146,1.0171332931311947,1.1919594876250699
147,0.984174361326142,1.1038840408410706
148,0.9600427063505799,1.0105039945560472
149,0.9313191534674751,0.9100913176187171
150,0.8938925504236886,0.801702626236149
151,0.8367683500217986,0.685036085914138
152,0.7517916907348838,0.5606998977543773
153,0.6489401554792192,0.42910515353315976
154,0.5335934603770306,0.29068661818819647
155,0.39114480752778424,0.14622666364777911
156,0.2113850607964435,-0.004426787814232681
157,-0.001958918569505848,-0.16199692708481628
158,-0.24943218955183016,-0.32605549078660523
159,-0.5272318970055108,-0.49443464212424815
160,-0.810485323308016,-0.6637262297791933
161,-1.083981763529442,-0.8294007265127026
162,-1.328439216644046,-0.9859933898720676
163,-1.5265763353678665,-1.1293543198505718
164,-1.6946288331850152,-1.2580089146971303
165,-1.8520881455443632,-1.3713933465493264
166,-1.9930114402816221,-1.468033688452043
167,-2.099505570610097,-1.5454320154130052
168,-2.1533560273653247,-1.6002190835970338
169,-2.1453725911813666,-1.6283148889031116
170,-2.066876249733688,-1.6265986261247025
171,-1.9315565841338576,-1.594118583554188
172,-1.7821892468610214,-1.533542209509514
173,-1.6497749658117475,-1.4514044920735767
174,-1.5281410934524502,-1.3544702762488428
175,-1.3951288038668286,-1.2466925714350428
176,-1.235599416864344,-1.129118616733474
177,-1.0329563925149128,-1.0021400672412248
178,-0.7795925932966481,-0.8671475531964306
179,-0.4993409972601839,-0.7267070367113575
180,-0.23806448383991222,-0.5853448497875372
181,-0.0480974215209976,-0.4477182827058669
182,0.050187051660195096,-0.3165517933114745
183,0.08791054110403819,-0.192807046508764
184,0.12331974434661798,-0.07705877213717999
185,0.1861083202503902,0.03003980107005857
186,0.2765092254409691,0.12852542061051034
187,0.38255670554994536,0.21814363577022164
188,0.4776431148950771,0.2979365649695426
189,0.5457216233362077,0.3671717372571688
190,0.5788075622380404,0.42545149683566374
191,0.5776304766370436,0.47368590294786256
192,0.5553278452360626,0.5143688531332324
193,0.5326455138634661,0.5498664536406145
194,0.5371417348637871,0.5804917809702251
195,0.5801714803598903,0.6059880299330203
196,0.6566801322911294,0.6268709782033662
197,0.7468921039170885,0.6430920750849476
198,0.810971188572997,0.653869446982429
199,0.8201218884985815,0.6581612451089287
200,0.7824801549968524,0.6546736975588279
201,0.7268673502369152,0.6425396631864518
202,0.6745756362796097,0.6226119776988207
203,0.6450408015807024,0.5960444477723386
204,0.6524022943071952,0.5624381260335949
205,0.6745364494184105,0.5208393188288121
206,0.6716358090497433,0.4704442296151579
207,0.6229739896132019,0.41118676246481806
208,0.5160317063362266,0.34523006791458655
209,0.35921785793427347,0.2772708542263003
210,0.19662950645870242,0.21303764579719953
211,0.05442997518678674,0.1569211880694028
212,-0.06777205643359956,0.11174009005250052
213,-0.168607049326199,0.07879105269796176
214,-0.25043147355464573,0.05785638594276437
215,-0.3197423047890299,0.04915131016433879
216,-0.37624931333116973,0.054440206640041615
217,-0.4031439578905692,0.07525341388173377
218,-0.37371759672696236,0.11198149025115936
219,-0.28322888886342557,0.16345735785450755
220,-0.13868412802463262,0.22689327467949674
221,0.05195812919900487,0.2979843401091608
222,0.27557829271364226,0.37231238920288945
223,0.5178450854067507,0.4468970604327099
224,0.7668359456123938,0.5198696159368273
225,0.9976117199636608,0.5905634953053758
226,1.177137080985887,0.6591690292837955
227,1.2857834747945411,0.7245928809628889
228,1.338476009308508,0.78390558445015
229,1.3340691529207407,0.834301632297994
230,1.2701328272535162,0.8742288361575568
231,1.1739170328105677,0.9034020004506732
232,1.0630745255194705,0.9224961308470784
233,0.9527475238448407,0.9325143813339456
234,0.8586502982803855,0.9339736923761931
235,0.7744853723331097,0.9275763225148904
236,0.6939110660437395,0.9153963313002988
237,0.6238999723977672,0.9003394426957736
238,0.5800055414474968,0.8827859030596401
239,0.5770750864750991,0.8628819990802554
240,0.6192726398489353,0.8418699159289011
241,0.6981735941703614,0.820520135750014
242,0.7931035443728472,0.7992252717184495
243,0.882459062460213,0.7774959208041621
244,0.957897239123236,0.7541770268552724
245,1.0147594799130892,0.728579965237522
246,1.0225122958581048,0.7007377112171035
247,0.9757988812918185,0.6709005366286488
248,0.8919153305291387,0.6382402938204328
249,0.7896209895905998,0.5997953732266798
250,0.6797669729513071,0.5520900196891333
251,0.5616192073876668,0.49262633111018617
252,0.43891020720037205,0.42129505632263176
253,0.31373826321360043,0.33877277702704683
254,0.19275049367620722,0.24441113467489378
255,0.08683082980558374,0.13626914579019966
256,-0.007878829100391276,0.013217493317461816
257,-0.11493348421245403,-0.12410563128286088
258,-0.23942372382690189,-0.27396270765061037
259,-0.37217280025068794,-0.4343731564894827
260,-0.49085940180313165,-0.6025923315521956
261,-0.6029419648603146,-0.7748699165628241
262,-0.7406123232155186,-0.9469967380032861
263,-0.9317963200114058,-1.1138377602212235
264,-1.1924174486511763,-1.269621080481195
265,-1.49601736151399,-1.4087706963247346
266,-1.8055120440903514,-1.5258620090283093
267,-2.097767089509102,-1.6150672417775833
268,-2.348178178177526,-1.6714081849370679
269,-2.5393773228036496,-1.6918387099838161
270,-2.6593725787279436,-1.677058621619243
271,-2.6894001367092724,-1.629322564135223
272,-2.611349271003279,-1.5494843187329388
273,-2.4178622553781333,-1.4357276433240669
274,-2.1155224577647314,-1.2849496141347119
275,-1.7206276736993826,-1.0962923873293922
276,-1.253560700697625,-0.8718600281421843
277,-0.7399222510921577,-0.6163586679119789
278,-0.22481781124081332,-0.33554417762126687
279,0.25630706985204643,-0.035218862033625564
280,0.6964760940255998,0.27907915160344643
281,1.115823837348284,0.6010893536289488
282,1.5215870767572146,0.9234820116857745
283,1.899812720981771,1.2386038388655285
284,2.2342704212793913,1.539205922058298
285,2.5012573946345915,1.8190312642365585
286,2.7064826470552905,2.0729796825402307
287,2.866478357773888,2.297315535636191
288,2.997991666739354,2.4906866254336086
289,3.106783499749768,2.653598057233029
290,3.191718574019584,2.786900593928672
291,3.2543306338574345,2.8902600719047196
292,3.2953150397051245,2.9628339294345785
293,3.316228485509308,3.0046423135141858
294,3.317510828768479,3.0166699675889412
295,3.298123104635134,3.0016135662243357
296,3.2558618051126955,2.9618097706129562
297,3.1887128422416176,2.8969725959835055
298,3.0959217545471716,2.803308359603888
299,2.9762944409171417,2.6746145942932755
300,2.827916512294671,2.5025185645841397
301,2.652363634414708,2.2774815208392782
302,2.4507681946249775,1.992469418972975
303,2.2302421700717074,1.6426371976768122
304,1.9900143260504488,1.2249159453218008
305,1.6994092144437742,0.7381293773776354
306,1.3120354119062392,0.18278958622287783
307,0.7902957241587456,-0.4391707170147551
308,0.0939900392551499,-1.1243677836408474
309,-0.7963361535500789,-1.8679670869440566
310,-1.8349027938883349,-2.663619076074057
311,-2.9807514978216263,-3.5038424324611617
312,-4.201471713621732,-4.3800933106913496
313,-5.464035118359841,-5.283342079480695
314,-6.740254435672942,-6.203745366129472
315,-8.006572616035776,-7.129226818082186
316,-9.23762544472249,-8.04470971066726
317,-10.408493018540618,-8.932845516512142
318,-11.49381929204534,-9.773978910004711
319,-12.471656780553177,-10.547547133635149
320,-13.321747613518392,-11.235825003460999
321,-14.028235668136519,-11.823916718532992
322,-14.57724483362754,-12.299418332216836
323,-14.959256920705064,-12.652727131500525
324,-15.166656654625083,-12.876921960214888
325,-15.196148781049134,-12.967773223351312
326,-15.046411043611107,-12.92395164720032
327,-14.72056417889794,-12.747172289975088
328,-14.223904450753652,-12.442189296761677
329,-13.566402369117514,-12.01666622496915
330,-12.760500759930888,-11.481043576281097
331,-11.823593505466244,-10.848399437102895
332,-10.77576135253147,-10.134886212308139
333,-9.641895352491403,-9.359002656928478
334,-8.44883707400469,-8.540924674402497
335,-7.226464588486377,-7.703695075143519
336,-6.004125414203991,-6.870817849814995
337,-4.812241488287634,-6.0641856753766605
338,-3.6805399371334557,-5.305907766261135
339,-2.640641162928891,-4.617535831259927
340,-1.7340067873219533,-4.017648131472939
341,-0.9933529238711634,-3.5220959997634633
342,-0.44125296915739787,-3.1440230653005394
343,-0.12601599438754987,-2.8931899251423414
344,-0.054620987697670986,-2.7758361916913756
345,-0.20118503900794144,-2.7948506362890746
346,-0.5749020866741886,-2.949832759771919
347,-1.1757075390957679,-3.2371278311574554
348,-1.9625221637651091,-3.64980654989886
349,-2.9036551346956956,-4.17776897209863
350,-3.970448532198847,-4.8072766419382695
351,-5.1268988296438325,-5.521740494381275
352,-6.336469871887297,-6.302389561805776
353,-7.5687245912449495,-7.127143308411373
354,-8.793803636895191,-7.972990432921224
355,-9.983552773227295,-8.818102821385631
356,-11.108756874478743,-9.639952085544156
357,-12.143964762524757,-10.416111577468644
358,-13.065144844435466,-11.12659620769863
359,-13.853702267845247,-11.753640776368222
360,-14.492936182798411,-12.281599681630901
361,-14.97158343328829,-12.697677161853944
362,-15.279869228874997,-12.992037005078323
363,-15.413208031367283,-13.157800718006058
364,-15.368188841527637,-13.191077463419962
365,-15.14657839373656,-13.091158555925738
366,-14.751245507904844,-12.860543454288198
367,-14.19045737074836,-12.504902277910547
368,-13.473708826927053,-12.032862483639555
369,-12.616293473658606,-11.455898212451219
370,-11.634947049926138,-10.788681726038547
371,-10.552471423944178,-10.048172808125026
372,-9.392785054345433,-9.251776708630464
373,-8.185012438331233,-8.420907704627417
374,-6.957685045003033,-7.579377519048852
375,-5.7424235877270595,-6.750935564889008
376,-4.568428547557656,-5.958830867529851
377,-3.4683453864551472,-5.229034483595707
378,-2.4830394273703336,-4.582170815593838
379,-1.6424229108449082,-4.034275975531859
380,-0.9447394379728918,-3.599599224441971
381,-0.4575659593124228,-3.2888465405881067
382,-0.22064550111347478,-3.1096429635118663
383,-0.23462321885937515,-3.066313309942736
384,-0.49336095544002206,-3.1600550841676114
385,-1.0541224599337584,-3.3885698920667213
386,-1.830162802893431,-3.7462704773258415
387,-2.7541863525429773,-4.224191930334218
388,-3.8107655303081187,-4.809731196916903
389,-4.958923114574632,-5.487498247583158
390,-6.167120666973115,-6.241253669540967
391,-7.405078674086903,-7.050326102841838
392,-8.645036981050785,-7.8912758648909715
393,-9.855690129911041,-8.740345957190113
394,-11.007039082221814,-9.573903085361042
395,-12.070931540605914,-10.365217473193955
396,-13.022746225858675,-11.092488153823114
397,-13.842229822837481,-11.738106229811827
398,-14.512337033213463,-12.285769589923039
399,-15.020869758728077,-12.722310119916271
400,-15.357741217997908,-13.037141730694627
401,-15.517884880243917,-13.22267781203367
402,-15.49738926251676,-13.274105976694663
403,-15.297781440926176,-13.190113292546956
404,-14.921035054218287,-12.972527864782622
405,-14.375311720339843,-12.626660153413479
406,-13.668706012309926,-12.160460000787754
407,-12.816652654452788,-11.584980186566042
408,-11.834089660983532,-10.913923631977376
409,-10.744728138189663,-10.164835429526711
410,-9.570743944948681,-9.3556460154685
411,-8.343821815252294,-8.50782240381011
412,-7.090501382463806,-7.64620779385012
413,-5.845312735961375,-6.792709787746464
414,-4.631143478595621,-5.969190030451685
415,-3.4835931668466897,-5.198217988478272
416,-2.433319050617423,-4.503178840769148
