# Time-averaged data for fix myat4
# TimeStep c_Twater
42300 330.373
42400 312.682
42500 348.259
42600 317.299
42700 347.303
42800 334.86
42900 352.359
43000 372.395
43100 360.593
43200 342.69
43300 330.66
43400 307.781
43500 347.483
43600 359.734
43700 320.83
43800 332.065
43900 303.97
44000 330.178
44100 341.715
44200 360.636
44300 361.692
44400 348.139
44500 348.694
44600 350.778
44700 346.64
44800 320.637
44900 301.587
45000 297.387
45100 324.346
45200 355.337
45300 348.707
45400 331.581
45500 331.593
45600 314.941
45700 303.666
45800 300.504
45900 339.172
46000 322.433
46100 334.671
46200 312.994
46300 304.398
46400 325.332
46500 336.779
46600 348.468
46700 373.921
46800 308.436
46900 312.905
47000 338.214
47100 330.901
47200 345.06
47300 311.513
47400 313.062
47500 310.643
47600 330.364
47700 315.877
47800 325.265
47900 337.836
48000 361.932
48100 353.822
48200 329.625
48300 322.171
48400 300.261
48500 298.649
48600 309.986
48700 370.722
48800 371.783
48900 359.823
49000 348.849
49100 345.193
49200 333.213
49300 308.254
49400 334.77
49500 324.986
49600 345.541
49700 313.046
49800 359.311
49900 358.691
50000 343.71
50100 357.165
50200 326.175
50300 348.892
50400 370.759
50500 335.523
50600 330.497
50700 327.406
50800 322.57
50900 332.912
51000 319.734
51100 308.821
51200 319.633
51300 309.073
51400 321.095
51500 294.856
51600 297.813
51700 299.648
51800 324.8
51900 299.028
52000 339.817
52100 336.292
52200 326.957
52300 329.067
52400 302.289
52500 355.126
52600 327.375
52700 352.671
52800 372.272
52900 359.348
53000 357.513
53100 304.288
53200 312.458
53300 313.928
53400 321.788
53500 318.88
53600 330.107
53700 336.954
53800 337.455
53900 323.414
54000 342.761
54100 346.551
54200 317.967
54300 358.513
54400 348.538
54500 342.744
54600 360.916
54700 335.709
54800 326.63
54900 307.598
55000 310.089
55100 306.083
55200 328.425
55300 309.506
55400 332.28
55500 346.737
55600 366.913
55700 303.87
55800 329.725
55900 303.465
56000 325.234
56100 337.347
56200 327.134
56300 293.098
56400 301.103
56500 334.136
56600 377.06
56700 357.959
56800 331.048
56900 331.059
57000 335.872
57100 339.762
57200 288.975
57300 283.836
57400 318.814
57500 350.673
57600 357.898
57700 324.744
57800 334.177
57900 365.081
58000 355.697
58100 326.807
58200 328.828
58300 309.696
58400 310.779
58500 333.834
58600 334.603
58700 372.462
58800 333.947
58900 360.821
59000 318.225
59100 357.305
59200 335.714
59300 322.285
59400 311.098
59500 331.476
59600 334.801
59700 322.886
59800 308.615
59900 289.349
60000 346.996
60100 319.669
60200 371.716
60300 339.036
60400 295.378
60500 330.213
60600 342.48
60700 336.886
60800 349.315
60900 309.747
61000 295.962
61100 289.449
61200 310.279
61300 294.473
61400 335.805
61500 334.809
61600 325.593
61700 343.808
61800 319.691
61900 330.713
62000 345.278
62100 355.151
62200 283.621
62300 288.142
62400 309.903
62500 301.879
62600 318.968
62700 362.635
62800 362.897
62900 344.751
63000 365.368
63100 356.173
63200 339.413
63300 347.162
63400 328.261
63500 334.103
63600 341.058
63700 330.804
63800 346.129
63900 342.912
64000 357.614
64100 344.914
64200 333.164
64300 303.688
64400 308.16
64500 310.652
64600 333.977
64700 339.152
64800 326.23
64900 340.562
65000 347.786
65100 358.586
65200 356.195
65300 306.082
65400 314.208
65500 302.828
65600 324.136
65700 333.019
65800 347.442
65900 340.107
66000 340.672
66100 338.962
66200 349.945
66300 368.378
66400 330.712
66500 310.172
66600 302.014
66700 292.568
66800 319.996
66900 303.697
67000 361.16
67100 325.584
67200 347.538
67300 326.957
67400 343.503
67500 326.136
67600 310.644
67700 342.172
67800 341.575
67900 327.526
68000 277.991
68100 301.536
68200 303.764
68300 331.144
68400 331.644
68500 353.292
68600 341.736
68700 322.485
68800 357.033
68900 327.796
69000 334.748
69100 288.774
69200 316.802
69300 297.466
69400 326.4
69500 344.067
69600 366.478
69700 336.047
69800 320.593
69900 302.325
70000 341.895
70100 311.603
70200 341.303
70300 351.431
70400 341.567
70500 368.816
70600 371.22
70700 351.801
70800 317.373
70900 350.23
71000 319.576
71100 323.403
71200 315.119
71300 347.981
71400 368.795
71500 318.59
71600 323.715
71700 334.994
71800 343.216
71900 314.071
72000 325.495
72100 319.455
72200 303.242
72300 323.306
72400 317.361
72500 332.534
72600 360.913
72700 364.384
72800 320.992
72900 348.148
73000 351.775
73100 343.623
73200 333.652
73300 318.461
73400 292.252
73500 303.994
73600 334.941
73700 319.94
73800 292.212
73900 326.813
74000 339.984
74100 335.469
74200 346.611
74300 328.577
74400 346.369
74500 343.739
74600 328.072
74700 360.434
74800 356.052
74900 337.972
75000 321.105
75100 336.794
75200 300.017
75300 295.721
75400 334.339
75500 322.515
75600 323.27
75700 358.837
75800 353.581
75900 320.492
76000 342.824
76100 344.429
76200 318.62
76300 319.657
76400 297.494
76500 301.951
76600 313.814
76700 331.92
76800 340.855
76900 330.359
77000 325.485
77100 315.856
77200 366.303
77300 322.991
77400 330.221
77500 346.904
77600 328.455
77700 364.76
77800 360.482
77900 313.826
78000 326.755
78100 300.233
78200 318.06
78300 312.247
78400 306.013
78500 339.267
78600 339.312
78700 364.891
78800 352.565
78900 297.006
79000 341.46
79100 378.803
79200 347.375
79300 326.366
79400 307.989
79500 323.388
79600 311.181
79700 311.493
79800 347.746
79900 337.798
80000 323.199
80100 341.155
80200 355.234
80300 362.34
80400 340.543
80500 368.222
80600 369.518
80700 360.893
80800 344.465
80900 368.551
81000 320.887
81100 323.201
81200 318.698
81300 301.755
81400 312.318
81500 320.394
81600 329.508
81700 316.271
81800 347.952
81900 376.714
82000 389.001
82100 313.187
82200 337.093
82300 351.175
82400 367.891
82500 324.16
82600 319.018
82700 332.075
82800 321.043
82900 287.183
83000 295.014
83100 275.237
83200 296.265
83300 282.206
83400 328.706
83500 309.164
83600 309.175
83700 325.945
83800 386.184
83900 307.46
84000 326.994
84100 316.528
84200 288.405
84300 354.893
84400 338.558
84500 318.513
84600 328.648
84700 337.409
84800 322.733
84900 318.317
85000 296.574
85100 322.606
85200 287.423
85300 279.679
85400 316.096
85500 332.978
85600 374.041
85700 341.918
85800 349.271
85900 336.315
86000 300.957
86100 313.835
86200 325.333
86300 332.669
86400 360.184
86500 374.077
86600 336.419
86700 323.646
86800 341.328
86900 339.537
87000 322.082
87100 320.365
87200 335.259
87300 292.679
87400 358.857
87500 315.002
87600 366.857
87700 329.912
87800 383.508
87900 335.792
88000 350.06
88100 328.545
88200 313.933
88300 320.273
88400 328.069
88500 317.458
88600 321.07
88700 335.697
88800 342.297
88900 323.473
89000 404.336
89100 373.2
89200 373.604
89300 368.556
89400 344.1
89500 320.821
89600 304.061
89700 331.879
89800 346.748
89900 299.525
90000 317.781
90100 305.815
90200 275.373
90300 327.194
90400 340.536
90500 368.292
90600 349.92
90700 356.06
90800 344.207
90900 347.857
91000 333.263
91100 326.353
91200 343.093
91300 335.493
91400 336.245
91500 349.06
91600 321.427
91700 316.904
91800 338.644
91900 295.664
92000 292.761
92100 292.102
92200 294.528
92300 296.922
92400 326.056
92500 300.073
92600 329.694
92700 342.951
92800 330.898
92900 355.408
93000 319.561
93100 360.853
93200 336.093
93300 326.41
93400 335.011
93500 335.934
93600 335.701
93700 328.52
93800 320.948
93900 320.803
94000 305.203
94100 331.795
94200 256.845
94300 296.738
94400 330.314
94500 360.011
94600 321.917
94700 308.102
94800 312.154
94900 319.283
95000 340.784
95100 358.34
95200 316.634
95300 286.621
95400 321.065
95500 293.585
95600 325.963
95700 308.218
95800 325.278
95900 336.955
96000 325.414
96100 366.61
96200 345.753
96300 346.533
96400 303.247
96500 337.697
96600 283.704
96700 305.473
96800 333.966
96900 337.889
97000 328.854
97100 348.839
97200 352.898
97300 339.533
97400 317.052
97500 344.358
97600 313.801
97700 336.054
97800 323.578
97900 309.037
98000 283.698
98100 304.952
98200 296.783
98300 319.97
98400 359.412
98500 319.352
98600 344.779
98700 343.145
98800 342.021
98900 341.586
99000 315.431
99100 320.063
99200 294.497
99300 299.248
99400 312.005
99500 295.774
99600 300.31
99700 273.621
99800 345.078
99900 333.322
100000 364.432
100100 356.625
100200 321.395
100300 316.522
100400 327.495
100500 275.839
100600 308.448
100700 290.821
100800 329.768
100900 314.424
101000 338.942
101100 325.533
101200 343.082
101300 321.31
101400 359.856
101500 329.644
101600 310.155
101700 289.802
101800 296.586
101900 301.691
102000 338.113
102100 318.112
102200 301.586
102300 344.218
102400 336.774
102500 327.461
102600 320.71
102700 317.712
102800 318.165
102900 307.242
103000 315.612
103100 334.857
103200 320.149
103300 339.485
103400 317.885
103500 298.819
103600 333.08
103700 320.685
103800 345.065
103900 308.132
104000 298.951
104100 331.288
104200 314.914
104300 298.78
104400 318.939
104500 347.057
104600 372.996
104700 332.089
104800 301.384
104900 299.664
105000 315.79
105100 353.628
105200 370.338
105300 346.371
105400 332.692
105500 302.112
105600 334.551
105700 325.771
105800 327.336
105900 309.255
106000 277.063
106100 305.665
106200 342.568
106300 314.617
106400 312.193
106500 332.811
106600 323.777
106700 363.007
106800 320.514
106900 376.544
107000 358.658
107100 342.46
107200 325.633
107300 347.06
107400 336.454
107500 319.935
107600 329.611
107700 325.924
107800 330.331
107900 364.605
108000 364.224
108100 353.201
108200 352.203
108300 334.767
108400 350.866
108500 309.465
108600 299.99
108700 326.352
108800 325.018
108900 327.965
109000 321.081
109100 367.225
109200 372.823
109300 352.853
109400 320.739
109500 327.731
109600 322.296
109700 313.321
109800 326.188
109900 339.927
110000 321.233
110100 326.861
110200 316.413
110300 330.498
110400 356.171
110500 327.229
110600 335.912
110700 338.023
110800 333.945
110900 335.603
111000 332.358
111100 350.211
111200 326.797
111300 340.793
111400 364.753
111500 327.19
111600 332.214
111700 340.948
111800 313.313
111900 315.917
112000 264.355
112100 290.97
112200 297.805
112300 316.108
112400 296.956
112500 338.259
112600 329.483
112700 314.597
112800 348.897
112900 349.233
113000 315.631
113100 329.925
113200 298.95
113300 288.584
113400 327.027
113500 328.561
113600 313.912
113700 322.125
113800 313.909
113900 329.698
114000 326.416
114100 320.541
114200 318.81
114300 324.99
114400 302.843
114500 331.362
114600 322.088
114700 290.398
114800 304.218
114900 281.243
115000 289.775
115100 351.226
115200 340.112
115300 323.413
115400 342.82
115500 356.398
115600 325.48
115700 295.438
115800 287.627
115900 297.654
116000 279.24
116100 317.168
116200 359.305
116300 356.564
116400 327.407
116500 316.598
116600 320.552
116700 343.903
116800 304.551
116900 339.075
117000 341.054
117100 273.277
117200 324.011
117300 307.356
117400 321.767
117500 334.099
117600 336.914
117700 346.875
117800 324.629
117900 304.766
118000 330.853
118100 348.625
118200 327.65
118300 358.559
118400 345.295
118500 334.557
118600 375.803
118700 373.29
118800 361.094
118900 321.21
119000 324.521
119100 315.543
119200 339.123
119300 341.788
119400 317.438
119500 325.833
119600 309.337
119700 320.935
119800 299.498
119900 288.679
120000 297.943
120100 336.057
120200 321.514
120300 327.222
120400 359.103
120500 304.681
120600 356.15
120700 306.931
120800 315.109
120900 291.836
121000 299.02
121100 262.648
121200 313.882
121300 351.255
121400 333.177
121500 358.282
121600 334.096
121700 338.687
121800 302.708
121900 341.401
122000 314.443
122100 309.663
122200 351.079
122300 312.284
122400 315.427
122500 357.71
122600 326.724
122700 365.37
122800 360.154
122900 310.352
123000 303.925
123100 332.182
123200 311.949
123300 323.286
123400 323.73
123500 324.525
123600 342.055
123700 343.836
123800 336.853
123900 325.091
124000 328.767
124100 344.524
124200 331.682
124300 341.591
124400 345.279
124500 290.09
124600 338.623
124700 345.58
124800 338.31
124900 314.83
125000 315.171
125100 332.995
125200 345.023
125300 344.3
125400 334.564
125500 357.913
125600 362.861
125700 375.082
125800 371.682
125900 350.53
126000 312.012
126100 296.308
126200 353.895
126300 327.369
126400 325.618
126500 325.864
126600 328.209
126700 311.683
126800 333.788
126900 312.19
127000 347.068
127100 341.399
127200 306.895
127300 342.326
127400 313.653
127500 298.406
127600 328.029
127700 322.04
127800 353.956
127900 354.962
128000 337.169
128100 337.476
128200 290.789
128300 328.939
128400 295.871
128500 335.972
128600 371.559
128700 348.878
128800 397.583
128900 348.245
129000 328.282
129100 351.248
129200 317.997
129300 313.659
129400 297.793
129500 310.706
129600 338.518
129700 319.753
129800 352.199
129900 361.553
130000 375.634
130100 325.469
130200 343.181
130300 323.293
130400 361.059
130500 314.338
130600 347.168
130700 341.924
130800 319.214
130900 308.608
131000 288.999
131100 355.897
131200 339.944
131300 364.902
131400 343.993
131500 326.608
131600 317.782
131700 316.737
131800 321.71
131900 311.576
132000 345.534
132100 350.321
132200 336.957
132300 342.85
132400 337.815
132500 330.84
132600 330.315
132700 338.411
132800 315.706
132900 298.969
133000 349.901
133100 332.954
133200 374.821
133300 391.672
133400 367.615
133500 334.239
133600 309.421
133700 332.589
133800 307.527
133900 327.82
134000 329.535
134100 323.891
134200 375.431
134300 351.643
134400 344.375
134500 336.039
134600 341.248
134700 351.969
134800 339.953
134900 329.47
135000 321.915
135100 334.254
135200 328.696
135300 318.759
135400 296.49
135500 310.496
135600 283.847
135700 287.091
135800 291.739
135900 300.12
136000 324.206
136100 333.606
136200 357.198
136300 351.923
136400 335.962
136500 339.434
136600 314.116
136700 320.444
136800 299.918
136900 289.907
137000 303.351
137100 337.034
137200 356.697
137300 331.123
137400 334.349
137500 320.798
137600 331.1
137700 288.384
137800 322.718
137900 309.289
138000 271.467
138100 346.516
138200 353.896
138300 358.025
138400 348.331
138500 339.781
138600 327.661
138700 326.452
138800 337.306
138900 331.176
139000 320.03
139100 285.618
139200 327.526
139300 296.486
139400 335.405
139500 304.18
139600 333.312
139700 335.965
139800 330.887
139900 344.341
140000 346.905
140100 341.691
140200 340.057
140300 330.235
140400 303.134
140500 278.717
140600 312.247
140700 302.541
140800 354.125
140900 348.061
141000 333.782
141100 337.452
141200 359.592
141300 345.511
141400 295.461
141500 300.213
141600 299.012
141700 310.265
141800 308.13
141900 325.941
142000 348.088
142100 338.592
142200 327.119
142300 339.942
142400 342.774
142500 335.805
142600 306.501
142700 310.163
142800 289.226
142900 325.331
143000 301.58
143100 318.021
143200 310.937
143300 323.411
143400 322.337
143500 314.832
143600 342.397
143700 340.857
143800 368.356
143900 351.784
144000 355.178
144100 334.704
144200 309.973
144300 299.318
144400 296.55
144500 320.335
144600 287.554
144700 332.032
144800 338.553
144900 319.539
145000 313.509
145100 352.162
145200 380.57
145300 321.707
145400 314.863
145500 303.25
145600 289.437
145700 317.055
145800 295.707
145900 296.159
146000 269.629
146100 297.383
146200 297.96
146300 306.589
146400 337.199
146500 354.429
146600 334.791
146700 356.886
146800 334.207
146900 358.558
147000 333.291
147100 323.231
147200 333.765
147300 270.139
147400 325.458
147500 317.48
147600 326.251
147700 318.395
147800 343.633
147900 354.304
148000 324.507
148100 357.386
148200 320.039
148300 310.567
148400 329.756
148500 322.825
148600 360.606
148700 316.267
148800 298.992
148900 322.726
149000 307.482
149100 335.421
149200 337.93
149300 350.479
149400 336.171
149500 376.891
149600 315.049
149700 369.769
149800 305.409
149900 350.058
150000 363.851
150100 337.852
150200 305.782
150300 331.927
150400 319.245
150500 286.148
150600 318.999
150700 331.72
150800 324.412
150900 355.128
151000 305.741
151100 304.858
151200 311.984
151300 353.154
151400 344.996
151500 369.742
151600 355.54
151700 368.548
151800 361.377
151900 301.11
152000 335.253
152100 359.665
152200 333.501
152300 342.871
152400 326.422
152500 297.356
152600 320.426
152700 307.767
152800 352.986
152900 345.347
153000 360.58
153100 370.576
153200 334.008
153300 346.674
153400 322.728
153500 328.498
153600 301.928
153700 310.484
153800 365.006
153900 339.474
154000 360.416
154100 352.044
154200 305.389
154300 299.229
154400 312.323
154500 333.12
154600 303.714
154700 317.15
154800 325.991
154900 323.216
155000 343.067
155100 339.592
155200 305.919
155300 347.126
155400 310.728
155500 336.092
155600 326.602
155700 316.867
155800 327.843
155900 344.671
156000 320.185
156100 326.65
156200 331.528
156300 367.067
156400 346.965
156500 358.207
156600 316.327
156700 345.8
156800 331.952
156900 342.886
157000 327.127
157100 331.754
157200 297.139
157300 294.37
157400 341.263
157500 300.712
157600 319.481
157700 305.058
157800 338.708
157900 344.128
158000 322.373
158100 336.689
158200 320.764
158300 339.076
158400 324.883
158500 348.027
158600 305.737
158700 321.425
158800 294.123
158900 279.119
159000 296.723
159100 331.358
159200 283.449
159300 318.493
159400 341.137
159500 344.051
159600 328.213
159700 338.616
159800 301.734
159900 291.545
160000 303.579
160100 310.188
160200 291.825
160300 316.333
160400 342.423
160500 308.692
160600 349.064
160700 342.494
160800 315.903
160900 366.971
161000 342.079
161100 362.495
161200 350.55
161300 346.075
161400 318.72
161500 289.112
161600 345.641
161700 306.915
161800 317.335
161900 333.474
162000 350.494
162100 366.994
162200 353.909
162300 365.601
162400 384.841
162500 336.564
162600 319.329
162700 310.451
162800 313.517
162900 340.233
163000 322.927
163100 334.497
163200 363.254
163300 366.363
163400 361.646
163500 373.71
163600 364.904
163700 358.217
163800 318.83
163900 331.961
164000 310.013
164100 317.414
164200 325.726
164300 277.245
164400 336.17
164500 307.286
164600 353.526
164700 346.24
164800 340.369
164900 325.813
165000 308.537
165100 342.211
165200 344.739
165300 350.725
165400 310.172
165500 325.815
165600 311.644
165700 350.781
165800 291.048
165900 351.351
166000 338.053
166100 365.168
166200 345.186
166300 374.578
166400 343.324
166500 308.053
166600 327.369
166700 327.478
166800 328.363
166900 354.597
167000 348.717
167100 335.442
167200 308.087
167300 311.811
167400 358.84
167500 345.452
167600 354.236
167700 318.162
167800 311.987
167900 312.754
168000 341.283
168100 317.981
168200 324.473
168300 317.682
168400 336.128
168500 351.245
168600 371.182
168700 344.392
168800 331.297
168900 343.022
169000 329.796
169100 335.562
169200 306.189
169300 309.35
169400 295.797
169500 342.567
169600 373.951
169700 323.207
169800 326.957
169900 316.142
170000 295.916
170100 357.025
170200 297.551
170300 314.459
170400 313.571
170500 315.517
170600 344.224
170700 319.465
170800 334.208
170900 347.991
171000 358.454
171100 335.229
171200 332.755
171300 335.042
171400 314.96
171500 301.201
171600 314.111
171700 331.492
171800 326.2
171900 338.362
172000 335.124
172100 337.82
172200 311.987
172300 306.89
172400 345.207
172500 300.358
172600 346.564
172700 319.517
172800 283.27
172900 308.712
173000 292.701
173100 339.057
173200 364.063
173300 347.978
173400 345.606
173500 326.71
173600 310.74
173700 342.667
173800 312.97
173900 339.918
174000 310.53
174100 330.193
174200 347.363
174300 362.817
174400 346.233
174500 315.553
174600 342.35
174700 362.533
174800 334.902
174900 312.698
175000 306.011
175100 312.785
175200 317.401
175300 357.437
175400 322.228
175500 352.294
175600 328.334
175700 337.743
175800 333.262
175900 324.959
176000 385.224
176100 340.423
176200 300.6
176300 308.784
176400 297.714
176500 313.547
176600 317.277
176700 334.909
176800 353.182
176900 398.117
177000 344.792
177100 320.179
177200 315.56
177300 307.972
177400 334.686
177500 340.246
177600 308.954
177700 301.704
177800 322.29
177900 354.143
178000 345.703
178100 341.974
178200 321.721
178300 326.193
178400 327.459
178500 318.681
178600 315.876
178700 323.297
178800 391.408
178900 372.803
179000 356.908
179100 348.526
179200 332.394
179300 349.45
179400 311.903
179500 318.443
179600 340.175
179700 312.842
179800 285.547
179900 319.118
180000 339.658
180100 322.372
180200 319.617
180300 316.634
180400 302.597
180500 295.963
180600 289.487
180700 285.933
180800 304.798
180900 325.324
181000 344.456
181100 363.542
181200 312.446
181300 316.239
181400 342.176
181500 316.043
181600 367.009
181700 361.234
181800 343.225
181900 307.524
182000 346.081
182100 314.9
182200 304.791
182300 314.543
182400 314.444
182500 340.878
182600 352.337
182700 315.735
182800 306.148
182900 341.865
183000 357.688
183100 381.087
183200 347.459
183300 348.972
183400 305.017
183500 307.712
183600 338.688
183700 305.876
183800 342.502
183900 383.999
184000 375.358
184100 352.226
184200 341.665
184300 299.628
184400 294.486
184500 281.086
184600 339.772
184700 320.355
184800 342.059
184900 363.261
185000 337.91
185100 360.171
185200 317.837
185300 290.368
185400 320.981
185500 334.691
185600 337.938
185700 358.864
185800 312.814
185900 334.898
186000 357.219
186100 345.857
186200 392.939
186300 378.727
186400 325.023
186500 372.448
186600 377.315
186700 359.298
186800 338.302
186900 337.159
187000 314.209
187100 326.489
187200 355.092
187300 307.699
187400 304.706
187500 324.305
187600 318.589
187700 371.306
187800 334.719
187900 331.864
188000 351.556
188100 363.206
188200 347.855
188300 325.576
188400 312.71
188500 312.342
188600 318.329
188700 333.62
188800 341.394
188900 307.856
189000 310.154
189100 331.899
189200 346.535
189300 376.419
189400 371.956
189500 364.136
189600 346.336
189700 318.604
189800 365.446
189900 335.607
190000 330.397
190100 306.579
190200 299.444
190300 291.012
190400 323.392
190500 333.757
190600 341.554
190700 329.378
190800 344.735
190900 329.448
191000 336.491
191100 318.719
191200 315.845
191300 301.326
191400 297.055
191500 304.413
191600 320.428
191700 292.684
191800 322.222
191900 330.724
192000 349.013
192100 353.584
192200 332.138
192300 321.073
192400 338.686
192500 353.666
192600 335.185
192700 330.373
192800 327.017
192900 332.305
193000 305.689
193100 332.606
193200 347.05
193300 343.986
193400 343.52
193500 317.587
193600 337.529
193700 285.68
193800 306.453
193900 354.745
194000 360.201
194100 349.175
194200 336.951
194300 329.638
194400 301.717
194500 306.144
194600 331.864
194700 314.547
194800 338.457
194900 358.453
195000 351.401
195100 311.029
195200 362.756
195300 336.349
195400 385.387
195500 333.844
195600 324.79
195700 327.786
195800 303.849
195900 308.325
196000 332.006
196100 313.066
196200 314.331
196300 338.586
196400 334.044
196500 350.084
196600 359.082
196700 358.708
196800 306.559
196900 310.537
197000 299.945
197100 344.544
197200 304.103
197300 335.437
197400 309.569
197500 354.264
197600 355.549
197700 370.014
197800 343.776
197900 345.813
198000 318.596
198100 297.987
198200 322.238
198300 292.986
198400 292.587
198500 326.352
198600 347.68
198700 325.9
198800 336.314
198900 345.783
199000 355.099
199100 338.207
199200 326.348
199300 321.795
