# Time-averaged data for fix myat3
# TimeStep c_Tsurface_sup
100600 326.975
100700 306.644
100800 235.439
100900 335.865
101000 223.597
101100 211.974
101200 278.455
101300 193.807
101400 229.169
101500 238.932
101600 279.871
101700 312.227
101800 289.429
101900 236.852
102000 353.434
102100 319.554
102200 311.115
102300 368.507
102400 322.888
102500 309.547
102600 311.129
102700 375.184
102800 331.295
102900 249.237
103000 403.329
103100 286.892
103200 410.94
103300 343.552
103400 370.588
103500 351.986
103600 357.751
103700 300.724
103800 304.935
103900 336.654
104000 236.203
104100 327.576
104200 294.584
104300 382.259
104400 226.788
104500 474.688
104600 285.144
104700 361.393
104800 357.339
104900 380.012
105000 379.973
105100 331.225
105200 310.517
105300 298.219
105400 214.158
105500 394.963
105600 193.69
105700 384.197
105800 389.064
105900 185.849
106000 483.678
106100 220.339
106200 316.371
106300 344.073
106400 308.086
106500 338.46
106600 260.789
106700 269.293
106800 283.573
106900 288.798
107000 373.603
107100 405.709
107200 399.148
107300 340.508
107400 501.997
107500 247.62
107600 307.636
107700 246
107800 230.207
107900 221.839
108000 316.305
108100 306.079
108200 407.899
108300 277.859
108400 289.248
108500 340.976
108600 285.682
108700 373.213
108800 301.796
108900 327.867
109000 367.189
109100 301.432
109200 409.895
109300 351.048
109400 322.357
109500 471.712
109600 275.045
109700 337.57
109800 254.847
109900 235.617
110000 205.406
110100 294.16
110200 272.008
110300 219.668
110400 269.702
110500 203.729
110600 465.897
110700 221.117
110800 414.227
110900 367.04
111000 336.086
111100 328.517
111200 296.403
111300 210.722
111400 319.544
111500 294.705
111600 353.863
111700 368.674
111800 274.277
111900 341.146
112000 315.589
112100 185.348
112200 297.229
112300 180.482
112400 232.042
112500 246.686
112600 379.68
112700 300.78
112800 365.007
112900 308.864
113000 287.745
113100 265.79
113200 354.818
113300 381.367
113400 262.258
113500 356.842
113600 316.998
113700 244.297
113800 280.846
113900 282.095
114000 170.857
114100 311.849
114200 306.858
114300 336.027
114400 446.464
114500 386.182
114600 309.896
114700 394.796
114800 330.151
114900 274.878
115000 332.78
115100 258.948
115200 393.059
115300 324.883
115400 317.818
115500 358.001
115600 221.887
115700 411.664
115800 240.103
115900 324.824
116000 329.58
116100 234.688
116200 268.762
116300 412.159
116400 288.905
116500 308.251
116600 375.036
116700 298.528
116800 362.114
116900 408.969
117000 251.651
117100 403.549
117200 293.576
117300 368.684
117400 269.344
117500 299.605
117600 288.989
117700 361.948
117800 346.649
117900 320.223
118000 246.659
118100 283.081
118200 350.017
118300 328.083
118400 297.368
118500 318.503
118600 289.38
118700 351.111
118800 409.554
118900 354.647
119000 385.792
119100 266.946
119200 284.177
119300 316.014
119400 288.594
119500 323.775
119600 322.989
119700 343.737
119800 315.135
119900 324.685
120000 282.782
120100 354.067
120200 292.336
120300 281.496
120400 425.514
120500 195.403
120600 368.677
120700 272.248
120800 392.243
120900 387.022
121000 373.779
121100 366.867
121200 278.476
121300 338.431
121400 297.58
121500 359.508
121600 277.186
121700 280.487
121800 263.634
121900 231.914
122000 369.982
122100 208.517
122200 350.706
122300 256.031
122400 381.585
122500 326.097
122600 343.809
122700 368.566
122800 229.136
122900 322.522
123000 349.024
123100 329.564
123200 324.398
123300 294.101
123400 383.669
123500 418.472
123600 453.37
123700 314.445
123800 345.833
123900 331.798
124000 211.807
124100 294.084
124200 342.199
124300 320.341
124400 298.649
124500 424.343
124600 393.184
124700 306.166
124800 399.495
124900 311.453
125000 310.444
125100 273.727
125200 216.225
125300 331.46
125400 241.065
125500 480.077
125600 334.709
125700 449.265
125800 348.799
125900 381.787
126000 372.652
126100 330.702
126200 380.182
126300 279.4
126400 356.727
126500 283.174
126600 248.701
126700 229.405
126800 337.823
126900 240.108
127000 339.997
127100 465.396
127200 331.985
127300 396.981
127400 367.01
127500 318.613
127600 426.359
127700 384.303
127800 322.597
127900 343.685
128000 367.954
128100 312.326
128200 336.624
128300 415.032
128400 274.455
128500 190.441
128600 381.882
128700 312.914
128800 209.872
128900 381.299
129000 355.089
129100 326.941
129200 449.071
129300 421.618
129400 281.658
129500 394.986
129600 331.207
129700 339.897
129800 486.123
129900 323.942
130000 307.596
130100 369.607
130200 263.729
130300 306.603
130400 179.469
130500 297.552
130600 334.938
130700 364.799
130800 344.145
130900 371.487
131000 351.805
131100 275.564
131200 310.315
131300 228.732
131400 316.648
131500 351.745
131600 379.553
131700 460.786
131800 414.63
131900 419.87
132000 287.765
132100 343.034
132200 318.338
132300 305.745
132400 297.41
132500 321.925
132600 235.317
132700 351.366
132800 419.564
132900 311.421
133000 470.526
133100 298.191
133200 384.411
133300 395.676
133400 493.473
133500 322.406
133600 369.477
133700 346.727
133800 322.645
133900 402.04
134000 231.39
134100 444.33
134200 340.089
134300 320.159
134400 444.798
134500 366.32
134600 414.677
134700 291.624
134800 289.784
134900 365.909
135000 222.727
135100 286.768
135200 352.467
135300 396.063
135400 384.45
135500 402.301
135600 370.87
135700 429.792
135800 307.467
135900 410.979
136000 273.147
136100 320.706
136200 340.578
136300 353.2
136400 294.016
136500 439.653
136600 351.871
136700 281.641
136800 301.338
136900 285.364
137000 347.491
137100 285.942
137200 289.454
137300 370.458
137400 352.639
137500 279.772
137600 355.258
137700 343.516
137800 297.413
137900 381.131
138000 314.872
138100 324.472
138200 301.78
138300 321.758
138400 288.339
138500 263.366
138600 291.815
138700 306.435
138800 211.588
138900 314.112
139000 391.458
139100 288.824
139200 342.304
139300 382.2
139400 314.635
139500 268.402
139600 256.298
139700 289.591
139800 304.534
139900 379.462
140000 303.744
140100 319.948
140200 383.211
140300 276.7
140400 421.651
140500 332.234
140600 388.919
140700 337.024
140800 314.678
140900 322.977
141000 357.287
141100 310.343
141200 303.047
141300 286.604
141400 370.799
141500 296.402
141600 354.655
141700 425.717
141800 216.94
141900 244.179
142000 306.048
142100 269.447
142200 210.591
142300 235.194
142400 312.748
142500 243.981
142600 247.79
142700 234.606
142800 333.959
142900 338.271
143000 423.72
143100 290.414
143200 406.596
143300 358.606
143400 391.662
143500 399.403
143600 397.225
143700 234.937
143800 341.696
143900 301.889
144000 248.226
144100 423.952
144200 260.574
144300 257.619
144400 268.951
144500 347.242
144600 259.29
144700 425.387
144800 317.57
144900 292.674
145000 498.486
145100 399.189
145200 317.944
145300 339.009
145400 449.817
145500 270.819
145600 375.681
145700 434.226
145800 319.415
145900 328.224
146000 425.909
146100 369.879
146200 368.228
146300 318.797
146400 317.519
146500 358.577
146600 331.047
146700 466.992
146800 283.878
146900 334.207
147000 398.293
147100 261.156
147200 419.94
147300 358.504
147400 301.425
147500 400.905
147600 352.85
147700 389.753
147800 383.901
147900 294.082
148000 323.724
148100 333.66
148200 252.311
148300 260.128
148400 310.267
148500 302.016
148600 375.976
148700 369.155
148800 344.842
148900 393.738
149000 276.238
149100 399.23
149200 375.672
149300 364.839
149400 242.995
149500 264.293
149600 297.794
149700 217.612
149800 379.664
149900 308.942
150000 285.86
150100 399.443
150200 356.712
150300 328.867
150400 327.53
150500 224.376
150600 378.431
150700 322.586
150800 326.387
150900 387.313
151000 320.7
151100 358.665
151200 343.072
151300 339.751
151400 352.367
151500 401.814
151600 330.681
151700 417.315
151800 437.869
151900 444.577
152000 455.793
152100 371.522
152200 368.049
152300 438.815
152400 290.765
152500 348.549
152600 299.555
152700 381.788
152800 350.646
152900 389.946
153000 429.896
153100 278.438
153200 414.839
153300 337.247
153400 486.687
153500 319.269
153600 381.463
153700 360.264
153800 486.603
153900 394.778
154000 436.34
154100 340.458
154200 372.812
154300 306.089
154400 388.876
154500 376.116
154600 293.609
154700 370.197
154800 482.299
154900 313.226
155000 505.408
155100 390.488
155200 367.602
155300 392.022
155400 342.132
155500 446.014
155600 365.183
155700 366.033
155800 433.801
155900 336.412
156000 303.878
156100 365.618
156200 340.92
156300 329.318
156400 491.294
156500 364.125
156600 442.091
156700 314.43
156800 381.578
156900 417.453
157000 429.281
157100 527.576
157200 418.778
157300 380.413
157400 533.381
157500 336.085
157600 276.169
157700 520.814
157800 244.041
157900 439.013
158000 329.692
158100 427.795
158200 367.031
158300 415.501
158400 317.843
158500 477.59
158600 260.726
158700 326.298
158800 393.941
158900 293.16
159000 378.251
159100 370.114
159200 258.991
159300 444.805
159400 372.726
159500 357.8
159600 348.029
159700 333.035
159800 323.891
159900 368.439
160000 305.146
160100 339.921
160200 337.321
160300 269.666
160400 415.078
160500 310.025
160600 333.001
160700 387.088
160800 225.603
160900 518.548
161000 300.873
161100 412.039
161200 269.969
161300 257.537
161400 286.426
161500 373.244
161600 328.563
161700 356.142
161800 428.804
161900 394.598
162000 497.76
162100 397
162200 349.648
162300 446.22
162400 228.894
162500 467.85
162600 297.54
162700 418.446
162800 327.367
162900 296.085
163000 437.006
163100 362.408
163200 361.13
163300 343.42
163400 263.325
163500 342.013
163600 252.537
163700 270.037
163800 313.918
163900 270.989
164000 353.038
164100 336.753
164200 390.731
164300 289.174
164400 339.387
164500 396.231
164600 392.117
164700 317.492
164800 348.212
164900 290.794
165000 398.378
165100 352.097
165200 282.409
165300 368.959
165400 352.862
165500 533.416
165600 407.475
165700 314.746
165800 420.919
165900 291.673
166000 261.486
166100 311.078
166200 309.46
166300 300.532
166400 331.589
166500 374.873
166600 396.489
166700 383.829
166800 371.038
166900 267.999
167000 368.22
167100 318.695
167200 258.821
167300 444.745
167400 308.369
167500 314.852
167600 372.502
167700 264.921
167800 331.3
167900 249.534
168000 278.644
168100 400.055
168200 327.113
168300 346.094
168400 364.609
168500 283.554
168600 380.759
168700 365.75
168800 411.165
168900 385.015
169000 350.765
169100 397.064
169200 353.47
169300 357.656
169400 391.325
169500 271.467
169600 386.787
169700 310.572
169800 420.122
169900 386.749
170000 458.231
170100 407.537
170200 501.856
170300 320.889
170400 442.899
170500 423.097
170600 391.07
170700 315.853
170800 408.238
170900 282.258
171000 283.657
171100 338.959
171200 319.103
171300 271.069
171400 367.028
171500 351.312
171600 261.011
171700 383.205
171800 310.089
171900 383.651
172000 296.559
172100 368.756
172200 260.05
172300 359.595
172400 290.521
172500 357.602
172600 336.59
172700 352.863
172800 400.999
172900 277.357
173000 436.096
173100 236.509
173200 359.673
173300 316.24
173400 336.496
173500 294.694
173600 303.714
173700 381.86
173800 367.61
173900 380.978
174000 442.063
174100 307.89
174200 328.621
174300 372.561
174400 418.369
174500 327.696
174600 425.24
174700 447.545
174800 299.263
174900 341.528
175000 335.366
175100 382.275
175200 237.229
175300 383.61
175400 374.348
175500 428.217
175600 350.208
175700 467.05
175800 480.554
175900 353.806
176000 333.558
176100 348.58
176200 302.213
176300 302.269
176400 439.364
176500 411.242
176600 383.611
176700 475.341
176800 253.144
176900 430.245
177000 302.313
177100 388.002
177200 330.99
177300 402.359
177400 327.556
177500 422.331
177600 286.077
177700 427.509
177800 330.767
177900 344.895
178000 434.673
178100 384.766
178200 378.661
178300 503.428
178400 388.188
178500 312.856
178600 387.585
178700 237.81
178800 485.633
178900 286.616
179000 417.923
179100 344.808
179200 261.542
179300 358.877
179400 434.522
179500 444.364
179600 380.432
179700 348.208
179800 432.868
179900 365.677
180000 382.366
180100 421.54
180200 407.312
180300 307.638
180400 401.03
180500 364.299
180600 353.906
180700 451.902
180800 396.55
180900 355.718
181000 503.937
181100 344.617
181200 345.234
181300 338.201
181400 385.414
181500 272.332
181600 366.592
181700 314.82
181800 312.49
181900 265.713
182000 304.393
182100 336.202
182200 256.506
182300 374.392
182400 430.215
182500 295.636
182600 281.954
182700 429.853
182800 255.184
182900 306.228
183000 358.722
183100 285.54
183200 363.824
183300 409.818
183400 406.977
183500 379.505
183600 331.56
183700 379.61
183800 291.952
183900 397.743
184000 255.685
184100 388.541
184200 326.829
184300 329.813
184400 380.576
184500 296.357
184600 402.457
184700 319.123
184800 318.162
184900 363.729
185000 387.067
185100 297.567
185200 372.102
185300 396.506
185400 305.964
185500 477.664
185600 328.265
185700 395.983
185800 404.123
185900 447.608
186000 319.395
186100 310.524
186200 282.084
186300 344.883
186400 262.87
186500 376.646
186600 310.618
186700 361.115
186800 398.984
186900 415.275
187000 337.372
187100 476.91
187200 316.057
187300 308.843
187400 360.69
187500 225.859
187600 241.285
187700 298.639
187800 332.817
187900 305.195
188000 265.591
188100 256.526
188200 288.639
188300 257.347
188400 379.051
188500 448.611
188600 295.973
188700 426.967
188800 378.765
188900 295.076
189000 394.055
189100 305.694
189200 322.176
189300 257.064
189400 328.675
189500 299.879
189600 243.455
189700 340.905
189800 373.245
189900 349.781
190000 390.362
190100 381.234
190200 311.842
190300 422.442
190400 311.381
190500 384.991
190600 268.257
190700 343.981
190800 300.702
190900 246.884
191000 303.343
191100 324.102
191200 356.221
191300 251.912
191400 417.873
191500 332.229
191600 373.774
191700 260.985
191800 323.721
191900 285.925
192000 229.795
192100 294.922
192200 272.738
192300 351.13
192400 457.218
192500 382.219
192600 407.448
192700 340.279
192800 280.182
192900 366.628
193000 291.311
193100 223.308
193200 333.757
193300 197.573
193400 298.577
193500 303.472
193600 344.877
193700 242.167
193800 303.799
193900 457.642
194000 338.489
194100 317.405
194200 434.453
194300 295.112
194400 275.229
194500 317.272
194600 453.802
194700 283.247
194800 425.61
194900 420.123
195000 342.827
195100 425.84
195200 304.704
195300 312.294
195400 245.568
195500 288.725
195600 269.695
195700 345.641
195800 287.776
195900 414.624
196000 370.778
196100 361.707
196200 447.12
196300 292.495
196400 328.626
196500 345.748
196600 248.47
196700 337.743
196800 262.158
196900 417.804
197000 324.834
197100 367.259
197200 385.607
197300 507.773
197400 356.772
197500 374.731
197600 388.634
197700 288.195
197800 300.064
197900 263.675
198000 395.736
198100 246.143
198200 341.738
198300 261.318
198400 263.747
198500 325.693
198600 325.053
198700 351.692
198800 359.446
198900 369.439
199000 365.328
199100 323.342
199200 334.3
