,Planar,Macroscopic
0,3.992431753770883,3.4465219453038407
1,4.016346950510996,3.4415574555820223
2,3.9592814799839315,3.422579718050428
3,3.8608092905321736,3.3910506273286423
4,3.7243345004391952,3.347393159162532
5,3.559249252251841,3.2915198166761988
6,3.3861519622785865,3.2221821371070396
7,3.2087938307127986,3.135701373866368
8,3.017652872561429,3.0279340127391245
9,2.815742813028709,2.8974315136635576
10,2.612122310251578,2.748003347541927
11,2.424276871936653,2.5870539258700447
12,2.2615451052362716,2.421924721980981
13,2.133883348564193,2.2576042600186783
14,2.029161071987141,2.098682964529166
15,1.9038094219436226,1.94929629191168
16,1.730242783178649,1.811886669732652
17,1.5179316267753962,1.6879222431929943
18,1.3027247635815353,1.579943719159872
19,1.119257360417106,1.4910024766549224
20,0.9869558099807856,1.4229304958488553
21,0.9030409752107197,1.3753432798858662
22,0.863751181627963,1.3456642802445513
23,0.8702891451370958,1.3297846896155976
24,0.9127787630560902,1.3242700640671765
25,0.9774341529989642,1.3292837403755766
26,1.0740394399652238,1.3484981813793198
27,1.2148004479396206,1.38573811714912
28,1.3868266557423747,1.4413072281083115
29,1.5677069846028444,1.51266506902898
30,1.7273231116926044,1.5965030546920984
31,1.8480507172430223,1.690990309467752
32,1.9298978121155594,1.7951279834077194
33,1.9940555954948225,1.9084762333998357
34,2.076102721246027,2.0312690923813124
35,2.188250470631807,2.163823988055109
36,2.302968760846977,2.304582064784307
37,2.403698496989138,2.448882258049209
38,2.4960395519169145,2.5906291028953023
39,2.603811561172489,2.725044710821833
40,2.7382293125473733,2.850196096947554
41,2.9105576449951847,2.9669306027763462
42,3.1230502247226726,3.077738909362255
43,3.3634222751273066,3.184079095836761
44,3.6076848210907912,3.2852079065207596
45,3.812203926707853,3.3792043682910355
46,3.938269862972063,3.465245098438347
47,3.9871879272803983,3.5431467486572883
48,3.9800480619555785,3.6127593377523985
49,3.9492718221612844,3.6722616611383216
50,3.92444733066191,3.717419615012445
51,3.9081789520359296,3.742931701547992
52,3.896421313557999,3.7438168422884868
53,3.8801867824967693,3.7161864250274217
54,3.8517019034985833,3.6574620394166875
55,3.805928200930079,3.5676871569453885
56,3.7490661556288973,3.450281736086773
57,3.6748533821191054,3.3097979903299795
58,3.551072482281593,3.1504951567172084
59,3.3697752026350423,2.976299062712033
60,3.138982758051588,2.7912888181369113
61,2.8660747644281304,2.6008591371806715
62,2.550645880097585,2.411293957149085
63,2.196256042224474,2.22922394691195
64,1.82497228751698,2.0604682155838048
65,1.4584805036581177,1.9094184926123106
66,1.112597056925694,1.777872822550635
67,0.8137421300681242,1.6655555260362387
68,0.5942629283097238,1.5734644176762818
69,0.4804446948236011,1.5045512140941577
70,0.48424807298943495,1.4620496327941517
71,0.6029265982283487,1.4477512227197815
72,0.8140987395919557,1.4631134344625711
73,1.0870331874431993,1.5092326536765623
74,1.3812440945187356,1.5856183919595679
75,1.653142044859966,1.689359489248337
76,1.893432531802374,1.8160402755283265
77,2.129337538156803,1.9610412486409539
78,2.3739542946514813,2.1193132042714513
79,2.6087033830894675,2.285929546437174
80,2.827165691467802,2.456304610668956
81,3.0264019880763184,2.6258509118858537
82,3.199915576611075,2.7901224059578915
83,3.325820254855963,2.944685566074906
84,3.392851209965502,3.0863397391459495
85,3.423759646095409,3.213484697766013
86,3.44315812965868,3.324171651476016
87,3.479538853806617,3.415959586075362
88,3.5509992291615133,3.4870999747339
89,3.6547600201325063,3.5389718744829493
90,3.7709856328886295,3.5745101194348203
91,3.8691700695494613,3.5968822348159812
92,3.9310192097975163,3.6084299788918974
93,3.9417513000211097,3.6113838026767926
94,3.8857976985824223,3.6077830890157276
95,3.7815203609450343,3.598943295757915
96,3.654481290505164,3.5852056192175983
97,3.5423975785723645,3.5663760849423767
98,3.4668541006014797,3.541421812503402
99,3.429100064937215,3.5091469261387984
100,3.4077749699775652,3.4689527811055765
101,3.3789890829840767,3.4213831985157137
102,3.3280383640663236,3.365896915777744
103,3.2646433674547755,3.3011782039319595
104,3.1958799519329886,3.2267002890159606
105,3.1406072368526345,3.1414010440275764
106,3.101822325259972,3.04309697619173
107,3.0738120655696313,2.9275936855602875
108,3.0474910222906293,2.791179820552394
109,3.0129175829319386,2.6329037858014006
110,2.9322661205140608,2.456138914938585
111,2.7768144867969964,2.267674621575968
112,2.5451952300944387,2.075659496666056
113,2.2461339511541194,1.8867796264705905
114,1.8850080694599385,1.7058541696624108
115,1.4633383472063957,1.5353052873078243
116,1.0114045304594006,1.3768866510040338
117,0.5801314394193378,1.2333058428341348
118,0.22600729444687295,1.1089849317681433
119,-0.013368197543031661,1.0074839536336384
120,-0.12823388431208554,0.9321776974880002
121,-0.13519429606361563,0.886262314568778
122,-0.0607782706142429,0.8718274949172584
123,0.0707273544700831,0.8894088173488508
124,0.25028687179173514,0.9396250520933075
125,0.4893575185114502,1.024565337037137
126,0.809714623102782,1.1450550855430381
127,1.1858999765108549,1.299598968755227
128,1.5767535098925716,1.4840697936053158
129,1.9503375942509984,1.6924193547215738
130,2.2853684763670903,1.9184411339771883
131,2.5625977549227827,2.1574659448193683
132,2.7889002948601544,2.40653936021401
133,2.992263476195331,2.663866258226201
134,3.1802200035656187,2.927312317090218
135,3.3619213372387367,3.1930215690051735
136,3.5464821417484744,3.454714997579813
137,3.7369239025496106,3.7069292626685444
138,3.9401581422889755,3.946778651975892
139,4.167252299095621,4.174177479297876
140,4.42254320648931,4.390265834104195
141,4.702611518689519,4.597182561842968
142,4.992315931344045,4.79667973972832
143,5.272124052980651,4.988889829920366
144,5.520196337446287,5.173404465785104
145,5.7257567481080285,5.349301332381704
146,5.894042517424827,5.515117506373833
147,6.043516486046706,5.669184454884373
148,6.174958862880817,5.809371627387308
149,6.287098854220719,5.932965585165747
150,6.379849496796488,6.036877590862294
151,6.452045099652172,6.118026929731674
152,6.501483449130914,6.174103558006219
153,6.52806493597752,6.2036634592039865
154,6.531173273606777,6.205722303102605
155,6.51012897573935,6.179560494204176
156,6.463527247341784,6.123148346295848
157,6.3919435391075154,6.031389447738322
158,6.292959309027154,5.897625317679897
159,6.163299618338368,5.714776399546992
160,6.0016952402858434,5.475061471612596
161,5.804202274540486,5.17200900468153
162,5.557255527621401,4.801694348965857
163,5.254844187936309,4.362051490688551
164,4.878623855074915,3.8527036814939573
165,4.391856312011235,3.2750280060912575
166,3.7672045218291808,2.6318431804808746
167,2.9958183278284176,1.9273682220734711
168,2.0649807939773672,1.1672454024610055
169,0.9971006948929697,0.3586536841367178
170,-0.1641803537511711,-0.49006052216714774
171,-1.3855065130139756,-1.3692729220647069
172,-2.6370872918959067,-2.2678603456068256
173,-3.8880331815092273,-3.173676085670331
174,-5.113799613645135,-4.073179520632384
175,-6.288605712225744,-4.950461690673479
176,-7.389251443997228,-5.7880805782328855
177,-8.39135131149881,-6.568132882162076
178,-9.275160473183746,-7.272361640509745
179,-10.021620923615579,-7.884158584987385
180,-10.61731809613674,-8.390082919244447
181,-11.04983913320678,-8.779344228338262
182,-11.312437974242044,-9.043948155245388
183,-11.399222748728478,-9.178788953163503
184,-11.309935454240135,-9.18162678766817
185,-11.045123142897008,-9.053160308894626
186,-10.611136856280673,-8.79715583821858
187,-10.015244305704567,-8.420366296804941
188,-9.27081837037828,-7.932692478403514
189,-8.392210076702636,-7.346688289518328
190,-7.399957976224189,-6.677291754171887
191,-6.315167544035276,-5.941551880843382
192,-5.1648806347291565,-5.158335485243688
193,-3.976209094301936,-4.347291520137641
194,-2.781170971828444,-3.530456736756151
195,-1.6091395660532843,-2.731023684326482
196,-0.49703174195808175,-1.971820906391554
197,0.5264544763177837,-1.2750191045957424
198,1.4318195400992073,-0.6614482376575522
199,2.1934785867063193,-0.14799042449323524
200,2.785457146552447,0.25220061223020895
201,3.199568623180389,0.5286577265616198
202,3.3930906466266797,0.6742631920389832
203,3.344671800837013,0.6852943519572742
204,3.054513146548048,0.5613988061005084
205,2.5271881266200467,0.30555162717629647
206,1.773457234509143,-0.0756666194914504
207,0.8500305602550526,-0.5724913609596367
208,-0.1965193152021948,-1.1722429870509492
209,-1.3389394860698773,-1.8595969530526675
210,-2.543982256136616,-2.6169353813427776
211,-3.7776482157726963,-3.4253709185739862
212,-5.011290797250227,-4.263202961725766
213,-6.214388786689098,-5.1071021894015844
214,-7.358960181977526,-5.933688301255365
215,-8.41639087010957,-6.719740711180696
216,-9.36370972954442,-7.44294399584813
217,-10.178892801324611,-8.084387222307972
218,-10.846634562669536,-8.628439752238073
219,-11.352271046981354,-9.061608238804219
220,-11.687886130105367,-9.373359911510418
221,-11.845514297327716,-9.556065287786446
222,-11.824036866819993,-9.605226121842156
223,-11.621755252035925,-9.51937810342413
224,-11.244201889504653,-9.30044972665472
225,-10.695947516022112,-8.953409338542356
226,-9.989464853944053,-8.486457406414821
227,-9.135972244260504,-7.910473731513319
228,-8.155512364848182,-7.239731658578041
229,-7.066344988741208,-6.490966792662344
230,-5.896185810252962,-5.684087073877926
231,-4.6691244551646065,-4.8394299656788
232,-3.418249400128149,-3.977458600880034
233,-2.1696638840870124,-3.119139059052556
234,-0.958574951248836,-2.2848373865424767
235,0.18881334690245827,-1.494135395957021
236,1.2267227501654399,-0.7688717747328879
237,2.1254965395011887,-0.1313080459490294
238,2.8359488080141464,0.40233838333412925
239,3.3583136502565543,0.8173973258225398
240,3.6914476995578043,1.1034186787668756
241,3.8279965008586703,1.253315452674638
242,3.773228215676782,1.2638117997250218
243,3.5366883145160877,1.1344009056763609
244,3.0652803280903482,0.8683932766104079
245,2.3401748738489476,0.4720717367096078
246,1.4501233622486709,-0.043962834225692284
247,0.40471597605018494,-0.6661725512957701
248,-0.7478014572549196,-1.3769302042520042
249,-1.9709825248248845,-2.157743275359413
250,-3.2293151532212443,-2.989154035799577
251,-4.499059976962906,-3.8508104567431536
252,-5.746712274435991,-4.722154946971066
253,-6.944974371311938,-5.583026649876724
254,-8.061899526669965,-6.4101869520219505
255,-9.074278367760217,-7.179556929755539
256,-9.957688945198063,-7.872228356152139
257,-10.696321629676799,-8.470384668670633
258,-11.27394598836516,-8.959524046488422
259,-11.681819076125713,-9.32812178986689
260,-11.910972608425617,-9.567704676090319
261,-11.959002337785764,-9.672502398806426
262,-11.823605110523731,-9.640128746554055
263,-11.508484725355636,-9.47142369620879
264,-11.017962312890106,-9.170719862685168
265,-10.362097649282722,-8.745252590563126
266,-9.552310257975138,-8.205247744203712
267,-8.605741905637272,-7.5637064488923755
268,-7.54180710524299,-6.83731664311008
269,-6.385418985852833,-6.044423938951898
270,-5.163986533893341,-5.204978119719243
271,-3.9082834650971896,-4.344232587217885
272,-2.6492305232447597,-3.4849522715426295
273,-1.415867469563474,-2.6493315023775956
274,-0.23760171072860206,-1.8596895547814836
275,0.8514216859272907,-1.1403977260842755
276,1.8010705157161488,-0.510022395033633
277,2.590249598721575,0.014931200793106565
278,3.199052137762176,0.42020566391031905
279,3.534417247238663,0.6957206632934484
280,3.6434405716308653,0.8348070546352466
281,3.5326891196149948,0.8341498502499852
282,3.195592743839909,0.6937530334853209
283,2.5851552672670146,0.4169652046739697
284,1.794445700936424,0.010461707027027768
285,0.8434228192440409,-0.5156465430470099
286,-0.24686676913316447,-1.1471008774479021
287,-1.4261489969564989,-1.8673733526541274
288,-2.6604314897409758,-2.6579037947843926
289,-3.920113144031894,-3.4943048587258154
290,-5.17637322500872,-4.354276789104757
291,-6.398048388167796,-5.215616553044827
292,-7.554664668373555,-6.0555844637855
293,-8.61852681540539,-6.848924113028973
294,-9.565107503499908,-7.575723241042319
295,-10.374654954990474,-8.217638218113281
296,-11.030495820582601,-8.758029948242163
297,-11.520801903706941,-9.183912189949366
298,-11.836054175190084,-9.485128023602538
