,Planar,Macroscopic
0,3.661699137237867,3.3592911538988175
1,3.647888683278855,3.3583043029095747
2,3.5800195794109957,3.3504724789150035
3,3.4862223623954707,3.334504519618093
4,3.400725063917457,3.3107193487205304
5,3.331591617178841,3.2788202312100996
6,3.266832245528079,3.2367970864719218
7,3.203301220133934,3.1807485286318675
8,3.1307667945899524,3.1075540549634604
9,3.0409880024709777,3.017021059061061
10,2.9419132681282436,2.913392861454606
11,2.8515679812492363,2.8032819860202602
12,2.781696115600195,2.6934251219447245
13,2.7120994748729124,2.588782085685643
14,2.6089541922685187,2.490265987304511
15,2.4440672274361974,2.3958345739283855
16,2.2248517836063626,2.3040246414293617
17,1.9911943137949932,2.21538783271257
18,1.7963915803216717,2.133716052874335
19,1.6658929254606285,2.065183064863475
20,1.6025960260513559,2.01600866927844
21,1.6026477097320158,1.9889836313634137
22,1.62743529305708,1.9822294736402495
23,1.6318261764085729,1.9921056842893563
24,1.6142534605456633,2.0164762009240764
25,1.607838663231685,2.056578973644797
26,1.6606747575017284,2.1154392167557803
27,1.8073942182754883,2.1948494461588113
28,2.0567741475976185,2.293031742797635
29,2.3651172987787676,2.4065314456177282
30,2.6601212765832307,2.5308626494838324
31,2.889871266556836,2.6599292777381205
32,3.047623491693496,2.789015245448624
33,3.165917136409159,2.916995417100327
34,3.284336159604059,3.045301074967906
35,3.4205784430495467,3.174472046386013
36,3.5636729198205,3.30178661099258
37,3.708887576222299,3.4224079647875234
38,3.8405576956412397,3.5306453340545665
39,3.9258470183092076,3.6232411948890735
40,3.9509827118461476,3.700947543302191
41,3.9354692661392208,3.7666407882045667
42,3.9237553021620775,3.823344921041991
43,3.932916148757604,3.872730666414534
44,3.952336920419936,3.914701403974421
45,3.9785785865844794,3.9484836477527008
46,4.00504679440438,3.9741209850594874
47,4.031842793799899,3.9919821750628746
48,4.05883554801935,4.001383695190157
49,4.072349674799596,4.002056133527442
50,4.0682978827671405,3.99533927859883
51,4.054860553114932,3.98256100129704
52,4.039809435682011,3.962592369435922
53,4.0286588310585945,3.933475858626543
54,4.025144991342654,3.8945735304031155
55,4.030388996283284,3.8461799243603334
56,4.00978505793231,3.789388081416052
57,3.9379509083803494,3.7252073529244267
58,3.83007932313113,3.653307598221527
59,3.705460274706981,3.5729061088130343
60,3.5643199286619636,3.483229026378175
61,3.4088189541887726,3.3844511183169748
62,3.2520950123982435,3.278097680750549
63,3.107493677814397,3.1674969030039835
64,2.982793621407314,3.057056580698147
65,2.876589680950655,2.951220661008106
66,2.764639963367151,2.8552656417610494
67,2.625122865446714,2.7743601448542323
68,2.4541103989396844,2.710983869652269
69,2.276858208013328,2.663703021938965
70,2.1254475594863544,2.6306139765704772
71,2.0378448316204087,2.6117526149867665
72,2.037219189837606,2.6086625078442416
73,2.1253424418625513,2.6232700071696433
74,2.28259471148529,2.6555705057834715
75,2.481651964057632,2.7032461433476582
76,2.689306369495795,2.7635986332038294
77,2.854405015867506,2.8348939530290016
78,2.968717112029187,2.9170985977649666
79,3.0693144456819774,3.0104600948152545
80,3.196473083832796,3.114907235233408
81,3.370428665671626,3.2284444935167107
82,3.5642025964562314,3.3475223145503765
83,3.734751157106003,3.4680769124015067
84,3.8509847807782385,3.586663106869931
85,3.9084386222998133,3.700691251188649
86,3.93379400418705,3.8092019799368586
87,3.9573651549185156,3.9135678781282985
88,4.00549608701311,4.015210039468665
89,4.081515480719874,4.113683298653329
90,4.180619968443585,4.205822499611636
91,4.295325203182899,4.287180382570155
