    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      9.8763      1.8818     30.0235      7.3670      99      0.0241
    2      8.8200      8.3636      1.2913      0.3868     231      0.0208
    3      1.1619      1.2545      2.4751      7.3551     124      0.0270
    4      0.8450      0.6273      3.0669      0.3264     200      0.0376
    5      0.7394      7.7364      3.8740      7.3192     144      0.0020
    6      0.5281      8.3636      6.9409      7.3247     127      0.0293
    7      1.0035      8.4682      7.7480      0.3902     205      0.0296
    8      0.4753      7.6318      9.8464     11.0114      13      0.0176
    9      9.5066      8.4159     11.9448     10.9743      29      0.0257
   10      0.6338      0.3659     14.0433     10.9960      35      0.0127
   11      9.5066      1.0977     16.0879     11.0171      50      0.0126
   12      0.6338      7.6841     16.0879     11.0298      61      0.0126
   13      9.5594      8.3114     18.2401     10.9833      77      0.0210
   14      0.6338      0.4705     20.1771     11.0728      83      0.0265
   15      0.3697      0.5750     22.8136      0.3582     187      0.0238
   16      0.6338      0.1045     23.6207      7.3307     117      0.0150
   17      0.0000      0.1568     24.3201      0.3263     186      0.0423
   18      8.7672      0.3136     25.9343      7.3742     121      0.0202
   19      9.2425      0.8886     26.5262      0.3086     195      0.0384
   20      0.3697      1.7250     27.3870      7.3748     134      0.0235
   21      9.8235      6.9000     29.2702      7.3452     141      0.0265
   22      9.3482      1.0977      9.7926     11.0193       2      0.0317
   23      0.3697      1.5159      0.4304      0.3581     230      0.0456
   24      9.5594      0.9932      6.2414      0.3434     229      0.0402
   25      9.2953      1.8295      5.8110      7.3112     138      0.0315
   26      0.1056      1.8818     28.3017      0.2964     221      0.0300
   27      0.5810      1.7773     12.0525     10.9761      19      0.0351
   28      0.5281      1.8295     18.1863     10.9769      67      0.0324
   29      9.5066      2.5614     14.0433     10.9632      38      0.0127
   30      9.5066      2.7182     20.1771     11.0723      86      0.0320
   31      0.7394      2.0386      2.7441      0.3278     203      0.0342
   32      0.4753      3.1886     10.0078     11.0681       6      0.0310
   33      0.6338      3.2932     16.0879     10.9655      54      0.0126
   34      0.6866      4.4955     24.6968      7.3323     100      0.0165
   35      0.4225      4.0250      2.5289      7.3286     128      0.0246
   36      9.9819      4.2341     24.3739      0.3486     153      0.0427
   37      8.0806      4.2864     23.4592      7.3227     102      0.0272
   38      8.5031      4.0773     22.5445      0.4226     158      0.0090
   39      7.7109      3.1886      7.5328      7.3470     104      0.0431
   40      9.5066      4.0250     18.0787     10.9791      70      0.0193
   41      1.0563      2.3000     27.1718      0.3423     220      0.0502
   42      0.2113      4.8614      6.1876      7.2893     112      0.0211
   43      9.9291      4.6000      6.9409      0.3573     184      0.0281
   44      1.7429      3.2409     25.5038      0.3617     196      0.0454
   45      9.4010      4.0250     11.9986     10.9788      22      0.0323
   46      0.2113      3.7636     29.7545      0.3400     163      0.0450
   47      0.6338      4.0250      5.9186      0.3586     177      0.0325
   48      0.8450      4.4432     29.7007      7.3186     105      0.0330
   49      0.4225      4.3386      1.6142      0.3420     209      0.0158
   50      0.6338      4.7568     14.0433     10.9994      42      0.0127
   51      8.1862      4.9136     20.2309     11.0422      89      0.0426
   52      0.4753      4.9136     20.1771     11.0223      90      0.0373
   53      9.5066      5.3841     10.0078     11.0720       9      0.0288
   54     10.0876      6.3773     26.3647      7.3391     129      0.0263
   55      0.4753      5.2795     25.2886      0.3298     154      0.0289
   56      9.5066      5.4886     16.0879     10.9989      57      0.0126
   57      9.8235      6.1682     27.1718      0.3195     208      0.0295
   58      1.3732      6.6386     22.6522      7.3362     108      0.0282
   59      1.3204      5.9591     23.2978      0.3588     169      0.0279
   60      0.3169      5.2273     29.3778      0.3397     188      0.0334
   61      0.5810      6.1682     11.9448     10.9926      26      0.0223
   62      0.7394      6.2727     18.1863     10.9734      74      0.0169
   63      0.5281      6.8477      3.7664      0.3415     241      0.0300
   64      9.5066      6.9523     14.0433     11.0034      45      0.0127
   65      9.4538      7.1091     20.1771     11.0378      93      0.0277
   66      8.0278      8.3636      1.8832      7.2944     139      0.0263
   67      1.0563      7.7364      6.4029      0.3491     206      0.0344
   68      8.3447      6.8477     23.3516      7.3029     131      0.0334
   69      0.9507      7.3182     23.1902      0.3304     170      0.0406
   70      9.8235      7.2659     26.1495      0.3213     210      0.0373
   71      8.0806      3.1886      9.7926     10.8544       5      0.0152
   72      0.3697      7.3182     28.8398      0.3255     211      0.0177
   73      2.5351      3.0318     26.0419      7.3256     120      0.0097
   74      1.6372      5.8545      6.5643      0.3450     212      0.0235
   75      2.3767      6.5341      6.5105      7.3151     130      0.0256
   76      1.7429      1.0455      9.9002     11.0589       3      0.0368
   77      2.0598      2.5091      6.1876      7.3170     110      0.0233
   78      1.7957      5.4886      9.9540     11.0591      10      0.0354
   79      1.8485      7.0046     20.2847     10.8740      94      0.0175
   80      1.7957      3.9205     11.9448     10.9771      23      0.0253
   81      1.8485      4.1295      3.3359      0.3468     215      0.0262
   82      1.4788      1.8818      5.9186      0.3488     174      0.0584
   83      2.7464      4.2864      3.8740      7.2892     132      0.0285
   84      2.2710      7.3182     28.3555      7.2440      97      0.0357
   85      1.8485      2.7182     20.1233     11.0693      87      0.0268
   86      1.9013      2.5614     14.0433     11.0204      39      0.0127
   87      1.9013      4.0250     18.1863     10.9723      71      0.0362
   88      2.0069      8.3636     11.9448     10.9826      30      0.0251
   89      1.9013      1.0977     16.0879     10.9966      51      0.0126
   90      1.9013      5.4886     16.0879     11.0265      58      0.0126
   91      1.9013      8.4159     18.2401     10.9618      78      0.0254
