# Time-averaged data for fix myat5
# TimeStep c_Press[3]
37600 3038.72
37700 1234.48
37800 -1559.27
37900 -1018.77
38000 -11166.6
38100 -7760.92
38200 1474.38
38300 272.835
38400 2731.51
38500 -2847.25
38600 -9959.5
38700 -6471.3
38800 -6744.14
38900 -7083.9
39000 2772.97
39100 3390.17
39200 1158.67
39300 -1284.11
39400 -6474.83
39500 -6971.73
39600 -4501.23
39700 -1072.41
39800 4077.88
39900 461.27
40000 -3406.96
40100 -885.605
40200 -12233.5
40300 -3748.39
40400 -3690.22
40500 3394.54
40600 3501.96
40700 6896.37
40800 7485.22
40900 -2686.68
41000 -9313.2
41100 -7063.6
41200 -5314.96
41300 3996.01
41400 5155.39
41500 1359.82
41600 2446.94
41700 -3562.13
41800 -10543.4
41900 -7767.69
42000 -7366.43
42100 -1716.62
42200 7445.15
42300 7305.87
42400 2970.44
42500 -5383.16
42600 -11188.6
42700 -8875.37
42800 -4798.3
42900 -2416.67
43000 4868.42
43100 4485.15
43200 2053
43300 -4240.67
43400 -4210.72
43500 -4233.85
43600 1621.95
43700 4688.83
43800 4457.85
43900 -3882.11
44000 27.6739
44100 -708.697
44200 -3291.47
44300 -713.379
44400 1086.07
44500 3462.08
44600 -2858.42
44700 -4287.75
44800 308.548
44900 882.856
45000 3609.93
45100 1918.89
45200 -891.047
45300 -6409.65
45400 -1570.51
45500 -12132.5
45600 -2007.33
45700 3454.48
45800 1949.93
45900 -3131.15
46000 -10909.5
46100 -6856.7
46200 -1202.09
46300 5698.7
46400 2638.82
46500 -4434.95
46600 8086.97
46700 -4399.07
46800 -8835.93
46900 -7847.87
47000 -7688.69
47100 -9539.79
47200 2238.38
47300 8625.59
47400 876.918
47500 5882.86
47600 3196.71
47700 -5694.1
47800 -4781.87
47900 2161.95
48000 7173.47
48100 577.355
48200 4881.2
48300 1362.7
48400 -264.542
48500 -385.662
48600 592.412
48700 -2559.34
48800 -3784.27
48900 8525.79
49000 491.308
49100 638.207
49200 894.71
49300 2145.2
49400 325.31
49500 -4796.98
49600 259.413
49700 -11759.9
49800 -3412.48
49900 -7945.31
50000 -6961.45
50100 -6913.12
50200 -4848.73
50300 516.77
50400 8658.88
50500 1289.34
50600 -889.799
50700 -8011.8
50800 -4643.39
50900 4466.06
51000 4265.85
51100 -3555.15
51200 -3181.01
51300 412.466
51400 -9827.31
51500 -11175.7
51600 -3195.87
51700 2081.34
51800 7395.2
51900 10567.9
52000 466.176
52100 -4381.61
52200 -2792.83
52300 -6002.13
52400 -2578.93
52500 161.671
52600 5510.19
52700 7193.24
52800 -5856.33
52900 -2083.9
53000 -4784.89
53100 545.231
53200 2890.37
53300 6457.16
53400 5627.84
53500 7421.69
53600 -3659.36
53700 -2946.49
53800 -4797.73
53900 2841.38
54000 4144.68
54100 2948.08
54200 1727
54300 1578.21
54400 -2434.09
54500 -4388.3
54600 -163.991
54700 5266.92
54800 4706.88
54900 3742.24
55000 792.347
55100 -3384.31
55200 -731.4
55300 1757.73
55400 -1622.1
55500 4333.06
55600 -2195.88
55700 -4228.05
55800 -5978.94
55900 -84.2691
56000 538.812
56100 -2234.71
56200 6240.34
56300 9992.03
56400 2785.88
56500 4938.65
56600 1177.14
56700 -1204.04
56800 -4030.72
56900 7010.41
57000 9549.5
57100 288.685
57200 8345.66
57300 6088.82
57400 -567.658
57500 -2068.91
57600 -707.872
57700 -4469.95
57800 4898.89
57900 3519.92
58000 -1294.29
58100 -832.093
58200 4639.41
58300 1257.17
58400 -2672.31
58500 3514.14
58600 1301.55
58700 8704.33
58800 3019.58
58900 -9092.44
59000 -2668.87
59100 2089.18
59200 3123.83
59300 9265.39
59400 2431.2
59500 -4684.6
59600 -11707.5
59700 -3884
59800 -130.644
59900 4706.16
60000 -642.954
60100 9727.6
60200 -349.758
60300 -204.666
60400 -694.948
60500 -4806.11
60600 -2666.2
60700 8796.67
60800 12979.1
60900 3468.66
61000 2664.84
61100 -6404.76
61200 -6412.83
61300 -956.975
61400 3758.33
61500 2432.3
61600 6896.18
61700 7670.58
61800 -4275.77
61900 -5285.18
62000 -12101.4
62100 -8933.53
62200 -15557.6
62300 2440.68
62400 -890.129
62500 3665.33
62600 903.754
62700 -1597.69
62800 -4386.56
62900 -4605.36
63000 1763.24
63100 3775.15
63200 719.194
63300 373.463
63400 -4446.71
63500 -6640.38
63600 -7020.14
63700 -1397.96
63800 3097.35
63900 3447.42
64000 6025.66
64100 7105.71
64200 9066.44
64300 -7559.27
64400 -7211.37
64500 -4702.48
64600 -13710.6
64700 -501.687
64800 -912.386
64900 825.656
65000 -4643.19
65100 -3131.6
65200 -3582.9
65300 -10038.5
65400 -6511.58
65500 -1859.59
65600 -41.4943
65700 3124.97
65800 3769.93
65900 9219
66000 3970.91
66100 -4377.43
66200 1661.89
66300 683.757
66400 -247.807
66500 1050.78
66600 2795.82
66700 7324.51
66800 973.467
66900 3009.97
67000 -6110.72
67100 -5316.69
67200 -1845.02
67300 -2361.3
67400 -1103.41
67500 7352.89
67600 -1611.62
67700 -42.1405
67800 -5226.02
67900 -1402.34
68000 -4720.17
68100 -5516.13
68200 -2540.28
68300 -5224.03
68400 -3304.89
68500 2760.34
68600 4053.23
68700 1690.78
68800 8874.64
68900 -1332.53
69000 275.304
69100 -2050.45
69200 -2134.72
69300 -4246.87
69400 -2715.31
69500 4322.05
69600 4717.97
69700 4914.16
69800 -1173.44
69900 -1857.79
70000 -4321.44
70100 838.607
70200 -2151.67
70300 3825.54
70400 10870.5
70500 7624.52
70600 3980.96
70700 -2539.59
70800 -1189.17
70900 -5923.6
71000 -3676.42
71100 2465.08
71200 5795.05
71300 2991.25
71400 -2512
71500 -6145.69
71600 -9782.18
71700 -14929.3
71800 -948.784
71900 9731.51
72000 6186.25
72100 -2175.76
72200 -5432.57
72300 -4030.81
72400 -3858.01
72500 1094.45
72600 2804.88
72700 2405.01
72800 3654.4
72900 -1847.59
73000 -8458.83
73100 -9291.8
73200 -11006.1
73300 328.412
73400 4649.11
73500 4507.68
73600 -1126.43
73700 -3912.97
73800 -3981.97
73900 -6773.98
74000 -5645.93
74100 1925.94
74200 6061.98
74300 5000.48
74400 329.531
74500 -3012.5
74600 -11085
74700 -12563.7
74800 -9395.03
74900 -7221.15
75000 633.477
75100 3018.7
75200 -1574.94
75300 -2583.67
75400 -13041.4
75500 -3217.98
75600 1993.71
75700 -402.918
75800 4188.27
75900 -2606.11
76000 -1924.93
76100 -12711.2
76200 -4118.37
76300 1367.29
76400 7653.22
76500 6095.71
76600 9589.26
76700 8843.79
76800 -3187.36
76900 -4643.45
77000 -6390.98
77100 -4299.05
77200 4040.76
77300 12138.3
77400 6304.61
77500 4958.96
77600 978.778
77700 -246.003
77800 -2918.5
77900 -1253.69
78000 -2564.06
78100 -1990.21
78200 -3544.14
78300 7151.1
78400 -671.145
78500 -3713.77
78600 -2744.59
78700 -9281.77
78800 -8497.56
78900 -874.571
79000 2329.18
79100 2193.42
79200 3577.61
79300 -7764.32
79400 -5256.72
79500 -2972.54
79600 -3.42716
79700 4482.66
79800 7150
79900 1498.26
80000 -3874.24
80100 -30.4256
80200 -3949.59
80300 -5444.67
80400 1315.45
80500 -681.273
80600 -1613.44
80700 220.768
80800 -1482.7
80900 -8453.1
81000 -11316.8
81100 -6685
81200 -1647.58
81300 -967.422
81400 7219.05
81500 6104.98
81600 -5104.72
81700 -6714.97
81800 -11714.6
81900 -5436.64
82000 -1725.44
82100 -985.499
82200 8412.28
82300 9909.63
82400 5890.6
82500 -2288.08
82600 -5655.94
82700 1877.8
82800 1877.39
82900 9017.53
83000 7889.56
83100 270.418
83200 -3274.91
83300 -8363.08
83400 -5597.12
83500 -9908.71
83600 921.028
83700 5360.98
83800 8378.64
83900 5800.79
84000 2940.08
84100 -7094.71
84200 -10716.7
84300 -2546.18
84400 1500.77
84500 -7040.65
84600 -6917.52
84700 -2044.92
84800 -10224.9
84900 -12140.6
85000 -4531.2
85100 -7239.3
85200 114.221
85300 -963.669
85400 651.507
85500 -4608.9
85600 -9291.52
85700 644.287
85800 -6944.71
85900 -183.736
86000 -4803.63
86100 2486.24
86200 3282.49
86300 -1293.07
86400 -4811.2
86500 -3929.76
86600 -4227.69
86700 -2293.75
86800 36.1835
86900 4594.87
87000 4314.72
87100 -3127.43
87200 -4710.65
87300 -7902.16
87400 -9410.78
87500 -594.355
87600 5860.4
87700 2433.49
87800 118.579
87900 -452.344
88000 3996.46
88100 -8404.98
88200 -6077.49
88300 -1077.99
88400 2492.53
88500 5538.1
88600 7013.34
88700 2429.41
88800 -572.884
88900 -3880.72
89000 1783.46
89100 -110.096
89200 3692.72
89300 1668.96
89400 -8212.47
89500 -9453.91
89600 -9881.93
89700 -3542.47
89800 -3687.15
89900 -587.322
90000 10128
90100 6030.4
90200 -3553.02
90300 -7470.44
90400 -3047.98
90500 -5037.08
90600 -2693.24
90700 7781.45
90800 768.208
90900 8485.85
91000 812.371
91100 -6572.06
91200 -13734.5
91300 -6327.62
91400 3989.09
91500 4191.45
91600 4150.7
91700 2877.37
91800 -6590
91900 -6933.48
92000 -6346.64
92100 -9826.18
92200 2072.07
92300 1741.83
92400 -3661.14
92500 508.674
92600 -191.523
92700 -5332.97
92800 -9026.4
92900 -9258.45
93000 -1073.44
93100 3185.18
93200 1348.79
93300 3395.55
93400 -2545.59
93500 -8165.3
93600 -2362.46
93700 4633.14
93800 7421.32
93900 975.287
94000 -1534.08
94100 -5003.53
94200 -1247.12
94300 717.306
94400 1363.01
94500 -655.111
94600 3171.57
94700 6326.35
94800 4836.72
94900 532.014
95000 -3195.92
95100 4308.47
95200 1797.97
95300 -3598.75
95400 -7380.78
95500 -1829.9
95600 -217.676
95700 246.841
95800 -708.694
95900 4383.93
96000 -8930.89
96100 -6234.68
96200 377.743
96300 3611.38
96400 -3771.46
96500 1075.63
96600 2777.18
96700 3295.52
96800 5122.76
96900 -686.405
97000 -1004.42
97100 -2618.47
97200 -4458.46
97300 185.966
97400 -1704.94
97500 6811.99
97600 -2938.58
97700 7871.82
97800 1109.33
97900 1832.1
98000 273.02
98100 -4954.91
98200 -1175.24
98300 -157.093
98400 2153.35
98500 -84.7418
98600 4959.65
98700 2134.11
98800 2437.18
98900 -3964.11
99000 1785.86
99100 -951.9
99200 -5803.37
99300 -2634.35
99400 5518.05
99500 1342.8
99600 325.584
99700 -1423.39
99800 3763.25
99900 -8134.76
100000 -4356.46
100100 -3301.06
100200 3189.09
100300 3869.83
100400 6453.08
100500 2935.67
100600 -3207.2
100700 -8230.78
100800 -7601.47
100900 -5225.45
101000 -4492.04
101100 -3711.06
101200 -9352.23
101300 -8346.29
101400 -11275.8
101500 -9589.51
101600 -7535.99
101700 -1875.92
101800 3079.63
101900 -3368.63
102000 -2511.99
102100 -2746.71
102200 -5138.07
102300 -4411.11
102400 1766.21
102500 3889.66
102600 -413.032
102700 -3195.38
102800 -6781.23
102900 -977.427
103000 -4460.15
103100 -3302.88
103200 2618.53
103300 -6224.26
103400 -8438.29
103500 -2822.43
103600 -6934.13
103700 -156.715
103800 1689.15
103900 7716.77
104000 1485.06
104100 -7956.85
104200 -7589.26
104300 -5925.03
104400 -7575.64
104500 -1476.51
104600 581.637
104700 -352.666
104800 -5364.26
104900 -13570.3
105000 -11312.5
105100 -4474.93
105200 754.656
105300 4323.79
105400 -2169.99
105500 -5195.37
105600 -1386.65
105700 -9209.26
105800 -4209.24
105900 916.557
106000 -967.649
106100 2280.51
106200 -337.177
106300 -6401.5
106400 -8592.22
106500 -7260.3
106600 -4402.2
106700 -1730.75
106800 675.45
106900 6949.13
107000 4243.44
107100 -3472.94
107200 -4415.77
107300 -11342.3
107400 -11364.8
107500 -5282.97
107600 -1494.64
107700 -1449.63
107800 2260.49
107900 -2588.49
108000 -3625.41
108100 -3785.48
108200 1353.26
108300 -5205.5
108400 -2978.65
108500 -5115.6
108600 -13808.6
108700 -4151.29
108800 -2678.03
108900 -2360.71
109000 -1269.02
109100 370.084
109200 851.99
109300 -835.339
109400 -777.427
109500 -7749.38
109600 -9472.76
109700 -7931.76
109800 -2676.28
109900 1805.07
110000 232.414
110100 5642.14
110200 -1173.3
110300 335.703
110400 -6044.23
110500 -7736.44
110600 -1248.54
110700 -2068.63
110800 -11927.6
110900 -5063.63
111000 1200.34
111100 -5893.07
111200 -5038.91
111300 1262.68
111400 -3372.2
111500 -1050.56
111600 -4990.5
111700 -5158.4
111800 5084.99
111900 -3009.62
112000 -2513.89
112100 2933.13
112200 10433.5
112300 260.206
112400 -4683.76
112500 -486.248
112600 198.928
112700 -6733.7
112800 -1132.52
112900 1662.02
113000 -1101.41
113100 -2673
113200 -5882.23
113300 -1928.87
113400 -4696.99
113500 313.422
113600 -2542.07
113700 -3908.45
113800 1028.76
113900 1008.04
114000 2849.48
114100 2713.37
114200 -724.411
114300 -5647.25
114400 -6209.09
114500 -1921.37
114600 1818.61
114700 -5201.96
114800 -2380.34
114900 -1858.45
115000 3869.57
115100 3101.9
115200 -8648.28
115300 -4314.82
115400 -2713.94
115500 1334.15
115600 -184.276
115700 -492.374
115800 796.233
115900 -1714.3
116000 -736.476
116100 -5855.14
116200 -3701.26
116300 1438.42
116400 2911.96
116500 4980.16
116600 4491.96
116700 2059.67
116800 -3886.13
116900 -8924.34
117000 2048.9
117100 -2368.36
117200 5580.45
117300 14945.9
117400 5288.14
117500 -2874.94
117600 -6503.16
117700 -8445.58
117800 -15547.3
117900 325.095
118000 4408.2
118100 -564.188
118200 -220.116
118300 -3822.37
118400 -3563.56
118500 -7722.98
118600 372.85
118700 1249.43
118800 2131
118900 2479.11
119000 -1280.89
119100 -1613.24
119200 -2080.74
119300 -2956.59
119400 -2647.28
119500 -4257.41
119600 2072.93
119700 1723.11
119800 2582.21
119900 4299.93
120000 -2315.64
120100 -306.779
120200 985.322
120300 -4408.46
120400 -8913.19
120500 -7163.53
120600 -93.3889
120700 5983.74
120800 2510.3
120900 388.335
121000 912.401
121100 -4714.94
121200 -9190.4
121300 -2958.54
121400 -8882.15
121500 4370.47
121600 1834.56
121700 5291.89
121800 7269.31
121900 -4042.26
122000 -9163.81
122100 -9944.53
122200 -11221.8
122300 6147.04
122400 3479.32
122500 3451.56
122600 -1478.68
122700 -9783.17
122800 -5819.33
122900 -7895.36
123000 -2398.05
123100 -1999.2
123200 366.508
123300 7296.22
123400 4178.73
123500 -4502.18
123600 -6493.15
123700 -10604.5
123800 -4958.38
123900 -1612.92
124000 2961.22
124100 5231.97
124200 3834.53
124300 602.926
124400 -6380.88
124500 -3233.81
124600 -5227.11
124700 -9244
124800 -5421.47
124900 -4797.7
125000 329.359
125100 -2435.86
125200 401.58
125300 2830.65
125400 252.585
125500 2281.82
125600 -3244.32
125700 -3489.37
125800 -3998.49
125900 -1377.12
126000 5177.58
126100 8508.9
126200 -905.807
126300 -3713.8
126400 -5030.34
126500 -5372.83
126600 -9497.05
126700 -7206.92
126800 -10981.8
126900 213.129
127000 1951.97
127100 -197.24
127200 -1015.3
127300 9885.87
127400 -408.61
127500 -2150.28
127600 -4264.21
127700 -7128.68
127800 -7606.77
127900 -8053.21
128000 8922.65
128100 1843.57
128200 3976.6
128300 7723.61
128400 1699.88
128500 226.262
128600 -2329.68
128700 -2552.21
128800 -6687.57
128900 -6249.87
129000 -2858.11
129100 5463.92
129200 2134.51
129300 -5089.15
129400 19.4616
129500 -383.403
129600 131.555
129700 6594.11
129800 -644.377
129900 -4354.92
130000 9122.91
130100 3916.08
130200 -246.849
130300 -5912.86
130400 -4595.43
130500 -6963.77
130600 -4885.03
130700 -795.442
130800 -231.531
130900 -3661.43
131000 2330.15
131100 6411.41
131200 2765.55
131300 -208.739
131400 -5656.38
131500 -3846.52
131600 -166.844
131700 1327.3
131800 -56.8928
131900 9809.41
132000 4391.05
132100 -2370.53
132200 -6287.12
132300 -2958.55
132400 -7453.67
132500 1667.16
132600 10364.2
132700 9325.77
132800 -2571.37
132900 -1583.02
133000 -2827.41
133100 -1482.26
133200 1917.65
133300 1062.58
133400 -2336.15
133500 -2722.14
133600 -6777.76
133700 -5727.69
133800 -1965.31
133900 -379.547
134000 3713.05
134100 -7211.37
134200 -6643.89
134300 -4378.12
134400 -7742.07
134500 -2205.12
134600 -1897.88
134700 -1715.06
134800 -4337.4
134900 10740.6
135000 -12.7744
135100 167.823
135200 -3070.14
135300 -4181.5
135400 -9457.09
135500 -6387.67
135600 -2626.27
135700 851.968
135800 -407.717
135900 -4119.29
136000 -7929.17
136100 -4275.59
136200 -81.8951
136300 1505.13
136400 8397.29
136500 -1548.75
136600 -930.227
136700 -5746.66
136800 -5400.48
136900 -1835.67
137000 -7327.53
137100 -1147.1
137200 4007.24
137300 -7951.16
137400 -2520.99
137500 6554.66
137600 -512.828
137700 -7742.25
137800 1360.75
137900 -3071.48
138000 -8893.02
138100 -6030.82
138200 1461.3
138300 6252.95
138400 -1196.82
138500 -5849.56
138600 1018.8
138700 2775.53
138800 5116.14
138900 -1554
139000 -8413.31
139100 -4880.36
139200 -6347.01
139300 -892.836
139400 5126.83
139500 2890.29
139600 1669.31
139700 3091.94
139800 -7685.1
139900 -1653.43
140000 -7873.45
140100 -5481.72
140200 -6676.79
140300 11262.8
140400 7341.96
140500 6594.76
140600 3275.71
140700 1555.96
140800 -3952.3
140900 -4195.07
141000 -9285.21
141100 -3419.1
141200 -5472.16
141300 4510.95
141400 1182.74
141500 -4261.35
141600 -7510.39
141700 -4468.86
141800 -38.2828
141900 7677.74
142000 3495.3
142100 561.985
142200 -1167.98
142300 -4396.45
142400 -4742.74
142500 -6634.49
142600 9202.4
142700 3684.8
142800 1655.89
142900 8308.38
143000 -4223.67
143100 986.439
143200 -11738.5
143300 -1442.85
143400 1745.43
143500 -948.954
143600 3040.97
143700 5787.81
143800 -95.347
143900 -242.367
144000 -1667.7
144100 6708.39
144200 -269.521
144300 2818.7
144400 -617.969
144500 -6967.63
144600 -9243.25
144700 -3103.45
144800 -3427.66
144900 1675.96
145000 2406.78
145100 -2122.58
145200 -4669.04
145300 -3969.92
145400 -576.833
145500 -5166.67
145600 -4921.93
145700 4828.33
145800 -4352.09
145900 -1189.75
146000 2469.72
146100 -464.139
146200 -2987.46
146300 481.38
146400 -2008.69
146500 -3102.93
146600 -1548.59
146700 -2176.46
146800 -7103.09
146900 -5482.73
147000 -5340.03
147100 -1297.93
147200 -1079.16
147300 -2670.73
147400 1434.16
147500 1271.53
147600 1054.22
147700 -5510.39
147800 1289.96
147900 3798.73
148000 284.27
148100 -775.379
148200 -4159.46
148300 -9373.22
148400 -5693.31
148500 5976.13
148600 6819.23
148700 6992.7
148800 -5670.77
148900 -5027.66
149000 -7198.01
149100 282.16
149200 348.108
149300 -6556.56
149400 293.071
149500 1391.9
149600 -1497.85
149700 -7985.55
149800 -4946.74
149900 -564.375
150000 -1270.2
150100 4824.25
150200 5850.19
150300 1438.92
150400 -1705.86
150500 5856.02
150600 3480.18
150700 3346.93
150800 -4899.08
150900 -5276.68
151000 -3538.68
151100 2493.86
151200 -2143.47
151300 2085.34
151400 3811.4
151500 1695.02
151600 -2073.56
151700 749.175
151800 -2221.37
151900 -2111.18
152000 -2298.26
152100 -3924.36
152200 4115.3
152300 -2267.17
152400 -1702.39
152500 -1223.64
152600 -2694.45
152700 -5237.58
152800 -2219.84
152900 -1796.27
153000 -89.956
153100 932.41
153200 3109.67
153300 5296.53
153400 -4428.36
153500 377.789
153600 -2010.6
153700 4807.03
153800 -3017.83
153900 -1458.64
154000 -604.179
154100 -1478.18
154200 627.501
154300 333.598
154400 -331.84
154500 1765.68
154600 -1221.17
154700 -8650.35
154800 -935.275
154900 434.847
155000 -3668.25
155100 1046.44
155200 -854.944
155300 5487.34
155400 711.56
155500 -7831.14
155600 -5227.49
155700 -8435.53
155800 -2905.6
155900 -1576.6
156000 7744.15
156100 2583.01
156200 -4461.36
156300 -7750.68
156400 -1878.58
156500 -552.048
156600 7368.28
156700 6008.94
156800 2998.75
156900 3146.21
157000 -6602.6
157100 -10666.7
157200 -9421.74
157300 -2915.48
157400 4253.61
157500 7725.09
157600 -2392.47
157700 -6529.39
157800 -7757.91
157900 2633.85
158000 3597.89
158100 -3547.23
158200 989.941
158300 -402.648
158400 3127.43
158500 1185.64
158600 -5112.64
158700 -1774.94
158800 662.798
158900 1837.81
159000 -6407.41
159100 1319.82
159200 6114.3
159300 -5893.41
159400 -3075.17
159500 -5561.51
159600 -7686.15
159700 -3356.83
159800 1498.53
159900 -2660.49
160000 -3399.65
160100 -1260.19
160200 7494.56
160300 -8703.38
160400 -5156.35
160500 -8733.79
160600 -6077.99
160700 -7311.26
160800 5371.4
160900 240.564
161000 6576.45
161100 1664.39
161200 -4735.83
161300 -9731.08
161400 -3319.67
161500 4782.74
161600 2409.71
161700 342.699
161800 5349.28
161900 1032.59
162000 1396.53
162100 -6898.43
162200 -6619.46
162300 1457.36
162400 -675.097
162500 8775.12
162600 1182.66
162700 -2971.4
162800 -1279.66
162900 -6684.5
163000 -6218.7
163100 -9801.68
163200 -2677.97
163300 1523.65
163400 -1407.79
163500 -6384.01
163600 373.73
163700 -2116.46
163800 -3178.25
163900 868.029
164000 2885.13
164100 -4812.59
164200 -13622.4
164300 -5715.07
164400 -502.044
164500 2534.48
164600 6825.16
164700 -2663.65
164800 -10975.3
164900 -9524.92
165000 -5829.7
