# Time-averaged data for fix myat1
# TimeStep c_Tmobile
90600 384.098
90700 287.968
90800 401.354
90900 308.459
91000 362.11
91100 297.312
91200 345.677
91300 277.248
91400 332.291
91500 305.929
91600 288.01
91700 296.857
91800 266.356
91900 256.155
92000 224.637
92100 268.283
92200 255.345
92300 272.025
92400 334.224
92500 297.365
92600 320.821
92700 291.445
92800 334.965
92900 329.328
93000 305.412
93100 325.669
93200 296.321
93300 293.13
93400 279.601
93500 265.967
93600 281.729
93700 310.956
93800 299.568
93900 331.946
94000 350.076
94100 328.062
94200 295.784
94300 313.326
94400 303.221
94500 280.081
94600 278.308
94700 247.598
94800 286.016
94900 241.738
95000 275.845
95100 305.598
95200 305.188
95300 334.847
95400 285.197
95500 335.863
95600 339.591
95700 339.65
95800 288.552
95900 307.421
96000 293.286
96100 266.124
96200 282.88
96300 296.27
96400 274.759
96500 325.055
96600 312.178
96700 341.068
96800 333.662
96900 301.177
97000 324.369
97100 307.39
97200 254.634
97300 322.587
97400 283.714
97500 267.609
97600 343.945
97700 345.69
97800 301.375
97900 362.273
98000 306.601
98100 313.194
98200 294.96
98300 294.563
98400 262.609
98500 303.44
98600 314.829
98700 275.026
98800 306.25
98900 339.944
99000 260.48
99100 302.257
99200 319.162
99300 313.703
99400 288.69
99500 334.036
99600 322.574
99700 293.947
99800 317.962
99900 307.758
100000 268.967
100100 288.482
100200 274.367
100300 298.766
100400 316.316
100500 294.903
100600 328.421
100700 331.372
100800 342.451
100900 325.647
101000 298.513
101100 282.122
101200 312.901
101300 256.505
101400 291.745
101500 270.866
101600 311.587
101700 311.501
101800 282.771
101900 371.78
102000 287.599
102100 333.783
102200 315.028
102300 318.85
102400 277.834
102500 349.142
102600 300.192
102700 337.236
102800 291.941
102900 288.15
103000 301.599
103100 266.738
103200 266.921
103300 308.211
103400 368.883
103500 293.002
103600 350.766
103700 341.546
103800 297.695
103900 339.951
104000 251.91
104100 297.225
104200 288.58
104300 290.125
104400 352.035
104500 324.915
104600 414.418
104700 435.504
104800 326.733
104900 394.262
105000 343.014
105100 299.883
105200 344.749
105300 294.655
105400 308.727
105500 276.18
105600 296.93
105700 287.942
105800 309.399
105900 335.024
106000 334.314
106100 316.917
106200 378.01
106300 343.356
106400 292.189
106500 340.195
106600 349.407
106700 285.613
106800 279.596
106900 330.477
107000 298.481
107100 287.14
107200 339.258
107300 322.796
107400 355.694
107500 335.273
107600 337.091
107700 338.892
107800 303.784
107900 264.764
108000 288.092
108100 340.94
108200 297.707
108300 297.505
108400 359.233
108500 320.875
108600 318.837
108700 368.582
108800 346.075
108900 344.494
109000 347.9
109100 330.733
109200 344.163
109300 277.847
109400 309.933
109500 299.87
109600 295.02
109700 259.228
109800 362
109900 295.793
110000 367.047
110100 324.578
110200 394.049
110300 294.237
110400 340.665
110500 317.038
110600 263.788
110700 333.718
110800 257.309
110900 320.447
111000 329.392
111100 359.53
111200 377.287
111300 330.837
111400 343.83
111500 317.198
111600 275.87
111700 274.634
111800 320.681
111900 299.5
112000 342.603
112100 351.921
112200 338.257
112300 302.101
112400 289.102
112500 276.921
112600 279.967
112700 279.607
112800 317.08
112900 325.584
113000 315.41
113100 327.786
113200 291.836
113300 297.664
113400 327.855
113500 259.513
113600 345.376
113700 343.976
113800 341.249
113900 381.016
114000 359.029
114100 306.313
114200 344.265
114300 261.968
114400 326.502
114500 307.671
114600 284.813
114700 337.574
114800 317.477
114900 337.458
115000 307.059
115100 313.133
115200 305.01
115300 285.65
115400 311.229
115500 297.761
115600 352.009
115700 345.967
115800 270.507
115900 347.22
116000 275.557
116100 280.218
116200 255.718
116300 304.234
116400 320.094
116500 373.083
116600 281.568
116700 372.972
116800 255.649
116900 301.399
117000 253.354
117100 269.409
117200 338.907
117300 294.62
117400 319.85
117500 337.939
117600 348.76
117700 281.165
117800 319.127
117900 250.364
118000 298.664
118100 259.471
118200 290.255
118300 332.743
118400 287.44
118500 335.547
118600 312.392
118700 304.794
118800 313.685
118900 293.377
119000 348.308
119100 277.546
119200 342.37
119300 303.277
119400 307.193
119500 276.303
119600 272.558
119700 269.44
119800 278.916
119900 297.226
120000 295.117
120100 327.675
120200 316.299
120300 295.629
120400 301.852
120500 317.217
120600 324.529
120700 279.342
120800 334.968
120900 333.397
121000 311.51
121100 351.155
121200 308.381
121300 286.161
121400 298.496
121500 297.97
121600 275.617
121700 317.294
121800 301.506
121900 337.57
122000 353.456
122100 326.219
122200 333.236
122300 328.131
122400 357.171
122500 292.931
122600 292.957
122700 351.644
122800 272.159
122900 299.57
123000 305.721
123100 293.236
123200 363.452
123300 335.326
123400 333.332
123500 383.064
123600 318.88
123700 314.895
123800 328.819
123900 310.873
124000 279.646
124100 322.234
124200 294.137
124300 304.545
124400 286.128
124500 336.03
124600 333.202
124700 328.263
124800 379.968
124900 316.311
125000 295.944
125100 353.333
125200 282.369
125300 318.268
125400 303.959
125500 315.514
125600 293.81
125700 266.552
125800 251.026
125900 285.043
126000 268.719
126100 293.203
126200 333.5
126300 335.13
126400 335.68
126500 299.311
126600 339.515
126700 275.436
126800 316.348
126900 293.077
127000 295.099
127100 291.861
127200 292.378
127300 267.962
127400 349.237
127500 291.8
127600 334.511
127700 359.69
127800 326.045
127900 314.727
128000 331.745
128100 293.706
128200 274.613
128300 276.995
128400 290.04
128500 312.182
128600 270.97
128700 307.277
128800 329.626
128900 330.994
129000 300.558
129100 352.124
129200 341.757
129300 312.603
129400 326.47
129500 302.861
129600 315.942
129700 271.078
129800 276.124
129900 291.252
130000 334.237
130100 306.511
130200 320.08
130300 377.035
130400 327.228
130500 325.57
130600 281.719
130700 325.866
130800 304.58
130900 285.829
131000 286.757
131100 331.46
131200 309.055
131300 333.822
131400 320.327
131500 322.198
131600 348.762
131700 319.695
131800 260.527
131900 325.722
132000 273.422
132100 272.297
132200 335.587
132300 287.809
132400 376.428
132500 304.186
132600 359.303
132700 357.976
132800 280.64
132900 306.559
133000 275.611
133100 275.637
133200 299.119
133300 351.51
133400 319.656
133500 330.765
133600 293.52
133700 300.955
133800 283.602
133900 266.934
134000 293.301
134100 329.85
134200 302.781
134300 351.505
134400 345.8
134500 360.259
134600 285.541
134700 288.087
134800 285.646
134900 269.364
135000 281.121
135100 331.408
135200 321.768
135300 281.199
135400 351.437
135500 308.947
135600 300.249
135700 289.5
135800 314.12
135900 316.648
136000 357.014
136100 371.739
136200 352.063
136300 333.971
136400 325.19
136500 326.08
136600 242.288
136700 338.288
136800 278.097
136900 276.1
137000 317.849
137100 350.607
137200 341.462
137300 343.732
137400 320.689
137500 318.14
137600 317.425
137700 308.818
137800 272.833
137900 302.403
138000 295.925
138100 303.788
138200 339.721
138300 330.191
138400 360.032
138500 320.545
138600 332.061
138700 342.225
138800 250.19
138900 360.911
139000 252.654
139100 296.595
139200 320.627
139300 311.592
139400 302.76
139500 346.616
139600 325.496
139700 381.643
139800 393.602
139900 372.124
140000 349.166
140100 285.748
140200 360.736
140300 268.951
140400 319.524
140500 321.939
140600 247.927
140700 319.913
140800 255.356
140900 300.941
141000 350.125
141100 294.868
141200 383.348
141300 330.457
141400 313.979
141500 338.075
141600 295.156
141700 289.42
141800 328.741
141900 297.793
142000 346.004
142100 301.895
142200 291.865
142300 331.173
142400 274.019
142500 313.539
142600 376.824
142700 328.385
142800 329.115
142900 384.673
143000 296.098
143100 267.863
143200 316.586
143300 303.023
143400 277.858
143500 300.922
143600 350.933
143700 303.398
143800 288.581
143900 326.208
144000 334.36
144100 266.502
144200 321.889
144300 243.925
144400 296.339
144500 311.231
144600 290.072
144700 303.367
144800 358.461
144900 295.707
145000 339.183
145100 338.215
145200 312.72
145300 299.184
145400 273.52
145500 258.56
145600 274.393
145700 237.323
145800 251.636
145900 273.458
146000 274.903
146100 330.18
146200 301.92
146300 287.896
146400 377.827
146500 295.562
146600 305.525
146700 391.474
146800 264.219
146900 273.379
147000 318.355
147100 270.167
147200 277.465
147300 299.327
147400 321.308
147500 328.986
147600 342.096
147700 307.031
147800 353.267
147900 323.016
148000 281.937
148100 307.718
148200 284.763
148300 274.98
148400 315.763
148500 293.393
148600 361.26
148700 327.122
148800 355.897
148900 306.078
149000 310.539
149100 313.604
149200 288.283
149300 279.595
149400 354.591
149500 243.504
149600 352.732
149700 379.935
149800 286.515
149900 379.956
150000 404.88
150100 302.986
150200 326.888
150300 280.425
150400 325.206
150500 320.696
150600 270.267
150700 329.67
150800 292.702
150900 273.764
151000 299.98
151100 332.684
151200 336.589
151300 336.225
151400 313.949
151500 364.363
151600 302.226
151700 300.532
151800 293.326
151900 303.552
152000 296.832
152100 321.387
152200 312.791
152300 326.865
152400 324.638
152500 354.02
152600 314.55
152700 331.232
152800 290.02
152900 282.443
153000 272.923
153100 297.963
153200 274.069
153300 348.359
153400 326.058
153500 328.406
153600 334.502
153700 307.665
153800 321.408
153900 330.026
154000 294.998
154100 326.088
154200 295.555
154300 336.396
154400 266.462
154500 273.799
154600 259.178
154700 254.09
154800 270.388
154900 310.825
155000 264.113
155100 299.644
155200 333.58
155300 329.699
155400 308.422
155500 314.113
155600 283.353
155700 305.791
155800 282.15
155900 267.811
156000 282.459
156100 286.573
156200 249.686
156300 317.528
156400 283.112
156500 360.421
156600 286.047
156700 352.313
156800 329.715
156900 270.022
157000 300.3
157100 302.15
157200 267.189
