# Time-averaged data for fix myat2
# TimeStep c_Tsurface_inf
59200 389.218
59300 405.021
59400 379.197
59500 467.92
59600 229.899
59700 410.972
59800 347.21
59900 291.508
60000 404.485
60100 363.007
60200 258.37
60300 334.011
60400 291.651
60500 323.95
60600 366.904
60700 292.5
60800 326.422
60900 266.087
61000 404.156
61100 334.394
61200 356.14
61300 379.586
61400 323.068
61500 303.693
61600 401.196
61700 447.336
61800 477.123
61900 367.771
62000 364.665
62100 405.902
62200 398.296
62300 360.889
62400 290.927
62500 368.074
62600 330.668
62700 375.237
62800 404.123
62900 342.182
63000 353.254
63100 358.532
63200 316.59
63300 305.562
63400 308.258
63500 247.258
63600 348.421
63700 253.56
63800 371.454
63900 314.967
64000 320.028
64100 368.663
64200 320.647
64300 365.336
64400 362.707
64500 292.541
64600 283.371
64700 404.683
64800 199.303
64900 378.207
65000 243.748
65100 381.991
65200 321.553
65300 349.453
65400 390.733
65500 339.982
65600 389.749
65700 300.589
65800 357.612
65900 358.423
66000 287.043
66100 323.036
66200 347.799
66300 359.28
66400 304.75
66500 418.111
66600 346.452
66700 263.639
66800 375.616
66900 372.442
67000 268.513
67100 427.759
67200 382.169
67300 330.364
67400 385.199
67500 343.476
67600 356.912
67700 354.885
67800 366.594
67900 368.424
68000 279.628
68100 308.537
68200 281.792
68300 311.956
68400 258.196
68500 286.963
68600 296.521
68700 323.347
68800 279.736
68900 392.198
69000 295.479
69100 309.524
69200 351.142
69300 349.393
69400 304.029
69500 433.979
69600 244.905
69700 332.43
69800 312.201
69900 349.829
70000 318.314
70100 256.247
70200 325.409
70300 255.408
70400 268.515
70500 300.604
70600 371.599
70700 359.723
70800 276.536
70900 346.169
71000 237.276
71100 332.9
71200 271.179
71300 303.728
71400 322.75
71500 256.19
71600 274.373
71700 333.392
71800 327.147
71900 289.429
72000 344.21
72100 239.811
72200 385.633
72300 272.789
72400 299.964
72500 342.942
72600 241.377
72700 288.052
72800 277.799
72900 225.128
73000 280.85
73100 262.939
73200 272.884
73300 329.905
73400 309.811
73500 403.032
73600 329.105
73700 259.739
73800 281.774
73900 385.085
74000 206.302
74100 282.431
74200 322.194
74300 305.822
74400 401.931
74500 507.658
74600 265.961
74700 375.968
74800 395.861
74900 250.872
75000 361.063
75100 341.128
75200 285.917
75300 337.911
75400 386.361
75500 213.471
75600 379.07
75700 256.375
75800 325.815
75900 330.247
76000 321.24
76100 285.39
76200 304.564
76300 342.133
76400 335.671
76500 296.041
76600 317.403
76700 288.492
76800 256.686
76900 361.802
77000 364.125
77100 323.928
77200 379.01
77300 196.115
77400 407.967
77500 270.116
77600 278.771
77700 353.578
77800 377.858
77900 310.472
78000 412.152
78100 393.428
78200 514.244
78300 279.893
78400 354.689
78500 380.624
78600 327.226
78700 294.921
78800 322.47
78900 241.571
79000 274.642
79100 317.392
79200 271.273
79300 297.425
79400 218.855
79500 426.378
79600 238.535
79700 410.052
79800 457.375
79900 321.556
80000 378.427
80100 477.937
80200 214.59
80300 408.974
80400 314.361
80500 252.649
80600 293.406
80700 237.248
80800 375.468
80900 384.746
81000 257.565
81100 437.315
81200 436.931
81300 293.491
81400 383.183
81500 315.006
81600 256.993
81700 275.148
81800 325.898
81900 359.029
82000 387.328
82100 310.767
82200 436.27
82300 358.8
82400 336.746
82500 382.82
82600 350.782
82700 291.442
82800 307.239
82900 266.896
83000 394.822
83100 254.067
83200 393.646
83300 312.106
83400 272.353
83500 301.962
83600 347.573
83700 405.991
83800 245.498
83900 368.051
84000 330.388
84100 322.864
84200 228.068
84300 378.082
84400 370.479
84500 346.266
84600 451.164
84700 337.256
84800 401.964
84900 284.563
85000 411.479
85100 373.11
85200 309.855
85300 241.428
85400 326.501
85500 262.294
85600 292.01
85700 249.858
85800 396.278
85900 304.65
86000 306.151
86100 386.984
86200 309.207
86300 257.848
86400 295.799
86500 339.902
86600 178.789
86700 286.165
86800 274.672
86900 334.944
87000 261.713
87100 360.161
87200 465.876
87300 330.472
87400 395.617
87500 312.085
87600 209.987
87700 245.904
87800 306.904
87900 293.974
88000 367.564
88100 202.087
88200 406.098
88300 327.398
88400 271.002
88500 377.66
88600 212.331
88700 277.777
88800 239.921
88900 268.878
89000 366.801
89100 356.429
89200 321.964
89300 421.792
89400 407.153
89500 395.323
89600 369.215
89700 262.153
89800 358.183
89900 285.545
90000 255.791
90100 322.113
90200 265.338
90300 253.474
90400 199.651
90500 220.909
90600 237.216
90700 225.508
90800 174.985
90900 357.703
91000 273.477
91100 248.826
91200 373.034
91300 258.979
91400 385.126
91500 296.226
91600 291.068
91700 241.33
91800 290.691
91900 219.588
92000 246.074
92100 273.364
92200 204.336
92300 249.566
92400 300.971
92500 271.134
92600 266.977
92700 319.367
92800 264.063
92900 369.308
93000 308.855
93100 338.615
93200 296.517
93300 225.853
93400 265.742
93500 283.224
93600 264.566
93700 286.551
93800 294.301
93900 263.327
94000 357.871
94100 275.182
94200 333.78
94300 299.706
94400 326.945
94500 279.818
94600 245.468
94700 281.574
94800 243.165
94900 273.914
95000 271.01
95100 288.663
95200 304.731
95300 284.834
95400 276.539
95500 321.115
95600 237.128
95700 324.827
95800 318.37
95900 197.335
96000 278.03
96100 249.463
96200 213.852
96300 366.648
96400 210.098
96500 404.739
96600 336.959
96700 344.093
96800 354.871
96900 288.409
97000 295.784
97100 281.352
97200 226.929
97300 273.609
97400 189.971
97500 245.914
97600 409.529
97700 338.959
97800 427.41
97900 357.498
98000 300.026
98100 227.449
98200 325.485
98300 213.022
98400 258.816
98500 208.969
98600 267.906
98700 245.749
98800 282.937
98900 405.679
99000 270.252
99100 215.853
99200 317.178
99300 250.097
99400 282.273
99500 297.137
99600 351.179
99700 280.004
99800 329.626
99900 373.782
100000 346.932
100100 281.779
100200 264.24
100300 334.591
100400 268.447
100500 288.283
100600 254.539
100700 302.053
100800 287.898
100900 287.465
101000 347.798
101100 265.217
101200 291.597
101300 279.896
101400 263.13
101500 224.329
101600 371.903
101700 339.792
101800 305.932
101900 447.367
102000 352.14
102100 360.466
102200 312.132
102300 367.345
102400 165.614
102500 330.17
102600 345.798
102700 325.751
102800 289.608
102900 343.395
103000 266.179
103100 277.121
103200 275.667
103300 260.584
103400 331.965
103500 254.357
103600 367.208
103700 336.772
103800 331.677
103900 306.602
104000 181.777
104100 317.749
104200 235.795
104300 332.469
104400 323.082
104500 259.867
104600 370.989
104700 364.799
104800 308.291
104900 396.789
105000 343.721
105100 246.3
105200 260.676
105300 278.704
105400 237.171
105500 293.338
105600 273.581
105700 426.413
105800 293.383
105900 351.118
106000 380.959
106100 233.611
106200 281.152
106300 267.755
106400 259.78
106500 276.86
106600 365.277
106700 267.036
106800 228.154
106900 238.269
107000 210.019
107100 266.164
107200 217.194
107300 293.392
107400 377.934
107500 279.091
107600 310.348
107700 201.344
107800 357.665
107900 213.465
108000 301.201
108100 316.276
108200 337.862
108300 279.061
108400 353.376
108500 403.227
108600 215.469
108700 548.246
108800 334.762
108900 313.526
109000 452.703
109100 355.906
109200 357.318
109300 263.64
109400 290.739
109500 380.415
109600 254.423
109700 351.648
109800 381.085
109900 230.318
110000 391.213
110100 253.478
110200 402.821
110300 393.115
110400 404.049
110500 258.056
110600 322.02
110700 388.6
110800 169.965
110900 433.959
111000 262.44
111100 426.963
111200 336.425
111300 289.269
111400 366.101
111500 239.56
111600 245.387
111700 269.42
111800 269.265
111900 297.046
112000 342.849
112100 384.836
112200 341.149
112300 339.478
112400 282.07
112500 199.783
112600 289.979
112700 239.909
112800 365.685
112900 299.447
113000 298.643
113100 330.743
113200 287.555
113300 272.927
113400 276.242
113500 241.973
113600 248.959
113700 357.993
113800 323.698
113900 396.192
114000 318.427
114100 296.453
114200 271.313
114300 252.066
114400 254.706
114500 285.439
114600 307.329
114700 338.99
114800 334.56
114900 328.811
115000 281.513
115100 223.639
115200 272.963
115300 264.148
115400 240.407
115500 267.185
115600 364.723
115700 264.89
115800 249.96
115900 297.779
116000 179.872
116100 273.829
116200 176.472
116300 397.042
116400 319.342
116500 416.01
116600 290.709
116700 427.572
116800 158.935
116900 315.09
117000 123.929
117100 304.604
117200 210.042
117300 288.651
117400 314.231
117500 306.9
117600 338.873
117700 292.354
117800 295.251
117900 213.738
118000 266.574
118100 240.156
118200 326.317
118300 334.323
118400 301.639
118500 387.6
118600 315.239
118700 244.305
118800 353.56
118900 237.38
119000 338.825
119100 244.606
119200 384.634
119300 327.779
119400 383.569
119500 261.32
119600 339.345
119700 222.012
119800 338.581
119900 243.714
120000 358.437
120100 206.741
120200 382.162
120300 328.299
120400 237.457
120500 286.777
120600 244.272
120700 277.429
120800 373.191
120900 359.711
121000 387.779
121100 376.671
121200 300.206
121300 311.883
121400 286.144
121500 339.692
121600 215.133
121700 330.417
121800 261.634
121900 323.136
122000 301.813
122100 400.5
122200 312.367
122300 374.733
122400 294.837
122500 226.246
122600 391.119
122700 285.088
122800 315.97
122900 296.348
123000 235.888
123100 243.307
123200 331.801
123300 338.196
123400 329.806
123500 378.142
123600 207.517
123700 349.806
123800 292.012
123900 323.587
124000 282.774
124100 428.635
124200 298.307
124300 274.476
124400 246.058
124500 388.568
124600 222.838
124700 317.392
124800 384.883
124900 240.753
125000 326.191
125100 390.413
125200 351.821
125300 297.241
125400 249.104
125500 314.195
125600 325.692
125700 253.793
125800 374.991
125900 307.826
126000 331.252
126100 342.521
126200 359.791
126300 381.41
126400 373.201
126500 271.274
126600 247.831
126700 279.217
126800 240.077
126900 280.447
127000 213.406
127100 262.446
127200 256.465
127300 239.934
127400 398.787
127500 260.53
127600 384.825
127700 320.022
127800 315.472
127900 284.738
128000 390.559
128100 336.313
128200 226.391
128300 290.985
128400 252.675
128500 259.038
128600 381.895
128700 339.062
128800 265.951
128900 393.314
129000 200.329
129100 283.103
129200 404.827
129300 278.232
129400 320.837
129500 311.867
129600 289.473
129700 332.42
129800 307.479
129900 310.5
130000 278.297
130100 277.428
130200 324.189
130300 307.543
130400 346.025
130500 294.257
130600 327.486
130700 373.529
130800 316.416
130900 264.915
131000 273.038
131100 389.687
131200 259.975
131300 440.546
131400 353.407
131500 330.14
131600 467.681
131700 320.882
131800 271.767
131900 417.715
132000 255.044
132100 249.171
132200 309.107
132300 259.221
132400 353.915
132500 392.337
132600 430.189
132700 478.346
132800 334.784
132900 294.661
133000 322.038
133100 244.114
133200 264.231
133300 376.007
133400 339.849
133500 304.868
133600 276.453
133700 324.428
133800 257.778
133900 305.342
134000 324.022
134100 359.532
134200 131.87
134300 429.64
134400 282.606
134500 439.51
134600 340.549
134700 363.952
134800 355.241
134900 261.282
135000 408.037
135100 282.475
135200 312.856
135300 303.005
135400 358.962
135500 325.857
135600 372.938
135700 358.608
135800 368.322
135900 354.493
136000 453.365
136100 313.447
136200 350.05
136300 284.014
136400 452.742
136500 302.789
136600 285.126
136700 369.307
136800 280.595
136900 311.817
137000 413.892
137100 431.696
137200 351.777
137300 379.931
137400 417.672
137500 366.84
137600 414.253
137700 421.008
137800 206.969
137900 358.983
138000 360.947
138100 230.413
138200 463.946
138300 324.515
138400 353.387
138500 291.333
138600 352.014
138700 328.325
138800 302.061
138900 432.997
139000 199.215
139100 395.796
139200 380.289
139300 331.525
139400 499.321
139500 498.59
139600 429.146
139700 495.041
139800 539.685
139900 386.075
140000 376.46
140100 412.281
140200 444.545
140300 160.99
140400 452.762
140500 336.78
140600 290.776
140700 383.422
140800 199.154
140900 340.696
141000 375.846
141100 374.586
141200 382.461
141300 512.522
141400 272.43
141500 402.915
141600 362.932
141700 382.84
141800 322.858
141900 343.735
142000 435.081
142100 312.788
142200 344.011
142300 426.439
142400 229.919
142500 346.955
142600 425.069
142700 366.052
142800 313.125
142900 392.207
143000 295.708
143100 291.74
143200 390.677
143300 349.118
143400 331.445
143500 385.964
143600 425.871
143700 295.653
143800 412.187
143900 285.351
144000 281.206
144100 276.043
144200 270.717
144300 297.986
144400 205.053
144500 367.917
144600 330.275
144700 249.847
144800 361.023
144900 341.181
145000 317.892
145100 466.475
145200 228.702
145300 400.113
145400 297.561
145500 260.466
145600 330.689
145700 290.838
145800 322.67
145900 288.776
146000 363.734
146100 313.166
146200 375.525
146300 254.344
146400 450.096
146500 234.04
146600 312.49
146700 391.905
146800 343.845
146900 315.198
147000 441.205
147100 357.017
147200 305.511
147300 338.426
147400 348.239
147500 314.784
147600 380.865
147700 323.686
147800 480.272
147900 302.766
148000 377.318
148100 315.773
148200 260.01
148300 290.975
148400 311.706
148500 254.869
148600 452.183
148700 358.205
148800 419.881
148900 366.388
149000 290.215
149100 339.607
149200 239.171
149300 310.572
149400 312.047
149500 123.602
149600 326.608
149700 331.402
149800 239.278
149900 300.651
150000 284.934
150100 299.637
150200 278.038
150300 253.62
150400 379.944
150500 332.428
150600 248.576
150700 365.364
150800 331.875
150900 285.469
151000 350.087
151100 338.359
151200 312.202
151300 367.69
151400 350.687
151500 278.29
151600 216.56
151700 300.189
151800 233.468
151900 324.5
152000 331.151
152100 311.428
152200 400.786
152300 326.23
152400 380.044
152500 419.848
152600 342.952
152700 311.68
152800 301.467
152900 251.766
153000 275.084
153100 240.74
153200 193.569
153300 274.767
153400 228.393
153500 340.814
153600 311.936
153700 312.669
153800 327.216
153900 348.029
154000 274.501
154100 327.19
154200 346.583
154300 383.943
154400 272.755
154500 254.417
154600 264.231
154700 222.784
154800 255.338
154900 293.168
155000 246.643
155100 284.527
155200 256.721
155300 318.519
155400 275.305
155500 258.285
155600 249.164
155700 342.275
155800 235.41
155900 244.056
156000 294.749
156100 269.523
156200 302.726
156300 251.969
156400 302.667
156500 291.302
156600 293.485
156700 322.559
156800 332.874
156900 245.788
157000 313.886
157100 277.477
157200 257.979
157300 258.634
157400 248.597
157500 258.304
157600 287.521
157700 250.852
157800 289.887
157900 336.565
158000 254.926
158100 356.658
158200 373.47
158300 390.55
158400 273.067
158500 235.309
158600 263.052
158700 199.878
158800 220.524
158900 350.245
159000 324.559
159100 318.268
159200 396.789
159300 310.041
159400 366.749
159500 345.846
159600 273.548
159700 300.465
159800 381.582
159900 309.805
160000 393.263
160100 369.867
160200 326.15
160300 403.573
160400 311.157
160500 426.643
160600 276.073
160700 323.185
160800 348.351
160900 326.5
161000 242.046
161100 208.975
161200 349.168
161300 257.265
161400 301.579
161500 268.593
161600 347.594
161700 281.644
161800 278.444
161900 346.239
162000 266.761
162100 332.38
162200 363.755
162300 237.367
162400 439.97
162500 240.795
162600 469.289
162700 363.976
162800 307.257
162900 354.42
163000 280.468
163100 313.034
163200 364.671
163300 340.205
163400 360.321
163500 402.658
163600 302.672
163700 509.761
163800 307.705
163900 331.809
164000 381.527
164100 278.486
164200 396.461
164300 272.415
164400 357.063
164500 310.182
164600 290.039
164700 449.573
164800 320.065
164900 333.783
165000 326.124
165100 351.032
165200 292.119
165300 334.844
165400 355.221
165500 224.092
165600 342.484
165700 298.587
165800 392.058
165900 207.429
166000 292.707
166100 362.506
166200 300.787
166300 325.178
166400 253.285
166500 287.854
166600 266.079
166700 308.189
166800 330.536
166900 442.128
167000 424.821
167100 450.278
167200 315.501
167300 400.228
167400 373.582
167500 260.382
167600 419.386
167700 253.187
167800 321.558
167900 463.551
168000 239.671
168100 440.944
168200 375.271
168300 404.537
168400 352.767
168500 420.563
168600 284.847
168700 393.847
168800 296.63
168900 317.422
169000 416.362
169100 306.017
169200 279.373
169300 473.174
169400 365.001
169500 487.676
169600 508.05
169700 446.287
169800 457.31
169900 481.666
170000 335.874
170100 386.904
170200 288.073
170300 340.159
170400 338.928
170500 260.32
170600 334.749
170700 374.922
170800 382.028
170900 308.018
171000 333.942
171100 330.883
171200 340.843
171300 305.784
171400 324.063
171500 399.899
171600 325.403
171700 262.271
171800 335.706
171900 241.601
172000 251.033
172100 336.289
172200 306.177
172300 336.508
172400 373.417
172500 427.378
172600 331.815
172700 271.459
172800 220.374
172900 310.518
173000 275.826
173100 260.443
173200 348.399
173300 243.555
173400 413.384
173500 287.422
173600 337.116
173700 395.578
173800 375.759
173900 367.242
174000 408.093
174100 380.409
174200 369.685
174300 414.675
174400 294.793
174500 281.136
174600 230.49
174700 252.987
174800 388.776
174900 343.982
175000 375.748
175100 488.204
175200 225.847
175300 364.443
175400 274.442
175500 314.457
175600 253.878
175700 326.099
175800 337.654
175900 320.743
176000 306.805
176100 426.602
176200 333.058
176300 292.513
176400 401.605
176500 397.062
176600 331.44
176700 374.633
176800 296.223
176900 364.577
177000 254.655
177100 295.956
177200 249.236
177300 228.635
177400 278.3
177500 371.289
177600 304.631
177700 318.201
177800 399.268
177900 353.513
178000 359.095
178100 234.028
178200 314.886
178300 317.149
178400 322.018
178500 397.627
178600 445.102
178700 336.307
178800 462.289
178900 337.644
179000 427.644
179100 371.874
179200 498.96
179300 310.073
179400 296.713
179500 399.178
179600 439.551
179700 320.063
179800 339.651
179900 338.815
180000 281.71
180100 303.192
180200 392.521
180300 459.767
180400 270.283
180500 466.289
180600 243.891
180700 391.513
180800 320.627
180900 343.457
181000 374.211
181100 465.525
181200 455.675
181300 324.256
181400 457.798
181500 428.299
181600 346.641
181700 400.133
181800 386.854
181900 331.649
182000 403.994
182100 272.32
182200 317.192
182300 404.967
182400 309.378
182500 314.084
182600 330.826
182700 357.74
182800 397.425
182900 346.982
183000 416.327
183100 499.331
183200 336.446
183300 402.618
183400 488.149
183500 290.45
183600 421.938
183700 367.181
183800 383.536
183900 321.9
184000 348.938
184100 344.924
184200 412.688
184300 326.687
184400 473.356
184500 290.82
184600 358.038
184700 395.329
184800 362.636
184900 321.892
185000 323.528
185100 351.204
185200 469.27
185300 243.237
185400 438.023
185500 423.599
185600 276.208
185700 392.974
185800 393.051
185900 280.297
186000 446.147
186100 235.819
186200 380.501
186300 257.653
186400 359.505
186500 374.882
186600 319.398
186700 357.741
186800 287.527
186900 322.993
187000 314.204
187100 395.47
187200 261.935
187300 359.507
187400 249.287
187500 308.611
187600 226.461
187700 300.622
187800 356.872
187900 376.351
188000 416.296
188100 279.53
188200 426.743
188300 402.754
188400 435.05
188500 442.909
188600 574.458
188700 351.493
188800 337.513
188900 300.045
189000 401.149
189100 327.452
189200 390.527
189300 431.866
189400 418.266
189500 408.872
189600 339.004
189700 387.532
189800 239.182
189900 425
190000 250.416
190100 389.367
190200 344.413
190300 443.041
190400 362.508
190500 419.017
190600 350.698
190700 398.1
190800 433.296
190900 370.529
191000 478.028
191100 309.435
191200 417.675
191300 390.255
191400 258.492
191500 510.957
191600 355.021
191700 369.292
191800 390.716
191900 368.991
192000 281.397
192100 362.175
192200 433.194
192300 444.616
192400 295.549
192500 312.539
192600 469.122
192700 287.708
192800 453.051
192900 510.037
193000 384.871
193100 442.089
193200 479.327
193300 421.811
193400 304.366
193500 306.179
193600 203.146
193700 276.664
193800 230.305
193900 344.933
194000 297.082
194100 415.885
194200 271.175
194300 441.93
194400 538.405
194500 408.103
194600 446.443
194700 486.049
194800 361.731
194900 416.868
195000 367.61
195100 412.439
195200 325.471
195300 272.971
195400 304.868
195500 278.936
195600 302.608
195700 354.396
195800 311.088
195900 369.563
196000 396.642
196100 422.562
196200 411.473
196300 427.785
196400 282.77
196500 383.607
196600 308.234
196700 328.686
196800 277.913
196900 320.512
197000 329.857
197100 264.221
197200 419.514
197300 290.087
197400 523.029
197500 397.509
197600 401.478
197700 487.022
197800 327.278
197900 304.627
198000 282.9
198100 372.246
198200 167.849
198300 345.688
198400 252.237
198500 297.456
198600 376.936
