# Time-averaged data for fix myat4
# TimeStep c_Twater
86300 321.618
86400 345.941
86500 343.595
86600 331.13
86700 325.862
86800 299.994
86900 375.67
87000 351.684
87100 358.038
87200 326.505
87300 284.255
87400 320.518
87500 334.957
87600 318.355
87700 344.043
87800 320.96
87900 301.35
88000 333.999
88100 347.633
88200 342.743
88300 346.308
88400 322.637
88500 337.726
88600 311.518
88700 338.954
88800 307.768
88900 300.382
89000 343.398
89100 330.214
89200 322.537
89300 321.39
89400 363.904
89500 366.678
89600 302.78
89700 309.263
89800 306.058
89900 309.057
90000 324.022
90100 307.273
90200 296.904
90300 334.292
90400 310.905
90500 329.337
90600 367.348
90700 318.894
90800 329.942
90900 293.186
91000 345.021
91100 325.86
91200 308.394
91300 310.191
91400 307.254
91500 310.599
91600 315.542
91700 330.599
91800 312.408
91900 314.204
92000 302.954
92100 297.686
92200 354.094
92300 360.542
92400 319.014
92500 332.135
92600 346.723
92700 308.853
92800 268.278
92900 291.817
93000 332.024
93100 325.441
93200 341.467
93300 357.571
93400 353.49
93500 332.604
93600 327.86
93700 343.32
93800 338.966
93900 343.077
94000 333.364
94100 326.067
94200 312.528
94300 306.986
94400 327.859
94500 313.369
94600 352.773
94700 338.014
94800 305.969
94900 307.509
95000 338.558
95100 329.414
95200 363.523
95300 354.682
95400 327.731
95500 352.736
95600 324.502
95700 329.719
95800 325.026
95900 292.721
96000 310.452
96100 331.943
96200 346.875
96300 362.918
96400 339.09
96500 354.386
96600 347.839
96700 367.53
96800 319.501
96900 322.2
97000 340.208
97100 275.038
97200 326.193
97300 352.112
97400 340.611
97500 346.725
97600 339.24
97700 354.271
97800 345.676
97900 311.417
98000 322.288
98100 312.089
98200 324.115
98300 320.962
98400 311.625
98500 336.321
98600 344.698
98700 351.574
98800 316.979
98900 359.608
99000 326.458
99100 335.734
99200 330.868
99300 312.1
99400 300.951
99500 292.036
99600 281.356
99700 283.794
99800 308.176
99900 314.193
100000 312.72
100100 324.895
100200 362.545
100300 326.44
100400 348.465
100500 334.296
100600 347.55
100700 311.235
100800 306.685
100900 315.431
101000 310.478
101100 308.161
101200 321.22
101300 313.34
101400 356.639
101500 354.889
101600 345.563
101700 337.509
101800 390.93
101900 328.163
102000 336.299
102100 331.659
102200 340.406
102300 329.436
102400 294.966
102500 285.505
102600 321.907
102700 346.375
102800 355.111
102900 333.87
103000 368.982
103100 331.949
103200 328.239
103300 314.067
103400 285.309
103500 295.489
103600 315.364
103700 319.656
103800 348.857
103900 344.908
104000 353.278
104100 335.464
104200 357.104
104300 334.488
104400 323.809
104500 323.665
104600 315.35
104700 322.346
104800 329.402
104900 326.72
105000 340.739
105100 395.3
105200 370.856
105300 301.642
105400 308.335
105500 299.675
105600 290.882
105700 327.49
105800 327.076
105900 356.103
106000 377.721
106100 361.885
106200 331.505
106300 331.599
106400 303.444
106500 334.911
106600 332.908
106700 330.613
106800 328.718
106900 322.84
107000 346.121
107100 366.099
107200 323.576
107300 321.469
107400 323.888
107500 297.395
107600 293.144
107700 354.957
107800 340.235
107900 336.343
108000 334.52
108100 338.301
108200 327.131
108300 345.14
108400 326.519
108500 326.706
108600 305.305
108700 300.127
108800 298.915
108900 296.389
109000 330.394
109100 350.288
109200 329.876
109300 336.295
109400 333.667
109500 330.46
109600 302.259
109700 313.025
109800 329.999
109900 363.891
110000 369.261
110100 350.175
110200 348.263
110300 338.042
110400 299.456
110500 292.907
110600 296.358
110700 302.388
110800 353.181
110900 361.073
111000 320.734
111100 309.09
111200 295.749
111300 323.19
111400 279.392
111500 338.47
111600 371.83
111700 343.616
111800 336.84
111900 366.062
112000 369.919
112100 350.197
112200 308.937
112300 300.514
112400 295.75
112500 340.171
112600 315.45
112700 306.061
112800 332.127
112900 354.201
113000 369.196
113100 368.071
113200 363.693
113300 355.931
113400 331.5
113500 320.08
113600 349.249
113700 338.55
113800 342.332
113900 319.538
114000 320.161
114100 318.924
114200 302.959
114300 318.419
114400 314.392
114500 335.058
114600 293.222
114700 354.109
114800 320.79
114900 330.576
115000 348.326
115100 350.322
115200 329.212
115300 334.573
115400 318.515
115500 330.683
115600 333.723
115700 311.916
115800 299.387
115900 299.44
116000 318.666
116100 342.134
116200 326.851
116300 328.253
116400 351.276
116500 332.071
116600 307.327
116700 315.489
116800 320.165
116900 346.246
117000 352.708
117100 363.201
117200 353.278
117300 348.828
117400 345.858
117500 331.03
117600 314.585
117700 305.21
117800 289.469
117900 321.171
118000 312.878
118100 316.812
118200 319.769
118300 316.661
118400 340.379
118500 330.034
118600 325.816
118700 369.655
118800 305.189
118900 327.724
119000 332.589
119100 321.362
119200 335.012
119300 323.669
119400 332.418
119500 348.93
119600 336.918
119700 357.727
119800 362.549
119900 319.063
120000 322.348
120100 292.644
120200 292.386
120300 325.881
120400 317.73
120500 354.769
120600 354.792
120700 331.963
120800 336.994
120900 290.99
121000 298.507
121100 326.271
121200 343.818
121300 353.064
121400 385.171
121500 316.052
121600 354.477
121700 358.819
121800 336.065
121900 326.723
122000 319.776
122100 318.484
122200 301.197
122300 315.647
122400 336.689
122500 332.197
122600 329.193
122700 319.147
122800 334.425
122900 337.448
123000 346.596
123100 334.036
123200 338.751
123300 340.559
123400 332.243
123500 321.154
123600 328.77
123700 322.059
123800 362.127
123900 363.961
124000 310.939
124100 316.322
124200 299.405
124300 326.129
124400 327.945
124500 341.093
124600 331.674
124700 311.929
124800 349.781
124900 325.09
125000 356.722
125100 307.682
125200 312.258
125300 287.983
125400 326.971
125500 314.051
125600 352.236
125700 394.505
125800 351.989
125900 323.285
126000 313.116
126100 315.57
126200 307.601
126300 300.906
126400 336.637
126500 337.954
126600 306.868
126700 361.44
126800 326.285
126900 335.178
127000 356.653
127100 331.877
127200 348.326
127300 346.639
127400 339.477
127500 326.444
127600 306.682
127700 302.987
127800 313.733
127900 332.492
128000 324.952
128100 309.962
128200 312.415
128300 352.184
128400 354.307
128500 352.659
128600 334.072
128700 338.043
128800 296.144
128900 305.115
129000 314.344
129100 310.115
129200 356.594
129300 341.599
129400 363.674
129500 342.857
129600 360.763
129700 330.305
129800 307.565
129900 346.815
130000 318.517
130100 313.171
130200 334.8
130300 335.27
130400 329.473
130500 315.859
130600 375.968
130700 349.933
130800 327.575
130900 301.879
131000 291.105
131100 321.835
131200 332.245
131300 336.849
131400 327.124
131500 290.109
131600 333.629
131700 313.239
131800 344.562
131900 339.222
132000 328.058
132100 338.413
132200 319.427
132300 314.09
132400 285.062
132500 299.737
132600 300.502
132700 296.898
132800 332.034
132900 329.515
133000 353.02
133100 360.268
133200 333.803
133300 327.023
133400 347.325
133500 321.04
133600 320.988
133700 328.671
133800 340.245
133900 318.592
134000 326.653
134100 328.335
134200 321.993
134300 356.425
134400 360.019
134500 326.734
134600 337.206
134700 334.789
134800 326.837
134900 310.849
135000 301.306
135100 319.022
135200 331.099
135300 322.519
135400 333.324
135500 315.421
135600 335.44
135700 325.149
135800 333.933
135900 348.592
136000 329.71
136100 323.872
136200 328.947
136300 342.158
136400 353.114
136500 353.087
136600 369.074
136700 309.782
136800 295.847
136900 306.154
137000 357.917
137100 322.831
137200 302.247
137300 320.824
137400 338.152
137500 354.791
137600 308.518
137700 290.393
137800 317.283
137900 318.695
138000 321.702
138100 333.284
138200 352.318
138300 363.078
138400 327.881
138500 363.244
138600 339.615
138700 335.039
138800 336.9
138900 322.292
139000 320.105
139100 341.393
139200 316.122
139300 315.88
139400 338.692
139500 336.818
139600 331.372
139700 354.2
139800 339.146
139900 314.926
140000 323.509
140100 311.738
140200 352.92
140300 338.72
140400 354.812
140500 354.866
140600 352.485
140700 327.142
140800 343.004
140900 320.858
141000 315.77
141100 346.252
141200 280.749
141300 320.226
141400 339.239
141500 323.354
141600 341.795
141700 343.39
141800 358.099
141900 333.093
142000 346.715
142100 312.254
142200 324.15
142300 313.943
142400 318.258
142500 343.677
142600 366.025
142700 359.711
142800 333.843
142900 320.386
143000 304.965
143100 287.513
143200 315.582
143300 296.313
143400 319.522
143500 320.827
143600 339.5
143700 348.764
143800 364.54
143900 356.186
144000 337.156
144100 358.014
144200 312.92
144300 307.847
144400 302.316
144500 293.993
144600 281.164
144700 271.054
144800 292.556
144900 339.486
145000 313.463
145100 347.308
145200 300.924
145300 321.305
145400 315.255
145500 356.231
145600 332.04
145700 327.178
145800 347.973
145900 305.067
146000 307.006
146100 298.827
146200 303.164
146300 294.561
146400 269.035
146500 300.67
146600 321.932
146700 340.359
146800 317.393
146900 328.351
147000 323.054
147100 320.136
147200 343.443
147300 333.743
147400 324.299
147500 343.325
147600 328.418
147700 308.626
147800 299.91
147900 344.896
148000 325.192
148100 326.217
148200 325.651
148300 361.35
148400 361.156
148500 331.655
148600 324.299
148700 324.147
148800 337.946
148900 314.734
149000 294.207
149100 300.669
149200 278.908
149300 272.284
149400 300.769
149500 347.791
149600 324.946
149700 335.331
149800 312.158
149900 330.244
150000 349.333
150100 334.139
150200 323.686
150300 313.127
150400 322.426
150500 313.468
150600 305.582
150700 280.58
150800 315.354
150900 310.015
151000 322.501
151100 340.748
151200 361.63
151300 321.021
151400 334.378
151500 354.89
151600 308.4
151700 300.19
151800 305.656
151900 308.018
152000 330.352
152100 321.279
152200 345.039
152300 367.131
152400 325.756
152500 374.606
152600 334.376
152700 314.265
152800 325.316
152900 331.341
153000 297.553
153100 324.005
153200 372.325
153300 351.698
153400 348.725
153500 337.392
153600 302.718
153700 304.418
153800 317.13
153900 302.773
154000 309.766
154100 349.71
154200 321.601
154300 340.615
154400 318.197
154500 314.709
154600 351.313
154700 328.129
154800 293.458
154900 318.557
155000 316.543
155100 295.055
155200 346.62
155300 356.017
155400 355.695
155500 320.227
155600 348.058
155700 318.322
155800 317.69
155900 319.656
156000 310.642
156100 319.377
156200 313.602
156300 339.055
156400 356.721
156500 324.046
156600 369.386
156700 342.203
156800 380.662
156900 391.505
157000 348.472
157100 349.756
157200 309.369
157300 298.92
157400 326.529
157500 335.314
157600 334.195
157700 337.624
157800 343.972
157900 379.71
158000 347.046
158100 350.86
158200 354.569
158300 331.966
158400 310.256
158500 291.709
158600 322.646
158700 326.522
158800 358.003
158900 331.722
159000 311.114
159100 338.631
159200 337.23
159300 300.643
159400 311.413
159500 303.636
159600 302.997
159700 334.429
159800 315.746
159900 366.093
160000 299.388
160100 338.309
160200 339.488
160300 338.671
160400 331.786
160500 343.951
160600 325.997
160700 314.785
160800 347.617
160900 324.651
161000 346.909
161100 360.07
161200 386.211
161300 318.329
161400 326.635
161500 316.164
161600 311.821
161700 314.103
161800 331.249
161900 323.687
162000 320.528
162100 336.587
162200 334.59
162300 347.36
162400 344.53
162500 325.841
162600 328.835
162700 317.006
162800 303.263
162900 297.598
163000 267.631
163100 284.244
163200 300.658
163300 293.798
163400 301.814
163500 335.715
163600 340.223
163700 357.121
163800 343.295
163900 341.856
164000 330.823
164100 318.08
164200 331.897
164300 303.599
164400 308.741
164500 323.12
164600 331.937
164700 310.649
164800 329.092
164900 343.524
165000 333.878
165100 321.919
165200 331.812
165300 307.869
165400 334.747
165500 329.593
165600 357.926
165700 316.979
165800 303.493
165900 336.156
166000 325.172
166100 337.646
166200 353.175
166300 355.523
166400 360.14
166500 341.892
166600 303.768
166700 339.654
166800 314.596
166900 311.555
167000 327.867
167100 344.955
167200 364.426
167300 334.42
167400 328.903
167500 333.358
167600 300.24
167700 324.87
167800 316.338
167900 302.573
168000 298.727
168100 313.759
168200 319.163
168300 357.222
168400 343.472
168500 331.733
168600 329.833
168700 314.943
168800 345.563
168900 316.216
169000 320.758
169100 286.643
169200 326.359
169300 308.498
169400 309.651
169500 325.976
169600 358.927
169700 359.394
169800 369.904
169900 301.113
170000 325.032
170100 335.386
170200 342.285
170300 330.426
170400 343.975
170500 338.377
170600 334.639
170700 353.53
170800 329.837
170900 344.192
171000 350.991
171100 358.363
171200 352.311
171300 362.791
171400 328.877
171500 322.667
171600 321.651
171700 284.863
171800 328.947
171900 299.595
172000 359.598
172100 337.426
172200 360.185
172300 325.391
172400 330.388
172500 287.289
172600 317.121
172700 328.704
172800 308.404
172900 288.134
173000 333.136
173100 328.627
173200 334.832
173300 325.707
173400 336.597
173500 310.416
173600 311.059
173700 317.004
173800 308.771
173900 347.29
174000 369.775
174100 349.123
174200 380.8
174300 339.902
174400 294.545
174500 294.14
174600 316.149
174700 328.757
174800 336.572
174900 302.133
175000 340.951
175100 366.006
175200 336.058
175300 340.175
175400 367.507
175500 313.198
175600 340.939
175700 346.889
175800 355.202
175900 332.017
176000 328.182
176100 275.65
176200 272.849
176300 290.446
176400 265.645
176500 311.769
176600 321.633
176700 307.634
176800 334.291
176900 362.367
177000 334.489
177100 374.792
177200 345.757
177300 316.932
177400 315.194
177500 323.682
177600 327.021
177700 315.605
177800 323.816
177900 323.978
178000 326.877
178100 324.178
178200 353.494
178300 330.267
178400 374.551
178500 335.949
178600 378.823
178700 351.86
178800 349.029
178900 341.414
179000 307.243
179100 332.647
179200 294.667
179300 321.561
179400 286.881
179500 337.062
179600 359.056
179700 312.069
179800 333.485
179900 338.838
180000 339.67
180100 345.962
180200 346.413
180300 317.579
180400 317.473
180500 313.526
180600 320.554
180700 319.793
180800 338.743
180900 310.99
181000 352.494
181100 338.197
181200 364.89
181300 366.572
181400 315.387
181500 323.042
181600 333.221
181700 305.835
181800 302.352
181900 304.684
182000 353.692
182100 337.176
182200 367.021
182300 368.303
182400 349.995
182500 326.925
182600 341.63
182700 351.185
182800 353.737
182900 300.498
183000 332.48
183100 332.921
183200 339.135
183300 339.173
183400 320.351
183500 321.502
183600 328.904
183700 286.372
183800 275.033
183900 295.815
184000 310.643
184100 349.925
184200 323.952
184300 343.208
184400 313.49
184500 359.853
184600 321.395
184700 352.566
184800 313.077
184900 297.927
185000 310.236
185100 323.449
185200 296.343
185300 310.846
185400 327.036
185500 324.02
185600 333.238
185700 320.566
185800 361.178
185900 326.627
186000 306.461
186100 311.653
186200 291.051
186300 313.769
186400 325.81
186500 334.411
186600 341.181
186700 347.055
186800 356.543
186900 342.704
187000 299.032
187100 332.027
187200 316.303
187300 325.045
187400 285.916
187500 283.258
187600 280.631
187700 278.032
187800 320.291
187900 304.635
188000 319.27
188100 335.011
188200 342.72
188300 320.449
188400 320.445
188500 362.141
188600 335.861
188700 345.872
188800 312.768
188900 309
189000 299.562
189100 294.88
189200 328.575
189300 316.307
189400 329.578
189500 340.978
189600 351.82
189700 321.026
189800 351.579
189900 318.201
190000 304.415
190100 295.57
190200 319.549
190300 313.465
190400 319.511
190500 314.956
190600 329.275
190700 310.017
190800 327.164
190900 331.655
191000 317.449
191100 335.122
191200 326.86
191300 360.954
191400 362.357
191500 348.589
191600 347.216
191700 383.143
191800 336.962
191900 366.932
192000 342.049
192100 314.881
192200 314.833
192300 313.307
192400 339.767
192500 338.57
192600 304.236
192700 311.521
192800 322.384
192900 329.76
193000 378.298
193100 380.439
193200 359.422
193300 324.691
193400 321.288
193500 310.655
193600 340.868
193700 302.334
193800 359.077
193900 340.129
194000 352.437
194100 364.678
194200 333.32
194300 295.123
194400 336.502
194500 324.887
194600 314.686
194700 354.466
194800 344.052
194900 309.237
195000 295.915
195100 320.733
195200 307.239
195300 303.088
195400 365.881
195500 351.363
195600 367.164
195700 358.907
195800 336.742
195900 323.646
196000 300.866
196100 338.051
196200 324.406
196300 318.045
196400 305.996
196500 297.328
196600 320.588
196700 355.564
196800 330.52
196900 339.796
197000 352.348
197100 358.583
197200 315.333
197300 348.853
197400 309.178
197500 310.889
197600 300.43
197700 303.379
197800 342.494
197900 332.516
198000 338.995
198100 319.274
198200 311.722
198300 334.758
198400 332.017
198500 331.226
198600 349.152
198700 346.197
198800 339.555
198900 363.386
199000 389.317
