# Time-averaged data for fix myat1
# TimeStep c_Tmobile
59300 318.427
59400 355.711
59500 296.261
59600 323.739
59700 281.635
59800 261.073
59900 299.426
60000 285.34
60100 323.045
60200 343.903
60300 343.552
60400 394.022
60500 311.43
60600 304.914
60700 340.727
60800 291.512
60900 312.913
61000 329.929
61100 285.542
61200 309.278
61300 259.105
61400 261.842
61500 261.86
61600 245.689
61700 283.84
61800 320.83
61900 285.812
62000 313.95
62100 315.208
62200 307.793
62300 327.126
62400 336.175
62500 327.943
62600 326.916
62700 246.412
62800 326.596
62900 271.639
63000 315.198
63100 277.243
63200 301.048
63300 324.429
63400 336.538
63500 332.054
63600 349.734
63700 335.495
63800 314.712
63900 314.565
64000 337.838
64100 279.335
64200 351.903
64300 261.568
64400 334.4
64500 287.144
64600 306.872
64700 313.915
64800 330.872
64900 358.894
65000 420.865
65100 332.755
65200 330.719
65300 324.335
65400 281.536
65500 345.416
65600 311.552
65700 283.25
65800 312.215
65900 299.848
66000 263.781
66100 246.329
66200 330.989
66300 313.614
66400 296.115
66500 356.909
66600 332.344
66700 314.65
66800 282.306
66900 339.264
67000 259.963
67100 273.237
67200 258.674
67300 292.26
67400 233.783
67500 314.666
67600 296.414
67700 329.008
67800 343.603
67900 342.287
68000 330.25
68100 346.074
68200 294.511
68300 309.052
68400 261.907
68500 313.397
68600 289.795
68700 290.397
68800 313.881
68900 337.275
69000 253.81
69100 347.531
69200 295.268
69300 330.473
69400 267.992
69500 355.242
69600 319.739
69700 290.56
69800 279.237
69900 292.428
70000 231.676
70100 304.574
70200 295.384
70300 353.151
70400 309.929
70500 303.205
70600 343.159
70700 258.415
70800 340.998
70900 287.556
71000 294.982
71100 273.048
71200 293.689
71300 272.678
71400 303.864
71500 263.378
71600 335.281
71700 350.982
71800 285.317
71900 357.08
72000 324.396
72100 298.778
72200 315.679
72300 276.356
72400 323.275
72500 220.07
72600 267.179
72700 234.765
72800 239.261
72900 294.258
73000 269.319
73100 284.842
73200 314.546
73300 307.945
73400 323.173
73500 329.007
73600 368.711
73700 304.518
73800 330.551
73900 298.49
74000 301.831
74100 264.881
74200 304.319
74300 288.52
74400 315.209
74500 298.056
74600 303.106
74700 285.156
74800 323.448
74900 285.344
75000 404.03
75100 241.605
75200 376.256
75300 257.169
75400 283.21
75500 274.127
75600 235.198
75700 300.392
75800 270.287
75900 303.529
76000 364.581
76100 296.02
76200 329.478
76300 297.073
76400 277.257
76500 320.821
76600 293.173
76700 269.411
76800 382.164
76900 264.434
77000 395.187
77100 308.945
77200 339.758
77300 293.634
77400 305.654
77500 283.312
77600 277.454
77700 274.193
77800 299.021
77900 318.775
78000 298.707
78100 316.447
78200 340.319
78300 330.985
78400 348.655
78500 275.772
78600 339.212
78700 273.899
78800 269.839
78900 266.815
79000 315.133
79100 301.666
79200 312.706
79300 366.819
79400 355.232
79500 289.906
79600 337.684
79700 294.441
79800 305.438
79900 301.725
80000 270.324
80100 312.196
80200 321.658
80300 295.107
80400 374.805
80500 376.295
80600 375.432
80700 358.095
80800 373.722
80900 348.836
81000 320.242
81100 340.549
81200 312.852
81300 279.298
81400 284.17
81500 307.267
81600 282.174
81700 333.178
81800 326.818
81900 339.003
82000 406.037
82100 334.922
82200 302.117
82300 340.111
82400 305.065
82500 295.018
82600 337.017
82700 256.427
82800 321.727
82900 300.394
83000 276.855
83100 310.135
83200 287.98
83300 354.268
83400 317.01
83500 302.499
83600 332.649
83700 357.399
83800 283.211
83900 321.486
84000 307.955
84100 270.86
84200 289.326
84300 239.709
84400 309.55
84500 321.211
84600 237.919
84700 383.146
84800 289.688
84900 328.009
85000 314.768
85100 296.812
85200 270.099
85300 314.657
85400 253.977
85500 290.053
85600 250.609
85700 311.171
85800 314.731
85900 337.303
86000 302.43
86100 342.755
86200 322.51
86300 355.644
86400 291.004
86500 288.78
86600 288.024
86700 261.315
86800 291.59
86900 311.025
87000 275.624
87100 333.365
87200 308.523
87300 377.075
87400 302.147
87500 299.158
87600 319.754
87700 256.165
87800 292.174
87900 273.097
88000 279.358
88100 289.159
88200 305.965
88300 300.855
88400 336.951
88500 341.637
88600 296.977
88700 321.394
88800 276.547
88900 306.157
89000 234.733
89100 244.727
89200 282.058
89300 281.342
89400 252.247
89500 309.296
89600 294.381
89700 286.628
89800 317.184
89900 325.896
90000 363.423
90100 283.455
90200 352.572
90300 309.49
90400 261.26
90500 285.488
90600 280.864
90700 300.811
90800 292.46
90900 345.47
91000 289.124
91100 366.959
91200 275.211
91300 346.981
91400 304.173
91500 351.783
91600 247.461
91700 323.526
91800 353.706
91900 288.3
92000 276.774
92100 356.725
92200 289.719
92300 288.029
92400 350.388
92500 331.684
92600 309.283
92700 377.722
92800 321.519
92900 320.594
93000 269.539
93100 302.094
93200 301.65
93300 300.174
93400 288.066
93500 293.331
93600 378.375
93700 292.447
93800 346.459
93900 408.166
94000 325.828
94100 272.999
94200 345.155
94300 269.805
94400 267.133
94500 304.374
94600 324.539
94700 292.651
94800 316.939
94900 391.681
95000 286.207
95100 338.076
95200 296.442
95300 286.277
95400 243.593
95500 313.334
95600 261.449
95700 296.763
95800 322.665
95900 291.63
96000 349.62
96100 265.574
96200 348.978
96300 346.049
96400 283.058
96500 280.253
96600 300.325
96700 294.814
96800 245.594
96900 319.611
97000 313.56
97100 337.016
97200 298.266
97300 322.59
97400 342.523
97500 283.347
97600 288.97
97700 326.212
97800 308.778
97900 291.038
98000 268.935
98100 267.103
98200 269.801
98300 250.668
98400 301.433
98500 304.152
98600 284.371
98700 327.687
98800 314.125
98900 330.98
99000 320.056
99100 345.536
99200 290.852
99300 268.421
99400 296.957
99500 282.687
99600 274.575
99700 312.397
99800 334.584
99900 270.888
100000 367.212
100100 301.026
100200 304.134
100300 311.868
100400 273.39
100500 311.676
100600 336.083
100700 325.42
100800 383.316
100900 379.368
101000 317.667
101100 345.023
101200 303.755
101300 294.748
101400 297.45
101500 315.521
101600 317.308
101700 311.634
101800 335.709
101900 314.105
102000 316.225
102100 278.397
102200 318.06
102300 281.057
102400 274.713
102500 293.701
102600 304.515
102700 310.499
102800 307.85
102900 357.578
103000 316.202
103100 349.925
103200 319.8
103300 297.464
103400 335.869
103500 303.16
103600 310.53
103700 273.325
103800 331.165
103900 297.952
104000 307.913
104100 321.962
104200 324.986
104300 349.138
104400 381.477
104500 322.382
104600 338.777
104700 334.004
104800 255.788
104900 315.142
105000 282.524
105100 298.891
105200 281.949
105300 358.993
105400 320.346
105500 325.028
105600 320.825
105700 362.104
105800 300.068
105900 323.113
106000 322.051
106100 338.584
106200 275.158
106300 318.616
106400 312.221
106500 241.181
106600 298.659
106700 328.693
106800 273.887
106900 370.338
107000 320.093
107100 352.867
107200 308.419
107300 328.072
107400 303.073
107500 286.529
107600 272.536
107700 317.762
107800 286.686
107900 338.116
108000 357.666
108100 274.36
108200 306.212
108300 298.438
108400 248.817
108500 268.261
108600 268.539
108700 318.676
108800 297.386
108900 334.51
109000 316.018
109100 314.862
109200 319.593
109300 331.089
109400 280.155
109500 291.658
109600 276.162
109700 256.009
109800 316.05
109900 270.523
110000 309.22
110100 314.597
110200 305.763
110300 292.092
110400 336.409
110500 313.553
110600 317.895
110700 304.345
110800 263.785
110900 276.029
111000 278.732
111100 274.974
111200 295.258
111300 298.524
111400 349.682
111500 297.678
111600 324.195
111700 292.762
111800 300.242
111900 321.449
112000 325.812
112100 289.895
112200 309.023
112300 284.125
112400 283.402
112500 246.695
112600 300.878
112700 303.096
112800 285.571
112900 357.41
113000 318.846
113100 321.787
113200 323.956
113300 307.464
113400 311.362
113500 263.591
113600 320.309
113700 269.393
113800 329.976
113900 353.464
114000 371.502
114100 308.033
114200 371.955
114300 307.222
114400 324.052
114500 306.431
114600 319.079
114700 285.762
114800 321.238
114900 319.853
115000 288.342
115100 338.821
115200 323.328
115300 316.495
115400 340.495
115500 324.078
115600 314.919
115700 284.729
115800 310.296
115900 297
116000 270.599
116100 265.754
116200 322.462
116300 296.364
116400 300.027
116500 350.145
116600 347.682
116700 335.396
116800 318.448
116900 305.692
117000 316.815
117100 285.996
117200 282.573
117300 319.126
117400 316.46
117500 288.266
117600 346.986
117700 315.966
117800 320.48
117900 389.267
118000 337.184
118100 372.819
118200 341.262
118300 317.895
118400 344.241
118500 288.735
118600 300.716
118700 319.734
118800 273.82
118900 328.487
119000 312.652
119100 285.77
119200 403.757
119300 346.402
119400 331.294
119500 321.347
119600 280.034
119700 307.791
119800 321.824
119900 257.73
120000 322.869
120100 294.159
120200 320.185
120300 301.701
120400 376.1
120500 357.369
120600 350.499
120700 355.183
120800 358.113
120900 269.634
121000 349.859
121100 288.083
121200 300.2
121300 271.842
121400 300.61
121500 328.328
121600 322.326
121700 332.068
121800 370.49
121900 332.449
122000 350.659
122100 286.409
122200 311.042
122300 309.724
122400 271.805
122500 304.291
122600 336.24
122700 275.413
122800 324.842
122900 360.292
123000 346.359
123100 326.375
123200 306.529
123300 339.183
123400 283.132
123500 286.476
123600 292.315
123700 304.368
123800 268.966
123900 340.752
124000 300.951
124100 344.183
124200 336.915
124300 303.353
124400 302.249
124500 279.87
124600 256.129
124700 285.96
124800 262.042
124900 297.055
125000 275.684
125100 323.793
125200 312.929
125300 330.576
125400 300.13
125500 337.773
125600 308.885
125700 290.112
125800 284.349
125900 258.311
126000 286.626
126100 278.35
126200 313.996
126300 280.115
126400 315.237
126500 319.204
126600 285.204
126700 295.819
126800 351.445
126900 325.202
127000 298.616
127100 351.446
127200 312.516
127300 308.462
127400 323.438
127500 295.332
127600 280.037
127700 293.652
127800 292.048
127900 297.565
128000 291.937
128100 380.61
128200 325.471
128300 311.05
128400 362.38
128500 289.702
128600 314.824
128700 309.799
128800 306.649
128900 274.232
129000 351.908
129100 273.736
129200 282.24
129300 324.612
129400 316.136
129500 323.429
129600 361.184
129700 359.254
129800 438.378
129900 341.13
130000 337.825
130100 347.201
130200 280.489
130300 327.229
130400 295.396
130500 281.232
130600 358.085
130700 262.532
130800 290.544
130900 316.939
131000 230.206
131100 312.175
131200 309.668
131300 299.776
131400 354.363
131500 347.739
131600 298.065
131700 344.341
131800 274.225
131900 315.89
132000 267.318
132100 291.611
132200 310.866
132300 290.242
132400 332.136
132500 330.335
132600 292.25
132700 320.404
132800 301.506
132900 252.903
133000 303.531
133100 284.229
133200 239.688
133300 349.646
133400 315.027
133500 284.864
133600 364.906
133700 321.899
133800 302.089
133900 324.741
134000 304.939
134100 282.864
134200 315.404
134300 259.694
134400 250.423
134500 273.649
134600 223.245
134700 279.88
134800 253.681
134900 315.15
135000 278.878
135100 302.291
135200 374.753
135300 296.352
135400 280.218
135500 374.223
135600 287.387
135700 268.404
135800 277.149
135900 278.221
136000 290.331
136100 238.558
136200 363.537
136300 310.055
136400 311.949
136500 322.15
136600 321.392
136700 318.375
136800 306.406
136900 284.481
137000 299.258
137100 293.709
137200 253.439
137300 273.456
137400 317.96
137500 295.395
137600 285.332
137700 385.759
137800 362.973
137900 264.708
138000 363.549
138100 289.342
138200 302.514
138300 292.008
138400 267.453
138500 316.211
138600 321.031
138700 310.417
138800 362.121
138900 342.085
139000 361.14
139100 302.91
139200 312.367
139300 345.758
139400 274.216
139500 300.419
139600 338.168
139700 287.903
139800 287.6
139900 285.318
140000 250.363
140100 295.076
140200 256.129
140300 278.607
140400 345.996
140500 316.225
140600 340.876
140700 309.366
140800 320.753
140900 288.58
141000 289.775
141100 274.268
141200 267.621
141300 267.38
141400 246.219
141500 291.707
141600 307.017
141700 295.832
141800 312.023
141900 345.051
142000 283.401
142100 342.894
142200 319.657
142300 271.221
142400 313.537
142500 282.692
142600 245.27
142700 295.974
142800 271.225
142900 307.556
143000 329.265
143100 303.695
143200 319.296
143300 316.619
143400 307.965
143500 312.487
143600 279.368
143700 301.65
143800 261.384
143900 282.39
144000 308.811
144100 312.946
144200 327.943
144300 346.603
144400 307.73
144500 357.654
144600 295.819
144700 288.437
144800 315.181
144900 263.163
145000 294.132
145100 259.802
145200 308.801
145300 243.215
145400 324.567
145500 303.474
145600 317.375
145700 275.376
145800 367.013
145900 317.723
146000 335.233
146100 328.959
146200 272.736
146300 284.045
146400 286.605
146500 271.497
146600 311.266
146700 331.892
146800 302.252
146900 345.608
147000 317.166
147100 299.455
147200 303.324
147300 259.887
147400 280.274
147500 272.814
147600 273.944
147700 291.957
147800 349.689
147900 303.841
148000 288.155
148100 322.579
148200 324.093
148300 326.108
148400 310.537
148500 330.634
148600 292.222
148700 271.278
148800 262.362
148900 292.261
149000 287.989
149100 285.718
149200 331.308
149300 325.41
149400 331.742
149500 326.205
149600 298.712
149700 309.347
149800 286.681
149900 271.169
150000 271.024
150100 250.963
150200 251.453
150300 269.379
150400 309.724
150500 298.938
150600 284.725
150700 330.147
150800 322.793
150900 310.529
151000 317.066
151100 333.384
151200 307.074
151300 268.556
151400 287.895
151500 244.437
151600 274.717
151700 273.123
151800 300.666
151900 314.676
152000 273.88
152100 326.337
152200 324.396
152300 344.271
152400 291.007
152500 342.182
152600 238.237
152700 292.81
152800 259.049
152900 269.11
153000 343.428
153100 291.2
153200 332.313
153300 341.313
153400 317.371
153500 298.637
153600 284.708
153700 355.348
153800 310.195
153900 296.022
154000 334.136
154100 292.272
154200 229.974
154300 308.837
154400 276.618
154500 251.016
154600 319.095
154700 335.961
154800 310.68
154900 313.087
155000 359.059
155100 274.395
155200 331.764
155300 241.603
155400 299.165
155500 278.434
155600 256.713
155700 291.968
155800 238.381
155900 314.995
156000 318.035
156100 307.983
156200 329.6
156300 322.084
156400 343.747
156500 296.279
156600 281.767
156700 316.513
156800 272.401
156900 229.693
157000 319.708
157100 255.918
157200 270.961
157300 301.387
157400 274.312
157500 344.731
157600 307.609
157700 318.064
157800 327.46
157900 304.801
158000 252.068
158100 359.558
158200 260.071
158300 292.096
158400 306.831
158500 300.223
158600 348.936
158700 288.544
158800 357.137
158900 334.388
159000 309.489
159100 358.933
159200 326.664
159300 288.671
159400 303.073
159500 283.978
159600 285.782
159700 302.488
159800 290.058
159900 330.576
160000 322.284
160100 339.263
160200 344.416
160300 329.229
160400 322.452
160500 296.669
160600 323.172
160700 275.808
160800 290.265
160900 336.549
161000 315.149
161100 349.31
161200 379.736
161300 364.408
161400 330.305
161500 306.484
161600 301.789
161700 350.34
161800 272.918
161900 316.492
162000 314.521
162100 296.151
162200 345.123
162300 255.572
162400 339.829
162500 331.213
162600 290.961
162700 331.076
162800 358.355
162900 298.353
163000 272.116
163100 326.386
163200 280.841
163300 243.929
163400 280.96
163500 344.542
163600 269.379
163700 356.588
163800 325.894
163900 332.723
164000 311.789
164100 271.959
164200 332.91
164300 300.818
164400 256.431
164500 312.594
164600 320.318
164700 300.744
164800 364.338
164900 367.512
165000 336.775
165100 286.062
165200 307.895
165300 335.076
165400 256.74
165500 303.63
165600 320.453
165700 340.174
165800 343.259
165900 333.497
166000 407.121
166100 298.764
166200 304.387
166300 350.829
166400 303.451
166500 297.472
166600 348.758
166700 276.772
166800 297.017
166900 307.641
167000 241.496
167100 338.183
167200 293.702
167300 349.014
167400 338.137
167500 315.874
167600 332.838
167700 295.812
167800 289.447
167900 300.282
168000 291.686
168100 293.984
168200 310.826
168300 341.571
168400 345.153
168500 340.114
168600 328.657
168700 360.101
168800 284.087
168900 297.154
169000 304.418
169100 314.268
169200 268.912
169300 320.638
169400 296.563
169500 341.647
169600 331.061
169700 318.107
169800 352.047
169900 323.451
170000 290.161
170100 286.559
170200 318.618
170300 295.941
170400 251.22
170500 316.703
170600 319.715
170700 283.115
170800 319.745
170900 321.154
171000 324.594
171100 302.257
171200 320.778
171300 326.74
171400 320.951
171500 278.722
171600 293.969
171700 288.958
171800 248.703
171900 296.709
172000 234.615
172100 331.579
172200 299.074
172300 311.517
172400 323.203
172500 354.491
172600 296.875
172700 317.774
172800 315.677
172900 279.981
173000 303.892
173100 250.574
173200 295.137
173300 255.355
173400 311.049
173500 269.323
173600 284.578
173700 364.691
173800 275.592
173900 340.717
174000 312.228
174100 331.911
174200 292.87
174300 270.764
174400 264.92
174500 283.389
174600 240.495
174700 309.023
174800 319.28
174900 274.756
175000 367.765
175100 270.398
175200 313.269
175300 339.378
175400 291.367
175500 316.638
175600 340.377
175700 277.584
175800 295.74
175900 253.578
176000 266.026
176100 322.189
176200 307.309
176300 329.6
176400 301.919
176500 363.649
176600 350.807
176700 267.023
176800 353.466
176900 297.325
177000 311.557
177100 321.408
177200 265.204
177300 299.227
177400 253.189
177500 256.383
177600 253.364
177700 322.24
177800 273.217
177900 346.249
178000 304.584
178100 313.388
178200 361.311
178300 269.315
178400 332.342
178500 287.275
178600 284.707
178700 268.243
178800 280.781
178900 300.56
179000 322.557
179100 323.635
179200 320.03
179300 373.104
179400 260.435
179500 326.724
179600 296.918
179700 281.518
179800 279.118
179900 298.637
180000 335.309
180100 307.57
180200 347.518
180300 404.131
180400 333.194
180500 326.572
180600 299.418
180700 321.796
180800 312.314
180900 273.527
181000 337.061
181100 283.67
181200 289.623
181300 336.12
181400 341.359
181500 310.539
181600 393.246
181700 310.593
181800 337.244
181900 337.356
182000 280.344
182100 285.133
182200 286.675
182300 296.891
182400 286.462
182500 308.004
182600 314.388
182700 313.419
182800 341.062
182900 277.844
183000 348.129
183100 294.452
183200 332.019
183300 290.029
183400 343.434
183500 305.701
183600 222.7
183700 277.76
183800 272.709
183900 238.531
184000 242.392
184100 306.136
184200 287.04
184300 279.006
184400 320.036
184500 279.821
184600 359.743
184700 302.237
184800 347.02
184900 302.969
185000 341.248
185100 237.544
185200 302.685
185300 299.226
185400 250.71
185500 321.728
185600 292.799
185700 343.529
185800 293.387
185900 358.462
186000 295.121
186100 319.237
186200 335.698
186300 286.921
186400 289.463
186500 304.344
186600 269.322
186700 250.412
186800 256.378
186900 293.325
187000 270.85
187100 305.115
187200 299.297
187300 315.406
187400 296.245
187500 326.542
187600 326.684
187700 314.864
187800 299.608
187900 283.611
188000 282.74
188100 300.085
188200 230.23
188300 311.582
188400 267.438
188500 325.737
188600 331.732
188700 320.846
188800 287.202
188900 388.39
189000 269.881
189100 306.005
189200 303.61
189300 250.602
189400 276.221
189500 270.9
189600 231.447
189700 262.77
189800 316.396
189900 255.726
190000 320.254
190100 334.225
190200 294.65
190300 337.197
190400 314.951
190500 327.768
190600 322.837
190700 260.852
190800 321.239
190900 274.863
191000 240.729
191100 337.455
191200 279.939
191300 337.284
191400 305.307
191500 318.81
191600 310.331
191700 304.695
191800 310.722
191900 329.775
192000 249.957
192100 306.897
192200 273.523
192300 297.567
192400 239.902
192500 291.823
192600 311.956
192700 319.082
192800 312.784
192900 346.472
193000 320.883
193100 307.899
193200 308.552
193300 277.549
193400 288.128
193500 248.645
193600 293.37
193700 229.487
193800 274.483
193900 273.227
194000 299.086
194100 321.573
194200 265.96
194300 356.983
194400 327.935
194500 297.57
194600 318.397
194700 325.218
194800 272.029
194900 263.722
195000 253.427
195100 301.811
195200 293.648
195300 270.505
195400 324.714
195500 307.622
195600 306.479
195700 284.164
195800 341.562
195900 344.908
196000 301.907
196100 351.072
196200 366.633
196300 357.888
196400 290.335
196500 316.264
196600 319.478
196700 291.803
196800 294.356
196900 301.428
197000 276.176
197100 309.069
197200 283.959
197300 263.842
197400 355.635
197500 275.824
197600 352.634
197700 297.859
197800 309.325
197900 289.9
198000 289.194
198100 290.415
198200 292.888
198300 294.851
198400 358.538
198500 336.831
198600 297.704
198700 366.697
198800 291.405
198900 332.034
199000 297.318
199100 262.297
199200 332.105
