# Time-averaged data for fix myat3
# TimeStep c_Tsurface_sup
49700 326.453
49800 230.656
49900 328.35
50000 311.226
50100 213.498
50200 286.52
50300 274.755
50400 254.921
50500 282.991
50600 302.815
50700 308.249
50800 259.285
50900 427.103
51000 277.225
51100 343.536
51200 243.498
51300 275.472
51400 366.773
51500 277.971
51600 491.226
51700 255.027
51800 381.633
51900 295.065
52000 294.79
52100 193.959
52200 241.083
52300 228.215
52400 255.683
52500 256.865
52600 259.418
52700 392.124
52800 296.38
52900 296.9
53000 297.711
53100 319.729
53200 331.347
53300 211.13
53400 312.942
53500 245.271
53600 196.698
53700 278.544
53800 291.093
53900 282.289
54000 353.049
54100 424.614
54200 369.372
54300 337.193
54400 276.94
54500 290.977
54600 233.099
54700 238.638
54800 240.785
54900 279.319
55000 322.011
55100 336.665
55200 245.31
55300 442.069
55400 309.931
55500 262.341
55600 379.808
55700 224.881
55800 203.416
55900 246.723
56000 238.797
56100 205.913
56200 359.614
56300 262.118
56400 361.171
56500 302.287
56600 306.202
56700 311.621
56800 267.51
56900 337.691
57000 259.749
57100 326.506
57200 315.152
57300 354.804
57400 355.634
57500 367.439
57600 307.913
57700 263.059
57800 233.376
57900 218.028
58000 240.279
58100 223.735
58200 254.917
58300 255.233
58400 253.803
58500 306.042
58600 326.019
58700 219.572
58800 459.047
58900 242.698
59000 244.582
59100 389.704
59200 295.225
59300 223.39
59400 341.7
59500 256.707
59600 296.346
59700 253.038
59800 268.733
59900 259.212
60000 256.411
60100 329.02
60200 333.093
60300 198.566
60400 451.803
60500 192.966
60600 275.416
60700 290.654
60800 221.444
60900 252.466
61000 224.356
61100 262.036
61200 216.976
61300 214.59
61400 209.6
61500 243.421
61600 210.632
61700 215.019
61800 326.672
61900 206.439
62000 255.825
62100 245.914
62200 247.875
62300 223.249
62400 320.909
62500 367.819
62600 275.045
62700 229.932
62800 293.025
62900 215.74
63000 265.617
63100 222.46
63200 207.772
63300 222.728
63400 292.08
63500 213.941
63600 298.021
63700 296.35
63800 306.274
63900 243.179
64000 301.077
64100 230.211
64200 261.309
64300 238.731
64400 283.363
64500 231.116
64600 279.242
64700 192.238
64800 263.077
64900 282.696
65000 343.243
65100 241.992
65200 455.134
65300 230.627
65400 321.307
65500 295.639
65600 256.376
65700 266.493
65800 191.462
65900 265.647
66000 224.108
66100 180.986
66200 329.595
66300 341.361
66400 236.14
66500 392.828
66600 285.276
66700 202.921
66800 278.408
66900 229.579
67000 232.422
67100 247.037
67200 168.372
67300 225.409
67400 172.491
67500 243.484
67600 198.956
67700 311.452
67800 259.934
67900 270.297
68000 221.69
68100 292.148
68200 208.047
68300 259.3
68400 236.472
68500 182.957
68600 221.342
68700 185.782
68800 269.208
68900 264.665
69000 199.019
69100 307.902
69200 269.365
69300 289.642
69400 201.763
69500 323.513
69600 290.855
69700 214.967
69800 272.964
69900 257.338
70000 210.317
70100 243.7
70200 280.526
70300 276.846
70400 266.9
70500 165.748
70600 240.31
70700 179.448
70800 232.755
70900 226.788
71000 234.179
71100 176.971
71200 241.851
71300 173.931
71400 236.793
71500 226.485
71600 308.861
71700 312.8
71800 283.975
71900 289.939
72000 285.777
72100 272.501
72200 314.034
72300 246.075
72400 298.643
72500 213.147
72600 163.824
72700 260.178
72800 183.691
72900 207.935
73000 194.636
73100 211.083
73200 240.644
73300 188.362
73400 250.491
73500 241.246
73600 204.528
73700 260.943
73800 208.417
73900 212.872
74000 267.803
74100 222.587
74200 292.914
74300 295.874
74400 299.876
74500 254.374
74600 213.088
74700 198.169
74800 239.632
74900 255.259
75000 261.978
75100 182.659
75200 318.012
75300 197.824
75400 262.212
75500 225.65
75600 206.007
75700 250.22
75800 214.472
75900 272.95
76000 236.634
76100 273.449
76200 234.518
76300 274.586
76400 259.604
76500 270.722
76600 226.785
76700 215.403
76800 320.535
76900 173.763
77000 359.126
77100 237.852
77200 269.008
77300 265.742
77400 197.008
77500 230.037
77600 204.316
77700 233.077
77800 268.422
77900 313.44
78000 300.998
78100 340.268
78200 299.897
78300 330.266
78400 349.166
78500 238.926
78600 288.219
78700 231.312
78800 229.878
78900 211.524
79000 252.639
79100 364.658
79200 215.424
79300 358.946
79400 300.815
79500 252.112
79600 303.104
79700 404.846
79800 255.769
79900 289.709
80000 282.537
80100 301.72
80200 259.297
80300 317.71
80400 314.915
80500 337.701
80600 282.321
80700 403.732
80800 271.361
80900 300.897
81000 366.278
81100 311.126
81200 330.577
81300 215.576
81400 314.686
81500 265.377
81600 284.153
81700 324.924
81800 272.765
81900 271.688
82000 342.008
82100 335.979
82200 263.816
82300 293.936
82400 281.067
82500 193.134
82600 280.073
82700 235.394
82800 220.42
82900 204.916
83000 192.346
83100 295.156
83200 272.129
83300 384.703
83400 330.249
83500 354.439
83600 269.408
83700 333.769
83800 211.584
83900 311.378
84000 227.662
84100 312.115
84200 302.542
84300 173.536
84400 337.994
84500 231.444
84600 239.885
84700 246.572
84800 308.562
84900 279.156
85000 223.51
85100 345.332
85200 208.515
85300 285.359
85400 254.247
85500 219.429
85600 191.936
85700 289.869
85800 369.108
85900 311.846
86000 356.182
86100 336.015
86200 265.628
86300 325.123
86400 225.181
86500 270.1
86600 205.732
86700 291.73
86800 281.316
86900 250.98
87000 303.303
87100 304.267
87200 272.056
87300 344.681
87400 206.611
87500 265.062
87600 307.729
87700 275.449
87800 272.565
87900 357.27
88000 198.422
88100 308.952
88200 293.797
88300 265.316
88400 307.782
88500 338.621
88600 322.624
88700 315.535
88800 257.619
88900 297.081
89000 247.374
89100 199.76
89200 267.735
89300 306.597
89400 216.984
89500 328.623
89600 276.305
89700 323.108
89800 289.764
89900 363.75
90000 336.942
90100 346.215
90200 374.961
90300 329.322
90400 474.603
90500 319.476
90600 286.538
90700 256.236
90800 322.383
90900 294.611
91000 361.347
91100 349.018
91200 373.642
91300 365.921
91400 238.572
91500 430.452
91600 199.248
91700 338.807
91800 340.486
91900 283.211
92000 193.836
92100 354.793
92200 370.357
92300 307.104
92400 408.73
92500 367.626
92600 201.63
92700 347.465
92800 373.403
92900 302.121
93000 290.792
93100 364.236
93200 287.095
93300 216.184
93400 310.089
93500 217.941
93600 323.909
93700 354.15
93800 345.408
93900 430.52
94000 380.239
94100 326.114
94200 319.98
94300 248.062
94400 248.884
94500 253.663
94600 277.309
94700 242.891
94800 225.15
94900 409.231
95000 231.608
95100 311.597
95200 224.278
95300 275.667
95400 225.21
95500 316.771
95600 252.53
95700 397.4
95800 332.762
95900 334.665
96000 396.369
96100 258.26
96200 416.239
96300 247.172
96400 336.131
96500 296.794
96600 301.05
96700 344.238
96800 246.916
96900 332.675
97000 323.154
97100 286.716
97200 229.116
97300 280.676
97400 318.816
97500 170.528
97600 249.766
97700 259.769
97800 340.44
97900 325.394
98000 224.891
98100 319.904
98200 344.396
98300 212.27
98400 412.123
98500 344.195
98600 292.348
98700 317.348
98800 418.088
98900 305.872
99000 343.735
99100 370.607
99200 329.047
99300 251.989
99400 322.117
99500 223.407
99600 211.112
99700 306.762
99800 262.945
99900 258.968
100000 296.17
100100 303.731
100200 309.375
100300 419.537
100400 315.278
100500 382.402
100600 442.494
100700 306.246
100800 404.155
100900 320.449
101000 333.999
101100 323.164
101200 249.753
101300 299.619
101400 302.078
101500 258.77
101600 255.064
101700 364.767
101800 324.402
101900 278.192
102000 329.306
102100 272.066
102200 287.97
102300 253.588
102400 303.678
102500 262.513
102600 335.826
102700 371.584
102800 299.13
102900 417.114
103000 348.437
103100 334.946
103200 364.628
103300 291.681
103400 245.616
103500 249.858
103600 234.4
103700 243.161
103800 369.627
103900 231.313
104000 413.281
104100 277.875
104200 332.333
104300 395.759
104400 402.465
104500 372.286
104600 281.43
104700 359.138
104800 283.949
104900 251.138
105000 220.43
105100 287.848
105200 272.497
105300 336.816
105400 331.414
105500 295.59
105600 268.866
105700 392.747
105800 385.657
105900 294.376
106000 319.567
106100 298.604
106200 236.757
106300 400.462
106400 349.185
106500 196.636
106600 331.968
106700 434.043
106800 208.515
106900 350.018
107000 429.783
107100 215.432
107200 317.086
107300 424.267
107400 346.19
107500 282.7
107600 316.49
107700 378.726
107800 282.865
107900 394.908
108000 400.422
108100 229.622
108200 393.539
108300 351.866
108400 289.302
108500 309.97
108600 323.213
108700 377.249
108800 338.411
108900 395.032
109000 333.304
109100 326.56
109200 292.88
109300 377.515
109400 407.042
109500 338.712
109600 292.467
109700 337.156
109800 309.86
109900 314.672
110000 249.307
110100 400.726
110200 222.168
110300 265.687
110400 266.329
110500 325.671
110600 230.627
110700 355.829
110800 363.553
110900 261.689
111000 306.653
111100 263.397
111200 214.094
111300 304.499
111400 276.219
111500 360.255
111600 324.465
111700 287.781
111800 369.307
111900 288.86
112000 273.146
112100 291.219
112200 214.94
112300 285.738
112400 212.008
112500 249.432
112600 273.329
112700 314.485
112800 253.352
112900 394.578
113000 278.906
113100 319.428
113200 328.791
113300 267.194
113400 316.61
113500 316.549
113600 337.86
113700 310.204
113800 356.595
113900 379.967
114000 376.341
114100 221.732
114200 367.223
114300 318.87
114400 329.279
114500 264.765
114600 331.997
114700 233.577
114800 294.524
114900 318.31
115000 299.544
115100 341.081
115200 260.848
115300 337.886
115400 259.807
115500 324.272
115600 260.016
115700 285.671
115800 248.624
115900 258.646
116000 268
116100 266.092
116200 357.617
116300 341.782
116400 409.398
116500 318.208
116600 382.891
116700 261.003
116800 291.154
116900 323.434
117000 422.551
117100 296.061
117200 311.085
117300 307.489
117400 273.866
117500 263.116
117600 338.64
117700 323.206
117800 339.828
117900 434.815
118000 379.593
118100 385.243
118200 355.845
118300 372.888
118400 342.919
118500 276.524
118600 345.048
118700 322.636
118800 288.861
118900 316.156
119000 350.194
119100 302.126
119200 443.698
119300 337.911
119400 357.759
119500 326.442
119600 253.111
119700 333.016
119800 317.381
119900 268.723
120000 272.657
120100 299.986
120200 291.558
120300 340.013
120400 263.929
120500 412.668
120600 347.966
120700 342.13
120800 475.476
120900 218.959
121000 365.281
121100 330.344
121200 320.965
121300 302.906
121400 296.453
121500 388.763
121600 257.249
121700 356.01
121800 400.605
121900 310.761
122000 441.924
122100 296.799
122200 304.124
122300 301.25
122400 319.09
122500 256.16
122600 390.937
122700 373.618
122800 254.882
122900 444.592
123000 352.708
123100 294.267
123200 347.676
123300 419.872
123400 448.753
123500 284.601
123600 411.932
123700 295.984
123800 297.996
123900 401.349
124000 299.073
124100 272.179
124200 325.461
124300 277.678
124400 306.382
124500 261.121
124600 319.054
124700 208.483
124800 294.707
124900 267.799
125000 219.487
125100 292.199
125200 228.033
125300 263.168
125400 312.531
125500 260.198
125600 320.68
125700 365.215
125800 331.791
125900 333.316
126000 347.786
126100 275.747
126200 341.887
126300 268.908
126400 387.319
126500 341.174
126600 313.158
126700 268.351
126800 462.851
126900 350.62
127000 425.699
127100 424.986
127200 417.049
127300 376.818
127400 297.57
127500 381.67
127600 295.356
127700 260.012
127800 399.996
127900 242.625
128000 388.796
128100 358.93
128200 360.053
128300 344.356
128400 392.731
128500 287.861
128600 202.513
128700 333.05
128800 199.597
128900 285.392
129000 386.302
129100 332.41
129200 364.379
129300 413.928
129400 359.518
129500 303.52
129600 338.177
129700 353.272
129800 391.777
129900 342.726
130000 331.616
130100 356.984
130200 363.631
130300 247.179
130400 275.935
130500 414.94
130600 302.001
130700 310.914
130800 304.271
130900 410.853
131000 193.141
131100 363.778
131200 417.461
131300 349.937
131400 394.637
131500 407.62
131600 346.249
131700 310.635
131800 312.57
131900 294.1
132000 334.65
132100 326.686
132200 357.443
132300 314.67
132400 342.358
132500 399.205
132600 376.413
132700 311.983
132800 328.226
132900 237.184
133000 320.719
133100 323.533
133200 249.442
133300 395.054
133400 313.329
133500 329.137
133600 416.898
133700 371.689
133800 289.299
133900 323.357
134000 344.934
134100 265.372
134200 377.933
134300 377.987
134400 189.054
134500 315.407
134600 254.825
134700 222.077
134800 320.724
134900 265.813
135000 245.632
135100 294.452
135200 353.573
135300 275.173
135400 386.827
135500 392.354
135600 256.637
135700 313.117
135800 222.973
135900 243.132
136000 368.566
136100 231.873
136200 359.763
136300 291.274
136400 317.941
136500 326.11
136600 337.902
136700 407.213
136800 381.522
136900 372.181
137000 396.573
137100 336.725
137200 232.753
137300 330.713
137400 314.263
137500 289.031
137600 362.746
137700 355.561
137800 328.376
137900 314.198
138000 413.773
138100 309.392
138200 338.966
138300 228.874
138400 289.887
138500 341.254
138600 409.206
138700 435.357
138800 411.576
138900 407.129
139000 423.913
139100 348.48
139200 434.473
139300 548.489
139400 269.637
139500 400.108
139600 389.085
139700 313.954
139800 317.06
139900 381.667
140000 288.597
140100 404.737
140200 234.868
140300 322.687
140400 370.245
140500 403.219
140600 446.668
140700 423.689
140800 278.086
140900 431.735
141000 351.197
141100 274.311
141200 395.288
141300 366.735
141400 227.522
141500 329.581
141600 333.183
141700 326.979
141800 344.699
141900 443.793
142000 283.361
142100 313.992
142200 310.79
142300 203.008
142400 395.202
142500 321.555
142600 264.782
142700 360.958
142800 294.826
142900 397.304
143000 366.469
143100 407.482
143200 357.583
143300 394.534
143400 280.572
143500 350.111
143600 368.952
143700 353.093
143800 319.887
143900 383.012
144000 298.712
144100 295.139
144200 352.459
144300 388.612
144400 293.329
144500 311.676
144600 287.341
144700 282.957
144800 263.808
144900 323.15
145000 345.367
145100 284.613
145200 378.395
145300 224.644
145400 348.417
145500 345.34
145600 361.404
145700 333.802
145800 466.237
145900 325.419
146000 307.26
146100 399.412
146200 230.957
146300 319.777
146400 238.77
146500 361.01
146600 276.142
146700 370.747
146800 266.79
146900 444.688
147000 350.106
147100 337.997
147200 348.555
147300 266.756
147400 295.585
147500 267.806
147600 334.953
147700 294.786
147800 346.864
147900 293.347
148000 288.78
148100 293.97
148200 306.314
148300 313.552
148400 274.914
148500 311.581
148600 277.61
148700 278.368
148800 330.928
148900 284.665
149000 245.717
149100 259.57
149200 359.907
149300 258.733
149400 364.24
149500 341.902
149600 302.185
149700 291.798
149800 314.768
149900 234.266
150000 248.733
150100 246.792
150200 167.546
150300 230.592
150400 348.537
150500 239.389
150600 363.62
150700 442.683
150800 284.456
150900 458.387
151000 292.041
151100 403.399
151200 312.456
151300 274.316
151400 309.109
151500 251.871
151600 326.431
151700 290.353
151800 291.762
151900 360.389
152000 275.767
152100 294.375
152200 341.769
152300 323.939
152400 291.218
152500 368.924
152600 293.826
152700 262.033
152800 305.225
152900 296.715
153000 436.213
153100 294.89
153200 426.955
153300 386.176
153400 289.154
153500 364.013
153600 293.738
153700 335.345
153800 293.027
153900 336.29
154000 342.076
154100 270.943
154200 300.883
154300 315.964
154400 255.781
154500 234.229
154600 291.629
154700 305.665
154800 290.544
154900 260.985
155000 286.992
155100 278.077
155200 309.208
155300 182.748
155400 342.991
155500 272.012
155600 247.745
155700 319.706
155800 157.248
155900 345.7
156000 252.253
156100 322.269
156200 404.236
156300 327.409
156400 351.894
156500 295.49
156600 298.09
156700 327.291
156800 310.929
156900 217.891
157000 337.943
157100 249.052
157200 322.203
157300 348.83
157400 282.077
157500 469.976
157600 369.4
157700 333.831
157800 422.307
157900 389.431
158000 292.738
158100 469.981
158200 309.025
158300 380.594
158400 309.427
158500 287.26
158600 332.117
158700 315.032
158800 333.755
158900 380.68
159000 296.938
159100 370.408
159200 359.114
159300 242.123
159400 330.557
159500 256.175
159600 346.919
159700 291.677
159800 298.297
159900 323.501
160000 315.89
160100 389.193
160200 410.942
160300 425.632
160400 305.513
160500 407.925
160600 350.437
160700 362.939
160800 356.874
160900 386.374
161000 351.486
161100 452.637
161200 365.974
161300 331.431
161400 389.225
161500 334.285
161600 285.414
161700 405.907
161800 248.334
161900 322.777
162000 227.443
162100 290.124
162200 392.988
162300 217.581
162400 403.351
162500 419.808
162600 221.246
162700 402.44
162800 390.685
162900 284.491
163000 223.369
163100 288.624
163200 268.735
163300 195.867
163400 253.337
163500 414.318
163600 304.563
163700 348.4
163800 367.072
163900 435.805
164000 338.943
164100 312.451
164200 440.15
164300 376.008
164400 372.012
164500 304.034
164600 473.754
164700 374.437
164800 431.744
164900 396.179
165000 373.771
165100 281.025
165200 208.916
165300 431.607
165400 297.701
165500 314.944
165600 356.537
165700 318.281
165800 384.985
165900 303.268
166000 486.408
166100 347.373
166200 384.115
166300 394.756
166400 303.151
166500 345.444
166600 407.029
166700 285.544
166800 336.575
166900 378.134
167000 297.603
167100 299.489
167200 358.15
167300 391.69
167400 337.905
167500 404.059
167600 329.355
167700 340.428
167800 346.617
167900 309.293
168000 324.389
168100 389.124
168200 295.959
168300 358.975
168400 340.287
168500 361.783
168600 298.206
168700 384.948
168800 377.322
168900 287.628
169000 451.421
169100 345.157
169200 287.443
169300 346.117
169400 249.332
169500 373.078
169600 373.881
169700 415.297
169800 417.878
169900 476.688
170000 323.084
170100 315.991
170200 368.746
170300 265.29
170400 268.013
170500 291.346
170600 311.894
170700 303.541
170800 347.448
170900 392.906
171000 365.846
171100 446.035
171200 382.055
171300 403.477
171400 457.559
171500 361.18
171600 273.367
171700 351.432
171800 251.648
171900 290.753
172000 268.765
172100 319.791
172200 406.899
172300 248.127
172400 461.882
172500 345.371
172600 359.465
172700 417.725
172800 321.184
172900 262.381
173000 396.926
173100 208.807
173200 307.277
173300 299.87
173400 440.541
173500 338.569
173600 440.101
173700 457.686
173800 328.058
173900 377.459
174000 410.404
174100 350.323
174200 387.198
174300 253.91
174400 335.881
174500 324.114
174600 368.695
174700 367.279
174800 497.533
174900 350.755
175000 578.858
175100 348.18
175200 316.703
175300 433.891
175400 271.396
175500 299.297
175600 321.27
175700 327.193
175800 265.688
175900 241.308
176000 275.16
176100 376.092
176200 297.103
176300 359.376
176400 292.338
176500 482.51
176600 302.855
176700 354.489
176800 348.153
176900 384.067
177000 275.299
177100 353.451
177200 274.872
177300 273.543
177400 234.657
177500 228.563
177600 212.196
177700 314.71
177800 187.809
177900 371.659
178000 279.731
178100 279.618
178200 341.608
178300 298.367
178400 335.109
178500 372.777
178600 298.673
178700 316.966
178800 283.749
178900 341.036
179000 289.438
179100 345.707
179200 349.137
179300 407.905
179400 207.837
179500 455.944
179600 278.308
179700 326.947
179800 222.186
179900 274.229
180000 281.107
180100 318.178
180200 249.778
180300 386.576
180400 287.098
180500 273.619
180600 322.315
180700 282.857
180800 424.782
180900 209.61
181000 431.017
181100 346.016
181200 261.816
181300 367.5
181400 346.06
181500 294.492
181600 396.803
181700 352.201
181800 311.333
181900 267.683
182000 367.628
182100 168.868
182200 356.054
182300 246.46
182400 340.822
182500 295.322
182600 316.431
182700 353.646
182800 322.314
182900 311.273
183000 382.948
183100 283.589
183200 434.664
183300 307.715
183400 410.172
183500 320.928
183600 298.011
183700 254.324
183800 353.05
183900 274.22
184000 186.008
184100 343.574
184200 289.833
184300 291.558
184400 395.502
184500 289.885
184600 403.37
184700 348.664
184800 312.003
184900 373.073
185000 432.61
185100 284.343
185200 345.412
185300 318.733
185400 244.569
185500 341.623
185600 279.494
185700 331.168
185800 292.533
185900 386.743
186000 310.53
186100 339.096
186200 339.902
186300 342.783
186400 341.356
186500 370.248
186600 342.488
186700 278.894
186800 325.43
186900 280.332
187000 331.344
187100 352.411
187200 266.487
187300 376.282
187400 333.947
187500 354.478
187600 364.426
187700 357.853
187800 321.7
187900 338.021
188000 338.085
188100 348.579
188200 210.735
188300 364.623
188400 373.895
188500 439.743
188600 460.895
188700 362.437
188800 369.433
188900 419.688
189000 369.159
189100 289.468
189200 389.584
189300 259.117
189400 333.189
189500 355.64
189600 266.319
189700 333.364
189800 318.035
189900 291.417
190000 374.371
190100 470.09
190200 291.07
190300 442.831
190400 415.886
190500 361.759
190600 472.304
190700 207.082
190800 446.027
190900 345.209
191000 298.935
191100 382.793
191200 288.026
191300 301.447
191400 259.51
191500 318.097
191600 277.87
191700 254.868
191800 290.675
191900 281.723
192000 221.228
192100 369.392
192200 305.743
192300 314.179
192400 305.381
192500 322.67
192600 300.21
192700 388.472
192800 323.506
192900 255.998
193000 367.868
193100 376.262
193200 295.662
193300 232.006
193400 343.559
193500 191.444
193600 331.331
193700 249.137
193800 293.249
193900 321.435
194000 317.72
194100 331.023
194200 331.3
194300 424.781
194400 431.023
194500 265
194600 457.858
194700 277.16
194800 305.536
194900 252.336
195000 325.574
195100 360.162
195200 371.544
195300 327.318
195400 387.937
195500 325.661
195600 361.981
195700 333.099
195800 418.513
195900 510.905
196000 306.588
196100 344.822
196200 464.8
196300 466.35
196400 309.1
196500 382.899
196600 329.034
196700 407.308
196800 236.228
196900 403.83
197000 469.538
197100 349.211
197200 361.563
197300 389.149
197400 471.248
197500 291.326
197600 472.015
197700 268.652
197800 336.324
197900 331.586
198000 274.744
198100 256.117
198200 304.742
198300 343.305
198400 369.937
198500 444.142
198600 298.864
198700 404.091
