# Time-averaged data for fix myat4
# TimeStep c_Twater
17800 294.937
17900 305.423
18000 303.598
18100 318.146
18200 310.432
18300 328.818
18400 362.435
18500 376.409
18600 355.858
18700 342
18800 352.2
18900 303.043
19000 294.822
19100 299.026
19200 325.591
19300 316.586
19400 290.731
19500 343.417
19600 327.661
19700 341.001
19800 337.667
19900 355.724
20000 334.263
20100 311.77
20200 299.681
20300 292.152
20400 280.614
20500 298.738
20600 308.669
20700 346.605
20800 344.204
20900 343.131
21000 350.213
21100 345.667
21200 320.706
21300 290.141
21400 317.173
21500 354.578
21600 355.358
21700 364.505
21800 348.641
21900 337.096
22000 356.883
22100 341.951
22200 333.947
22300 347.514
22400 316.854
22500 300.779
22600 333.015
22700 364.953
22800 335.285
22900 331.642
23000 355.044
23100 342.006
23200 351.124
23300 355.122
23400 345.392
23500 360.559
23600 334.783
23700 303.492
23800 295.609
23900 332.946
24000 326.87
24100 302.836
24200 310.484
24300 326.787
24400 306.616
24500 307.488
24600 340.254
24700 352.507
24800 374.079
24900 332.674
25000 328.518
25100 317.177
25200 335.501
25300 310.655
25400 353.35
25500 291.096
25600 317.061
25700 371.148
25800 323.399
25900 333.928
26000 345.853
26100 363.032
26200 322.243
26300 337.357
26400 323.143
26500 334.473
26600 306.719
26700 313.707
26800 331.805
26900 317.125
27000 346.541
27100 388.054
27200 355.487
27300 374.757
27400 378.236
27500 329.835
27600 328.981
27700 310.437
27800 339.666
27900 336.512
28000 347.268
28100 322.067
28200 328.541
28300 326.713
28400 296.311
28500 335.671
28600 292.7
28700 299.599
28800 307.602
28900 317.466
29000 356.26
29100 324.272
29200 276.878
29300 329.551
29400 351.428
29500 340.766
29600 329.898
29700 324.955
29800 338.548
29900 343.628
30000 298.864
30100 291.891
30200 324.868
30300 350.667
30400 319.447
30500 364.842
30600 336.123
30700 333.172
30800 334.675
30900 327.582
31000 371.941
31100 330.595
31200 301.83
31300 322.002
31400 321.639
31500 312.651
31600 317.819
31700 334.268
31800 304.913
31900 322.736
32000 321.269
32100 330.322
32200 362.29
32300 342.837
32400 310.444
32500 345.87
32600 296.498
32700 305.308
32800 316.442
32900 322.699
33000 343.003
33100 385.669
33200 343.551
33300 348.798
33400 340.091
33500 331.846
33600 300.814
33700 328.991
33800 317.24
33900 306.607
34000 308.213
34100 322.464
34200 331.113
34300 329.895
34400 345.898
34500 344.315
34600 373.636
34700 334.409
34800 323.248
34900 306.479
35000 318.006
35100 324.244
35200 312.774
35300 350.243
35400 339.22
35500 339.298
35600 379.92
35700 353.346
35800 353.516
35900 329.361
36000 334.139
36100 303.376
36200 317.474
36300 312.123
36400 297.756
36500 312.865
36600 291.025
36700 339.093
36800 306.216
36900 306.98
37000 328.305
37100 344.763
37200 311.458
37300 356.757
37400 350.841
37500 298.04
37600 311.483
37700 318.1
37800 330.267
37900 300.293
38000 348.729
38100 363.188
38200 361.786
38300 326.549
38400 305.335
38500 289.558
38600 295.212
38700 317.611
38800 316.485
38900 331.588
39000 335.86
39100 322.931
39200 332.761
39300 341.304
39400 320.642
39500 353.394
39600 351.342
39700 354.853
39800 300.32
39900 291.198
40000 309.87
40100 322.945
40200 346.129
40300 361.902
40400 350.1
40500 315.321
40600 304.117
40700 286.556
40800 285.366
40900 314.137
41000 305.258
41100 337.549
41200 335.167
41300 329.219
41400 369.672
41500 332.902
41600 300.629
41700 314.164
41800 333.661
41900 348.11
42000 369.862
42100 351.058
42200 343.477
42300 369.618
42400 329.973
42500 321.179
42600 313.856
42700 305.031
42800 310.907
42900 328.073
43000 365.671
43100 352.495
43200 332.124
43300 343.968
43400 354.466
43500 346.862
43600 355.517
43700 308.737
43800 348.496
43900 313.041
44000 324.931
44100 320.256
44200 351.471
44300 343.006
44400 339.814
44500 341.044
44600 372.741
44700 318.968
44800 331.167
44900 328.318
45000 304.007
45100 325.417
45200 333.684
45300 317.637
45400 316.853
45500 316.631
45600 338.206
45700 381.61
45800 378.421
45900 307.473
46000 351.799
46100 301.076
46200 313.48
46300 316.433
46400 304.754
46500 352.276
46600 352.327
46700 322.449
46800 314.463
46900 345.097
47000 315.152
47100 337.732
47200 296.915
47300 342.098
47400 350.626
47500 363.35
47600 339.195
47700 379.408
47800 329.101
47900 309.389
48000 319.594
48100 320.762
48200 327.778
48300 325.575
48400 331.088
48500 315.416
48600 316.549
48700 326.96
48800 326.46
48900 301.819
49000 314.452
49100 294.626
49200 285.963
49300 326.306
49400 351.258
49500 378.34
49600 363.425
49700 337.212
49800 339.988
49900 318.611
50000 321.781
50100 305.209
50200 277.399
50300 354.067
50400 316.159
50500 357.401
50600 350.842
50700 344.795
50800 345.702
50900 366.943
51000 332.2
51100 295.937
51200 304.454
51300 300.079
51400 291.974
51500 322.408
51600 308.902
51700 323.674
51800 334.792
51900 332.865
52000 351.894
52100 322.421
52200 292.831
52300 342.105
52400 351.03
52500 338.378
52600 347.512
52700 313.704
52800 292.438
52900 302.102
53000 329.565
53100 316.762
53200 330.07
53300 326.265
53400 344.737
53500 337.396
53600 354.895
53700 366.228
53800 314.858
53900 315.537
54000 345.411
54100 285.643
54200 307.467
54300 337.489
54400 326.701
54500 316.721
54600 278.997
54700 285.677
54800 284.243
54900 333.116
55000 310.36
55100 321.921
55200 317.867
55300 338.122
55400 341.86
55500 349.029
55600 319.253
55700 332.912
55800 318.111
55900 332.744
56000 295.873
56100 298.539
56200 314.673
56300 339.817
56400 340.839
56500 345.737
56600 345.606
56700 340.093
56800 330.165
56900 276.726
57000 323.111
57100 326.041
57200 317.387
57300 333.077
57400 359.306
57500 305.747
57600 361.692
57700 361.208
57800 320.218
57900 308.959
58000 325.685
58100 315.24
58200 295.321
58300 320.696
58400 323.37
58500 338.333
58600 329.899
58700 313.017
58800 347.69
58900 330.681
59000 338.358
59100 354.306
59200 314.659
59300 313.761
59400 285.536
59500 300.642
59600 311.328
59700 323.464
59800 354.894
59900 367.064
60000 333.004
60100 357.339
60200 309.748
60300 336.462
60400 317.345
60500 320.115
60600 338.855
60700 302.007
60800 284.748
60900 302.148
61000 335.786
61100 346.497
61200 343.551
61300 340.878
61400 338.87
61500 301.646
61600 358.387
61700 342.357
61800 327.091
61900 289.514
62000 297.415
62100 327.758
62200 321.386
62300 344.494
62400 329.161
62500 340.616
62600 330.488
62700 308.271
62800 338.864
62900 351.796
63000 322.026
63100 306.038
63200 302.592
63300 317.008
63400 334.193
63500 351.462
63600 400.258
63700 362.802
63800 355.316
63900 333.053
64000 311.329
64100 353.192
64200 336.244
64300 314.549
64400 327.782
64500 309.094
64600 336.051
64700 332.37
64800 365.719
64900 332.35
65000 347.15
65100 323.799
65200 315.797
65300 327.102
65400 289.249
65500 332.696
65600 364.008
65700 326.117
65800 319.148
65900 331.486
66000 302.304
66100 306.499
66200 346.337
66300 346.065
66400 310.102
66500 329.659
66600 328.933
66700 317.719
66800 328.651
66900 293.234
67000 320.245
67100 319.812
67200 315.189
67300 334.323
67400 376.883
67500 328.52
67600 340.235
67700 335.218
67800 344.747
67900 294.884
68000 302.936
68100 295.863
68200 320.71
68300 347.805
68400 328.681
68500 345.448
68600 352.777
68700 371.445
68800 282.687
68900 320.456
69000 295.338
69100 311.795
69200 326.876
69300 306.835
69400 351.307
69500 343.828
69600 357.38
69700 321.568
69800 326.702
69900 313.444
70000 324.236
70100 302.324
70200 303.91
70300 324.089
70400 284.107
70500 307.932
70600 341.821
70700 332.247
70800 338.679
70900 322.426
71000 294.579
71100 306.993
71200 305.97
71300 351.937
71400 337.709
71500 339.846
71600 357.9
71700 345.407
71800 339.686
71900 291.921
72000 317.58
72100 317.896
72200 347.446
72300 313.61
72400 312.398
72500 363.961
72600 367.881
72700 327.801
72800 293.869
72900 304.153
73000 299.003
73100 318.278
73200 289.973
73300 305.219
73400 357.009
73500 356.997
73600 313.447
73700 340.33
73800 352.273
73900 361.665
74000 330.637
74100 323.412
74200 324.324
74300 314.878
74400 336.727
74500 343.49
74600 394.263
74700 343.081
74800 351.406
74900 394.133
75000 359.999
75100 332.802
75200 341.544
75300 306.528
75400 298.434
75500 313.424
75600 308.421
75700 320.219
75800 335.659
75900 341.035
76000 357.445
76100 362.764
76200 349.623
76300 308.719
76400 286.969
76500 320.862
76600 312.366
76700 292.77
76800 313.107
76900 355.551
77000 318.579
77100 369.587
77200 380.131
77300 387.282
77400 323.699
77500 363.406
77600 354.485
77700 345.65
77800 359.802
77900 324.06
78000 309.62
78100 324.267
78200 308.152
78300 330.893
78400 308.423
78500 316.401
78600 383.105
78700 348.493
78800 340.806
78900 348.269
79000 331.367
79100 322.375
79200 334.85
79300 312.81
79400 320.9
79500 329.841
79600 344.748
79700 348.925
79800 335.443
79900 344.441
80000 335.013
80100 323.993
80200 363.54
80300 322.349
80400 304.455
80500 315.322
80600 319.45
80700 327.742
80800 334.6
80900 336.717
81000 341.373
81100 358.343
81200 364.634
81300 340.732
81400 327.801
81500 341.45
81600 304.664
81700 294.919
81800 341.026
81900 332.663
82000 334.432
82100 329.52
82200 350.627
82300 299.049
82400 348.478
82500 351.031
82600 409.709
82700 330.384
82800 343.269
82900 302.836
83000 313.231
83100 333.744
83200 316.126
83300 320.515
83400 309.399
83500 351.152
83600 329.262
83700 371.217
83800 378.893
83900 359.735
84000 310.743
84100 280.528
84200 326.163
84300 313.348
84400 314.928
84500 334.739
84600 364.221
84700 331.967
84800 306.069
84900 310.894
85000 348.316
85100 383.197
85200 382.78
85300 335.284
85400 309.017
85500 332.811
85600 354.837
85700 327.553
85800 320.266
85900 348.529
86000 311.908
86100 293.489
86200 284.525
86300 320.335
86400 312.344
86500 315.738
86600 338.534
86700 323.673
86800 331.88
86900 301.234
87000 299.278
87100 364.628
87200 326.266
87300 377.128
87400 347.534
87500 340.703
87600 340.244
87700 321.373
87800 330.063
87900 306.415
88000 314.731
88100 326.121
88200 339.295
88300 342.517
88400 372.231
88500 336.837
88600 309.727
88700 299.929
88800 295.861
88900 289.538
89000 282.149
89100 307.173
89200 301.052
89300 323.227
89400 330.957
89500 308.65
89600 352.576
89700 315.648
89800 356.608
89900 338.674
90000 307.587
90100 292.756
90200 289.718
90300 275.737
90400 310.256
90500 355.25
90600 339.723
90700 339.941
90800 341.428
90900 330.391
91000 326.701
91100 300.016
91200 291.408
91300 314.446
91400 319.656
91500 286.014
91600 338.013
91700 361.02
91800 350.856
91900 355.526
92000 374.976
92100 330.288
92200 336.612
92300 337.91
92400 348.682
92500 338.648
92600 334.403
92700 324.106
92800 327.304
92900 303.084
93000 320.163
93100 318.696
93200 387.361
93300 375.397
93400 329.747
93500 354.427
93600 344.003
93700 355.038
93800 271.103
93900 343.524
94000 329.365
94100 332.728
94200 365.831
94300 308.319
94400 325.958
94500 315.78
94600 297.093
94700 284.693
94800 297.941
94900 317.052
95000 347.298
95100 355.067
95200 326.546
95300 346.879
95400 321.109
95500 309.737
95600 346.026
95700 327.238
95800 332.062
95900 333.567
96000 334.683
96100 339.693
96200 335.399
96300 340.376
96400 343.444
96500 336.407
96600 336.364
96700 329.71
96800 291.918
96900 303.864
97000 354.005
97100 365.525
97200 393.52
97300 355.555
97400 341.892
97500 365.905
97600 320.897
97700 323.017
97800 327.526
97900 317.392
98000 329.003
98100 325.897
98200 330.964
98300 298.143
98400 339.059
98500 322.408
98600 318.148
98700 347.351
98800 330.148
98900 340.547
99000 363.606
99100 343.385
99200 320.874
99300 337.155
99400 305.426
99500 289.674
99600 309.911
99700 309.282
99800 341.734
99900 343.035
100000 338.008
100100 329.283
100200 338.735
100300 340.213
100400 356.976
100500 346.284
100600 324.658
100700 308.225
100800 318.225
100900 336.189
101000 291.15
101100 336.692
101200 317.001
101300 317.935
101400 335.175
101500 324.405
101600 331.598
101700 321.246
101800 320.98
101900 297.203
102000 335.023
102100 320.835
102200 329.755
102300 307.22
102400 345.719
102500 361.769
102600 363.74
102700 344.224
102800 335.906
102900 368.891
103000 339.837
103100 312.565
103200 326.866
103300 307.251
103400 332.737
103500 322.913
103600 364.075
103700 316.18
103800 299.598
103900 317.295
104000 333.69
104100 367.523
104200 364.701
104300 369.573
104400 333.731
104500 352.206
104600 362.494
104700 309.681
104800 332.119
104900 338.623
105000 310.401
105100 337.752
105200 348.326
105300 355.608
105400 372.939
105500 326.947
105600 322.433
105700 294.006
105800 319.837
105900 313.998
106000 331.69
106100 359.375
106200 325.348
106300 333.75
106400 330.928
106500 355.077
106600 360.99
106700 303.924
106800 358.661
106900 289.429
107000 330.701
107100 379.962
107200 346.711
107300 289.687
107400 316.866
107500 334.929
107600 328.845
107700 350.15
107800 361.458
107900 324.325
108000 362.372
108100 325.191
108200 309.994
108300 328.45
108400 338.759
108500 330.975
108600 350.643
108700 368.547
108800 283.812
108900 330.596
109000 336.04
109100 308.735
109200 310.707
109300 342.053
109400 339.539
109500 320.18
109600 377.326
109700 348.055
109800 375.474
109900 331.856
110000 324.731
110100 302.864
110200 357.459
110300 316.116
110400 293.666
110500 288.686
110600 282.684
110700 299.194
110800 313.527
110900 313.13
111000 308.027
111100 321.96
111200 306.16
111300 312.324
111400 338.902
111500 362.821
111600 322.399
111700 328.812
111800 323.842
111900 318.128
112000 297.101
112100 284.694
112200 306.731
112300 309.746
112400 299.284
112500 323.91
112600 330.778
112700 351.252
112800 371.439
112900 290.005
113000 304.072
113100 331.062
113200 311.135
113300 335.115
113400 314.447
113500 345.865
113600 366.231
113700 349.41
113800 371.602
113900 317.912
114000 335.081
114100 329.784
114200 301.24
114300 326.826
114400 341.75
114500 340.245
114600 340.802
114700 350.637
114800 359.878
114900 349.756
115000 368.559
115100 349.37
115200 342.224
115300 324.219
115400 303.995
115500 318.514
115600 329.204
115700 325.592
115800 373.247
115900 364.235
116000 371.651
116100 330.958
116200 307.829
116300 306.455
116400 309.169
116500 328.778
116600 307.936
116700 300.11
116800 347.614
116900 322.511
117000 321.845
117100 333.403
117200 324.86
117300 355.224
117400 331.03
117500 310.404
117600 339.696
117700 333.663
117800 352.741
117900 308.643
118000 356.638
118100 352.349
118200 349.699
118300 326.529
118400 330.859
118500 338.097
118600 385.873
118700 356.541
118800 336.695
118900 317.164
119000 319.055
119100 320.759
119200 336.439
119300 309.142
119400 324.025
119500 344.026
119600 375.016
119700 370.866
119800 371.282
119900 348.542
120000 349.037
120100 361.674
120200 324.357
120300 331.157
120400 351.063
120500 326.748
120600 305.59
120700 317.384
120800 308.821
120900 355.913
121000 325.882
121100 358.768
121200 326.757
121300 324.047
121400 290.529
121500 329.991
121600 288.248
121700 340.142
121800 332.737
121900 362.233
122000 339.163
122100 350.78
122200 327.865
122300 363.05
122400 364.346
122500 369.638
122600 318.092
122700 336.812
122800 348.257
122900 316.849
123000 344.047
123100 295.433
123200 322.742
123300 322.186
123400 336.058
123500 333.165
123600 334.57
123700 329.804
123800 346.249
123900 331.883
124000 336.334
124100 311.801
124200 331.086
124300 328.863
124400 321.456
124500 346.162
124600 312.553
124700 311.944
124800 363.297
124900 341.926
125000 331.173
125100 323.744
125200 328.691
125300 311.466
125400 292.986
125500 329.71
125600 351.431
125700 324.993
125800 315.12
125900 353.97
126000 323.631
126100 328.749
126200 325.639
126300 308.196
126400 313.449
126500 306.981
126600 337.536
126700 352.965
126800 361.192
126900 364.104
127000 331.615
127100 333.246
127200 335.328
127300 319.813
127400 318.604
127500 295.267
127600 323.161
127700 314.365
127800 310.178
127900 366.826
128000 377.559
128100 327.169
128200 338.374
128300 346.182
128400 349.323
128500 348.26
128600 310.303
128700 315.382
128800 304.75
128900 353.632
129000 342.582
129100 329.681
129200 296.476
129300 299.362
129400 322.064
129500 316.514
129600 308.385
129700 330.948
129800 318.136
129900 359.026
130000 354.554
130100 356.138
130200 322.232
130300 321.619
130400 336.538
130500 330.578
130600 336.748
130700 309.914
130800 320.323
130900 322.394
131000 305.55
131100 337.801
131200 365.905
131300 354.559
131400 314.247
131500 359.27
131600 290.511
131700 308.318
131800 327.468
131900 312.682
132000 350.023
132100 352.731
132200 321.884
132300 286.86
132400 331.581
132500 301.822
132600 348.782
132700 338.025
132800 323.332
132900 330.564
133000 347.189
133100 358.795
133200 320.942
133300 327.992
133400 302.051
133500 323.116
133600 329.016
133700 309.268
133800 327.881
133900 328.293
134000 355.637
134100 337.2
134200 305.736
134300 315.548
134400 327.36
134500 322.075
134600 316.288
134700 299.157
134800 316.096
134900 328.593
135000 333.383
135100 350.085
135200 313.802
135300 325
135400 339.373
135500 338.838
135600 348.622
135700 341.722
135800 382.023
135900 378.982
136000 346.93
136100 339.506
136200 336.704
136300 355.975
136400 324.498
136500 318.337
136600 323.912
136700 356.426
136800 317.811
136900 349.361
137000 365.079
137100 350.993
137200 324.584
137300 352.946
137400 319.372
137500 315.814
137600 339.774
137700 327.392
137800 335.417
137900 321.15
138000 316.134
138100 295.239
138200 297.468
138300 331.233
138400 303.728
138500 337.956
138600 339.376
138700 336.458
138800 337.392
138900 331.34
139000 349.151
139100 329.891
139200 316.672
139300 293.063
139400 307.639
139500 334.524
139600 339.813
139700 325.407
139800 321.978
139900 319.599
140000 325.603
140100 331.074
140200 339.973
140300 376.401
140400 336.961
140500 344.798
140600 289.189
140700 332.738
140800 305.879
140900 301.018
141000 327.975
141100 317.718
141200 353.638
141300 379.612
141400 333.1
141500 311.957
141600 308.127
141700 283.15
141800 318.144
141900 315.117
142000 290.346
142100 325.117
142200 329.595
142300 336.367
142400 315.605
142500 333.975
142600 315.192
142700 316.774
142800 319.674
142900 351.17
143000 343.828
143100 350.467
143200 343.316
143300 358.885
143400 353.784
143500 324.257
143600 295.305
143700 279.834
143800 291.161
143900 346.013
144000 332.1
144100 346.191
144200 335.825
144300 315.83
144400 325.534
144500 287.611
144600 331.706
144700 333.789
144800 302.586
144900 342.762
145000 380.538
145100 367.226
145200 348.628
145300 347.886
145400 327.577
145500 330.498
145600 336.974
145700 326.665
145800 307.046
145900 346.468
146000 351.351
146100 336.659
146200 340.683
146300 396.123
146400 368.29
146500 333.383
146600 350.913
146700 359.614
146800 288.676
146900 319.315
147000 334.159
147100 310.312
147200 320.456
147300 351.359
147400 337.932
147500 360.936
147600 377.497
147700 312.735
147800 301.735
147900 325.554
148000 319.462
148100 311.341
148200 315.169
148300 316.196
148400 372.701
148500 352.526
148600 358.715
148700 285.641
148800 309.578
148900 324.859
149000 324.648
149100 315.157
149200 315.791
149300 294.7
149400 295.676
149500 307.821
149600 335.255
149700 376.279
149800 335.456
149900 348.754
150000 333.295
150100 290.392
150200 327.776
150300 351.851
150400 299.356
150500 366.843
150600 348.34
150700 382.011
150800 356.387
150900 326.089
151000 331.516
151100 343.319
151200 328.783
151300 356.545
151400 313.233
151500 323.062
151600 316.77
151700 318.58
151800 358.549
151900 365.449
152000 309.997
152100 319.034
152200 357.52
152300 343.87
152400 335.681
152500 295.928
152600 314.002
152700 315.446
152800 335.11
152900 326.085
153000 309.727
153100 317.138
153200 338.337
153300 353.328
153400 344.561
153500 379.509
153600 348.752
153700 340.709
153800 339.507
153900 343.027
154000 321.349
154100 293.021
154200 299.072
154300 331.171
154400 316.654
154500 339.283
154600 357.936
154700 367.176
154800 352.974
154900 316.443
155000 309.214
155100 329.354
155200 336.249
155300 326.933
155400 325.922
155500 376.394
155600 356.181
155700 350.556
155800 354.291
155900 338.329
156000 327.123
156100 356.455
156200 317.509
156300 316.554
156400 334.892
156500 321.087
156600 376.175
156700 360.942
156800 341.448
156900 380.963
157000 346.078
157100 355.307
157200 378.951
157300 351.162
157400 329.805
157500 332.731
157600 336.986
157700 342.546
157800 310.924
157900 280.68
158000 322.197
158100 328.022
158200 321.022
158300 324.503
158400 355.858
158500 386.993
158600 365.858
158700 327.217
158800 311.951
158900 321.437
159000 327.083
159100 316.082
159200 312.571
159300 379.911
159400 350.877
159500 387.1
159600 319.722
159700 349.333
159800 365.048
159900 348.851
160000 315.388
160100 320.457
160200 340.439
160300 358.609
160400 337.316
160500 313.298
160600 313.697
160700 297.187
160800 307.252
160900 358.572
161000 353.305
161100 347.708
161200 342.148
161300 313.696
161400 344.747
161500 322.851
161600 333.26
161700 324.908
161800 299.885
161900 329.082
162000 293.609
162100 289.224
162200 299.348
162300 316.725
162400 330.079
162500 364.673
162600 340.689
162700 338.226
162800 323.74
162900 344.838
163000 319.655
163100 325.423
163200 283.14
163300 309.691
163400 327.368
163500 338.022
163600 316.668
163700 324.191
163800 324.67
163900 301.269
164000 349.174
164100 332.703
164200 333.198
164300 358.922
164400 320.001
164500 318.668
164600 341.524
164700 299.867
164800 315.33
164900 300.767
165000 321.099
165100 357.395
165200 332.827
165300 354.381
165400 309.397
165500 323.948
165600 301.957
165700 317.225
165800 351.227
165900 350.562
166000 331.75
166100 340.733
166200 291.921
166300 306.911
166400 285.452
166500 318.358
166600 308.863
166700 324.663
166800 351.981
166900 321.48
167000 334.088
167100 364.154
167200 318.117
167300 322.756
167400 296.43
167500 289.361
167600 299.383
167700 331.096
167800 301.394
167900 319.599
168000 360.509
168100 346.516
168200 360.411
168300 313.229
168400 332.595
168500 328.094
168600 294.782
168700 306.156
168800 365.705
168900 380.681
169000 381.035
169100 341.782
169200 326.719
169300 353.504
169400 333.061
169500 290.324
169600 333.742
169700 313.8
169800 319.803
169900 342.5
170000 315.369
170100 347.029
170200 346.382
170300 324.754
170400 311.066
170500 330.622
170600 331.664
170700 311.528
170800 305.733
170900 284.783
171000 315.587
171100 314.67
171200 350.763
171300 349.794
171400 350.233
171500 322.645
171600 336.728
171700 332.521
171800 360.336
171900 360.563
172000 359.943
172100 385.816
172200 334.765
172300 326.085
172400 351.677
172500 295.716
172600 304.772
172700 352.774
172800 348.683
172900 328.184
173000 350.137
173100 348.398
173200 362.348
173300 329.28
173400 346.826
173500 347.741
173600 287.539
173700 321.94
173800 332.831
173900 330.147
174000 334.44
174100 315.705
174200 343.25
174300 320.55
174400 355.887
174500 363.435
174600 351.091
174700 336.472
174800 352.345
174900 329.56
175000 305.564
175100 294.204
175200 355.116
175300 330.898
175400 338.47
175500 335.104
175600 315.315
175700 336.471
175800 366.406
175900 354.544
176000 339.989
176100 372.851
176200 339.874
176300 335.12
176400 329.276
176500 310.108
176600 328.267
176700 316.858
176800 356.725
176900 364.181
177000 390.876
177100 315.143
177200 331.21
177300 288.677
177400 334.918
177500 323.199
177600 297.288
177700 332.407
177800 326.514
177900 325.853
178000 353.993
178100 323.078
178200 346.859
178300 318.411
178400 314.388
178500 341.926
178600 304.579
178700 316.65
178800 314.702
178900 290.495
179000 302.946
179100 319.919
179200 331.137
179300 330.078
179400 344.731
179500 343.379
179600 330.994
179700 331.613
179800 316.251
179900 308.985
180000 289.428
180100 323.764
180200 315.933
180300 315.978
180400 333.718
180500 333.749
180600 324.265
180700 322.42
180800 344.853
180900 373.212
181000 277.497
181100 296.176
181200 292.154
181300 333.194
181400 331.053
181500 324.17
181600 325.042
181700 356.6
181800 333.029
181900 350.251
182000 322.991
182100 350.099
182200 336.611
182300 382.385
182400 371.827
182500 356.622
182600 362.216
182700 368.015
182800 339.401
182900 357.025
183000 306.316
183100 331.329
183200 291.25
183300 305.831
183400 356.804
183500 367.929
183600 363.071
183700 325.814
183800 319.606
183900 366.927
184000 345.028
184100 335.547
184200 322.046
184300 315.842
184400 313.876
184500 316.021
184600 313.276
184700 313.504
184800 314.301
184900 330.2
185000 331.26
185100 322.854
185200 323.717
185300 343.987
185400 348.534
185500 348.178
185600 306.718
185700 293.642
185800 300.345
185900 314.629
186000 315.65
186100 336.09
186200 337.819
186300 325.233
186400 325.543
186500 304.908
186600 310.301
186700 334.832
186800 339.047
186900 361.696
187000 369.333
187100 360.651
187200 350.384
187300 362.085
187400 312.95
187500 329.636
187600 295.601
187700 293.159
187800 303.747
187900 327.036
188000 330.103
188100 354.418
188200 353.137
188300 332.09
188400 341.713
188500 331.171
188600 335.695
188700 322.922
188800 318.968
188900 297.92
189000 327.477
189100 320.783
189200 387.692
189300 323.896
189400 372.884
189500 321.21
189600 349.55
189700 307.128
189800 327.702
189900 344.887
190000 321.19
190100 341.057
190200 311.604
190300 331.269
190400 323.715
190500 307.455
190600 332.378
190700 332.006
190800 378.116
190900 336.879
191000 310.868
191100 316.707
191200 298.762
191300 317.711
191400 326.915
191500 328.373
191600 343.719
191700 339.627
191800 340.942
191900 318.188
192000 319.143
192100 294.144
192200 288.424
192300 302.601
192400 279.928
192500 278.195
192600 306.71
192700 326.828
192800 311.277
192900 339.527
193000 315.109
193100 338.768
193200 339.232
193300 370.285
193400 356.422
193500 346.191
193600 350.576
193700 292.154
193800 307.583
193900 297.185
194000 336.843
194100 311.76
194200 314.463
194300 340.209
194400 342.917
194500 335.775
194600 326.661
194700 378.089
194800 346.984
194900 355.059
195000 328.306
195100 320.14
195200 322.555
195300 335.649
195400 343.369
195500 322.321
195600 319.441
195700 309.607
195800 364.792
195900 362.15
196000 333.761
196100 361.06
196200 316.286
196300 302.575
196400 300.511
196500 319.743
196600 327.84
196700 346.815
196800 344.535
196900 349.465
197000 311.268
197100 335.557
197200 320.014
197300 310.592
197400 306.076
197500 327.007
197600 302.897
197700 313.407
197800 321.294
197900 342.769
198000 354.253
198100 343.077
198200 357.994
198300 350.543
198400 333.055
198500 288.632
198600 322.036
198700 313.982
198800 340.587
198900 354.347
199000 352.612
199100 317.079
199200 347.69
199300 361.42
