#step pe ke etotal temp press vol
0 -1810.7094405492584883 8.8801719615000003216 -1801.8292685877584063 280.40816326530608649 3534.9741794311566991 2683.2073089264999908
1000 -1811.4765248831306508 8.9171381927994968208 -1802.5593866903311664 281.57544167685853154 3549.6895108145063205 2683.2073089264999908
2000 -1810.9142144461716271 9.0774066776543271828 -1801.8368077685172466 286.63622109220057155 3613.4883829753875943 2683.2073089264999908
3000 -1809.5495687028214888 8.9189409027119985751 -1800.6306278001095507 281.63236563932866829 3550.4071245072736929 2683.2073089264999908
4000 -1810.0885044596816442 8.8270445641101300538 -1801.2614598955715337 278.7305655807401763 3513.8254923552990476 2683.2073089264999908
5000 -1810.6179809617806313 8.7729407958304346238 -1801.8450401659501949 277.02213714547838208 3492.288136467615459 2683.2073089264999908
6000 -1809.9379200262978884 9.751293358731219385 -1800.1866266675667703 307.91546290294195387 3881.7458027412749288 2683.2073089264999908
7000 -1809.5356216261698137 9.2343637337019082167 -1800.3012578924679019 291.59243590297739956 3675.969058216051053 2683.2073089264999908
8000 -1810.7463651304210543 8.6904063305362644343 -1802.0559587998848201 274.41595587786775923 3459.4332317435901132 2683.2073089264999908
9000 -1811.6134991295070904 8.9540869196083878734 -1802.659412209898619 282.74216735113509458 3564.3978740982984164 2683.2073089264999908
10000 -1811.1933659393112066 8.8767030830909785521 -1802.3166628562203186 280.29862689287080002 3533.5933057655743141 2683.2073089264999908
11000 -1810.8913101035441287 9.4732840473132053916 -1801.4180260562309286 299.13679502090582218 3771.0772546810735548 2683.2073089264999908
12000 -1810.5587208050224035 8.7070236046293967291 -1801.8516972003931187 274.94067762054720561 3466.0481526152161678 2683.2073089264999908
13000 -1809.5968580452918104 9.1356966600583433546 -1800.4611613852334813 288.47683712683829071 3636.6921659213758176 2683.2073089264999908
14000 -1809.2225782778173198 9.0404997771354231872 -1800.1820785006818824 285.47081616184681252 3598.7966696906901234 2683.2073089264999908
15000 -1809.3338277668140108 8.8788192474258167408 -1800.4550085193882296 280.3654487693921169 3534.4356978178361715 2683.2073089264999908
16000 -1810.5692753122393697 8.9345437902097870619 -1801.6347315220295968 282.12505621377459875 3556.6182434662732703 2683.2073089264999908
17000 -1810.2460876848676889 8.1385253156025818555 -1802.107562369264997 256.98927288012015424 3239.7432137611804137 2683.2073089264999908
18000 -1811.4081427664327748 8.4095916731803637134 -1802.9985510932524448 265.54870391151689546 3347.647945685769173 2683.2073089264999908
19000 -1811.4794391961413567 8.5914908263505171959 -1802.8879483697908199 271.29251243922266212 3420.0574454685051933 2683.2073089264999908
20000 -1810.9942810650127285 9.0695321067055143516 -1801.9247489583071911 286.38756667584101478 3610.3537133880372494 2683.2073089264999908
21000 -1811.3854954023440769 9.0081670379367277945 -1802.3773283644072762 284.44984899461741179 3585.9258155323254869 2683.2073089264999908
22000 -1811.2118844213848661 9.4125056899902652674 -1801.7993787313946541 297.21760385916968517 3746.8829119660540528 2683.2073089264999908
23000 -1811.5705467745588066 9.3983720490962543437 -1802.1721747254625825 296.77130751485071869 3741.2566633034957704 2683.2073089264999908
24000 -1810.5702326512441687 8.6812716689996740627 -1801.8889609822444982 274.12751172671499944 3455.7969516344114709 2683.2073089264999908
25000 -1810.6359710589331371 8.7168509121294377451 -1801.919120146803607 275.2509933732011973 3469.9601577449129763 2683.2073089264999908
26000 -1810.561989702900064 9.5311048535981086616 -1801.0308848493018559 300.96259593547847544 3794.0942703579298723 2683.2073089264999908
27000 -1811.5536761969947293 9.1353647057502058715 -1802.4183114912445944 288.4663550440321842 3636.5600232204114945 2683.2073089264999908
28000 -1811.3980275319909197 9.1932176628876085545 -1802.204809869103201 290.29317118235672979 3659.5898373468839964 2683.2073089264999908
29000 -1811.9213012129089293 9.6498493911564029446 -1802.2714518217526347 304.71217846821184594 3841.3634984806431021 2683.2073089264999908
30000 -1810.5855843109347916 8.3955544704656919208 -1802.1900298404691512 265.10545278443635198 3342.0600866484742255 2683.2073089264999908
31000 -1811.0374864252926272 9.2987109027124059679 -1801.7387755225802266 293.62431901873054585 3701.5840555334202691 2683.2073089264999908
32000 -1809.6058843321302447 9.0978343854241643385 -1800.5080499467060235 287.28126445851086146 3621.6201421152341027 2683.2073089264999908
33000 -1811.2921159986758539 9.6917600076921051055 -1801.600355990983644 306.03558516067727169 3858.0470658642548187 2683.2073089264999908
34000 -1811.4188767567816285 8.8245746221527419095 -1802.5943021346288333 278.65257250913685994 3512.8422702868620036 2683.2073089264999908
35000 -1811.275868482948681 8.3037155954492991583 -1802.9721528874993055 262.20546724684226092 3305.5013293115139277 2683.2073089264999908
36000 -1811.6612539010068303 9.0964665802229962566 -1802.5647873207838074 287.23807343182500063 3621.0756531020051625 2683.2073089264999908
37000 -1810.4113911172703411 8.6309223415637799093 -1801.7804687757065949 272.53763683587357036 3435.7541446697200627 2683.2073089264999908
38000 -1811.4024417420869213 9.5942389752516543666 -1801.8082027668351657 302.95617479509871828 3819.2263838861290424 2683.2073089264999908
39000 -1809.9423043376755231 9.1086572751191656749 -1800.8336470625563379 287.62301759502173581 3625.9284635964550034 2683.2073089264999908
40000 -1810.241412951379516 8.7152843336222431958 -1801.5261286177571947 275.20152570481394605 3469.3365420540239938 2683.2073089264999908
41000 -1810.1040130171702458 8.4910025799755555198 -1801.613010437194589 268.11940670231587092 3380.055589895000594 2683.2073089264999908
42000 -1809.5754271936611985 9.8102350753162195218 -1799.7651921183448849 309.77665867245633535 3905.209024751238303 2683.2073089264999908
43000 -1810.3157160357500288 9.3097862616788020773 -1801.0059297740713191 293.97404434823266683 3705.992878712057518 2683.2073089264999908
44000 -1810.1327256144149942 8.5245067450595666259 -1801.608218869355369 269.17736384928065263 3393.392759376498816 2683.2073089264999908
45000 -1810.6343656795806965 8.4865907153133122165 -1802.1477749642674553 267.98009376199462395 3378.299337005777943 2683.2073089264999908
46000 -1810.6593815049666318 9.5002740875408786536 -1801.1591074174257301 299.98905640047263432 3781.8213141114856626 2683.2073089264999908
47000 -1809.9903081544694032 8.5439165695771102094 -1801.4463915848923534 269.79026563382524273 3401.1193246721127252 2683.2073089264999908
48000 -1809.8376058645606008 9.1921973216352661495 -1800.6454085429252245 290.26095198460768643 3659.1836650343566362 2683.2073089264999908
49000 -1809.4605321827223179 8.1979265544941863908 -1801.2626056282281297 258.86497893237827839 3263.3893600991586936 2683.2073089264999908
50000 -1810.1962887677054823 8.8167695317741614502 -1801.3795192359314115 278.40611207270990235 3509.7352591753628985 2683.2073089264999908
51000 -1810.3777545316588657 8.6441160766622857636 -1801.7336384549964805 272.95425388356375151 3441.0062403617494056 2683.2073089264999908
52000 -1810.5704147595793074 9.4150594196096495381 -1801.1553553399696739 297.29824268408799526 3747.8994878054541005 2683.2073089264999908
53000 -1811.2359830171167232 8.8971270727630589192 -1802.3388559443535542 280.94355285323814542 3541.7235848237719438 2683.2073089264999908
54000 -1810.9070518806079235 8.8895126131378585654 -1802.0175392674700561 280.70311194206914251 3538.692459043539202 2683.2073089264999908
55000 -1809.8279033967869509 9.0948282133036162378 -1800.7330751834833791 287.18633890904663986 3620.423460241151588 2683.2073089264999908
56000 -1810.7522380350701496 8.0943005714402112005 -1802.657937463629878 255.59279324715666348 3222.1384500940221187 2683.2073089264999908
57000 -1810.4478219922916651 8.4895246664841526041 -1801.9582973258075071 268.07273879888043666 3379.4672695275353362 2683.2073089264999908
58000 -1809.9566353849297684 8.6508153542443970707 -1801.3058200306854815 273.16579619717532523 3443.6730550784322986 2683.2073089264999908
59000 -1810.580130881827472 9.7955323688691713357 -1800.7845985129583823 309.31239301096690042 3899.3562453362219458 2683.2073089264999908
60000 -1809.8026247668733504 8.595183139645081738 -1801.2074416272282633 271.40910418920429947 3421.5272629692517512 2683.2073089264999908
61000 -1810.8730623002170432 8.7345921612400179157 -1802.1384701389770271 275.81120674504785484 3477.0225049369100816 2683.2073089264999908
62000 -1810.7106046083968067 8.662651336992901463 -1802.0479532714039124 273.5395396558985226 3448.3846635456502554 2683.2073089264999908
63000 -1810.5807450834208794 8.5763250307320255672 -1802.0044200526888289 270.81362386451087332 3414.0203218458618721 2683.2073089264999908
64000 -1809.7391263789359073 8.4235180592341780681 -1801.3156083197018233 265.9884557937106706 3353.1916913842151189 2683.2073089264999908
65000 -1809.9939890586861111 9.2705477235340332243 -1800.7234413351520743 292.73501356616071689 3690.372998851425109 2683.2073089264999908
66000 -1810.2106578863963477 8.4748033876146173782 -1801.7358544987816913 267.60788667815359076 3373.6070968960111713 2683.2073089264999908
67000 -1810.7434870045299249 8.646634454319197971 -1802.0968525502107696 273.03377640365062007 3442.0087434697788922 2683.2073089264999908
68000 -1810.4438189298630277 8.3235910303450388881 -1802.1202278995178858 262.83307155646332376 3313.413242444054049 2683.2073089264999908
69000 -1810.3530307344231005 7.956526844383869701 -1802.3965038900391846 251.24232819787863491 3167.2941779493307877 2683.2073089264999908
70000 -1810.7968618451395741 9.1063353657469061631 -1801.6905264793927017 287.54969893124285818 3625.004169594772975 2683.2073089264999908
71000 -1809.0593406295629393 7.9888891890614566194 -1801.0704514405015289 252.26423021389186374 3180.1768173077916799 2683.2073089264999908
72000 -1809.8833198009547232 8.7456183761246908404 -1801.1377014248300839 276.15938025756366869 3481.4117650867324301 2683.2073089264999908
73000 -1810.5761577255057091 8.2065395940666938657 -1802.3696181314389833 259.13695188708334172 3266.8179955610880825 2683.2073089264999908
74000 -1810.5048973428283716 9.0094246463177292128 -1801.4954726965106602 284.48956034905432944 3586.4264379497690243 2683.2073089264999908
75000 -1808.9647983899335486 9.747772475843994755 -1799.2170259140896178 307.80428439111142325 3880.3442273946379828 2683.2073089264999908
76000 -1810.5832161035962145 9.7831084476976144515 -1800.8001076558985005 308.92008428863891822 3894.4105932993979877 2683.2073089264999908
77000 -1809.7804630982282106 8.7870261877994071398 -1800.9934369104287271 277.46690993907014899 3497.895178440829568 2683.2073089264999908
78000 -1810.1124948231326925 8.4616698038502740076 -1801.6508250192823652 267.19316902218730547 3368.3789459444715249 2683.2073089264999908
79000 -1810.0699367177735439 9.4621598790371947985 -1800.6077768387362994 298.78552844547755285 3766.6490017380187965 2683.2073089264999908
80000 -1809.6418334999038962 9.1891846149405171928 -1800.4526488849633097 290.16582009364947226 3657.9843819098505264 2683.2073089264999908
81000 -1810.3619990579459227 8.7942298980810580389 -1801.567769159864838 277.6943806657104119 3500.7627951888093776 2683.2073089264999908
82000 -1810.6490728844964906 8.6287852279975005843 -1802.020287656499022 272.47015344789326718 3434.903413252799055 2683.2073089264999908
83000 -1810.5411203331680099 8.4336100618106755178 -1802.1075102713573415 266.307129792188789 3357.209064998300164 2683.2073089264999908
84000 -1810.423498721868782 8.3740366372206551659 -1802.0494620846482121 264.42598665204059216 3333.4943758437407269 2683.2073089264999908
85000 -1808.9882246739925904 8.9590298353317319169 -1800.029194838660942 282.89824922941033947 3566.3655251222739935 2683.2073089264999908
86000 -1811.1085492694826371 8.3818491311795870757 -1802.7267001383031584 264.67268087046824121 3336.6043341352601601 2683.2073089264999908
87000 -1809.3527819139394524 8.2934514053400683053 -1801.0593305085994871 261.88135610255210395 3301.4154121506512638 2683.2073089264999908
88000 -1810.7988504268842007 8.1717165743966653224 -1802.6271338524875318 258.03734942134747143 3252.9558230809761881 2683.2073089264999908
89000 -1811.1945589153442597 8.0837755248387388463 -1803.1107833905055031 255.26044506757227737 3217.9486924930638452 2683.2073089264999908
90000 -1810.5700964887007558 8.3317580138256435163 -1802.2383384748750359 263.09095944952929358 3316.6643141409699638 2683.2073089264999908
91000 -1810.537881424573925 8.9433477674574284322 -1801.5945336571164717 282.40305838537034333 3560.1228864373370016 2683.2073089264999908
92000 -1810.1418686706956578 9.5293946381039393856 -1800.6124740325917628 300.90859265856141747 3793.4134763778852175 2683.2073089264999908
93000 -1809.89211796173322 8.622529809378342236 -1801.2695881523547996 272.27262681743405892 3432.4132876790908995 2683.2073089264999908
94000 -1810.5177407313090043 8.9825900959743680829 -1801.5351506353347304 283.64220885558603413 3575.7442751502539977 2683.2073089264999908
95000 -1810.8410038992246882 9.3166275720540134841 -1801.5243763271707849 294.19007161492947944 3708.7162331284685024 2683.2073089264999908
96000 -1809.8703784007311697 8.8747267816692332332 -1800.9956516190618458 280.23622145138466522 3532.8065896381240236 2683.2073089264999908
97000 -1811.8142285599315073 9.3226390458172101461 -1802.4915895141143665 294.37989522687797717 3711.1092503611712345 2683.2073089264999908
98000 -1811.7105773939665596 8.9857228636941126609 -1802.7248545302725233 283.74113189964856474 3576.9913515635785188 2683.2073089264999908
99000 -1811.8142845210570613 9.5768595087534293953 -1802.2374250123036745 302.40738539097156945 3812.3080532963758742 2683.2073089264999908
100000 -1811.0830587406185259 8.8801805792621770763 -1802.2028781613562387 280.40843538738590723 3534.9776099465689185 2683.2073089264999908
101000 -1811.0565825132637201 7.9196587505142446162 -1803.136923762749575 250.07814866060218151 3152.6179126203478518 2683.2073089264999908
102000 -1811.6955066956920746 9.293049689628796628 -1802.4024570060632868 293.4455555477627513 3699.3304683099322574 2683.2073089264999908
103000 -1811.0998980788615427 9.2287232092590176791 -1801.8711748696025552 291.41432571482550884 3673.7237066225779927 2683.2073089264999908
104000 -1809.3503829051810499 9.2149115050856931219 -1800.1354714000954118 290.97819512911200945 3668.225612910167456 2683.2073089264999908
105000 -1810.7331166306767045 8.3771618578417648138 -1802.3559547728350481 264.52467138224216114 3334.7384479460092734 2683.2073089264999908
106000 -1810.892342483405173 9.1061581918396328206 -1801.7861842915656325 287.54410433125843838 3624.9336410971045552 2683.2073089264999908
107000 -1810.1102142435945552 8.3928817778514694936 -1801.717332465743084 265.02105747878511011 3340.9961546185772931 2683.2073089264999908
108000 -1810.7547781304942873 9.4071856817631722691 -1801.3475924487311204 297.04961457450457374 3744.7651498552909288 2683.2073089264999908
109000 -1810.9043527443259336 9.4874214914649908081 -1801.4169312528608771 299.58321146025576809 3776.705017325353765 2683.2073089264999908
110000 -1809.4791557487581031 9.1238494440534552155 -1800.3553063047047544 288.10273895687703316 3631.9760857759688406 2683.2073089264999908
111000 -1810.6672135389605955 8.3083373632306400935 -1802.3588761757298471 262.3514082736853652 3307.3411393783908352 2683.2073089264999908
112000 -1810.6733837005513124 8.2670700490948938466 -1802.4063136514564576 261.04831506672201158 3290.9136545777819265 2683.2073089264999908
113000 -1809.7472533055602071 8.3529047844871744388 -1801.3943485210729705 263.75870858162949162 3325.0823142192293744 2683.2073089264999908
114000 -1810.9625156011829858 8.909711963699182391 -1802.0528036374837484 281.34094449920985426 3546.7333148946559049 2683.2073089264999908
115000 -1810.9504053349646711 9.6165711533026509983 -1801.3338341816620414 303.66135539927432774 3828.1162649743546353 2683.2073089264999908
116000 -1810.9697947897059294 9.8913989886372668536 -1801.0783958010686092 312.33956217888066931 3937.5183470408742323 2683.2073089264999908
117000 -1809.4317470285891432 8.797802076959374773 -1800.6339449516297009 277.80717894512059729 3502.1847901855176133 2683.2073089264999908
118000 -1811.0010478690692253 9.7008444444647459193 -1801.3002034246044332 306.32244337026600078 3861.6633527520752978 2683.2073089264999908
119000 -1810.2247631725831525 8.76953319379156504 -1801.4552299787915217 276.91453568989834366 3490.9316553911908159 2683.2073089264999908
120000 -1809.8153751096192536 9.1312162343885852067 -1800.6841588752306507 288.33535924351002677 3634.9086206112033324 2683.2073089264999908
121000 -1809.6649387439213115 8.6556334428766383837 -1801.0093053010446056 273.3179364248278489 3445.5910155619703801 2683.2073089264999908
122000 -1810.699342159620528 8.774799619237514392 -1801.9245425403830723 277.08083299727871918 3493.028087538004911 2683.2073089264999908
123000 -1812.1487568705369995 9.1886062719848489166 -1802.9601505985522181 290.14755782500878922 3657.7541580556276131 2683.2073089264999908
124000 -1810.2395631310828321 9.031468021316230832 -1801.2080951097666457 285.18562145263388174 3595.2013537717880354 2683.2073089264999908
125000 -1810.3665491100027793 9.3719209341509301936 -1800.994628175851858 295.93606371661184085 3730.7271365382175645 2683.2073089264999908
126000 -1809.9449750304975169 8.9776338272334736956 -1800.9673412032641409 283.48570533061950982 3573.7713086242292775 2683.2073089264999908
127000 -1809.2410383886335694 8.8865328265316811951 -1800.3545055621018491 280.60901956494137721 3537.5062805822749397 2683.2073089264999908
128000 -1810.9040173360738208 10.20385917594465397 -1800.7001581601291491 322.20608138551978072 4061.9009264571923268 2683.2073089264999908
129000 -1811.0364308937789701 9.4495941336524929 -1801.5868367601265163 298.388741356369394 3761.6468930319256287 2683.2073089264999908
130000 -1810.310128935299872 9.0202157316694755451 -1801.2899132036304763 284.83030920349557391 3590.7220989180295874 2683.2073089264999908
131000 -1810.4658897187698585 8.2173450594381520773 -1802.2485446593316283 259.4781548177443824 3271.119380855252075 2683.2073089264999908
132000 -1811.3884866501362012 9.0145882496411040563 -1802.3738984004951362 284.65261085415892239 3588.481939183313898 2683.2073089264999908
133000 -1809.6170257682899773 8.9658383790284155168 -1800.6511873892616222 283.11324182648792203 3569.075835944141545 2683.2073089264999908
134000 -1809.8773588750214003 9.471574507610288407 -1800.4057843674111155 299.0828130833710361 3770.3967297166109347 2683.2073089264999908
135000 -1810.5059974072917157 9.1397561307524703977 -1801.3662412765393128 288.60502256357358419 3638.3081395926178629 2683.2073089264999908
136000 -1809.181472811799722 9.0587637772718530016 -1800.1227090345278157 286.04753638239401425 3606.0671109811651149 2683.2073089264999908
137000 -1809.6125447028639428 9.4815331986572921608 -1800.1310115042067537 299.3972775190963489 3774.3610353477088211 2683.2073089264999908
138000 -1810.5423313094120203 8.6642071797035011826 -1801.8781241297085671 273.58866832127802127 3449.0040055846407085 2683.2073089264999908
139000 -1810.2759012278957016 8.7971629035778917682 -1801.4787383243178738 277.78699584115747712 3501.9303512614160354 2683.2073089264999908
140000 -1811.5201305901523483 8.6942175592207124879 -1802.8259130309315879 274.53630260536618835 3460.9503864844941745 2683.2073089264999908
141000 -1809.3520441343662242 9.7333454045261902365 -1799.6186987298399345 307.34872242822802946 3874.6011714251858393 2683.2073089264999908
142000 -1810.7273891019881376 8.1446815857659462523 -1802.5827075162221718 257.18366871125476791 3242.1938708164093441 2683.2073089264999908
143000 -1810.2262530952748421 9.4179732456795335338 -1800.8082798495952375 297.39025223298784795 3749.0594090282697834 2683.2073089264999908
144000 -1809.8460080965510315 8.8007948899519412578 -1801.0452132065991009 277.90168265494520483 3503.3761541251410563 2683.2073089264999908
145000 -1810.0809531449592669 10.021781133504067185 -1800.0591720114553027 316.45662409200548382 3989.4202153336523224 2683.2073089264999908
146000 -1810.8345314533457895 9.6026154954339251191 -1801.2319159579119514 303.22067920436563782 3822.5608668990921615 2683.2073089264999908
147000 -1810.3109010566995494 9.0599020545102195712 -1801.2509990021892463 286.08347963113749302 3606.5202306576884439 2683.2073089264999908
148000 -1810.9705683257570854 8.5960327143475829814 -1802.3745356114095557 271.43593111135373874 3421.8654573927228739 2683.2073089264999908
149000 -1810.8537505422959839 8.329945031540971101 -1802.5238055107549826 263.03371111755086531 3315.9426112739674863 2683.2073089264999908
150000 -1810.9306311497164188 8.706383436366946782 -1802.2242477133495413 274.92046310134276155 3465.7933176539040687 2683.2073089264999908
151000 -1811.2175389463509418 8.5817266696294609574 -1802.6358122767214809 270.98419079141490329 3416.1705790832033927 2683.2073089264999908
152000 -1809.9745317696233542 8.8221905625885455038 -1801.1523412070348513 278.57729133593323922 3511.8932358494439541 2683.2073089264999908
153000 -1810.7497882355514776 8.672411965962654179 -1802.0773762695887399 273.84774990831130026 3452.2701256214609202 2683.2073089264999908
154000 -1811.4626659662990278 8.7567439765965762177 -1802.7059219897023468 276.51069205727543476 3485.8405881511152984 2683.2073089264999908
155000 -1811.1453129123183317 8.0427884765081341101 -1803.10252443581021 253.96620178153236225 3201.6327744941836499 2683.2073089264999908
156000 -1810.7535653178761095 8.8366499809675875809 -1801.9169153369084597 279.03387471822924226 3517.6491683742992791 2683.2073089264999908
157000 -1809.94871058877834 9.0276452516061258535 -1800.9210653371721946 285.06491029550267058 3593.6796048374526436 2683.2073089264999908
158000 -1811.4027283370419354 8.7057962890970834735 -1802.6969320479447561 274.90192281989072853 3465.5595890225795301 2683.2073089264999908
159000 -1811.3784280434274478 9.0582218470297206636 -1802.3202061963977485 286.03042391379847231 3605.8513821167584865 2683.2073089264999908
160000 -1811.4606516640824339 8.5934558427475042919 -1802.8671958213349171 271.35456153478685337 3420.8396693100726225 2683.2073089264999908
161000 -1812.5539860436310846 9.3602466446263132838 -1803.1937393990046985 295.56742602612365545 3726.0798940961076369 2683.2073089264999908
162000 -1811.8742873987132498 7.9611969438871907911 -1803.9130904548260332 251.38979538991839036 3169.1532276649431878 2683.2073089264999908
163000 -1812.0410627410797133 8.7424743761570251621 -1803.2985883649225798 276.06010253410721589 3480.1602173966639384 2683.2073089264999908
164000 -1811.6385427363234157 9.3594860176538290375 -1802.279056718669608 295.54340779616040891 3725.7771075375171677 2683.2073089264999908
165000 -1811.8138505151659956 8.7388672138349701157 -1803.0749833013310308 275.94619958653902358 3478.7242963666694777 2683.2073089264999908
166000 -1810.9422306624201156 8.6699203102138966415 -1802.2723103522062047 273.76907118282849751 3451.2782598361950477 2683.2073089264999908
167000 -1810.3568758452872771 8.5476668377446056724 -1801.8092090075426768 269.90868741812840881 3402.6122125571127981 2683.2073089264999908
168000 -1811.1884764089450073 9.8450692695979515889 -1801.343407139347164 310.87661399761395842 3919.0756455645600909 2683.2073089264999908
169000 -1811.7096828421208556 9.5548314788918489171 -1802.1548513632289996 301.71180883900626668 3803.5392459892623265 2683.2073089264999908
170000 -1810.8620163613970817 8.5288390073795703472 -1802.3331773540176073 269.31416319564493733 3395.1173245657914777 2683.2073089264999908
171000 -1811.8942014525077866 8.4386121448481006269 -1803.4555893076596931 266.46507998989955013 3359.2002690490030545 2683.2073089264999908
172000 -1810.4026244656909057 9.2732593987262994517 -1801.1293650669645103 292.82063982017160697 3691.4524488698734785 2683.2073089264999908
173000 -1811.0842927073731516 9.0548368197915607425 -1802.029455887581662 285.92353530009023643 3604.5038875034283592 2683.2073089264999908
174000 -1811.1058106119305648 9.3083502312598547235 -1801.7974603806706 293.9286989817334188 3705.4212309473668938 2683.2073089264999908
175000 -1811.1804839521332724 8.9083955530203056128 -1802.2720883991130449 281.29937635141192231 3546.209284754302189 2683.2073089264999908
176000 -1811.0639097790058258 8.9114697990109199566 -1802.1524399799948242 281.39645146160029299 3547.4330651321092773 2683.2073089264999908
177000 -1812.2251590372466126 9.7307520196843064753 -1802.4944070175622528 307.26683141493396079 3873.568809834314834 2683.2073089264999908
178000 -1811.987835215026962 9.608139442985320855 -1802.379695772041714 303.39510825749391643 3824.7598121500818706 2683.2073089264999908
