# Time-averaged data for fix myat5
# TimeStep c_Press[3]
68600 3942.43
68700 4470.38
68800 3400.49
68900 3874.33
69000 3092.15
69100 3000.64
69200 3705.23
69300 3388.22
69400 3599.77
69500 3476.55
69600 3908.65
69700 3844.14
69800 4089.36
69900 3542.12
70000 3396.55
70100 3285.89
70200 3573.09
70300 3551.97
70400 3113.8
70500 3246.11
70600 3836.06
70700 4039.26
70800 3464.75
70900 3767.35
71000 3586.25
71100 3674.87
71200 3795.46
71300 3879.53
71400 3947.13
71500 3692.36
71600 4034.97
71700 3907.93
71800 3970.2
71900 3406.02
72000 3326.75
72100 2806.84
72200 3334.2
72300 3556.54
72400 3535.33
72500 4044.59
72600 4286.86
72700 3469.84
72800 2887.91
72900 3450.73
73000 3141.78
73100 3237.22
73200 3212.73
73300 3468.61
73400 4397.16
73500 3513.36
73600 3204.83
73700 3711.4
73800 4157.46
73900 3742.09
74000 3335.96
74100 3799.47
74200 3012.81
74300 3320.13
74400 3194.63
74500 3670.8
74600 4155.29
74700 3275.85
74800 4162.61
74900 4870.06
75000 3550.59
75100 3586.57
75200 3626.94
75300 2906.8
75400 3614.45
75500 3025.18
75600 3116.66
75700 2939.29
75800 3115.42
75900 3421.79
76000 3789.64
76100 3526.84
76200 3849.23
76300 3671.49
76400 2746.17
76500 3705.4
76600 3361.85
76700 3470.8
76800 3726.61
76900 4015.9
77000 3492.84
77100 3433.47
77200 3944.24
77300 3712.58
77400 3749.35
77500 4348.6
77600 4808.1
77700 3951.07
77800 4143.32
77900 3690.49
78000 4114.81
78100 3167.58
78200 3298.59
78300 3441.24
78400 3380.66
78500 3112.79
78600 4050
78700 3226.8
78800 3604.12
78900 3561.22
79000 3703.82
79100 4056.89
79200 3818.59
79300 3529.13
79400 3217.51
79500 3090.66
79600 3567.05
79700 3627.72
79800 3623.44
79900 3481.81
80000 3793.36
80100 3441.99
80200 4233.75
80300 3247.47
80400 2978.49
80500 3277.73
80600 3361.68
80700 3099.19
80800 3598.27
80900 3527.21
81000 3200.02
81100 3557.98
81200 3847.28
81300 3554.83
81400 3943.72
81500 3585.69
81600 3510.94
81700 3389.61
81800 4222.86
81900 3757.62
82000 3378.9
82100 3737.89
82200 3259.88
82300 2978.75
82400 3251.97
82500 3547.18
82600 4903.65
82700 3435.16
82800 3450.24
82900 3559.35
83000 3642.16
83100 3703.79
83200 3462.73
83300 3615.15
83400 3680.12
83500 3264.26
83600 3702.53
83700 3435.49
83800 3977.55
83900 3746.57
84000 3455.49
84100 3203.14
84200 3052.87
84300 3371.29
84400 3508.48
84500 3492.51
84600 3525.84
84700 3747.42
84800 3287.69
84900 3584.01
85000 3487.56
85100 4565.82
85200 4297.45
85300 3460.87
85400 3244.58
85500 3432.59
85600 3188.69
85700 3290.31
85800 2892.48
85900 3319.35
86000 2844.1
86100 2880.68
86200 3120.91
86300 3604.71
86400 3543.41
86500 3283.57
86600 3881.58
86700 3214.25
86800 3906.07
86900 3226.68
87000 3183.26
87100 3421.14
87200 4016.1
87300 3953.91
87400 4372.73
87500 3499.4
87600 4086.68
87700 3420.12
87800 3656.65
87900 3625.67
88000 3020.81
88100 3359.28
88200 3425.99
88300 3683.49
88400 4104.28
88500 3364.99
88600 3451.52
88700 3485.24
88800 3587.67
88900 3571.59
89000 3237
89100 3312.58
89200 3258.81
89300 3133.1
89400 3736.44
89500 2704.81
89600 3433.85
89700 2963.84
89800 3526.73
89900 3024.62
90000 3492.17
90100 3338.54
90200 3316.18
90300 2920.28
90400 3426.92
90500 4268.93
90600 3353.36
90700 3857.37
90800 3529.48
90900 3266.34
91000 3756.14
91100 3193.26
91200 3361.41
91300 3937.99
91400 3406.24
91500 3048.07
91600 3545.72
91700 4530.14
91800 3735.3
91900 3648.69
92000 4436.09
92100 3487.72
92200 3598.5
92300 3138.65
92400 3701.25
92500 3386.15
92600 3636.31
92700 3493.74
92800 3659.04
92900 3273.87
93000 3535.12
93100 3611.8
93200 4103.2
93300 4329.47
93400 3683.18
93500 4078.04
93600 3507.39
93700 3447.5
93800 3155.44
93900 4044.65
94000 3494.56
94100 3378.61
94200 4269.41
94300 3793.33
94400 3514.55
94500 3516.47
94600 3034.3
94700 3111.79
94800 3087.07
94900 3752.27
95000 3645.01
95100 3695.23
95200 4253.05
95300 3839.63
95400 3568.62
95500 3022.68
95600 3992.05
95700 3172.09
95800 3412.21
95900 3150.87
96000 3362.2
96100 3939.91
96200 3684.39
96300 4229.11
96400 4354.86
96500 3440.65
96600 3796.49
96700 3723.24
96800 2813.85
96900 3149.03
97000 3719.31
97100 4379.02
97200 4242.75
97300 3830.13
97400 3290.24
97500 4072.61
97600 3448.42
97700 3856.02
97800 3845.66
97900 3014.31
98000 3656.13
98100 3845.7
98200 3948.74
98300 3039.32
98400 3828.89
98500 3188.63
98600 3572.99
98700 3480.28
98800 2953.47
98900 3737.43
99000 3380.23
99100 3846.36
99200 3399.09
99300 3276.21
99400 3483.82
99500 3341.05
99600 3390.89
99700 2757.88
99800 3368.76
99900 2970.37
100000 3590.24
100100 3306.99
100200 3660.4
100300 3997.83
100400 4273.13
100500 3882.57
100600 3783.83
100700 3797.59
100800 3367.66
100900 3512.44
101000 3486.03
101100 3338.34
101200 3456.27
101300 3628.12
101400 3673.75
101500 3541.38
101600 3323.37
101700 3192.22
101800 3137.01
101900 2835.97
102000 3542.03
102100 3124.48
102200 3784.9
102300 3150.86
102400 3489.39
102500 3448.73
102600 3772.17
102700 3893.48
102800 3981.54
102900 3706.05
103000 3882.48
103100 3516.29
103200 3478.18
103300 3239.75
103400 4088.67
103500 3916.48
103600 4341.84
103700 3556.72
103800 3717.93
103900 3409.71
104000 3561.5
104100 3818.86
104200 3428.7
104300 3718.62
104400 4156.26
104500 3989.93
104600 3761.53
104700 3194.95
104800 3959.88
104900 3667.72
105000 3082.88
105100 3820.5
105200 4125.29
105300 3966.41
105400 3905.49
105500 3684.5
105600 3124.36
105700 2793.14
105800 3477.05
105900 3159.75
106000 3435.34
106100 3411.14
106200 3512.4
106300 2818.79
106400 2823.97
106500 3518.13
106600 4206.01
106700 3113.21
106800 3863.45
106900 3124.49
107000 3491.84
107100 4134.22
107200 3884.51
107300 3241.13
107400 2984.23
107500 3742.01
107600 3655.36
107700 3898.97
107800 3793.45
107900 3330.39
108000 3679.47
108100 3341.73
108200 3509.49
108300 3356.06
108400 3627.54
108500 3707.87
108600 3852.24
108700 4045.87
108800 3104.4
108900 3869.53
109000 4003.56
109100 3478.22
109200 3293.12
109300 3585.74
109400 3700.29
109500 2983.57
109600 4521.52
109700 3902.79
109800 4011.25
109900 4025.15
110000 3454.02
110100 3637.42
110200 4205.87
110300 3523.68
110400 3543.38
110500 3703.75
110600 3458.46
110700 3631.83
110800 3357.98
110900 3262.47
111000 3418.42
111100 3759.23
111200 3287.26
111300 3544.57
111400 3994.37
111500 3879.6
111600 3371.83
111700 4032.92
111800 3643.05
111900 3800.01
112000 3597.15
112100 3229.06
112200 3426.67
112300 3028.78
112400 3836.05
112500 3837.18
112600 3777.73
112700 4050.69
112800 4718.07
112900 3338
113000 3459.69
113100 3867.9
113200 3883.07
113300 3410.3
113400 3444.23
113500 3308.49
113600 3603.06
113700 3774.64
113800 3671.71
113900 3765.75
114000 3375.31
114100 3391.94
114200 3452.42
114300 3818.28
114400 4372.19
114500 3603.95
114600 4073.12
114700 4321.12
114800 3696.59
114900 3741.43
115000 3971.18
115100 3995.52
115200 3297.17
115300 3635.75
115400 3092.86
115500 3400.69
115600 3927.38
115700 4186.51
115800 4439.5
115900 4264.17
116000 4119.13
116100 3831.48
116200 3094.28
116300 3562.13
116400 3647.44
116500 3446.04
116600 3273.15
116700 3347.89
116800 3883.69
116900 4131.38
117000 3764.96
117100 3733.83
117200 3804.45
117300 3207.09
117400 3371.24
117500 3506.65
117600 3769.21
117700 3668.7
117800 3947.61
117900 3370.73
118000 4169.17
118100 3729.62
118200 3797.67
118300 4132.55
118400 3330.66
118500 3441.52
118600 4356.41
118700 3263.98
118800 3627.38
118900 3186.68
119000 3393.74
119100 4231.89
119200 3258.45
119300 3258.64
119400 4098.82
119500 3563.62
119600 4330.67
119700 3612.16
119800 3998.45
119900 3382.79
120000 3356.79
120100 3457.14
120200 3788.77
120300 3511.04
120400 4129.04
120500 3700.06
120600 3269.19
120700 3629.32
120800 3625.6
120900 4068.69
121000 3833.09
121100 4286.56
121200 3719.34
121300 3783.67
121400 3233.44
121500 3556.69
121600 2820
121700 4099.38
121800 3051.19
121900 4024.55
122000 3454.25
122100 3768.13
122200 3385.71
122300 3528.29
122400 4176.02
122500 3406.35
122600 3451.5
122700 3517.35
122800 3364.63
122900 3354.18
123000 3606.53
123100 3319.56
123200 3235.67
123300 3381.47
123400 3365.1
123500 3440.78
123600 3777.64
123700 3711.74
123800 3908.46
123900 3881.93
124000 3746.94
124100 3852.9
124200 3854.4
124300 3563.45
124400 3526.2
124500 3832.27
124600 3397.4
124700 3527.09
124800 4052.95
124900 3130.81
125000 3817.71
125100 3375.6
125200 3632.39
125300 3427.29
125400 3328.01
125500 3195.09
125600 4118.33
125700 3452.68
125800 3705
125900 3404.2
126000 4333.57
126100 3968.34
126200 3844.44
126300 3230.28
126400 2804.28
126500 3228.41
126600 3694.01
126700 3692.54
126800 3463.96
126900 3857.05
127000 3118.89
127100 3420.71
127200 3839.05
127300 3388.47
127400 3503.08
127500 3637.68
127600 4055.33
127700 3699.88
127800 3509.91
127900 3757.97
128000 4009.03
128100 3346.64
128200 3004.3
128300 3838.18
128400 3129.56
128500 3850.48
128600 3192.83
128700 3621.64
128800 3734.28
128900 3674.37
129000 4086.69
129100 4136.64
129200 3094.88
129300 3067.57
129400 3595.6
129500 3457.85
129600 3326.99
129700 3624.77
129800 3298.07
129900 3525.52
130000 3571.71
130100 3590.26
130200 3484.41
130300 3177.44
130400 4104.76
130500 3570.54
130600 3863.35
130700 3995.66
130800 4116.35
130900 3546.88
131000 3577.51
131100 3859.04
131200 4177.25
131300 3773.85
131400 3473.13
131500 4126.36
131600 3313.25
131700 3468.77
131800 3392.1
131900 3342.6
132000 3381.61
132100 3904.48
132200 3208.19
132300 3287.92
132400 3022.29
132500 3030.98
132600 3687.09
132700 3682.54
132800 3616.22
132900 2882.55
133000 3295.91
133100 3758.89
133200 3716.86
133300 3781.9
133400 3937.11
133500 3870.73
133600 3356.95
133700 3212.55
133800 3582.52
133900 3345.84
134000 3179.91
134100 3492.12
134200 2920.05
134300 3666.87
134400 3727.68
134500 3547.7
134600 3294
134700 3113.55
134800 3443.97
134900 2781.02
135000 3593.68
135100 3598.05
135200 2732.26
135300 3382.7
135400 3520.78
135500 3839.36
135600 3624.15
135700 3218.71
135800 4502.68
135900 3441.81
136000 3315.82
136100 3615.25
136200 4004.44
136300 3223.68
136400 3764.36
136500 3987.07
136600 3756.41
136700 4012.3
136800 3828.84
136900 3752.98
137000 3534.97
137100 3636.77
137200 3513.81
137300 3738.36
137400 2850.24
137500 3708.38
137600 3909.84
137700 3301.78
137800 3515.11
137900 3518.54
138000 3314.73
138100 3177.53
138200 3205.54
138300 3512.29
138400 3520.71
138500 3321.93
138600 3052.91
138700 3575.98
138800 3649.62
138900 3298.8
139000 3443.03
139100 3137.06
139200 3783.2
139300 2839.03
139400 3514.52
139500 3258.07
139600 3297.38
139700 3507.72
139800 3584.65
139900 2959.2
140000 3575.33
140100 3392.93
140200 3576.03
140300 3999.16
140400 3830.96
140500 3288.92
140600 3114.96
140700 3862.63
140800 3534.11
140900 3489.41
141000 3760.49
141100 3298.48
141200 3523.24
141300 3865.85
141400 3502.59
141500 3016.51
141600 3454.18
141700 2736.55
141800 3164.76
141900 3277.29
142000 3194.63
142100 3609.25
142200 3709.99
142300 4022.7
142400 3121.69
142500 3609.58
142600 3733.85
142700 3452.34
142800 3744.34
142900 3669.19
143000 4310.61
143100 3326.43
143200 3630.82
143300 4233.19
143400 3961.27
143500 3156.61
143600 3861.96
143700 2687.25
143800 3435.29
143900 3938.46
144000 3355.43
144100 3897.73
144200 3349.97
144300 3131.37
144400 3218.98
144500 3207.45
144600 4013.39
144700 3435.4
144800 3201.61
144900 3638.15
145000 3899.79
145100 3698.89
145200 3395.64
145300 3470.66
145400 3619.38
145500 3335.56
145600 3378.28
145700 3656.53
145800 3393.32
145900 3894.97
146000 3734.36
146100 3642.26
146200 3701.57
146300 4619.8
146400 3936.2
146500 3495.24
146600 3232.2
146700 3978.49
146800 2665.1
146900 3406.62
147000 3732.77
147100 3888.2
147200 3330.96
147300 4374.97
147400 3500.97
147500 3841.35
147600 4469.84
147700 3331.49
147800 3439.22
147900 3437.23
148000 3680.01
148100 3616.59
148200 3393.03
148300 3287.26
148400 3446.33
148500 4137.46
148600 3568.63
148700 3108.23
148800 3566.82
148900 3425
149000 3094.63
149100 3711.54
149200 3522.42
149300 3213.96
149400 3471.72
149500 3413.25
149600 3794.23
149700 3934.24
149800 3862.62
149900 3559.5
150000 3611.18
150100 3422.25
150200 3832.17
150300 3888.27
150400 3142.68
150500 3860.09
150600 4143.18
150700 4210.4
150800 4323.74
150900 3833.96
151000 3113.91
151100 3668.85
151200 3671.83
151300 3582.53
151400 3439.57
151500 3702.73
151600 2780.22
151700 3442.49
151800 3963.71
151900 3698.04
152000 3525.9
152100 3809.1
152200 3793.37
152300 3435.22
152400 4136.65
152500 2957.63
152600 3433.36
152700 3818.39
152800 3958.64
152900 4222.6
153000 3533.61
153100 3065.31
153200 3278.3
153300 3224.02
153400 3527.42
153500 3485.94
153600 3918.97
153700 4336.8
153800 3303.77
153900 4093.68
154000 3530.21
154100 3310.17
154200 3453.02
154300 4209.33
154400 3934.28
154500 3493.59
154600 3902.94
154700 3685.69
154800 3450.58
154900 3619.49
155000 2962.28
155100 3467.15
155200 3357.58
155300 3441.34
155400 3718.62
155500 3726.16
155600 4204.26
155700 3892.81
155800 3843.24
155900 4108.17
156000 3655.18
156100 3576.11
156200 3413.65
156300 3101.09
156400 3521.27
156500 3514.82
156600 3767.59
156700 3825.65
156800 3758.21
156900 4231.23
157000 3608.65
157100 3062.1
157200 3812.42
157300 3601.19
157400 3099.17
157500 3579.32
157600 3347.26
157700 3544.29
157800 3748.47
157900 3452.66
158000 3589.76
158100 4098.33
158200 3645.21
158300 3684.5
158400 3817.8
158500 4106.85
158600 3203.94
158700 3235.9
158800 3581.01
158900 3711.13
159000 3758.71
159100 3278.78
159200 3974.49
159300 3608.16
159400 3819.89
159500 4085.16
159600 3363.73
159700 3835.55
159800 3547.85
159900 3293.79
160000 3343.64
160100 3585.17
160200 3303.51
160300 3705.6
160400 3912.36
160500 3553.97
160600 3681.72
160700 3190
160800 3615.78
160900 3725.5
161000 3687.81
161100 3499.42
161200 3746.22
161300 3464.58
161400 3699.28
161500 3668.01
161600 3834.92
161700 3385.83
161800 3347.39
161900 3284.84
162000 3052.37
162100 3162.49
162200 3223.26
162300 3594.51
162400 4005.8
162500 3544.77
162600 3144.55
162700 3803.2
162800 3177.52
162900 4108.01
163000 3719.07
163100 3445.78
163200 3496.4
163300 3239.44
163400 3408.82
163500 3553.45
163600 3065.03
163700 3859.67
163800 3312.12
163900 3103.67
164000 3512.58
164100 3155.58
164200 3318.35
164300 3796.41
164400 3478.97
164500 3365.28
164600 3787.1
164700 3403.23
164800 3067.15
164900 3253.78
165000 3345.73
165100 3953.38
165200 3661.87
165300 3617.21
165400 3461.21
165500 3904.57
165600 3678.09
165700 3566.12
165800 3945.77
165900 3879.89
166000 3810.79
166100 3808.81
166200 2996.28
166300 3412.37
166400 3412.37
166500 3142.1
166600 3638.04
166700 3186.27
166800 3606.67
166900 3641.66
167000 3459.23
167100 3840.18
167200 2894.08
167300 3556.61
167400 3500.05
167500 3235.22
167600 3287.61
167700 3717.41
167800 2852.47
167900 3555.41
168000 3497.44
168100 4161.36
168200 3645.12
168300 3322.63
168400 3310.13
168500 3481.77
168600 2668.66
168700 3229.31
168800 3220.77
168900 3941.34
169000 3899.67
169100 3611.11
169200 2986.65
169300 3396.66
169400 3224.06
169500 3452.78
169600 3567.16
169700 3507.69
169800 3266.01
169900 3943.24
170000 3135.67
170100 3511.69
170200 3104.16
170300 2873.02
170400 3009.38
170500 3383.79
170600 3436.79
170700 3223.26
170800 2793.9
170900 2868.26
171000 3668.68
171100 3531.6
171200 4397.72
171300 3678.93
171400 3274.78
171500 3065.77
171600 3516.77
171700 2748.51
171800 3480.72
171900 3354.66
172000 3584.52
172100 3935.74
172200 3341.06
172300 3359.45
172400 3516.43
172500 2874.18
172600 3246.38
172700 3738.04
172800 3983.83
172900 3569.75
173000 3439.48
173100 3651.36
173200 4142.86
173300 3218.92
173400 3885.73
173500 3405.82
173600 3338.01
173700 3334.54
173800 4010.62
173900 3650.42
174000 3601.71
