# Time-averaged data for fix myat2
# TimeStep c_Tsurface_inf
21000 359.753
21100 315.095
21200 326.622
21300 350.085
21400 283.456
21500 292.733
21600 384.68
21700 307.276
21800 253.36
21900 362.301
22000 377.246
22100 250.914
22200 315.145
22300 364.71
22400 354.435
22500 408.16
22600 463.24
22700 339.524
22800 326.604
22900 384.622
23000 341.928
23100 285.319
23200 352.327
23300 353.029
23400 389.153
23500 363.869
23600 368.162
23700 360.766
23800 301.826
23900 297.664
24000 305.117
24100 357.744
24200 413.267
24300 317.498
24400 428.515
24500 422.315
24600 437.785
24700 402.78
24800 384.45
24900 397.312
25000 239.111
25100 435.845
25200 380.616
25300 328.111
25400 466.572
25500 403.744
25600 273.641
25700 337.541
25800 268.309
25900 278.807
26000 411.978
26100 372.859
26200 375.402
26300 414.001
26400 391.541
26500 333.849
26600 320.898
26700 377.419
26800 288.221
26900 274.397
27000 379.372
27100 357.232
27200 284.214
27300 398.323
27400 289.833
27500 469.414
27600 326.931
27700 305.581
27800 401.849
27900 257.866
28000 333.691
28100 318.224
28200 290.463
28300 339.958
28400 235.865
28500 274.336
28600 302.085
28700 255.022
28800 407.531
28900 377.007
29000 367.886
29100 369.363
29200 438.401
29300 347.804
29400 320.812
29500 264.314
29600 376.124
29700 343.838
29800 325.847
29900 380.159
30000 428.868
30100 310.402
30200 261.933
30300 343.32
30400 319.621
30500 406.821
30600 369.735
30700 357.406
30800 385.726
30900 291.887
31000 263.243
31100 324.692
31200 344.05
31300 296.619
31400 339.17
31500 425.946
31600 454.36
31700 316.746
31800 342.859
31900 359.565
32000 384.849
32100 323.775
32200 376.487
32300 418.314
32400 304.202
32500 365.593
32600 373.871
32700 364.114
32800 357.57
32900 372.457
33000 375.717
33100 312.985
33200 346.797
33300 389.799
33400 309.315
33500 353.612
33600 340.604
33700 331.3
33800 332.71
33900 310.085
34000 443.305
34100 286.999
34200 319.892
34300 342.65
34400 268.211
34500 411.327
34600 330.279
34700 304.881
34800 378.363
34900 291.369
35000 257.831
35100 222.748
35200 284.333
35300 284.132
35400 279.083
35500 320.179
35600 278.206
35700 350.862
35800 373.525
35900 394.892
36000 447.922
36100 384.638
36200 383.901
36300 236.064
36400 394.859
36500 243.229
36600 296.729
36700 206.73
36800 261.556
36900 237.39
37000 291.835
37100 250.906
37200 273.308
37300 318.558
37400 271.457
37500 277.427
37600 283.027
37700 274.644
37800 362.936
37900 220.795
38000 409.858
38100 249.581
38200 439.722
38300 299.812
38400 285.169
38500 292.263
38600 222.615
38700 294.77
38800 262.828
38900 349.849
39000 354.929
39100 466.7
39200 342.371
39300 354.407
39400 469.283
39500 227.264
39600 284.987
39700 245.517
39800 210.654
39900 295.362
40000 219.417
40100 336.23
40200 272.093
40300 417.305
40400 338.584
40500 305.501
40600 312.088
40700 337.314
40800 291.243
40900 324.925
41000 364.059
41100 243.222
41200 481.543
41300 210.58
41400 349.742
41500 417.339
41600 352.731
41700 423.363
41800 263.76
41900 400.605
42000 223.549
42100 233.032
42200 322.684
42300 192.829
42400 334.635
42500 345.67
42600 302.303
42700 324.07
42800 255.487
42900 279.359
43000 337.331
43100 308.002
43200 266.335
43300 426.77
43400 259.333
43500 418.124
43600 328.415
43700 370.894
43800 301.847
43900 223.769
44000 334.838
44100 299.697
44200 231.022
44300 271.215
44400 296.964
44500 402.952
44600 373.049
44700 381.003
44800 335.072
44900 328.071
45000 331.896
45100 299.903
45200 405.418
45300 285.622
45400 289.772
45500 404.1
45600 218.763
45700 321.005
45800 198.278
45900 225.304
46000 265.549
46100 393.714
46200 215.552
46300 392.218
46400 174.187
46500 367.622
46600 296.93
46700 338.253
46800 355.413
46900 288.359
47000 272.415
47100 333.458
47200 291.822
47300 264.967
47400 311.361
47500 303.743
47600 357.047
47700 258.914
47800 406.692
47900 326.572
48000 362.646
48100 365.185
48200 325.981
48300 315.912
48400 348.78
48500 273.546
48600 392.094
48700 379.795
48800 381.931
48900 400.846
49000 344.579
49100 385.802
49200 385.538
49300 241.232
49400 479.783
49500 269.902
49600 388.157
49700 301.278
49800 390.494
49900 337.352
50000 409.26
50100 246.424
50200 429.405
50300 342.538
50400 261.636
50500 304.583
50600 317.298
50700 261.028
50800 373.744
50900 322.456
51000 349.751
51100 345.261
51200 305.919
51300 397.137
51400 253.711
51500 394.04
51600 287.511
51700 367.869
51800 380.877
51900 338.926
52000 328.808
52100 268.959
52200 229.475
52300 346.264
52400 269.231
52500 297.641
52600 275.233
52700 220.55
52800 341.568
52900 286.621
53000 296.082
53100 405.181
53200 295.832
53300 378.34
53400 478.058
53500 345.124
53600 441.96
53700 376.898
53800 227.58
53900 376.051
54000 226.95
54100 395.954
54200 248.636
54300 367.98
54400 416.952
54500 433.008
54600 307.32
54700 388.233
54800 246.295
54900 452.325
55000 306.509
55100 350.015
55200 370.551
55300 267.898
55400 406.937
55500 372.432
55600 275.766
55700 393.992
55800 244.625
55900 369.242
56000 434.193
56100 375.349
56200 437.88
56300 325.822
56400 516.48
56500 288.095
56600 396.438
56700 258.751
56800 304.402
56900 342.483
57000 239.262
57100 304.27
57200 317.565
57300 307.932
57400 239.37
57500 316.834
57600 309.416
57700 229.64
57800 290.153
57900 267.04
58000 378.815
58100 321.264
58200 307.147
58300 335.755
58400 254.584
58500 332.49
58600 281.85
58700 421.003
58800 327.432
58900 398.234
59000 529.423
59100 324.531
59200 333.774
59300 408.565
59400 296.977
59500 317.111
59600 249.652
59700 219.981
59800 189.975
59900 298.889
60000 238.275
60100 357.298
60200 301.646
60300 265.539
60400 356.195
60500 423.584
60600 402.812
60700 327.033
60800 330.554
60900 314.329
61000 252.395
61100 307.676
61200 254.148
61300 347.416
61400 304.785
61500 281.029
61600 425.827
61700 287.564
61800 319.251
61900 237.294
62000 330.212
62100 292.3
62200 312.891
62300 370.784
62400 419.037
62500 336.605
62600 316.614
62700 271.982
62800 276.962
62900 337.268
63000 181.841
63100 351.962
63200 281.356
63300 320.517
63400 361.005
63500 422.901
63600 463.351
63700 347.239
63800 299.573
63900 454.763
64000 247.325
64100 325.979
64200 293.346
64300 333.36
64400 332.869
64500 320.13
64600 310.827
64700 268.587
64800 254.937
64900 339.902
65000 249.262
65100 315.215
65200 285.92
65300 314.257
65400 352.927
65500 307.877
65600 318.663
65700 388.998
65800 392.996
65900 306.403
66000 458.777
66100 439.549
66200 329.626
66300 436.427
66400 355.097
66500 317.369
66600 334.063
66700 247.005
66800 367.858
66900 240.202
67000 356.823
67100 364.541
67200 311.398
67300 363.213
67400 325.781
67500 318.845
67600 422.504
67700 444.356
67800 273.523
67900 425.786
68000 356.264
68100 322.248
68200 321.931
68300 383.777
68400 343.571
68500 371.491
68600 447.183
68700 441.63
68800 372.494
68900 381.724
69000 284.73
69100 460.162
69200 332.525
69300 336.633
69400 273.973
69500 346.123
69600 268.425
69700 465.144
69800 453.872
69900 303.825
70000 427.177
70100 331.723
70200 387.349
70300 279.58
70400 480.506
70500 317.213
70600 350.971
70700 394.2
70800 270.277
70900 366.918
71000 318.38
71100 351.382
71200 300.426
71300 305.908
71400 411.603
71500 225.89
71600 303.91
71700 389.595
71800 232.082
71900 296.41
72000 330.049
72100 277.306
72200 253.646
72300 458.765
72400 301.109
72500 431.98
72600 389.06
72700 331.845
72800 369.752
72900 306.262
73000 357.843
73100 269.505
73200 315.837
73300 374.292
73400 235.826
73500 366.454
73600 276.451
73700 282.047
73800 293.596
73900 325.169
74000 282.458
74100 271.065
74200 320.725
74300 285.097
74400 347.65
74500 339.148
74600 365.388
74700 241.407
74800 394.865
74900 380.536
75000 326.389
75100 312.029
75200 395.4
75300 287.173
75400 296.74
75500 333.957
75600 255.447
75700 389.78
75800 251.664
75900 348.69
76000 360.657
76100 269.227
76200 363.378
76300 393.205
76400 266.33
76500 309.286
76600 305.639
76700 299.736
76800 278.158
76900 289.387
77000 352.617
77100 293.434
77200 325.238
77300 301.129
77400 471.361
77500 221.819
77600 414.956
77700 362.82
77800 286.438
77900 402.871
78000 342.995
78100 351.61
78200 392.886
78300 313.449
78400 384.507
78500 303.62
78600 381.169
78700 319.226
78800 408.059
78900 328.919
79000 412.308
79100 290.101
79200 452.553
79300 304.717
79400 351.448
79500 398.058
79600 259.595
79700 371.583
79800 327.11
79900 245.747
80000 390.674
80100 257.033
80200 452.591
80300 316.733
80400 226.087
80500 303.335
80600 250.296
80700 241.66
80800 344.387
80900 303.725
81000 338.853
81100 374.384
81200 389.349
81300 372.787
81400 365.057
81500 401.086
81600 352.204
81700 423.435
81800 351.715
81900 350.886
82000 268.48
82100 407.632
82200 223.918
82300 351.983
82400 322.836
82500 242.057
82600 425.531
82700 195.329
82800 208.994
82900 340.744
83000 289.743
83100 276.142
83200 376.607
83300 288.011
83400 335.444
83500 327.113
83600 309.24
83700 394.52
83800 290.289
83900 328.171
84000 217.698
84100 261.765
84200 256.705
84300 234.37
84400 283.063
84500 266.513
84600 350.404
84700 308.163
84800 265.291
84900 442.861
85000 184.466
85100 338.873
85200 242.651
85300 250.981
85400 277.608
85500 323.597
85600 309.372
85700 308.196
85800 346.509
85900 378.767
86000 368.914
86100 308.131
86200 364.559
86300 327.235
86400 386.816
86500 296.314
86600 406.771
86700 283.893
86800 332.956
86900 384.666
87000 261.892
87100 282.563
87200 215.099
87300 179.845
87400 262.001
87500 187.034
87600 298.461
87700 225.83
87800 245.8
87900 270.101
88000 224.497
88100 309.365
88200 220.239
88300 239.587
88400 205.01
88500 247.426
88600 321.582
88700 232.309
88800 297.024
88900 287.848
89000 245.121
89100 375.891
89200 322.185
89300 235.785
89400 248.655
89500 228.906
89600 242.405
89700 207.538
89800 162.656
89900 266.741
90000 268.069
90100 199.517
90200 332.315
90300 214.398
90400 288.705
90500 311.904
90600 256.834
90700 306.097
90800 358.771
90900 233.246
91000 376.36
91100 337.674
91200 198.598
91300 354.931
91400 275.829
91500 215.833
91600 348.156
91700 321.303
91800 241.306
91900 373.938
92000 195.097
92100 288.913
92200 248.644
92300 260.93
92400 318.623
92500 236.14
92600 298.892
92700 235.616
92800 281.707
92900 305.03
93000 271.484
93100 287.304
93200 266.371
93300 308.341
93400 298.917
93500 246.028
93600 433.593
93700 305.799
93800 351.263
93900 319.655
94000 264.27
94100 231.732
94200 266.58
94300 288.652
94400 199.705
94500 267.536
94600 299.588
94700 322.019
94800 377.625
94900 306.107
95000 357.279
95100 274.256
95200 358.627
95300 324.432
95400 200.469
95500 319.038
95600 273.206
95700 325.332
95800 294.327
95900 274.127
96000 249.141
96100 276.342
96200 216.462
96300 373.111
96400 319.499
96500 340.246
96600 308.407
96700 342.955
96800 443.065
96900 229.52
97000 259.081
97100 353.849
97200 268.67
97300 312.216
97400 353.352
97500 294.829
97600 310.223
97700 269.666
97800 335.408
97900 265.519
98000 282.103
98100 398.817
98200 256.725
98300 361.593
98400 303.603
98500 217.085
98600 265.5
98700 349.9
98800 236.834
98900 292.464
99000 441.993
99100 255.42
99200 260.178
99300 388.781
99400 188.727
99500 167.999
99600 330.51
99700 165.818
99800 258.736
99900 250.113
100000 283.981
100100 262.479
100200 295.407
100300 302.923
100400 292.876
100500 255.198
100600 257.579
100700 258.229
100800 309.392
100900 214.866
101000 274.061
101100 269.404
101200 183.615
101300 185.21
101400 253.964
101500 194.672
101600 233.997
101700 242.373
101800 210.838
101900 295.122
102000 338.361
102100 330.078
102200 277.865
102300 283.888
102400 270.368
102500 177.621
102600 253.835
102700 219.579
102800 302.053
102900 265.523
103000 397.769
103100 339.745
103200 348.502
103300 263.992
103400 343.099
103500 229.108
103600 232.54
103700 286.273
103800 321.669
103900 189.632
104000 377.358
104100 366.351
104200 288.537
104300 404.199
104400 321.123
104500 336.496
104600 282.82
104700 281.141
104800 314.552
104900 389.194
105000 275.046
105100 301.936
105200 399.509
105300 250.472
105400 398.121
105500 391.234
105600 421.857
105700 341.937
105800 376.773
105900 274.8
106000 275.03
106100 344.174
106200 306.009
106300 375.851
106400 282.215
106500 426.846
106600 326.296
106700 293.24
106800 242.983
106900 323.573
107000 204.09
107100 299.422
107200 212.483
107300 252.132
107400 321.434
107500 325.737
107600 361.405
107700 309.416
107800 312.929
107900 303.611
108000 227.491
108100 298.013
108200 296.209
108300 338.79
108400 319.845
108500 294.341
108600 325.791
108700 462.107
108800 214.03
108900 424.651
109000 435.319
109100 319.888
109200 302.119
109300 493.321
109400 349.192
109500 358.972
109600 383.303
109700 320.349
109800 297.61
109900 314.281
110000 451.804
110100 371.954
110200 313.87
110300 324.906
110400 246.233
110500 342.586
110600 190.03
110700 276.396
110800 336.644
110900 236.109
111000 283.546
111100 412.407
111200 412.589
111300 396.92
111400 384.52
111500 428.341
111600 512.976
111700 289.017
111800 434.465
111900 347.564
112000 335.19
112100 327.259
112200 337.184
112300 298.649
112400 343.859
112500 371.221
112600 302.002
112700 296.423
112800 319.303
112900 347.906
113000 299.75
113100 348.932
113200 296.729
113300 298.184
113400 356.795
113500 383.752
113600 330.84
113700 386.606
113800 302.733
113900 238.504
114000 357.18
114100 317.191
114200 346.617
114300 290.359
114400 316.932
114500 304.381
114600 283.486
114700 317.923
114800 287.079
114900 431.128
115000 288.512
115100 348.28
115200 253.976
115300 395.348
115400 264.737
115500 335.728
115600 388.031
115700 421.487
115800 303.073
115900 438.072
116000 504.698
116100 303.772
116200 355.374
116300 318.119
116400 336.757
116500 207.644
116600 321.72
116700 400.324
116800 340.003
116900 358.884
117000 308.084
117100 319.016
117200 371.504
117300 236.632
117400 355.68
117500 347.941
117600 337.608
117700 240.168
117800 463.509
117900 310.415
118000 435.157
118100 328.739
118200 306.23
118300 368.224
118400 229.133
118500 278.775
118600 342.923
118700 233.813
118800 338.92
118900 382.072
119000 288.678
119100 494.462
119200 257.936
119300 384.708
119400 323.415
119500 272.088
119600 275.1
119700 215.722
119800 314.859
119900 299.728
120000 327.198
120100 361.189
120200 340.706
120300 293.024
120400 286.195
120500 321.016
120600 351.362
120700 330.043
120800 442.209
120900 260.428
121000 327.209
121100 176.742
121200 395.383
121300 265.02
121400 469.603
121500 280.995
121600 333.163
121700 317.23
121800 258.798
121900 294.287
122000 299.944
122100 278.816
122200 256.709
122300 281.61
122400 347.568
122500 313.38
122600 335.039
122700 312.42
122800 317.196
122900 168.106
123000 355.955
123100 300.921
123200 290.827
123300 289.995
123400 223.075
123500 331.501
123600 355.092
123700 325.729
123800 356.417
123900 412.438
124000 269.426
124100 320.475
124200 446.642
124300 255.632
124400 301.034
124500 350.643
124600 305.965
124700 307.11
124800 301.568
124900 349.348
125000 413.566
125100 545.733
125200 489.174
125300 480.709
125400 352.752
125500 359.982
125600 389.862
125700 365.638
125800 325.337
125900 282.766
126000 312.35
126100 363.654
126200 431.171
126300 319.485
126400 311.399
126500 198.801
126600 435.599
126700 347.625
126800 272.929
126900 421.957
127000 285.253
127100 353.531
127200 318.448
127300 433.449
127400 270.445
127500 492.665
127600 306.631
127700 516.32
127800 291.813
127900 412.819
128000 342.377
128100 331.948
128200 362.588
128300 242.953
128400 332.929
128500 247.945
128600 259.022
128700 353.558
128800 474.272
128900 285.413
129000 455.752
129100 437.344
129200 333.798
129300 363.164
129400 423.455
129500 276.38
129600 294.114
129700 233.242
129800 350.429
129900 272.476
130000 319.097
130100 312.802
130200 333.134
130300 328.578
130400 393.073
130500 478.459
130600 409.786
130700 402.286
130800 233.911
130900 282.584
131000 265.014
131100 245.386
131200 462.896
131300 299.236
131400 302.719
131500 365.179
131600 379.88
131700 396.416
131800 369.013
131900 235.12
132000 218.165
132100 204.594
132200 242.445
132300 235.119
132400 230.447
132500 258.176
132600 234.87
132700 229.676
132800 385.824
132900 301.955
133000 288.36
133100 321.91
133200 411.11
133300 262.907
133400 302.392
133500 225.649
133600 301.563
133700 240.444
133800 365.278
133900 333.69
134000 365.454
134100 376.478
134200 433.691
134300 402.518
134400 285.808
134500 298.492
134600 262.664
134700 358.12
134800 344.991
134900 328.641
135000 419.92
135100 208.191
135200 351.796
135300 279.359
135400 389.476
135500 359.564
135600 415.412
135700 383.394
135800 386.687
135900 404.231
136000 332.979
136100 408.62
136200 287.056
136300 266.356
136400 352.066
136500 366.93
136600 236.084
136700 296.389
136800 376.953
136900 424.26
137000 275.884
137100 436.278
137200 338.556
137300 318.424
137400 367.253
137500 375.426
137600 359.361
137700 351.589
137800 313.484
137900 241.382
138000 482.103
138100 308.218
138200 441.334
138300 314.576
138400 495.704
138500 423.441
138600 413.444
138700 340.753
138800 328.224
138900 309.757
139000 321.257
139100 317.606
139200 304.914
139300 490.062
139400 397.556
139500 581.805
139600 441.425
139700 350.448
139800 327.365
139900 363.448
140000 263.879
140100 350.024
140200 322.153
140300 281.023
140400 394.697
140500 358.71
140600 359.714
140700 452.232
140800 367.748
140900 359.248
141000 491.8
141100 384.678
141200 441.757
141300 394.252
141400 391.497
141500 349.368
141600 378.061
141700 341.191
141800 358.372
141900 328.875
142000 447.564
142100 454.055
142200 429.978
142300 476.897
142400 305.545
142500 421.337
142600 378.508
142700 236.089
142800 334.856
142900 360.349
143000 423.583
143100 358.731
143200 333.839
143300 509.594
143400 356.446
143500 429.064
143600 460.49
143700 561.584
143800 436.946
143900 519.627
144000 518.877
144100 336.378
144200 413.377
144300 291.101
144400 478.11
144500 273.639
144600 430.387
144700 508.55
144800 325.439
144900 429.019
145000 458.111
145100 300.984
145200 394.698
145300 338.035
145400 372.064
145500 359.507
145600 466.393
145700 353.415
145800 532.085
145900 303.73
146000 401.592
146100 378.433
146200 353.044
146300 409.969
146400 324.41
146500 331.365
146600 365.412
146700 414.297
146800 367.557
146900 468.641
147000 367.972
147100 399.769
147200 403.673
147300 499.322
147400 371.015
147500 503.189
147600 423.66
147700 395.076
147800 434.646
147900 410.461
148000 334.816
148100 340.716
148200 540.946
148300 407.007
148400 395.438
148500 436.672
148600 349.235
148700 303.658
148800 245.966
148900 346.774
149000 241.255
149100 288.367
149200 424.538
149300 221.905
149400 439.574
149500 526.945
149600 490.481
149700 397.143
149800 460.151
149900 310.518
150000 367.52
150100 357.617
150200 401.915
150300 321.777
150400 427.227
150500 300.08
150600 382.856
150700 413.089
150800 376.962
150900 447.377
151000 395.353
151100 333.459
151200 402.611
151300 395.148
151400 465.677
151500 475.92
151600 288.351
151700 417.606
151800 374.337
151900 371.904
152000 309.774
152100 511.11
152200 214.012
152300 389.7
152400 349.673
152500 407.029
152600 388.646
152700 382.008
152800 287.074
152900 325.851
153000 292.586
153100 362.882
153200 293.567
153300 264.312
153400 270.835
153500 340.059
153600 273.043
153700 306.405
153800 288.082
153900 231.657
154000 402.437
154100 269.084
154200 553.884
154300 301.523
154400 444.851
154500 389.997
154600 321.941
154700 236.788
154800 358.919
154900 289.929
155000 172.301
155100 311.378
155200 306.371
155300 388.25
155400 326.719
155500 476.096
155600 250.756
155700 488.731
155800 398.703
155900 409.128
156000 384.263
156100 414.9
156200 316.082
156300 360.783
156400 306.408
156500 378.45
156600 365.962
156700 411.075
156800 459.663
156900 378.019
157000 366.871
157100 370.837
157200 294.748
157300 403.008
157400 216.131
157500 345.462
157600 365.621
157700 366.838
157800 358.161
157900 386.386
158000 207.325
158100 412.442
158200 305.113
158300 259.167
158400 419.474
158500 407.984
158600 267.075
158700 384.686
158800 458.2
158900 381.261
159000 356.369
159100 416.247
159200 379.105
159300 346.689
159400 355.822
159500 394.613
159600 280.868
159700 310.827
159800 318.938
159900 335.498
160000 282.671
160100 401.962
160200 411.749
160300 374.969
160400 394.903
160500 394.325
160600 299.697
160700 395.71
160800 353.712
160900 331.331
161000 352.18
161100 353.096
161200 387.723
161300 382.028
161400 487.119
161500 345.15
161600 425.119
161700 262.282
161800 287.044
161900 315.693
162000 236.166
162100 320.979
162200 258.953
162300 254.754
162400 413.393
162500 259.89
162600 349.419
162700 297.295
162800 289.597
162900 314.675
163000 358.995
163100 304.806
163200 345.587
163300 235.71
163400 323.373
163500 315.503
163600 328.255
163700 361.823
163800 304.795
163900 358.272
164000 324.584
164100 313.943
164200 429.85
164300 332.228
164400 447.081
164500 561.24
164600 290.291
164700 381.936
164800 278.754
164900 191.539
165000 277.739
165100 342.174
165200 293.422
165300 414.676
165400 394.53
165500 386.672
165600 503.561
165700 388.658
165800 356.308
165900 283.335
166000 336.472
166100 296.751
166200 278.184
166300 284.27
166400 331.217
166500 391.128
166600 407.131
166700 403.545
166800 351.82
166900 374.478
167000 291.599
167100 353.01
167200 267.764
167300 224.377
167400 317.919
167500 219.572
167600 388.212
167700 285.693
167800 271.725
167900 354.454
168000 349.175
168100 497.297
168200 298.322
168300 348.458
168400 405.009
168500 250.775
168600 376.828
168700 474.302
168800 330.035
168900 380.918
169000 326.439
169100 285.413
169200 351.62
169300 231.919
169400 384.239
169500 413.649
169600 308.582
169700 471.755
169800 282.847
169900 373.104
170000 233.685
170100 250.613
170200 337.296
170300 226.537
170400 309.023
170500 268.438
170600 266.941
170700 319.184
170800 371.596
170900 387.673
171000 345.643
171100 384.533
171200 280.236
171300 415.413
171400 388.71
171500 355.926
171600 364.947
171700 300.981
171800 285.708
171900 302.234
172000 298.15
172100 340.694
172200 314.002
172300 374.463
172400 328.257
172500 268.396
172600 290.149
172700 439.706
172800 262.084
172900 413.333
173000 293.432
173100 356.228
173200 309.941
173300 371.018
173400 284.827
173500 253.959
173600 346.566
173700 291.977
173800 295.994
173900 347.878
174000 312.796
174100 390.547
174200 300.466
174300 402.834
174400 302.997
174500 346.577
174600 381.826
174700 382.362
174800 458.96
174900 295.439
175000 608.143
175100 452.296
175200 455.529
175300 350.314
175400 367.573
175500 395.415
175600 317.823
175700 291.143
175800 401.854
175900 356.854
176000 285.769
176100 340.448
176200 201.073
176300 305.732
176400 256.072
176500 338.729
176600 296.534
176700 345.027
176800 243.422
176900 415.059
177000 323.203
177100 387.874
177200 398.871
177300 314.795
177400 383.097
177500 357.721
177600 338.732
177700 375.129
177800 358.446
177900 320.227
178000 282.658
178100 349.58
178200 387.697
178300 272.46
178400 388.096
178500 293.915
178600 298.572
178700 372.357
178800 309.572
178900 294.216
179000 524.407
179100 393.286
179200 339.618
179300 332.202
179400 382.638
179500 364.171
179600 282.191
179700 227.599
179800 237.479
179900 276.443
180000 222.768
180100 297.657
180200 385.148
180300 273.457
180400 347.814
180500 392.753
180600 373.663
180700 370.956
180800 442.419
180900 356.791
181000 303.706
181100 338.915
181200 322.764
181300 417.296
181400 285.319
181500 313.396
181600 354.685
181700 225.311
181800 378.491
181900 324.711
182000 278.786
182100 289.173
182200 289.188
182300 209.736
182400 307.558
182500 250.934
182600 330.368
182700 349.389
182800 281.096
182900 452.445
183000 325.777
183100 305.459
183200 318.745
183300 238.37
183400 360.228
183500 248.98
183600 410.952
183700 339.636
183800 363.593
183900 289.342
184000 277.201
184100 382.898
184200 293.231
184300 243.338
184400 307.058
184500 288.089
184600 278.987
184700 320.938
184800 271.451
184900 241.04
185000 356.858
185100 275.58
185200 348.598
185300 257.509
185400 338.841
185500 327.733
185600 275.679
185700 319.046
185800 377.654
185900 198.762
186000 433.458
186100 271.138
186200 328.004
186300 293.203
186400 265.614
186500 286.165
186600 286.214
186700 279.055
186800 369.342
186900 265.496
187000 417.561
187100 303.134
187200 313.178
187300 336.812
187400 342.984
187500 237.391
187600 296.416
187700 343.991
187800 278.909
187900 317.444
188000 228.722
188100 359.702
188200 269.108
188300 333.621
188400 333.16
188500 379.823
188600 278.258
188700 288.66
188800 289.667
188900 274.006
189000 256.706
189100 225.249
189200 357.639
189300 333.099
189400 266.633
189500 385.313
189600 242.264
189700 283.637
189800 307.821
189900 318.303
190000 322.599
190100 290.035
190200 317.894
190300 294.122
190400 261.442
190500 336.341
190600 280.199
190700 274.897
190800 310.638
190900 345.821
191000 281.32
191100 329.904
191200 271.609
191300 298.855
191400 255.197
191500 306.355
191600 272.636
191700 293.178
191800 346.099
191900 216.263
192000 264.652
192100 304.895
192200 286.847
192300 281.254
192400 289.14
192500 256.293
192600 309.021
192700 206.727
192800 362.562
192900 318.36
193000 326.13
193100 276.47
193200 289.658
193300 251.626
193400 206.125
193500 182.687
193600 270.28
193700 294.982
193800 319.965
193900 378.398
194000 321.718
194100 345.666
194200 307
194300 302.008
194400 402.689
194500 292.687
194600 335.722
194700 299.361
194800 277.412
194900 256.27
195000 175.164
195100 220.735
195200 245.503
195300 220.519
195400 330.445
195500 309.683
195600 347.047
195700 247.385
195800 322.962
195900 388.198
196000 278.521
196100 304.057
196200 331.65
196300 181.073
196400 305.422
196500 207.919
196600 271.711
196700 262.934
196800 262.79
196900 283.242
197000 429.165
197100 268.721
197200 299.965
197300 277.391
197400 229.812
197500 232.459
197600 305.729
197700 238.428
197800 277.315
197900 341.806
198000 323.174
198100 262.727
198200 316.022
198300 370.927
198400 257.736
198500 297.681
198600 286.797
198700 265.663
198800 277.184
198900 391.915
199000 240.635
199100 491.921
